# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    1    294     48     59     92     63      0      0      0      0   1215   1410  39617  39617      0 
    2    311     55     65     94     70      0      0      0      0   1215   1410  39617  39617      0 
    3    286     49     57     93     69      0      0      0      0   1215   1380  39617  39617      0 
    0    303     53     62     92     62      0      0      0      0   1215   1410  39617  39617      0 
    1    291     49     58     93     69      0      0      0      0   1215   1410  39617  39617      0 
    2    300     58     67    100     71      0      0      0      0   1215   1410  39617  39617      0 
    3    273     52     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    306     57     63    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    292     48     59    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    429     54     66     99     69      0      0      0      0   1215   1395  39617  39617      0 
    3    298     48     57    100     81      0      0      0      0   1215   1410  39617  39617      0 
    0    267     53     62    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    290     49     58    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    302     58     67    100     82      0      0      0      0   1215   1410  39617  39617      0 
    3    289     53     61     99     69      0      0      0      0   1215   1410  39617  39617      0 
    0    307     57     64     93     62      0      0      0      0   1215   1410  39617  39617      0 
    1    296     48     59     93     63      0      0      0      0   1215   1410  39617  39617      0 
    2    305     55     66     93     64      0      0      0      0   1215   1410  39617  39617      0 
    3    380     48     57    100     78      0      0      0      0   1215   1395  39617  39617      0 
    0    300     53     62     93     62      0      0      0      0   1215   1410  39617  39617      0 
    1    289     49     58     92     65      0      0      0      0   1215   1410  39617  39617      0 
    2    298     58     67     92     62      0      0      0      0   1215   1410  39617  39617      0 
    3    297     53     61     92     65      0      0      0      0   1215   1410  39617  39617      0 
    0    310     57     64    100     83      0      0      0      0   1215   1395  39617  39617      0 
    1    292     48     60     99     77      0      0      0      0   1215   1410  39617  39617      0 
    2    310     55     63    100     69      0      0      0      0   1215   1395  39617  39617      0 
    3    241     48     54    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    262     53     63    100     68      0      0      0      0   1215   1395  39617  39617      0 
    1    329     51     55    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     69    100     69      0      0      0      0   1215   1380  39617  39617      0 
    3    405     52     58     99     71      0      0      0      0   1215   1410  39617  39617      0 
    0    242     57     64     94     63      0      0      0      0   1215   1410  39617  39617      0 
    1    268     48     57     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    245     54     63     95     74      0      0      0      0   1215   1410  39617  39617      0 
    3    287     47     58     92     67      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    265     53     61     92     63      0      0      0      0   1215   1395  39617  39617      0 
    1    235     50     54     97     74      0      0      0      0   1215   1410  39617  39617      0 
    2    300     58     69     92     63      0      0      0      0   1215   1395  39617  39617      0 
    3    348     53     58     99     77      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    299     57     63    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    291     48     59     99     76      0      0      0      0   1215   1410  39617  39617      0 
    2    289     53     64    100     84      0      0      0      0   1215   1410  39617  39617      0 
    3    216     47     59    100     76      0      0      0      0   1215   1410  39617  39617      0 
    0    289     53     61    100     69      0      0      0      0   1215   1395  39617  39617      0 
    1    291     49     54     99     68      0      0      0      0   1215   1410  39617  39617      0 
    2    286     57     66    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    173     52     58    100     80      0      0      0      0   1215   1410  39617  39617      0 
    0    305     57     63     92     63      0      0      0      0   1215   1410  39617  39617      0 
    1    293     48     59     99     70      0      0      0      0   1215   1410  39617  39617      0 
    2    308     54     65     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     59    100     82      0      0      0      0   1215   1410  39617  39617      0 
    0    332     53     62    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    433     50     54     92     65      0      0      0      0   1215   1410  39617  39617      0 
    2    293     58     67    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    289     53     60    100     75      0      0      0      0   1215   1410  39617  39617      0 
    0    308     57     63    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    291     48     59     92     63      0      0      0      0   1215   1410  39617  39617      0 
    2    191     53     64     99     70      0      0      0      0   1215   1410  39617  39617      0 
    3    286     47     59     93     69      0      0      0      0   1215   1410  39617  39617      0 
    0    308     53     63     96     70      0      0      0      0   1215   1410  39617  39617      0 
    1    292     49     57    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    310     58     67     94     66      0      0      0      0   1215   1410  39617  39617      0 
    3    289     52     61     93     64      0      0      0      0   1215   1410  39617  39617      0 
    0    308     57     64     97     66      0      0      0      0   1215   1410  39617  39617      0 
    1    294     48     59    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    307     54     65     94     73      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60     98     69      0      0      0      0   1215   1410  39617  39617      0 
    0    300     53     63    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    290     49     58     92     70      0      0      0      0   1215   1410  39617  39617      0 
    2    298     58     68    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    289     53     61     99     69      0      0      0      0   1215   1410  39617  39617      0 
    0    307     59     64     92     62      0      0      0      0   1215   1410  39617  39617      0 
    1    320     49     57     91     68      0      0      0      0   1215   1410  39617  39617      0 
    2    309     54     65    100     85      0      0      0      0   1215   1410  39617  39617      0 
    3    429     49     59     94     63      0      0      0      0   1215   1410  39617  39617      0 
    0    302     53     63     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    432     51     60     93     63      0      0      0      0   1215   1410  39617  39617      0 
    2    303     58     68     93     62      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     61    100     84      0      0      0      0   1215   1410  39617  39617      0 
    0    304     58     63     99     69      0      0      0      0   1215   1410  39617  39617      0 
    1    298     49     56    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    309     55     65    100     77      0      0      0      0   1215   1410  39617  39617      0 
    3    289     49     59    100     67      0      0      0      0   1215   1410  39617  39617      0 
    0    303     53     63    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    291     51     56     99     74      0      0      0      0   1215   1410  39617  39617      0 
    2    300     58     68    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     61    100     77      0      0      0      0   1215   1410  39617  39617      0 
    0    426     59     63     91     62      0      0      0      0   1215   1410  39617  39617      0 
    1    311     48     57    100     83      0      0      0      0   1215   1410  39617  39617      0 
    2    301     54     64    100     83      0      0      0      0   1215   1395  39617  39617      0 
    3    288     48     58     93     70      0      0      0      0   1215   1410  39617  39617      0 
    0    303     53     63     95     69      0      0      0      0   1215   1410  39617  39617      0 
    1    290     51     56    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    301     59     68     92     67      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     61     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    338     58     61    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    334     48     55     93     70      0      0      0      0   1215   1410  39617  39617      0 
    2    346     54     64     99     76      0      0      0      0   1215   1410  39617  39617      0 
    3    418     48     58    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    333     53     61    100     69      0      0      0      0   1215   1395  39617  39617      0 
    1    191     49     56     92     63      0      0      0      0   1215   1410  39617  39617      0 
    2    420     57     62    100     68      0      0      0      0   1215   1395  39617  39617      0 
    3    191     54     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    317     58     63     92     63      0      0      0      0   1215   1410  39617  39617      0 
    1    301     48     59    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    315     54     65    100     70      0      0      0      0   1215   1410  39617  39617      0 
    3    285     47     58    100     67      0      0      0      0   1215   1410  39617  39617      0 
    0    244     53     60     93     63      0      0      0      0   1215   1395  39617  39617      0 
    1    285     50     58     99     69      0      0      0      0   1215   1410  39617  39617      0 
    2    346     59     67     92     63      0      0      0      0   1215   1410  39617  39617      0 
    3    272     53     61     94     63      0      0      0      0   1215   1410  39617  39617      0 
    0    201     57     63     99     67      0      0      0      0   1215   1410  39617  39617      0 
    1    292     48     59     99     76      0      0      0      0   1215   1410  39617  39617      0 
    2    310     54     65     92     64      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     59     98     68      0      0      0      0   1215   1410  39617  39617      0 
    0    245     53     59    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    291     49     58     97     69      0      0      0      0   1215   1410  39617  39617      0 
    2    179     58     66     99     68      0      0      0      0   1215   1410  39617  39617      0 
    3    288     53     61    100     76      0      0      0      0   1215   1410  39617  39617      0 
    0    307     58     64     92     63      0      0      0      0   1215   1410  39617  39617      0 
    1    292     48     59    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    310     54     66     99     70      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60     91     67      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    303     53     63    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    236     49     58    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    304     59     67    100     78      0      0      0      0   1215   1410  39617  39617      0 
    3    292     53     61    100     84      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    308     57     64    100     82      0      0      0      0   1215   1410  39617  39617      0 
    1    292     48     59     97     74      0      0      0      0   1215   1410  39617  39617      0 
    2    305     54     65    100     76      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     60    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    304     53     63     94     68      0      0      0      0   1215   1410  39617  39617      0 
    1    300     49     58     93     64      0      0      0      0   1215   1410  39617  39617      0 
    2    300     58     68    100     77      0      0      0      0   1215   1410  39617  39617      0 
    3    289     53     61     91     62      0      0      0      0   1215   1410  39617  39617      0 
    0    435     59     66    100     74      0      0      0      0   1215   1380  39617  39617      0 
    1    294     48     59     99     70      0      0      0      0   1215   1395  39617  39617      0 
    2    308     54     66    100     70      0      0      0      0   1215   1410  39617  39617      0 
    3    289     49     61    100     68      0      0      0      0   1215   1410  39617  39617      0 
    0    416     55     63    100     78      0      0      0      0   1215   1395  39617  39617      0 
    1    294     50     59     99     70      0      0      0      0   1215   1410  39617  39617      0 
    2    300     60     66    100     78      0      0      0      0   1215   1410  39617  39617      0 
    3    352     55     62    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    428     58     62    100     79      0      0      0      0   1215   1395  39617  39617      0 
    1    293     49     58     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    335     54     62     94     65      0      0      0      0   1215   1395  39617  39617      0 
    3    236     48     57     92     62      0      0      0      0   1215   1410  39617  39617      0 
    0    347     54     63    100     79      0      0      0      0   1215   1395  39617  39617      0 
    1    290     49     58     93     63      0      0      0      0   1215   1410  39617  39617      0 
    2    325     58     68    100     79      0      0      0      0   1215   1395  39617  39617      0 
    3    291     54     63     90     62      0      0      0      0   1215   1410  39617  39617      0 
    0    305     57     62    100     75      0      0      0      0   1215   1410  39617  39617      0 
    1    293     48     58    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    338     53     60     99     70      0      0      0      0   1215   1395  39617  39617      0 
    3    268     47     58    100     68      0      0      0      0   1215   1410  39617  39617      0 
    0    302     54     64     99     68      0      0      0      0   1215   1395  39617  39617      0 
    1    305     51     60     99     69      0      0      0      0   1215   1380  39617  39617      0 
    2    346     59     65     94     69      0      0      0      0   1215   1410  39617  39617      0 
    3    291     54     62    100     84      0      0      0      0   1215   1410  39617  39617      0 
    0    251     57     63    100     69      0      0      0      0   1215   1395  39617  39617      0 
    1    232     48     59     93     72      0      0      0      0   1215   1410  39617  39617      0 
    2    246     55     63     95     71      0      0      0      0   1215   1410  39617  39617      0 
    3    369     47     58     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    301     54     60     92     67      0      0      0      0   1215   1395  39617  39617      0 
    1    367     50     60    100     86      0      0      0      0   1215   1410  39617  39617      0 
    2    247     58     65     93     66      0      0      0      0   1215   1395  39617  39617      0 
    3    375     55     62     93     63      0      0      0      0   1215   1410  39617  39617      0 
    0    289     57     63     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    248     48     59    100     86      0      0      0      0   1215   1410  39617  39617      0 
    2    256     54     63    100     85      0      0      0      0   1215   1410  39617  39617      0 
    3    260     47     58    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    258     53     62    100     77      0      0      0      0   1215   1410  39617  39617      0 
    1    297     49     58     94     71      0      0      0      0   1215   1410  39617  39617      0 
    2    314     59     67    100     76      0      0      0      0   1215   1410  39617  39617      0 
    3    283     53     60     98     69      0      0      0      0   1215   1410  39617  39617      0 
    0    308     57     64    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    293     48     60     99     68      0      0      0      0   1215   1410  39617  39617      0 
    2    293     54     66    100     70      0      0      0      0   1215   1410  39617  39617      0 
    3    297     47     60     99     72      0      0      0      0   1215   1410  39617  39617      0 
    0    294     53     63    100     82      0      0      0      0   1215   1410  39617  39617      0 
    1    289     49     58     99     69      0      0      0      0   1215   1410  39617  39617      0 
    2    301     58     68    100     82      0      0      0      0   1215   1410  39617  39617      0 
    3    289     53     61     93     64      0      0      0      0   1215   1410  39617  39617      0 
    0    306     57     64     99     74      0      0      0      0   1215   1410  39617  39617      0 
    1    295     48     60     92     63      0      0      0      0   1215   1410  39617  39617      0 
    2    312     56     66     92     64      0      0      0      0   1215   1365  39617  39617      0 
    3    291     47     60     93     63      0      0      0      0   1215   1410  39617  39617      0 
    0    304     53     63     94     69      0      0      0      0   1215   1410  39617  39617      0 
    1    292     49     58     94     64      0      0      0      0   1215   1410  39617  39617      0 
    2    301     58     68     95     71      0      0      0      0   1215   1410  39617  39617      0 
    3    292     53     62     93     64      0      0      0      0   1215   1410  39617  39617      0 
    0    309     58     65     99     68      0      0      0      0   1215   1410  39617  39617      0 
    1    301     48     60     92     69      0      0      0      0   1215   1410  39617  39617      0 
    2    459     55     63    100     70      0      0      0      0   1215   1380  39617  39617      0 
    3    284     47     60     99     68      0      0      0      0   1215   1410  39617  39617      0 
    0    287     53     63     99     68      0      0      0      0   1215   1410  39617  39617      0 
    1    291     49     59    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    302     59     68    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     62    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    310     57     65     92     63      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     60    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    347     55     63    100     84      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    303     53     63     94     64      0      0      0      0   1215   1410  39617  39617      0 
    1    289     49     59     97     75      0      0      0      0   1215   1410  39617  39617      0 
    2    303     58     68     93     64      0      0      0      0   1215   1410  39617  39617      0 
    3    290     54     62    100     78      0      0      0      0   1215   1410  39617  39617      0 
    0    308     58     65    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    292     49     61     99     68      0      0      0      0   1215   1410  39617  39617      0 
    2    310     55     62    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60    100     75      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    167     53     61    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    325     49     55     98     68      0      0      0      0   1215   1410  39617  39617      0 
    2    355     60     67    100     67      0      0      0      0   1215   1410  39617  39617      0 
    3    169     53     57    100     80      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    306     58     62     95     71      0      0      0      0   1215   1410  39617  39617      0 
    1    294     49     58     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    282     55     65     92     63      0      0      0      0   1215   1410  39617  39617      0 
    3    283     47     59    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    299     54     62     98     73      0      0      0      0   1215   1410  39617  39617      0 
    1    381     50     54     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    254     58     68     93     71      0      0      0      0   1215   1410  39617  39617      0 
    3    290     54     60    100     76      0      0      0      0   1215   1410  39617  39617      0 
    0    295     57     64    100     81      0      0      0      0   1215   1410  39617  39617      0 
    1    236     48     58     99     69      0      0      0      0   1215   1410  39617  39617      0 
    2    304     54     65    100     71      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     59     97     73      0      0      0      0   1215   1410  39617  39617      0 
    0    302     53     62    100     79      0      0      0      0   1215   1410  39617  39617      0 
    1    218     49     53    100     69      0      0      0      0   1215   1410  39617  39617      0 
    2    246     58     67    100     83      0      0      0      0   1215   1410  39617  39617      0 
    3    335     53     60     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    304     58     64    100     75      0      0      0      0   1215   1410  39617  39617      0 
    1    294     49     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    307     54     65     91     65      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60    100     68      0      0      0      0   1215   1410  39617  39617      0 
    0    266     54     63     95     64      0      0      0      0   1215   1410  39617  39617      0 
    1    264     50     57     94     73      0      0      0      0   1215   1410  39617  39617      0 
    2    294     58     68    100     75      0      0      0      0   1215   1410  39617  39617      0 
    3    239     53     61    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    307     57     64     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    297     48     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    309     54     65    100     84      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     60     93     62      0      0      0      0   1215   1410  39617  39617      0 
    0    313     53     63    100     67      0      0      0      0   1215   1410  39617  39617      0 
    1    246     50     58    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    301     58     68    100     67      0      0      0      0   1215   1410  39617  39617      0 
    3    304     53     61    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    308     58     65    100     70      0      0      0      0   1215   1410  39617  39617      0 
    1    292     48     60    100     82      0      0      0      0   1215   1410  39617  39617      0 
    2    310     54     66    100     69      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    0    299     53     63     97     73      0      0      0      0   1215   1410  39617  39617      0 
    1    289     51     57    100     76      0      0      0      0   1215   1395  39617  39617      0 
    2    371     58     68     94     69      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     62    100     77      0      0      0      0   1215   1410  39617  39617      0 
    0    308     59     63    100     82      0      0      0      0   1215   1395  39617  39617      0 
    1    417     48     58    100     80      0      0      0      0   1215   1395  39617  39617      0 
    2    309     56     66     93     64      0      0      0      0   1215   1410  39617  39617      0 
    3    288     48     57     91     67      0      0      0      0   1215   1395  39617  39617      0 
    0    303     53     63    100     81      0      0      0      0   1215   1410  39617  39617      0 
    1    291     51     57    100     84      0      0      0      0   1215   1395  39617  39617      0 
    2    304     59     68    100     82      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     62     93     64      0      0      0      0   1215   1410  39617  39617      0 
    0    307     58     63    100     76      0      0      0      0   1215   1410  39617  39617      0 
    1    303     48     58     95     70      0      0      0      0   1215   1410  39617  39617      0 
    2    307     56     67     99     70      0      0      0      0   1215   1395  39617  39617      0 
    3    356     48     58    100     79      0      0      0      0   1215   1395  39617  39617      0 
    0    372     53     64     99     74      0      0      0      0   1215   1410  39617  39617      0 
    1    362     50     56     99     76      0      0      0      0   1215   1395  39617  39617      0 
    2    302     60     70    100     77      0      0      0      0   1215   1410  39617  39617      0 
    3    292     53     62     99     70      0      0      0      0   1215   1410  39617  39617      0 
    0    399     57     62     92     63      0      0      0      0   1215   1395  39617  39617      0 
    1    245     48     58     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    442     56     68     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    366     47     58    100     79      0      0      0      0   1215   1395  39617  39617      0 
    0    301     54     64     92     63      0      0      0      0   1215   1410  39617  39617      0 
    1    301     50     57     93     66      0      0      0      0   1215   1395  39617  39617      0 
    2    300     60     70     92     63      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     62     92     63      0      0      0      0   1215   1410  39617  39617      0 
    0    233     57     61     99     69      0      0      0      0   1215   1395  39617  39617      0 
    1    415     48     57    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    310     55     64    100     70      0      0      0      0   1215   1410  39617  39617      0 
    3    191     47     55     91     67      0      0      0      0   1215   1395  39617  39617      0 
    0    323     53     60    100     68      0      0      0      0   1215   1395  39617  39617      0 
    1    261     50     57     99     72      0      0      0      0   1215   1410  39617  39617      0 
    2    248     58     66     98     68      0      0      0      0   1215   1395  39617  39617      0 
    3    290     53     62     98     73      0      0      0      0   1215   1410  39617  39617      0 
    0    315     58     64     93     63      0      0      0      0   1215   1410  39617  39617      0 
    1    290     48     59    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    311     55     64     92     64      0      0      0      0   1215   1410  39617  39617      0 
    3    208     47     59     93     66      0      0      0      0   1215   1410  39617  39617      0 
    0    250     54     62     91     63      0      0      0      0   1215   1395  39617  39617      0 
    1    268     50     58    100     78      0      0      0      0   1215   1410  39617  39617      0 
    2    299     59     68     91     62      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     61    100     79      0      0      0      0   1215   1410  39617  39617      0 
    0    251     58     64    100     74      0      0      0      0   1215   1410  39617  39617      0 
    1    297     48     59     95     72      0      0      0      0   1215   1410  39617  39617      0 
    2    309     54     66     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    233     47     59    100     77      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    249     53     62    100     73      0      0      0      0   1215   1410  39617  39617      0 
    1    288     50     58    100     79      0      0      0      0   1215   1410  39617  39617      0 
    2    281     58     67    100     71      0      0      0      0   1215   1410  39617  39617      0 
    3    287     53     61    100     78      0      0      0      0   1215   1410  39617  39617      0 
# gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm 
# Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB 
    0    295     58     65    100     80      0      0      0      0   1215   1410  39617  39617      0 
    1    291     48     60    100     68      0      0      0      0   1215   1410  39617  39617      0 
    2    311     54     66    100     70      0      0      0      0   1215   1410  39617  39617      0 
    3    288     47     59    100     83      0      0      0      0   1215   1410  39617  39617      0 
    0    301     53     63    100     66      0      0      0      0   1215   1410  39617  39617      0 
    1    290     50     58    100     74      0      0      0      0   1215   1410  39617  39617      0 
    2    301     58     68    100     82      0      0      0      0   1215   1410  39617  39617      0 
    3    291     53     62    100     73      0      0      0      0   1215   1410  39617  39617      0 
    0    308     58     64    100     75      0      0      0      0   1215   1410  39617  39617      0 
    1    292     48     60     92     63      0      0      0      0   1215   1410  39617  39617      0 
    2    309     54     66     91     63      0      0      0      0   1215   1410  39617  39617      0 
    3    290     47     59     96     72      0      0      0      0   1215   1410  39617  39617      0 
    0    302     53     64     92     62      0      0      0      0   1215   1410  39617  39617      0 
    1    292     50     59     94     65      0      0      0      0   1215   1410  39617  39617      0 
    2    303     59     69    100     84      0      0      0      0   1215   1410  39617  39617      0 
    3    290     53     62     93     65      0      0      0      0   1215   1410  39617  39617      0 
    0    309     58     65     99     69      0      0      0      0   1215   1410  39617  39617      0 
    1    293     48     60     98     69      0      0      0      0   1215   1410  39617  39617      0 
    2    412     56     67    100     80      0      0      0      0   1215   1350  39617  39617      0 
    3    387     48     58     98     68      0      0      0      0   1215   1395  39617  39617      0 
    0    397     53     61    100     69      0      0      0      0   1215   1410  39617  39617      0 
    1    421     51     60    100     70      0      0      0      0   1215   1410  39617  39617      0 
    2    286     59     64     99     68      0      0      0      0   1215   1395  39617  39617      0 
    3    290     54     63    100     77      0      0      0      0   1215   1410  39617  39617      0 
    0    300     58     66     92     62      0      0      0      0   1215   1410  39617  39617      0 
    1    297     50     59     92     70      0      0      0      0   1215   1410  39617  39617      0 
    2    447     55     63    100     83      0      0      0      0   1215   1395  39617  39617      0 
    3    400     47     58     91     62      0      0      0      0   1215   1410  39617  39617      0 
    0    373     54     61     94     64      0      0      0      0   1215   1410  39617  39617      0 
    1    293     50     60     93     66      0      0      0      0   1215   1410  39617  39617      0 
    2    244     59     64     92     63      0      0      0      0   1215   1395  39617  39617      0 
    3    401     55     63    100     79      0      0      0      0   1215   1395  39617  39617      0 
    0    225     57     63    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    328     49     58    100     84      0      0      0      0   1215   1410  39617  39617      0 
    2    311     54     64     93     71      0      0      0      0   1215   1410  39617  39617      0 
    3    231     47     59     98     67      0      0      0      0   1215   1410  39617  39617      0 
    0    201     53     60    100     67      0      0      0      0   1215   1410  39617  39617      0 
    1    291     51     58    100     76      0      0      0      0   1215   1410  39617  39617      0 
    2    405     58     63    100     69      0      0      0      0   1215   1395  39617  39617      0 
    3    276     54     60    100     73      0      0      0      0   1215   1410  39617  39617      0 
    0    262     58     64     92     69      0      0      0      0   1215   1410  39617  39617      0 
    1    294     49     60    100     78      0      0      0      0   1215   1410  39617  39617      0 
    2    243     54     65    100     69      0      0      0      0   1215   1395  39617  39617      0 
    3    260     47     59     93     69      0      0      0      0   1215   1410  39617  39617      0 
    0    289     54     61    100     83      0      0      0      0   1215   1410  39617  39617      0 
    1    278     50     58    100     85      0      0      0      0   1215   1410  39617  39617      0 
    2    349     59     67    100     83      0      0      0      0   1215   1395  39617  39617      0 
    3    291     53     60     93     65      0      0      0      0   1215   1410  39617  39617      0 
    0    294     58     64    100     84      0      0      0      0   1215   1410  39617  39617      0 
    1    292     48     59     92     68      0      0      0      0   1215   1410  39617  39617      0 
    2    305     54     65     93     65      0      0      0      0   1215   1410  39617  39617      0 
    3    283     47     59    100     84      0      0      0      0   1215   1410  39617  39617      0 
    0    284     54     63     92     62      0      0      0      0   1215   1410  39617  39617      0 
    1    289     50     59     92     64      0      0      0      0   1215   1410  39617  39617      0 
    2    311     59     68     92     68      0      0      0      0   1215   1410  39617  39617      0 
    3    220     53     60    100     69      0      0      0      0   1215   1410  39617  39617      0 
    0    306     58     65    100     68      0      0      0      0   1215   1410  39617  39617      0 
    1    294     48     60     93     69      0      0      0      0   1215   1410  39617  39617      0 
    2    315     54     66    100     85      0      0      0      0   1215   1410  39617  39617      0 
    3    289     47     60     98     67      0      0      0      0   1215   1410  39617  39617      0 
