# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 01051 box coordinate 5.1200000000000000e+02 45056 2.3589345073124881e-04 8.3393329752506868e-05 8.9666027140429313e-05 8.8435746397963241e-05 5.0146332989525755e-03 7.1113505579933171e-03
0128 0256 0001 01051 box proper 1.0453474985806743e+03 45056 2.5017891465992700e-04 1.0153884975984641e-04 1.0914905491187986e-04 8.1710691859890249e-05 5.0146332989525755e-03 7.1113505579933171e-03
0128 0256 0001 01051 r<=1 coordinate 1.5859375000000000e+00 406 4.4970325960347790e-04 4.4453431256397211e-04 6.6552845444296910e-05 6.5576941738691810e-06 1.6472319690982965e-03 2.4628381836308365e-04
0128 0256 0001 01051 r<=1 proper 6.3528662430161535e+00 406 4.4816816482249223e-04 4.4303534623971007e-04 6.6196383930186242e-05 6.5474390501283020e-06 1.6472319690982965e-03 2.4628381836308365e-04
