cycle,time_hex,rk_stage,checkpoint,tree_checksum,active_fine_min,active_min_gid,active_min_i,active_min_j,active_min_rho,active_min_z,active_nonpositive,active_nonfinite,consumed_coarse_min,coarse_min_gid,coarse_min_i,coarse_min_j,coarse_min_rho,coarse_min_z,coarse_nonpositive,coarse_nonfinite,consumed_coarse_cells
2,0x1.cccccccccccccp-6,1,S0_AFTER_EXP_RK_UPDATE,13c904ccc25f6b34,0.33172107604685919,4,62,67,3.65625,-0.03125,0,0,0.33266164272873289,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,1,S1_AFTER_RESTRICT_U,13c904ccc25f6b34,0.33172107604685919,4,62,67,3.65625,-0.03125,0,0,0.33266164272873289,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,1,S2_AFTER_RECV_U,13c904ccc25f6b34,0.33172107604685919,4,62,67,3.65625,-0.03125,0,0,0.33266276560152946,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,1,S3_AFTER_PHYSICAL_AXIS_BC,13c904ccc25f6b34,0.33172107604685919,4,62,67,3.65625,-0.03125,0,0,0.33266276560152946,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,1,S4_BEFORE_PARENT_STENCIL_GATE,13c904ccc25f6b34,0.33172107604685919,4,62,67,3.65625,-0.03125,0,0,0.33266276560152946,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,2,S0_AFTER_EXP_RK_UPDATE,13c904ccc25f6b34,0.33172040771738087,4,62,67,3.65625,-0.03125,0,0,0.33266276560152946,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,2,S1_AFTER_RESTRICT_U,13c904ccc25f6b34,0.33172040771738087,4,62,67,3.65625,-0.03125,0,0,0.33266276560152946,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,2,S2_AFTER_RECV_U,13c904ccc25f6b34,0.33172040771738087,4,62,67,3.65625,-0.03125,0,0,0.33266206729440828,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,2,S3_AFTER_PHYSICAL_AXIS_BC,13c904ccc25f6b34,0.33172040771738087,4,62,67,3.65625,-0.03125,0,0,0.33266206729440828,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,2,S4_BEFORE_PARENT_STENCIL_GATE,13c904ccc25f6b34,0.33172040771738087,4,62,67,3.65625,-0.03125,0,0,0.33266206729440828,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,3,S0_AFTER_EXP_RK_UPDATE,13c904ccc25f6b34,0.33172094720449935,4,62,67,3.65625,-0.03125,0,0,0.33266206729440828,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,3,S1_AFTER_RESTRICT_U,13c904ccc25f6b34,0.33172094720449935,4,62,67,3.65625,-0.03125,0,0,0.33266206729440828,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,3,S2_AFTER_RECV_U,13c904ccc25f6b34,0.33172094720449935,4,62,67,3.65625,-0.03125,0,0,0.33266263096776189,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,3,S3_AFTER_PHYSICAL_AXIS_BC,13c904ccc25f6b34,0.33172094720449935,4,62,67,3.65625,-0.03125,0,0,0.33266263096776189,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,3,S4_BEFORE_PARENT_STENCIL_GATE,13c904ccc25f6b34,0.33172094720449935,4,62,67,3.65625,-0.03125,0,0,0.33266263096776189,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,4,S0_AFTER_EXP_RK_UPDATE,13c904ccc25f6b34,0.33172097744023948,4,62,67,3.65625,-0.03125,0,0,0.33266263096776189,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,4,S1_AFTER_RESTRICT_U,13c904ccc25f6b34,0.33172097744023948,4,62,67,3.65625,-0.03125,0,0,0.33266263096776189,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,4,S2_AFTER_RECV_U,13c904ccc25f6b34,0.33172097744023948,4,62,67,3.65625,-0.03125,0,0,0.33266266255255045,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,4,S3_AFTER_PHYSICAL_AXIS_BC,13c904ccc25f6b34,0.33172097744023948,4,62,67,3.65625,-0.03125,0,0,0.33266266255255045,7,0,36,3.78125,0.03125,0,0,4608
2,0x1.cccccccccccccp-6,4,S4_BEFORE_PARENT_STENCIL_GATE,13c904ccc25f6b34,0.33172097744023948,4,62,67,3.65625,-0.03125,0,0,0.33266266255255045,7,0,36,3.78125,0.03125,0,0,4608
3,0x1.0ccccccccccccp-5,1,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171018033659411,20,56,4,3.640625,0.015625,0,0,0.33513551897562566,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,1,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171018033659411,20,56,4,3.640625,0.015625,0,0,0.33513551897562566,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,1,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171018033659411,20,56,4,3.640625,0.015625,0,0,0.33513611296707341,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,1,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33171018033659411,20,56,4,3.640625,0.015625,0,0,0.33513611296707341,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,1,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33171018033659411,20,56,4,3.640625,0.015625,0,0,0.33513611296707341,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,2,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33170978906563148,20,56,4,3.640625,0.015625,0,0,0.33513611296707341,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,2,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33170978906563148,20,56,4,3.640625,0.015625,0,0,0.33513611296707341,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,2,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33170978906563148,20,56,4,3.640625,0.015625,0,0,0.33513573791397538,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,2,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33170978906563148,20,56,4,3.640625,0.015625,0,0,0.33513573791397538,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,2,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33170978906563148,20,56,4,3.640625,0.015625,0,0,0.33513573791397538,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,3,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171009111329913,7,56,67,3.640625,-0.015625,0,0,0.33513573791397538,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,3,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171009111329913,7,56,67,3.640625,-0.015625,0,0,0.33513573791397538,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,3,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171009111329913,7,56,67,3.640625,-0.015625,0,0,0.33513602741254811,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,3,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33171009111329913,7,56,67,3.640625,-0.015625,0,0,0.33513602741254811,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,3,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33171009111329913,7,56,67,3.640625,-0.015625,0,0,0.33513602741254811,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,4,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171009864447099,7,56,67,3.640625,-0.015625,0,0,0.33513602741254811,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,4,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171009864447099,7,56,67,3.640625,-0.015625,0,0,0.33513602741254811,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,4,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171009864447099,7,56,67,3.640625,-0.015625,0,0,0.33513603461046598,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,4,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33171009864447099,7,56,67,3.640625,-0.015625,0,0,0.33513603461046598,12,0,35,3.890625,-0.015625,0,0,7392
3,0x1.0ccccccccccccp-5,4,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33171009864447099,7,56,67,3.640625,-0.015625,0,0,0.33513603461046598,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,1,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171076342466477,7,56,67,3.640625,-0.015625,0,0,0.33513603461046598,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,1,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171076342466477,7,56,67,3.640625,-0.015625,0,0,0.33513603461046598,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,1,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171076342466477,7,56,67,3.640625,-0.015625,0,0,0.33513667168670519,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,1,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33171076342466477,7,56,67,3.640625,-0.015625,0,0,0.33513667168670519,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,1,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33171076342466477,7,56,67,3.640625,-0.015625,0,0,0.33513667168670519,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,2,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171034336122956,7,56,67,3.640625,-0.015625,0,0,0.33513667168670519,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,2,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171034336122956,7,56,67,3.640625,-0.015625,0,0,0.33513667168670519,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,2,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171034336122956,7,56,67,3.640625,-0.015625,0,0,0.33513626911651112,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,2,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33171034336122956,7,56,67,3.640625,-0.015625,0,0,0.33513626911651112,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,2,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33171034336122956,7,56,67,3.640625,-0.015625,0,0,0.33513626911651112,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,3,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171066688009881,7,56,67,3.640625,-0.015625,0,0,0.33513626911651112,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,3,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171066688009881,7,56,67,3.640625,-0.015625,0,0,0.33513626911651112,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,3,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171066688009881,7,56,67,3.640625,-0.015625,0,0,0.33513657913275041,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,3,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33171066688009881,7,56,67,3.640625,-0.015625,0,0,0.33513657913275041,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,3,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33171066688009881,7,56,67,3.640625,-0.015625,0,0,0.33513657913275041,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,4,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171067440862911,7,56,67,3.640625,-0.015625,0,0,0.33513657913275041,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,4,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171067440862911,7,56,67,3.640625,-0.015625,0,0,0.33513657913275041,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,4,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171067440862911,7,56,67,3.640625,-0.015625,0,0,0.33513658632634169,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,4,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33171067440862911,7,56,67,3.640625,-0.015625,0,0,0.33513658632634169,12,0,35,3.890625,-0.015625,0,0,7392
4,0x1.1ffffffffffffp-5,4,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33171067440862911,7,56,67,3.640625,-0.015625,0,0,0.33513658632634169,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,1,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.331711384255169,7,56,67,3.640625,-0.015625,0,0,0.33513658632634169,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,1,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.331711384255169,7,56,67,3.640625,-0.015625,0,0,0.33513658632634169,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,1,S2_AFTER_RECV_U,780255f2b66ca8c4,0.331711384255169,7,56,67,3.640625,-0.015625,0,0,0.33513726646017483,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,1,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.331711384255169,7,56,67,3.640625,-0.015625,0,0,0.33513726646017483,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,1,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.331711384255169,7,56,67,3.640625,-0.015625,0,0,0.33513726646017483,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,2,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171093540980112,7,56,67,3.640625,-0.015625,0,0,0.33513726646017483,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,2,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171093540980112,7,56,67,3.640625,-0.015625,0,0,0.33513726646017483,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,2,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171093540980112,7,56,67,3.640625,-0.015625,0,0,0.33513683638986802,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,2,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33171093540980112,7,56,67,3.640625,-0.015625,0,0,0.33513683638986802,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,2,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33171093540980112,7,56,67,3.640625,-0.015625,0,0,0.33513683638986802,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,3,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171128039112718,7,56,67,3.640625,-0.015625,0,0,0.33513683638986802,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,3,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171128039112718,7,56,67,3.640625,-0.015625,0,0,0.33513683638986802,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,3,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171128039112718,7,56,67,3.640625,-0.015625,0,0,0.33513716691022821,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,3,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33171128039112718,7,56,67,3.640625,-0.015625,0,0,0.33513716691022821,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,3,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33171128039112718,7,56,67,3.640625,-0.015625,0,0,0.33513716691022821,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,4,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171128791636345,7,56,67,3.640625,-0.015625,0,0,0.33513716691022821,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,4,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171128791636345,7,56,67,3.640625,-0.015625,0,0,0.33513716691022821,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,4,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171128791636345,7,56,67,3.640625,-0.015625,0,0,0.33513717409884525,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,4,S3_AFTER_PHYSICAL_AXIS_BC,780255f2b66ca8c4,0.33171128791636345,7,56,67,3.640625,-0.015625,0,0,0.33513717409884525,12,0,35,3.890625,-0.015625,0,0,7392
5,0x1.3333333333332p-5,4,S4_BEFORE_PARENT_STENCIL_GATE,780255f2b66ca8c4,0.33171128791636345,7,56,67,3.640625,-0.015625,0,0,0.33513717409884525,12,0,35,3.890625,-0.015625,0,0,7392
6,0x1.4666666666665p-5,1,S0_AFTER_EXP_RK_UPDATE,780255f2b66ca8c4,0.33171204280823791,7,56,67,3.640625,-0.015625,0,0,0.33513717409884525,12,0,35,3.890625,-0.015625,0,0,7392
6,0x1.4666666666665p-5,1,S1_AFTER_RESTRICT_U,780255f2b66ca8c4,0.33171204280823791,7,56,67,3.640625,-0.015625,0,0,0.33513717409884525,12,0,35,3.890625,-0.015625,0,0,7392
6,0x1.4666666666665p-5,1,S2_AFTER_RECV_U,780255f2b66ca8c4,0.33171204280823791,7,56,67,3.640625,-0.015625,0,0,0.33513789725919968,12,0,35,3.890625,-0.015625,0,0,7392
