cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
120,0.015000000000000012,3,full,H,2.2099999999999276,7168,0.57691049935899041,0.43122944739642693,0.29007631723364513,0.41091479812593712,0.41091479812593712,2,2,0,31,28,0.22265625,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,Mx,2.2099999999999276,7168,0.0090900071217420234,0.0067931940256511234,0.0045695968053938735,0.0064717522797515985,0.0064717522797515985,1,2,0,22,29,0.48046875,0.228515625,0.84999999999999998
120,0.015000000000000012,3,full,My,2.2099999999999276,7168,0.0099514456112166586,0.0074379601616860504,0.0050033134435947015,0.0070762041901300992,0.0070762041901300992,1,2,0,18,29,0.48046875,0.18789062500000001,0.84999999999999998
120,0.015000000000000012,3,full,Mz,2.2099999999999276,7168,0.010337786736610597,0.0077237124553805464,0.0051955312373850359,0.0073504355426237244,-0.0073504355426237244,4,1,0,9,29,0.9609375,0.19296874999999999,0.84999999999999998
120,0.015000000000000012,3,full,alpha_Mx,2.2099999999999276,7168,0.00909005521230501,0.0067932444774823084,0.0045696307429681192,0.0064636801579415881,-0.0064636801579415881,0,2,0,17,2,0.01953125,0.177734375,0.84999999999999998
120,0.015000000000000012,3,full,alpha_My,2.2099999999999276,7168,0.0099514734505108445,0.0074379989107642369,0.0050033395090453899,0.0070853496767348282,-0.0070853496767348282,0,2,0,2,13,0.10546875,0.025390625,0.84999999999999998
120,0.015000000000000012,3,full,alpha_Mz,2.2099999999999276,7168,0.010337782903488808,0.0077237153920607241,0.005195533212809896,0.0073603707571673052,-0.0073603707571673052,4,1,0,9,29,0.9609375,0.19296874999999999,0.84999999999999998
120,0.015000000000000012,3,full,C,2.2099999999999276,7168,0.00051857363576117898,0.00038738521068569965,0.00026058349202480398,0.00036884610640960214,0.00036884610640960214,1,2,0,19,31,0.49609375,0.19804687500000001,0.84999999999999998
120,0.015000000000000012,3,full,Zx,2.2099999999999276,7168,0.00085808514364248199,0.00064119223167355139,0.00043131256996858572,0.00061018021569075051,0.00061018021569075051,3,2,0,31,16,0.37890625,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,Zy,2.2099999999999276,7168,0.00084693223578404604,0.00063306365464932434,0.00042584469735048463,0.00060232013515799671,0.00060232013515799671,3,2,0,12,31,0.49609375,0.45195312500000007,0.84999999999999998
120,0.015000000000000012,3,full,Zz,2.2099999999999276,7168,0.00082587362222069226,0.00061689153680532822,0.00041496615365552592,0.00058686932450830289,-0.00058686932450830289,1,2,0,0,6,0.30078125,0.0050781249999999889,0.84999999999999998
120,0.015000000000000012,3,full,E_x_w,2.2099999999999276,7168,0.0089647798046040457,0.0067011543536999382,0.0045076842221039651,0.0063749230174248673,-0.0063749230174248673,0,2,0,1,0,0.00390625,0.015234374999999994,0.84999999999999998
120,0.015000000000000012,3,full,E_x_alpha,2.2099999999999276,7168,0.017635843125193375,0.013173242946443254,0.0088612821387763444,0.012532765477835699,-0.012532765477835699,3,2,0,31,31,0.49609375,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_x_a,2.2099999999999276,7168,0.0088520073010312766,0.0066163983819391547,0.004450671185771765,0.006294617016850846,-0.006294617016850846,3,2,0,26,31,0.49609375,0.59414062500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_x_c,2.2099999999999276,7168,0.0086208294185792771,0.0064396229447235961,0.0043317591585100533,0.0061259101739468804,-0.0061259101739468804,3,2,0,26,28,0.47265625,0.59414062500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_x_b,2.2099999999999276,7168,0.0083969089886090174,0.0062721503261802631,0.0042191048842766298,0.0059671146500699778,-0.0059671146500699778,3,2,0,19,31,0.49609375,0.52304687500000002,0.84999999999999998
120,0.015000000000000012,3,full,E_x_d,2.2099999999999276,7168,0.0081801303270870856,0.0061132602168329211,0.0041122238304835716,0.0058160368723424952,-0.0058160368723424952,3,2,0,16,31,0.49609375,0.49257812500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_x_e,2.2099999999999276,7168,0.0079792557080267286,0.0059623051171843822,0.0040106804418349948,0.0056721437816706181,-0.0056721437816706181,3,2,0,12,31,0.49609375,0.45195312500000007,0.84999999999999998
120,0.015000000000000012,3,full,E_x_betax,2.2099999999999276,7168,0.0075152921592950483,0.0056159425710330781,0.003777691780179717,0.0053427952036374411,-0.0053427952036374411,3,2,0,6,31,0.49609375,0.39101562500000003,0.84999999999999998
120,0.015000000000000012,3,full,E_x_betay,2.2099999999999276,7168,0.0073402437881488836,0.0054828351054879614,0.0036881540094297143,0.0052164079346886808,-0.0052164079346886808,3,2,0,3,31,0.49609375,0.36054687500000004,0.84999999999999998
120,0.015000000000000012,3,full,E_x_betaz,2.2099999999999276,7168,0.0071700913011112349,0.0053559486113313407,0.0036028009168849822,0.005095253009839271,-0.005095253009839271,1,2,0,31,31,0.49609375,0.31992187500000002,0.84999999999999998
120,0.015000000000000012,3,full,E_y_w,2.2099999999999276,7168,0.0070925903256745769,0.0053005047210524904,0.0035655053203010822,0.0050422133359432015,-0.0050422133359432015,0,2,0,0,1,0.01171875,0.0050781249999999889,0.84999999999999998
120,0.015000000000000012,3,full,E_y_alpha,2.2099999999999276,7168,0.013776459427272014,0.010290356347173849,0.0069220427552712342,0.009789973683615014,-0.009789973683615014,3,2,0,31,31,0.49609375,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_y_a,2.2099999999999276,7168,0.0070238476983196102,0.0052468629368923273,0.0035294219514751175,0.0049909412165291735,-0.0049909412165291735,3,2,0,31,25,0.44921875,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_y_c,2.2099999999999276,7168,0.0068396533728464336,0.0051088840255567921,0.0034366072916744723,0.0048605139784131486,-0.0048605139784131486,3,2,0,31,21,0.41796875,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_y_b,2.2099999999999276,7168,0.0066620429990976405,0.0049781084544935272,0.0033486381229008806,0.0047357451957756366,-0.0047357451957756366,3,2,0,31,18,0.39453125,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_y_d,2.2099999999999276,7168,0.0064950329190553236,0.0048539806485541331,0.0032651407248669951,0.0046180189184879001,-0.0046180189184879001,3,2,0,31,14,0.36328125,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_y_e,2.2099999999999276,7168,0.0063403324871585546,0.0047360010611223226,0.0031857790661547055,0.0045057334544308884,-0.0045057334544308884,3,2,0,31,11,0.33984375,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_y_betax,2.2099999999999276,7168,0.0055644573085259193,0.0041573435625359822,0.0027965319098137084,0.0039546425207004189,-0.0039546425207004189,3,2,0,31,6,0.30078125,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_y_betay,2.2099999999999276,7168,0.0054276275910138654,0.0040572789022101314,0.002729221135172025,0.0038602938209730793,-0.0038602938209730793,3,2,0,31,2,0.26953125,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_y_betaz,2.2099999999999276,7168,0.0053036248371690917,0.0039619349690061803,0.0026650858652331245,0.0037688237604749995,-0.0037688237604749995,2,2,0,31,31,0.24609375,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,E_z_w,2.2099999999999276,7168,0.00083468403090666192,0.00062381905008836993,0.00041962610337107622,0.00059343075355551274,0.00059343075355551274,1,2,0,21,30,0.48828125,0.21835937499999999,0.84999999999999998
120,0.015000000000000012,3,full,E_z_alpha,2.2099999999999276,7168,0.00079212129400972478,0.00059173692835784431,0.00039804533290927347,0.00056280833700582411,0.00056280833700582411,1,2,0,10,30,0.48828125,0.106640625,0.84999999999999998
120,0.015000000000000012,3,full,E_z_a,2.2099999999999276,7168,0.00066648646732498848,0.00049785558196238308,0.00033489390532530187,0.00047356488018520461,-0.00047356488018520461,3,2,0,4,30,0.48828125,0.37070312500000002,0.84999999999999998
120,0.015000000000000012,3,full,E_z_c,2.2099999999999276,7168,0.0006566128810506839,0.00049077706791183368,0.0003301323815015766,0.0004668806867428525,-0.0004668806867428525,3,2,0,1,30,0.48828125,0.34023437500000003,0.84999999999999998
120,0.015000000000000012,3,full,E_z_b,2.2099999999999276,7168,0.0006476524738313346,0.00048389701701218225,0.00032550435844007109,0.00046025770903260557,-0.00046025770903260557,1,2,0,29,30,0.48828125,0.29960937500000001,0.84999999999999998
120,0.015000000000000012,3,full,E_z_d,2.2099999999999276,7168,0.000638871286630777,0.00047720719790864656,0.0003210042991323658,0.00045397931731173854,-0.00045397931731173854,1,2,0,26,30,0.48828125,0.26914062500000002,0.84999999999999998
120,0.015000000000000012,3,full,E_z_e,2.2099999999999276,7168,0.00063007146087062677,0.00047069982823235546,0.00031662696859064809,0.00044766895556147014,-0.00044766895556147014,1,2,0,22,30,0.48828125,0.228515625,0.84999999999999998
120,0.015000000000000012,3,full,E_z_betax,2.2099999999999276,7168,0.00057524449920677426,0.00042968448803978936,0.00028903706510660497,0.00040873567534645755,0.00040873567534645755,3,2,0,30,30,0.48828125,0.63476562500000011,0.84999999999999998
120,0.015000000000000012,3,full,E_z_betay,2.2099999999999276,7168,0.00056789814453478925,0.00042440148076796459,0.00028548332984436369,0.00040370977656393282,0.00040370977656393282,3,2,0,27,30,0.48828125,0.60429687500000007,0.84999999999999998
120,0.015000000000000012,3,full,E_z_betaz,2.2099999999999276,7168,0.00056105661712851744,0.00041924680578820744,0.00028201592022358748,0.00039879198574462802,0.00039879198574462802,3,2,0,23,30,0.48828125,0.56367187500000004,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xy_w,2.2099999999999276,7168,0.0014076035366306677,0.0010515619465600774,0.00070735711265277983,0.0010002947416602173,-0.0010002947416602173,3,2,0,31,13,0.35546875,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xy_alpha,2.2099999999999276,7168,0.0013363419223034508,0.0009987673440651258,0.0006718436198845754,0.00095042893292286343,-0.00095042893292286343,3,2,0,2,31,0.49609375,0.35039062500000007,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xy_a,2.2099999999999276,7168,0.0034804505668448106,0.002599839692332359,0.0017488414297837499,0.0024732974102568491,-0.0024732974102568491,2,2,0,31,1,0.01171875,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xy_c,2.2099999999999276,7168,0.0034238883906914288,0.0025592434740015313,0.0017215334581734674,0.0024350312092279876,0.0024350312092279876,3,2,0,31,30,0.48828125,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xy_b,2.2099999999999276,7168,0.0033728402213270958,0.002519901513030129,0.0016950691913655397,0.0023968656940327039,0.0023968656940327039,3,2,0,26,31,0.49609375,0.59414062500000009,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xy_d,2.2099999999999276,7168,0.0033224664177032488,0.0024817562474089006,0.0016694099089623762,0.0023611753685820174,0.0023611753685820174,3,2,0,31,23,0.43359375,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xy_e,2.2099999999999276,7168,0.0032721985423879354,0.0024447536763534728,0.001644519286105474,0.0023255001381793285,0.0023255001381793285,3,2,0,20,31,0.49609375,0.533203125,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xy_betax,2.2099999999999276,7168,0.0018529824696060866,0.0013841063098341965,0.00093105065862410989,0.0013169003314460461,0.0013169003314460461,1,2,0,21,31,0.49609375,0.21835937499999999,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xy_betay,2.2099999999999276,7168,0.0018291547048391809,0.0013666043531255282,0.00091927756850448733,0.0012999807107432655,0.0012999807107432655,2,2,0,31,18,0.14453125,0.64492187500000009,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xy_betaz,2.2099999999999276,7168,0.0018054852594521233,0.0013495409002176641,0.00090779944796172982,0.0012839040680737205,0.0012839040680737205,1,2,0,14,31,0.49609375,0.14726562500000001,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xz_w,2.2099999999999276,7168,0.0052444743586248718,0.0039195706959873292,0.0026365885713359109,0.0037289859219004004,-0.0037289859219004004,3,2,0,20,31,0.49609375,0.533203125,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xz_alpha,2.2099999999999276,7168,0.0049770479703830483,0.0037179927828036958,0.0025009925932667279,0.0035367480256394274,-0.0035367480256394274,3,2,0,9,31,0.49609375,0.42148437500000002,0.84999999999999998
120,0.015000000000000012,3,full,Omega_xz_a,2.2099999999999276,7168,0.0041876550547892358,0.0031281189485059188,0.002104200513044318,0.0029754692015232015,0.0029754692015232015,0,2,0,2,0,0.00390625,0.025390625,0.84999999999999998
