cycle,time,rk_stage,checkpoint,max_abs,max_scaled,component,gid,z,nonfinite
0,0,1,pre_ko_rhs,3.0905858093318782e-15,3.0905858093318782e-15,9,0,-12.375,0
0,0,1,post_rk_state,3.3306690738755209e-16,3.3306690738755209e-16,14,10,-1.125,0
0,0,2,pre_ko_rhs,2.1372009417531045e-15,2.1372009417531045e-15,9,0,-13,0
0,0,2,post_rk_state,2.4040159133756527e-16,2.4040159133756527e-16,14,10,-1.125,0
0,0,3,pre_ko_rhs,2.9141778638254681e-15,2.9141778638254681e-15,9,2,-9.5,0
0,0,3,post_rk_state,7.065046099281895e-16,7.065046099281895e-16,14,10,-1.125,0
0,0,4,pre_ko_rhs,2.2829697354048992e-15,2.2829697354048992e-15,9,26,13.5,0
0,0,4,post_rk_state,6.6164752237987585e-17,6.6164752237987585e-17,14,10,-1.125,0
1,0.010823312937405826,1,pre_ko_rhs,3.2297695619643442e-15,3.2297695619643442e-15,9,0,-12.375,0
1,0.010823312937405826,2,pre_ko_rhs,3.1322984717460244e-15,3.1322984717460244e-15,9,0,-13.25,0
1,0.010823312937405826,3,pre_ko_rhs,3.1201383166306072e-15,3.1201383166306072e-15,9,2,-11.375,0
1,0.010823312937405826,4,pre_ko_rhs,3.0154475261556285e-15,3.0154475261556285e-15,9,26,15.875,0
2,0.010825573171132733,1,pre_ko_rhs,8.5394636117135e-15,8.5394636117135e-15,9,41,8,0
2,0.010825573171132733,2,pre_ko_rhs,1.0269634953428413e-14,1.0269634953428413e-14,9,41,7.625,0
2,0.010825573171132733,3,pre_ko_rhs,8.0126787345670638e-15,8.0126787345670638e-15,9,8,-7.625,0
2,0.010825573171132733,4,pre_ko_rhs,8.3509388765287566e-15,8.3509388765287566e-15,9,8,-7.1875,0
3,0.010830093638586545,1,pre_ko_rhs,8.6949854742405744e-15,8.6949854742405744e-15,9,8,-7.4375,0
3,0.010830093638586545,2,pre_ko_rhs,9.0593095877763046e-15,9.0593095877763046e-15,9,8,-7.6875,0
3,0.010830093638586545,3,pre_ko_rhs,8.7689479082118955e-15,8.7689479082118955e-15,9,8,-6.4375,0
3,0.010830093638586545,4,pre_ko_rhs,7.9343790264121844e-15,7.9343790264121844e-15,9,8,-7.9375,0
4,0.010839134573494171,1,pre_ko_rhs,1.0463460531207052e-14,1.0463460531207052e-14,9,41,7.375,0
4,0.010839134573494171,2,pre_ko_rhs,9.6381644863266625e-15,9.6381644863266625e-15,9,41,7.9375,0
4,0.010839134573494171,3,pre_ko_rhs,8.0235632565628675e-15,8.0235632565628675e-15,9,41,6.0625,0
4,0.010839134573494171,4,pre_ko_rhs,8.1277510377130088e-15,8.1277510377130088e-15,9,8,-7.9375,0
5,0.010857216443309422,1,pre_ko_rhs,8.3764738972848799e-15,8.3764738972848799e-15,9,41,7.75,0
5,0.010857216443309422,2,pre_ko_rhs,9.3981721399167553e-15,9.3981721399167553e-15,9,41,8,0
5,0.010857216443309422,3,pre_ko_rhs,9.0584609710601935e-15,9.0584609710601935e-15,9,41,7.125,0
5,0.010857216443309422,4,pre_ko_rhs,8.9712153967662043e-15,8.9712153967662043e-15,9,41,7.875,0
6,0.010893380182939923,1,pre_ko_rhs,6.9110268700322853e-15,6.9110268700322853e-15,9,39,4.1875,0
6,0.010893380182939923,2,pre_ko_rhs,8.3760822849813567e-15,8.3760822849813567e-15,9,8,-7.5625,0
6,0.010893380182939923,3,pre_ko_rhs,8.4589138994403388e-15,8.4589138994403388e-15,9,8,-7.6875,0
6,0.010893380182939923,4,pre_ko_rhs,9.8123781105689461e-15,9.8123781105689461e-15,9,8,-7.5,0
7,0.010965707662200926,1,pre_ko_rhs,9.2567429533719e-15,9.2567429533719e-15,9,41,7.6875,0
7,0.010965707662200926,2,pre_ko_rhs,9.2069642982995157e-15,9.2069642982995157e-15,9,41,7.5,0
7,0.010965707662200926,3,pre_ko_rhs,9.6444021593480852e-15,9.6444021593480852e-15,9,41,7.8125,0
7,0.010965707662200926,4,pre_ko_rhs,6.1401071340684302e-15,6.1401071340684302e-15,9,8,-6.375,0
8,0.011110362620722932,1,pre_ko_rhs,7.8572848184608256e-15,7.8572848184608256e-15,9,41,6.75,0
8,0.011110362620722932,2,pre_ko_rhs,1.1465778919250205e-14,1.1465778919250205e-14,9,8,-7.75,0
8,0.011110362620722932,3,pre_ko_rhs,1.0601007611170957e-14,1.0601007611170957e-14,9,41,7.4375,0
8,0.011110362620722932,4,pre_ko_rhs,7.7270296831091017e-15,7.7270296831091017e-15,9,10,-4.6875,0
9,0.011399672537766943,1,pre_ko_rhs,9.0701220848341786e-15,9.0701220848341786e-15,9,41,7.625,0
9,0.011399672537766943,2,pre_ko_rhs,8.4241000850366802e-15,8.4241000850366802e-15,9,39,5.875,0
9,0.011399672537766943,3,pre_ko_rhs,7.1899923480782941e-15,7.1899923480782941e-15,9,39,4.75,0
9,0.011399672537766943,4,pre_ko_rhs,8.3077078606835029e-15,8.3077078606835029e-15,9,41,7.375,0
10,0.011978292371854967,1,pre_ko_rhs,7.5096215715909617e-15,7.5096215715909617e-15,9,41,7.4375,0
10,0.011978292371854967,2,pre_ko_rhs,7.6586561999897917e-15,7.6586561999897917e-15,9,41,7.875,0
10,0.011978292371854967,3,pre_ko_rhs,1.0113772427981882e-14,1.0113772427981882e-14,9,10,-5.625,0
10,0.011978292371854967,4,pre_ko_rhs,7.1067615522527454e-15,7.1067615522527454e-15,9,41,7.5625,0
11,0.013135532040031013,1,pre_ko_rhs,8.5013416477526283e-15,8.5013416477526283e-15,9,39,4.9375,0
11,0.013135532040031013,2,pre_ko_rhs,8.7520816878182045e-15,8.7520816878182045e-15,9,41,7.125,0
11,0.013135532040031013,3,pre_ko_rhs,9.0083638068829396e-15,9.0083638068829396e-15,9,8,-7.9375,0
11,0.013135532040031013,4,pre_ko_rhs,7.2351856215247781e-15,7.2351856215247781e-15,9,10,-4.875,0
12,0.015450011376383107,1,pre_ko_rhs,7.9078037919173617e-15,7.9078037919173617e-15,9,41,6.3125,0
12,0.015450011376383107,2,pre_ko_rhs,8.1647606994617867e-15,8.1647606994617867e-15,9,41,7.125,0
12,0.015450011376383107,3,pre_ko_rhs,9.1881106553021274e-15,9.1881106553021274e-15,9,8,-6.8125,0
12,0.015450011376383107,4,pre_ko_rhs,7.5463322854275848e-15,7.5463322854275848e-15,9,10,-5.6875,0
13,0.016217895439318817,1,pre_ko_rhs,8.6476453941522949e-15,8.6476453941522949e-15,9,8,-7.5625,0
13,0.016217895439318817,2,pre_ko_rhs,9.0531271995931341e-15,9.0531271995931341e-15,9,47,7.625,0
13,0.016217895439318817,3,pre_ko_rhs,8.5051165666908297e-15,8.5051165666908297e-15,9,47,7.875,0
13,0.016217895439318817,4,pre_ko_rhs,8.6268503989470561e-15,8.6268503989470561e-15,9,47,7.875,0
14,0.017753663565190238,1,pre_ko_rhs,6.9640865745488052e-15,6.9640865745488052e-15,9,8,-7.5,0
14,0.017753663565190238,2,pre_ko_rhs,8.7830049167157686e-15,8.7830049167157686e-15,9,47,7.5,0
14,0.017753663565190238,3,pre_ko_rhs,6.7602479504615788e-15,6.7602479504615788e-15,9,47,6.5,0
14,0.017753663565190238,4,pre_ko_rhs,7.3580592611853602e-15,7.3580592611853602e-15,9,47,7.125,0
