57168637|cartoon-brill-cache-ab651-v6|TIMEOUT|0:0|7229|1||32|billing=32,cpu=32,energy=3065372,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1|nid001005
57168637.extern|extern|COMPLETED|0:0|7229|1|1|32|billing=32,cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1|nid001005
57168637.0|python3|TIMEOUT|0:15|5401|1|1|32|cpu=32,gres/gpu:a100=1,gres/gpu=1,mem=57472M,node=1|nid001005
