# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0064 0128 0001 00066 box coordinate 5.1200000000000000e+02 47360 8.4280809752337361e-04 5.6490472503615034e-04 3.5112346954321638e-04 2.5392057656062643e-04 3.4882567574265624e-02 1.3318710652892692e-02
0064 0128 0001 00066 box proper 1.0586520600632653e+03 47360 1.1138851505955905e-03 7.3903801306615419e-04 4.6312281723961702e-04 3.3999262106875047e-04 3.4882567574265624e-02 1.3318710652892692e-02
0064 0128 0001 00066 r<=1 coordinate 1.5859375000000000e+00 406 6.9722362005675830e-07 6.0056905376415521e-07 3.4943889325748567e-07 2.3209515290750463e-08 1.7762216644426497e-06 8.3305220421454801e-07
0064 0128 0001 00066 r<=1 proper 6.7662499950980255e+00 406 6.9854528063974619e-07 6.0162081976967916e-07 3.5023564087931714e-07 2.3303111100930884e-08 1.7762216644426497e-06 8.3305220421454801e-07
