cycle,time,rk_stage,checkpoint,max_abs,max_scaled,component,gid,z,nonfinite
0,0,1,pre_ko_rhs,6.1859619069521042e-16,6.1859619069521042e-16,9,24,11.75,0
0,0,1,post_rk_state,1.6653345369383188e-16,1.6653345369383188e-16,14,10,-1.25,0
0,0,2,pre_ko_rhs,4.6927731436331223e-16,4.6927731436331223e-16,9,26,12.25,0
0,0,2,post_rk_state,1.2020079566882294e-16,1.2020079566882294e-16,14,10,-1.25,0
0,0,3,pre_ko_rhs,5.1838000860320763e-16,5.1838000860320763e-16,9,2,-9,0
0,0,3,post_rk_state,3.5325230496421323e-16,3.5325230496421323e-16,14,10,-1.25,0
0,0,4,pre_ko_rhs,8.2166635873055257e-16,8.2166635873055257e-16,9,0,-13.75,0
0,0,4,post_rk_state,3.3082376119004886e-17,3.3082376119004886e-17,14,10,-1.25,0
1,0.021646625874811653,1,pre_ko_rhs,5.1950334118001389e-16,5.1950334118001389e-16,9,24,9.25,0
1,0.021646625874811653,2,pre_ko_rhs,6.6798617414356826e-16,6.6798617414356826e-16,9,26,14.25,0
1,0.021646625874811653,3,pre_ko_rhs,8.7141677575305792e-16,8.7141677575305792e-16,9,0,-16,0
1,0.021646625874811653,4,pre_ko_rhs,5.9909101439449517e-16,5.9909101439449517e-16,9,26,14.5,0
2,0.043253142964738762,1,pre_ko_rhs,6.9116466371889425e-16,6.9116466371889425e-16,9,2,-11.25,0
2,0.043253142964738762,2,pre_ko_rhs,7.0431939662492634e-16,7.0431939662492634e-16,9,24,10.5,0
2,0.043253142964738762,3,pre_ko_rhs,6.1851867328001983e-16,6.1851867328001983e-16,9,2,-8.75,0
2,0.043253142964738762,4,pre_ko_rhs,6.9492393392404218e-16,6.9492393392404218e-16,9,24,11.75,0
3,0.064678311003954991,1,pre_ko_rhs,6.1908920771059738e-16,6.1908920771059738e-16,9,0,-12.25,0
3,0.064678311003954991,2,pre_ko_rhs,8.3262937433133872e-16,8.3262937433133872e-16,9,24,10.25,0
3,0.064678311003954991,3,pre_ko_rhs,7.5545252608275766e-16,7.5545252608275766e-16,9,24,10.25,0
3,0.064678311003954991,4,pre_ko_rhs,6.1450546145159008e-16,6.1450546145159008e-16,9,2,-8.25,0
4,0.085890617494517235,1,pre_ko_rhs,4.5633348676937747e-16,4.5633348676937747e-16,9,18,8,0
4,0.085890617494517235,2,pre_ko_rhs,7.6682307582576593e-16,7.6682307582576593e-16,9,26,12.75,0
4,0.085890617494517235,3,pre_ko_rhs,6.991729737350104e-16,6.991729737350104e-16,9,0,-12.5,0
4,0.085890617494517235,4,pre_ko_rhs,5.372422617796641e-16,5.372422617796641e-16,9,26,14,0
5,0.10692214092550462,1,pre_ko_rhs,6.598684901257452e-16,6.598684901257452e-16,9,0,-12.75,0
5,0.10692214092550462,2,pre_ko_rhs,6.1052383627388997e-16,6.1052383627388997e-16,9,2,-9,0
5,0.10692214092550462,3,pre_ko_rhs,5.6286783893383901e-16,5.6286783893383901e-16,9,0,-14,0
5,0.10692214092550462,4,pre_ko_rhs,5.8449689818396656e-16,5.8449689818396656e-16,9,24,11,0
6,0.12780288195948825,1,pre_ko_rhs,5.8654785021884562e-16,5.8654785021884562e-16,9,0,-14,0
6,0.12780288195948825,2,pre_ko_rhs,7.62076193036005e-16,7.62076193036005e-16,9,26,15,0
6,0.12780288195948825,3,pre_ko_rhs,9.0118564779994597e-16,9.0118564779994597e-16,9,26,12.75,0
6,0.12780288195948825,4,pre_ko_rhs,6.3651354194165788e-16,6.3651354194165788e-16,9,24,11,0
7,0.14856096464992266,1,pre_ko_rhs,7.8323725283858411e-16,7.8323725283858411e-16,9,0,-13,0
7,0.14856096464992266,2,pre_ko_rhs,5.81720340327167e-16,5.81720340327167e-16,9,26,15.75,0
7,0.14856096464992266,3,pre_ko_rhs,7.7103227554044793e-16,7.7103227554044793e-16,9,24,11.25,0
7,0.14856096464992266,4,pre_ko_rhs,6.3832820930960293e-16,6.3832820930960293e-16,9,24,12,0
8,0.16922280756739491,1,pre_ko_rhs,7.5469750836165341e-16,7.5469750836165341e-16,9,26,16,0
8,0.16922280756739491,2,pre_ko_rhs,5.0895406484489316e-16,5.0895406484489316e-16,9,8,-6.25,0
8,0.16922280756739491,3,pre_ko_rhs,6.3952403155838057e-16,6.3952403155838057e-16,9,18,7.75,0
8,0.16922280756739491,4,pre_ko_rhs,6.8362277111192622e-16,6.8362277111192622e-16,9,26,12.25,0
9,0.18981326480976468,1,pre_ko_rhs,5.8093875899185179e-16,5.8093875899185179e-16,9,18,7.25,0
9,0.18981326480976468,2,pre_ko_rhs,7.596321561173901e-16,7.596321561173901e-16,9,24,9.5,0
9,0.18981326480976468,3,pre_ko_rhs,7.508972922951082e-16,7.508972922951082e-16,9,0,-14.75,0
9,0.18981326480976468,4,pre_ko_rhs,8.1015767079229783e-16,8.1015767079229783e-16,9,0,-13.25,0
10,0.21035573833893401,1,pre_ko_rhs,6.2729942838564138e-16,6.2729942838564138e-16,9,8,-7.5,0
10,0.21035573833893401,2,pre_ko_rhs,4.7895336267816848e-16,4.7895336267816848e-16,9,24,10,0
10,0.21035573833893401,3,pre_ko_rhs,6.2502648720980328e-16,6.2502648720980328e-16,9,26,14.75,0
10,0.21035573833893401,4,pre_ko_rhs,9.1015662454824263e-16,9.1015662454824263e-16,9,0,-15.25,0
11,0.23087226405663477,1,pre_ko_rhs,6.2924729652371749e-16,6.2924729652371749e-16,9,2,-11.75,0
11,0.23087226405663477,2,pre_ko_rhs,7.9632283891942392e-16,7.9632283891942392e-16,9,0,-14.5,0
11,0.23087226405663477,3,pre_ko_rhs,9.0759224813845295e-16,9.0759224813845295e-16,9,2,-11,0
11,0.23087226405663477,4,pre_ko_rhs,8.7495499162188751e-16,8.7495499162188751e-16,9,26,15,0
12,0.25133692733308394,1,pre_ko_rhs,7.8469512564109188e-16,7.8469512564109188e-16,9,26,13.5,0
12,0.25133692733308394,2,pre_ko_rhs,7.3723685313229874e-16,7.3723685313229874e-16,9,24,11.5,0
12,0.25133692733308394,3,pre_ko_rhs,6.371489266658789e-16,6.371489266658789e-16,9,0,-15.5,0
12,0.25133692733308394,4,pre_ko_rhs,6.7032187603656093e-16,6.7032187603656093e-16,9,24,10.5,0
13,0.27173700820464608,1,pre_ko_rhs,7.2960271225614009e-16,7.2960271225614009e-16,9,0,-15.25,0
13,0.27173700820464608,2,pre_ko_rhs,9.3895398207549686e-16,9.3895398207549686e-16,9,0,-12.25,0
13,0.27173700820464608,3,pre_ko_rhs,5.7073667233319584e-16,5.7073667233319584e-16,9,26,15.25,0
13,0.27173700820464608,4,pre_ko_rhs,7.4750133302935296e-16,7.4750133302935296e-16,9,26,14.5,0
14,0.29209697032619769,1,pre_ko_rhs,7.4366978708883253e-16,7.4366978708883253e-16,9,26,13.25,0
14,0.29209697032619769,2,pre_ko_rhs,5.2482273207837447e-16,5.2482273207837447e-16,9,0,-16,0
14,0.29209697032619769,3,pre_ko_rhs,7.1529802552739056e-16,7.1529802552739056e-16,9,0,-12.5,0
14,0.29209697032619769,4,pre_ko_rhs,6.180061081555913e-16,6.180061081555913e-16,9,0,-14.75,0
15,0.31243975073719904,1,pre_ko_rhs,7.3017821056390498e-16,7.3017821056390498e-16,9,26,13,0
15,0.31243975073719904,2,pre_ko_rhs,5.656064913659642e-16,5.656064913659642e-16,9,26,12.75,0
15,0.31243975073719904,3,pre_ko_rhs,7.3034589985142118e-16,7.3034589985142118e-16,9,26,14.5,0
15,0.31243975073719904,4,pre_ko_rhs,7.3453544600742885e-16,7.3453544600742885e-16,9,2,-10.5,0
16,0.33278690511070796,1,pre_ko_rhs,8.1434556081550589e-16,8.1434556081550589e-16,9,0,-12.75,0
16,0.33278690511070796,2,pre_ko_rhs,6.9288616040541742e-16,6.9288616040541742e-16,9,0,-14.75,0
16,0.33278690511070796,3,pre_ko_rhs,8.2584009399362994e-16,8.2584009399362994e-16,9,0,-16,0
16,0.33278690511070796,4,pre_ko_rhs,8.2661160435918309e-16,8.2661160435918309e-16,9,0,-12.25,0
17,0.35315872556689148,1,pre_ko_rhs,7.0765894119707911e-16,7.0765894119707911e-16,9,26,14.75,0
17,0.35315872556689148,2,pre_ko_rhs,5.6617459141587482e-16,5.6617459141587482e-16,9,8,-7.5,0
17,0.35315872556689148,3,pre_ko_rhs,6.1493340479550822e-16,6.1493340479550822e-16,9,2,-11,0
17,0.35315872556689148,4,pre_ko_rhs,7.7829187660821368e-16,7.7829187660821368e-16,9,26,12.25,0
18,0.37357433318747491,1,pre_ko_rhs,6.7940662457072354e-16,6.7940662457072354e-16,9,0,-15.75,0
18,0.37357433318747491,2,pre_ko_rhs,6.2984291298261619e-16,6.2984291298261619e-16,9,0,-13.5,0
18,0.37357433318747491,3,pre_ko_rhs,6.2675379054509824e-16,6.2675379054509824e-16,9,2,-10,0
18,0.37357433318747491,4,pre_ko_rhs,6.029176581316836e-16,6.029176581316836e-16,9,2,-9.25,0
19,0.39405174727669534,1,pre_ko_rhs,6.451180860188369e-16,6.451180860188369e-16,9,26,14.75,0
19,0.39405174727669534,2,pre_ko_rhs,7.1547665715159214e-16,7.1547665715159214e-16,9,2,-8.25,0
19,0.39405174727669534,3,pre_ko_rhs,7.2913614539589611e-16,7.2913614539589611e-16,9,2,-11.5,0
19,0.39405174727669534,4,pre_ko_rhs,4.4168241129150322e-16,4.4168241129150322e-16,9,26,14,0
20,0.41460793339620655,1,pre_ko_rhs,7.1690148402936336e-16,7.1690148402936336e-16,9,0,-14,0
20,0.41460793339620655,2,pre_ko_rhs,6.2184283150435976e-16,6.2184283150435976e-16,9,0,-16,0
20,0.41460793339620655,3,pre_ko_rhs,6.0822505134551067e-16,6.0822505134551067e-16,9,26,12.75,0
20,0.41460793339620655,4,pre_ko_rhs,5.7389443202630178e-16,5.7389443202630178e-16,9,26,14,0
21,0.43525883226221562,1,pre_ko_rhs,6.104259736154493e-16,6.104259736154493e-16,9,26,15.5,0
21,0.43525883226221562,2,pre_ko_rhs,8.817939987195225e-16,8.817939987195225e-16,9,24,11.5,0
21,0.43525883226221562,3,pre_ko_rhs,6.6933590110523869e-16,6.6933590110523869e-16,9,2,-10,0
21,0.43525883226221562,4,pre_ko_rhs,6.4854090720208463e-16,6.4854090720208463e-16,9,0,-15.25,0
22,0.45601937173315749,1,pre_ko_rhs,7.9344696507462877e-16,7.9344696507462877e-16,9,26,15.5,0
22,0.45601937173315749,2,pre_ko_rhs,6.4706659980282195e-16,6.4706659980282195e-16,9,0,-13,0
22,0.45601937173315749,3,pre_ko_rhs,9.0413259430078849e-16,9.0413259430078849e-16,9,26,14.5,0
22,0.45601937173315749,4,pre_ko_rhs,6.0689455530634896e-16,6.0689455530634896e-16,9,0,-14.5,0
23,0.47690346432944641,1,pre_ko_rhs,7.6530349578462008e-16,7.6530349578462008e-16,9,24,10.75,0
23,0.47690346432944641,2,pre_ko_rhs,9.1428899035212808e-16,9.1428899035212808e-16,9,24,11.75,0
23,0.47690346432944641,3,pre_ko_rhs,6.4072084334051535e-16,6.4072084334051535e-16,9,26,15.75,0
23,0.47690346432944641,4,pre_ko_rhs,6.4085261795458422e-16,6.4085261795458422e-16,9,2,-10.5,0
24,0.49792399300012041,1,pre_ko_rhs,8.2264806893535659e-16,8.2264806893535659e-16,9,0,-13.5,0
24,0.49792399300012041,2,pre_ko_rhs,6.7569956186224835e-16,6.7569956186224835e-16,9,26,16,0
24,0.49792399300012041,3,pre_ko_rhs,5.8554356338523604e-16,5.8554356338523604e-16,9,0,-12.25,0
24,0.49792399300012041,4,pre_ko_rhs,7.9193672584813602e-16,7.9193672584813602e-16,9,2,-10.5,0
