# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0064 0128 0001 00025 box coordinate 5.1200000000000000e+02 8192 2.6707894860580395e-03 1.4906396854974945e-03 1.8785723534618061e-03 5.7785276172075950e-04 1.0831714077476889e-01 5.2918539013584336e-02
0064 0128 0001 00025 box proper 1.0585748024157788e+03 8192 3.7309537747119079e-03 2.0968760467656535e-03 2.6211768813503089e-03 8.0048291646771263e-04 1.0831714077476889e-01 5.2918539013584336e-02
0064 0128 0001 00025 r<=1 coordinate 1.6250000000000000e+00 26 2.0801746996346215e-05 1.6755729290838831e-05 1.1995449426804870e-05 9.7752044356702860e-08 3.7306532899799414e-05 3.9282518671649271e-05
0064 0128 0001 00025 r<=1 proper 6.9326098161187488e+00 26 2.0871886736613103e-05 1.6801359374585934e-05 1.2050604763897631e-05 9.8113153011675488e-08 3.7306532899799414e-05 3.9282518671649271e-05
