#MeshBlock 0 on rank=0 with cost=1
#  Logical level 2, location = (0 0 0)
0 8 -16
0 8 -8
-8 8 -8
-8 8 -16
-8 8 -8
-8 0 -8
-8 0 -16


#MeshBlock 51 on rank=0 with cost=1
#  Logical level 3, location = (2 5 2)
-16 8 -16
-8 8 -16
-8 16 -16
-16 16 -16
-16 8 -16
-16 8 -8
-8 8 -8
-8 8 -16
-8 8 -8
-8 16 -8
-8 16 -16
-8 16 -8
-16 16 -8
-16 16 -16
-16 16 -8
-16 8 -8
-16 8 -16


#MeshBlock 52 on rank=0 with cost=1
#  Logical level 3, location = (3 5 2)
-8 8 -16
0 8 -16
0 16 -16
-8 16 -16
-8 8 -16
-8 8 -8
0 8 -8
0 8 -16
0 8 -8
0 16 -8
0 16 -16
0 16 -8
-8 16 -8
-8 16 -16
-8 16 -8
-8 8 -8
-8 8 -16


#MeshBlock 53 on rank=0 with cost=1
#  Logical level 3, location = (2 4 3)
-16 0 -8
-8 0 -8
-8 8 -8
-16 8 -8
-16 0 -8
-16 0 0
-8 0 0
-8 0 -8
-8 0 0
-8 8 0
-8 8 -8
-8 8 0
-16 8 0
-16 8 -8
-16 8 0
-16 0 0
-16 0 -8


#MeshBlock 62 on rank=0 with cost=1
#  Logical level 3, location = (2 5 3)
-16 8 -8
-8 8 -8
-8 16 -8
-16 16 -8
-16 8 -8
-16 8 0
-8 8 0
-8 8 -8
-8 8 0
-8 16 0
-8 16 -8
-8 16 0
-16 16 0
-16 16 -8
-16 16 0
-16 8 0
-16 8 -8


#MeshBlock 63 on rank=0 with cost=1
#  Logical level 3, location = (3 5 3)
-8 8 -8
0 8 -8
0 16 -8
-8 16 -8
-8 8 -8
-8 8 0
0 8 0
0 8 -8
0 8 0
0 16 0
0 16 -8
0 16 0
-8 16 0
-8 16 -8
-8 16 0
-8 8 0
-8 8 -8


#MeshBlock 70 on rank=0 with cost=1
#  Logical level 3, location = (4 4 2)
0 0 -16
8 0 -16
8 8 -16
0 8 -16
0 0 -16
0 0 -8
8 0 -8
8 0 -16
8 0 -8
8 8 -8
8 8 -16
8 8 -8
0 8 -8
0 8 -16
