gid,level,lx1,lx2,cycle,time,time_hex,requested_flag,raw_dchi_max,dchi_threshold,threshold_ratio,next_authority_event,next_authority_time_hex,tree_checksum,observed_segment,cycle_gap_from_previous
35,5,20,63,5431,10.468359375000325,0x1.4efcccccccd84p+3,1,0.034185300730132137,0.01,3.4185300730132138,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5432,10.468945312500326,0x1.4f01999999a51p+3,1,0.03525548322527932,0.01,3.525548322527932,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5433,10.469531250000326,0x1.4f0666666671ep+3,1,0.036359564968395791,0.01,3.635956496839579,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5434,10.470117187500326,0x1.4f0b3333333ebp+3,1,0.037498403775534275,0.01,3.7498403775534275,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5435,10.470703125000327,0x1.4f100000000b8p+3,1,0.038673046481162723,0.01,3.8673046481162721,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5436,10.471289062500327,0x1.4f14ccccccd85p+3,1,0.039884733391449115,0.01,3.9884733391449112,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5437,10.471875000000328,0x1.4f19999999a52p+3,1,0.04113489903154547,0.01,4.1134899031545471,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5438,10.472460937500328,0x1.4f1e66666671fp+3,1,0.04242516716528117,0.01,4.242516716528117,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5439,10.473046875000328,0x1.4f233333333ecp+3,1,0.043757337801655222,0.01,4.3757337801655218,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5440,10.473632812500329,0x1.4f280000000b9p+3,1,0.045133364147555741,0.01,4.5133364147555737,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5441,10.474218750000329,0x1.4f2cccccccd86p+3,1,0.04655531817758915,0.01,4.6555318177589147,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5442,10.474804687500329,0x1.4f31999999a53p+3,1,0.048025344552990901,0.01,4.8025344552990896,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5443,10.47539062500033,0x1.4f3666666672p+3,1,0.04954560386659343,0.01,4.9545603866593426,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5444,10.47597656250033,0x1.4f3b3333333edp+3,1,0.051118207434277446,0.01,5.111820743427745,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5445,10.47656250000033,0x1.4f400000000bap+3,1,0.052745146918590752,0.01,5.2745146918590748,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5446,10.477148437500331,0x1.4f44ccccccd87p+3,1,0.054428222813863752,0.01,5.4428222813863751,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5447,10.477734375000331,0x1.4f49999999a54p+3,1,0.056168976151181625,0.01,5.6168976151181624,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5448,10.478320312500331,0x1.4f4e666666721p+3,1,0.057968627662194967,0.01,5.7968627662194967,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5449,10.478906250000332,0x1.4f533333333eep+3,1,0.05982802809835118,0.01,5.9828028098351176,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5450,10.479492187500332,0x1.4f580000000bbp+3,1,0.06174762251304762,0.01,6.1747622513047622,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5451,10.480078125000333,0x1.4f5cccccccd88p+3,1,0.063727430190993861,0.01,6.3727430190993859,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5452,10.480664062500333,0x1.4f61999999a55p+3,1,0.06576704068181298,0.01,6.5767040681812983,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5453,10.481250000000333,0x1.4f66666666722p+3,1,0.067865625191049786,0.01,6.7865625191049785,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5454,10.481835937500334,0x1.4f6b3333333efp+3,1,0.070021961508116196,0.01,7.0021961508116197,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5455,10.482421875000334,0x1.4f700000000bcp+3,1,0.072234469780033422,0.01,7.2234469780033423,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5456,10.483007812500334,0x1.4f74ccccccd89p+3,1,0.074501255804183916,0.01,7.4501255804183915,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5457,10.483593750000335,0x1.4f79999999a56p+3,1,0.07682015810505019,0.01,7.6820158105050185,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5458,10.484179687500335,0x1.4f7e666666723p+3,1,0.079188794840089713,0.01,7.9188794840089711,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5459,10.484765625000335,0x1.4f833333333fp+3,1,0.081604606491805148,0.01,8.1604606491805143,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5460,10.485351562500336,0x1.4f880000000bdp+3,1,0.084064890288868127,0.01,8.4064890288868117,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5461,10.485937500000336,0x1.4f8cccccccd8ap+3,1,0.086566822315903472,0.01,8.6566822315903469,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5462,10.486523437500336,0x1.4f91999999a57p+3,1,0.089107463303759668,0.01,8.9107463303759662,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5463,10.487109375000337,0x1.4f96666666724p+3,1,0.091683744158630995,0.01,9.1683744158630986,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5464,10.487695312500337,0x1.4f9b3333333f1p+3,1,0.094292427442292159,0.01,9.4292427442292155,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5465,10.488281250000338,0x1.4fa00000000bep+3,1,0.096930041337275258,0.01,9.6930041337275252,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5466,10.488867187500338,0x1.4fa4ccccccd8bp+3,1,0.099592783215382008,0.01,9.9592783215381999,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5467,10.489453125000338,0x1.4fa9999999a58p+3,1,0.10227639087041485,0.01,10.227639087041485,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5468,10.490039062500339,0x1.4fae666666725p+3,1,0.10497598085516725,0.01,10.497598085516724,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5469,10.490625000000339,0x1.4fb33333333f2p+3,1,0.10768585522722447,0.01,10.768585522722447,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5470,10.491210937500339,0x1.4fb80000000bfp+3,1,0.11039928036653757,0.01,11.039928036653757,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5471,10.49179687500034,0x1.4fbcccccccd8cp+3,1,0.1131082443426024,0.01,11.31082443426024,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5472,10.49238281250034,0x1.4fc1999999a59p+3,1,0.11580320249489835,0.01,11.580320249489835,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5473,10.49296875000034,0x1.4fc6666666726p+3,1,0.11847282431370638,0.01,11.847282431370639,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5474,10.493554687500341,0x1.4fcb3333333f3p+3,1,0.12110375818880202,0.01,12.110375818880202,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5475,10.494140625000341,0x1.4fd00000000cp+3,1,0.12368043390200642,0.01,12.368043390200642,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5476,10.494726562500341,0x1.4fd4ccccccd8dp+3,1,0.12618492559624833,0.01,12.618492559624833,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5477,10.495312500000342,0x1.4fd9999999a5ap+3,1,0.12859690002417312,0.01,12.859690002417311,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5478,10.495898437500342,0x1.4fde666666727p+3,1,0.13089367577328301,0.01,13.0893675773283,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5479,10.496484375000342,0x1.4fe33333333f4p+3,1,0.13305041844419482,0.01,13.305041844419483,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5480,10.497070312500343,0x1.4fe80000000c1p+3,1,0.13504049396190834,0.01,13.504049396190833,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5481,10.497656250000343,0x1.4fecccccccd8ep+3,1,0.13683599688925333,0.01,13.683599688925332,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5482,10.498242187500344,0x1.4ff1999999a5bp+3,1,0.13840846245082966,0.01,13.840846245082966,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5483,10.498828125000344,0x1.4ff6666666728p+3,1,0.13972975983701921,0.01,13.972975983701922,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5484,10.499414062500344,0x1.4ffb3333333f5p+3,1,0.14141762063356444,0.01,14.141762063356444,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5485,10.500000000000345,0x1.50000000000c2p+3,1,0.1430270244225513,0.01,14.30270244225513,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5486,10.500585937500345,0x1.5004ccccccd8fp+3,1,0.14436140720495935,0.01,14.436140720495935,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5487,10.501171875000345,0x1.5009999999a5cp+3,1,0.14540734068193464,0.01,14.540734068193464,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5488,10.501757812500346,0x1.500e666666729p+3,1,0.14615810257966741,0.01,14.615810257966741,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5489,10.502343750000346,0x1.50133333333f6p+3,1,0.14661476098733081,0.01,14.661476098733081,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5490,10.502929687500346,0x1.50180000000c3p+3,1,0.14678698681865734,0.01,14.678698681865734,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5491,10.503515625000347,0x1.501cccccccd9p+3,1,0.14669350826167069,0.01,14.669350826167069,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5492,10.504101562500347,0x1.5021999999a5dp+3,1,0.14636214188492619,0.01,14.636214188492618,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5493,10.504687500000347,0x1.502666666672ap+3,1,0.145829365772082,0.01,14.5829365772082,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5494,10.505273437500348,0x1.502b3333333f7p+3,1,0.14513943799207515,0.01,14.513943799207516,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5495,10.505859375000348,0x1.50300000000c4p+3,1,0.14434310494156927,0.01,14.434310494156927,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5496,10.506445312500349,0x1.5034ccccccd91p+3,1,0.14349616864423112,0.01,14.349616864423112,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5497,10.507031250000349,0x1.5039999999a5ep+3,1,0.14265800550281749,0.01,14.265800550281748,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5498,10.507617187500349,0x1.503e66666672bp+3,1,0.14806587581157299,0.01,14.806587581157299,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5499,10.50820312500035,0x1.50433333333f8p+3,1,0.15395810807585927,0.01,15.395810807585928,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5500,10.50878906250035,0x1.50480000000c5p+3,1,0.15986647171739185,0.01,15.986647171739184,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5501,10.50937500000035,0x1.504cccccccd92p+3,1,0.16577113018988429,0.01,16.577113018988427,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5502,10.509960937500351,0x1.5051999999a5fp+3,1,0.1716538633325061,0.01,17.165386333250609,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5503,10.510546875000351,0x1.505666666672cp+3,1,0.17749661165631095,0.01,17.749661165631096,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5504,10.511132812500351,0x1.505b3333333f9p+3,1,0.18328174646930695,0.01,18.328174646930695,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5505,10.511718750000352,0x1.50600000000c6p+3,1,0.18899247126281588,0.01,18.899247126281587,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5506,10.512304687500352,0x1.5064ccccccd93p+3,1,0.19461322848874266,0.01,19.461322848874264,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5507,10.512890625000352,0x1.5069999999a6p+3,1,0.20013008136747781,0.01,20.013008136747782,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5508,10.513476562500353,0x1.506e66666672dp+3,1,0.20553104536896649,0.01,20.553104536896647,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5509,10.514062500000353,0x1.50733333333fap+3,1,0.21080634988998007,0.01,21.080634988998007,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5510,10.514648437500353,0x1.50780000000c7p+3,1,0.2159486154442988,0.01,21.594861544429879,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5511,10.515234375000354,0x1.507cccccccd94p+3,1,0.22095293412537656,0.01,22.095293412537657,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5512,10.515820312500354,0x1.5081999999a61p+3,1,0.22581684050084705,0.01,22.581684050084704,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5513,10.516406250000355,0x1.508666666672ep+3,1,0.23054015595746946,0.01,23.054015595746947,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5514,10.516992187500355,0x1.508b3333333fbp+3,1,0.2351246810747514,0.01,23.51246810747514,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5515,10.517578125000355,0x1.50900000000c8p+3,1,0.23957369646343804,0.01,23.957369646343803,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5516,10.518164062500356,0x1.5094ccccccd95p+3,1,0.24389121044052089,0.01,24.389121044052089,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5517,10.518750000000356,0x1.5099999999a62p+3,1,0.24808085909232461,0.01,24.80808590923246,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5518,10.519335937500356,0x1.509e66666672fp+3,1,0.25214431825816302,0.01,25.214431825816302,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5519,10.519921875000357,0x1.50a33333333fcp+3,1,0.25607902852572528,0.01,25.607902852572529,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5520,10.520507812500357,0x1.50a80000000c9p+3,1,0.25987497442089463,0.01,25.987497442089463,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5521,10.521093750000357,0x1.50acccccccd96p+3,1,0.26351023417898595,0.01,26.351023417898595,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5522,10.521679687500358,0x1.50b1999999a63p+3,1,0.26694511914939312,0.01,26.694511914939312,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5523,10.522265625000358,0x1.50b666666673p+3,1,0.27798187003110725,0.01,27.798187003110723,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5524,10.522851562500358,0x1.50bb3333333fdp+3,1,0.29002168801285022,0.01,29.00216880128502,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5525,10.523437500000359,0x1.50c00000000cap+3,1,0.29891652275783032,0.01,29.891652275783031,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5526,10.524023437500359,0x1.50c4ccccccd97p+3,1,0.30267226182881335,0.01,30.267226182881334,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5527,10.52460937500036,0x1.50c9999999a64p+3,1,0.29919805839410374,0.01,29.919805839410373,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5528,10.52519531250036,0x1.50ce666666731p+3,1,0.28684674408266658,0.01,28.684674408266659,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5529,10.52578125000036,0x1.50d33333333fep+3,1,0.27659977280000508,0.01,27.659977280000508,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5530,10.526367187500361,0x1.50d80000000cbp+3,1,0.27454566336107133,0.01,27.454566336107131,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5531,10.526953125000361,0x1.50dcccccccd98p+3,1,0.27138461681166126,0.01,27.138461681166124,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5532,10.527539062500361,0x1.50e1999999a65p+3,1,0.27899020866176821,0.01,27.899020866176819,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5533,10.528125000000362,0x1.50e6666666732p+3,1,0.28614961828891183,0.01,28.614961828891182,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5534,10.528710937500362,0x1.50eb3333333ffp+3,1,0.32634614466312739,0.01,32.63461446631274,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5535,10.529296875000362,0x1.50f00000000ccp+3,1,0.35968746628547615,0.01,35.968746628547613,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5536,10.529882812500363,0x1.50f4ccccccd99p+3,1,0.3813223678159614,0.01,38.132236781596141,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5537,10.530468750000363,0x1.50f9999999a66p+3,1,0.39343208299977933,0.01,39.343208299977931,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5538,10.531054687500363,0x1.50fe666666733p+3,1,0.3987757358578089,0.01,39.877573585780887,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5539,10.531640625000364,0x1.51033333334p+3,1,0.40002743915425404,0.01,40.002743915425405,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5540,10.532226562500364,0x1.51080000000cdp+3,1,0.39941302522486771,0.01,39.941302522486772,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5541,10.532812500000365,0x1.510cccccccd9ap+3,1,0.39857909980975215,0.01,39.857909980975215,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5542,10.533398437500365,0x1.5111999999a67p+3,1,0.39882000542028961,0.01,39.882000542028962,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5543,10.533984375000365,0x1.5116666666734p+3,1,0.40199280314153363,0.01,40.199280314153363,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5544,10.534570312500366,0x1.511b333333401p+3,1,0.4391483245998265,0.01,43.914832459982648,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5545,10.535156250000366,0x1.51200000000cep+3,1,0.54556342191308649,0.01,54.556342191308644,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
35,5,20,63,5546,10.535742187500366,0x1.5124ccccccd9bp+3,1,1.3534273249539803,0.01,135.34273249539802,12,0x1.68c9999999b64p+3,cf359244e1483352,1,1
60,3,7,17,4262,9.739453124999951,0x1.37a999999997ep+3,-1,0.0014139612689327364,0.01,0.14139612689327363,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,
60,3,7,17,4263,9.7406249999999517,0x1.37b3333333318p+3,-1,0.0014148663886546081,0.01,0.14148663886546081,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4264,9.7417968749999524,0x1.37bccccccccb2p+3,-1,0.0014157420099597375,0.01,0.14157420099597373,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4265,9.7429687499999531,0x1.37c666666664cp+3,-1,0.0014165886052741334,0.01,0.14165886052741333,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4266,9.7441406249999538,0x1.37cffffffffe6p+3,-1,0.0014176074309020102,0.01,0.14176074309020101,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4267,9.7453124999999545,0x1.37d999999998p+3,-1,0.0014186314961714339,0.01,0.14186314961714339,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4268,9.7464843749999552,0x1.37e333333331ap+3,-1,0.0014196149384306715,0.01,0.14196149384306714,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4269,9.7476562499999559,0x1.37eccccccccb4p+3,-1,0.0014205584664891257,0.01,0.14205584664891258,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4270,9.7488281249999567,0x1.37f666666664ep+3,-1,0.0014214626746997484,0.01,0.14214626746997483,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4271,9.7499999999999574,0x1.37fffffffffe8p+3,-1,0.001422328054475903,0.01,0.14223280544759029,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4272,9.7511718749999581,0x1.3809999999982p+3,-1,0.0014231550079055282,0.01,0.1423155007905528,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4273,9.7523437499999588,0x1.381333333331cp+3,-1,0.001423943863080067,0.01,0.14239438630800672,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4274,9.7535156249999595,0x1.381ccccccccb6p+3,-1,0.001424694890697967,0.01,0.1424694890697967,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4275,9.7546874999999602,0x1.382666666665p+3,-1,0.0014254083214708332,0.01,0.14254083214708332,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4276,9.7558593749999609,0x1.382ffffffffeap+3,-1,0.0014260843638340299,0.01,0.14260843638340298,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4277,9.7570312499999616,0x1.3839999999984p+3,-1,0.0014267232214668028,0.01,0.14267232214668027,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4278,9.7582031249999623,0x1.384333333331ep+3,-1,0.0014273251101229922,0.01,0.14273251101229922,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4279,9.7593749999999631,0x1.384ccccccccb8p+3,-1,0.0014278902733192011,0.01,0.14278902733192012,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4280,9.7605468749999638,0x1.3856666666652p+3,-1,0.0014284189964510264,0.01,0.14284189964510263,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4281,9.7617187499999645,0x1.385ffffffffecp+3,-1,0.0014289116189774476,0.01,0.14289116189774476,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4282,9.7628906249999652,0x1.3869999999986p+3,-1,0.0014293685443748979,0.01,0.1429368544374898,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4283,9.7640624999999659,0x1.387333333332p+3,-1,0.0014298892891654474,0.01,0.14298892891654474,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4284,9.7652343749999666,0x1.387ccccccccbap+3,-1,0.0014309593268317677,0.01,0.14309593268317677,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4285,9.7664062499999673,0x1.3886666666654p+3,-1,0.0014319866362896921,0.01,0.14319866362896921,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4286,9.767578124999968,0x1.388ffffffffeep+3,-1,0.0014329731844117597,0.01,0.14329731844117596,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4287,9.7687499999999687,0x1.3899999999988p+3,-1,0.0014339206817732088,0.01,0.14339206817732089,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4288,9.7699218749999694,0x1.38a3333333322p+3,-1,0.0014348305819790849,0.01,0.14348305819790849,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4289,9.7710937499999702,0x1.38accccccccbcp+3,-1,0.0014357040885345374,0.01,0.14357040885345373,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4290,9.7722656249999709,0x1.38b6666666656p+3,-1,0.0014366094262068046,0.01,0.14366094262068047,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4291,9.7734374999999716,0x1.38bfffffffffp+3,-1,0.0014377253398597095,0.01,0.14377253398597095,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4292,9.7746093749999723,0x1.38c999999998ap+3,-1,0.0014387941362681209,0.01,0.14387941362681209,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4293,9.775781249999973,0x1.38d3333333324p+3,-1,0.0014398165633910877,0.01,0.14398165633910875,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4294,9.7769531249999737,0x1.38dccccccccbep+3,-1,0.0014407933014224761,0.01,0.14407933014224761,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4295,9.7781249999999744,0x1.38e6666666658p+3,-1,0.0014417249860200136,0.01,0.14417249860200135,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4296,9.7792968749999751,0x1.38efffffffff2p+3,-1,0.0014426122323605269,0.01,0.1442612232360527,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4297,9.7804687499999758,0x1.38f999999998cp+3,-1,0.0014434556591595687,0.01,0.14434556591595687,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4298,9.7816406249999766,0x1.3903333333326p+3,-1,0.0014442559117942809,0.01,0.14442559117942808,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4299,9.7828124999999773,0x1.390cccccccccp+3,-1,0.0014450136837128034,0.01,0.14450136837128033,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4300,9.783984374999978,0x1.391666666665ap+3,-1,0.001445729735373789,0.01,0.14457297353737888,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
60,3,7,17,4301,9.7851562499999787,0x1.391fffffffff4p+3,-1,0.0014464049100406727,0.01,0.14464049100406726,11,0x1.3a79999999976p+3,2fc5e59309ccc39c,0,1
