cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
1,0.0001,3,full,H,2.2099999999999982,64,0.82858717380759717,0.65957043578103014,0.44367508787419113,0.95903457192194042,-0.95903457192194042,0,1,0,0,0,0.0625,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,Mx,2.2099999999999982,64,0.013874173170205593,0.011078678054922049,0.0074523253209900506,0.017707022581870017,0.017707022581870017,1,1,0,0,0,0.5625,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,My,2.2099999999999982,64,0.010485422590762281,0.0081603637506652994,0.005489254684186257,0.010399203300609415,-0.010399203300609415,2,1,0,3,3,0.4375,1.21875,0.84999999999999998
1,0.0001,3,full,Mz,2.2099999999999982,64,0.011879858590250893,0.0094586782119091967,0.006362595500317007,0.010076267563881034,-0.010076267563881034,0,1,0,1,3,0.4375,0.24375000000000002,0.84999999999999998
1,0.0001,3,full,alpha_Mx,2.2099999999999982,64,0.013874310797121321,0.011078681573496263,0.007452327687839197,0.017711255507874845,0.017711255507874845,1,1,0,0,0,0.5625,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,alpha_My,2.2099999999999982,64,0.010486286479738906,0.0081615591165987034,0.0054900587743285274,0.01039801041229081,-0.01039801041229081,2,1,0,3,3,0.4375,1.21875,0.84999999999999998
1,0.0001,3,full,alpha_Mz,2.2099999999999982,64,0.011879857560087028,0.0094586796666505796,0.0063625964788819565,0.010076731094668567,0.010076731094668567,3,1,0,0,2,0.8125,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,C,2.2099999999999982,64,0.0009154110187699978,0.00066912948165744914,0.00045010519797182086,0.00061110691164164654,-0.00061110691164164654,3,1,0,0,2,0.8125,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,Zx,2.2099999999999982,64,0.00091143542685461593,0.00071009249867870147,0.00047765990508202513,0.00067809633829609935,-0.00067809633829609935,1,1,0,0,0,0.5625,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,Zy,2.2099999999999982,64,0.00094683073430313193,0.00069629899564407145,0.00046838139085672397,0.00064290775893631057,0.00064290775893631057,3,1,0,1,0,0.5625,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,Zz,2.2099999999999982,64,0.00089240799428691247,0.0006825256856187687,0.00045911645991942608,0.00064921998955820613,-0.00064921998955820613,0,1,0,1,0,0.0625,0.24375000000000002,0.84999999999999998
1,0.0001,3,full,E_x_w,2.2099999999999982,64,0.0085172461096811418,0.0065592915268240749,0.0044122569579850904,0.0067485809398013111,-0.0067485809398013111,2,1,0,3,0,0.0625,1.21875,0.84999999999999998
1,0.0001,3,full,E_x_alpha,2.2099999999999982,64,0.015951239826350556,0.012706716583337213,0.0085474625466327239,0.016524213047979908,-0.016524213047979908,1,1,0,0,3,0.9375,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,E_x_a,2.2099999999999982,64,0.012069317276730754,0.0088196150260213442,0.0059327150815256403,0.0083868094205823748,-0.0083868094205823748,3,1,0,0,2,0.8125,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_x_c,2.2099999999999982,64,0.0079133776592135007,0.0060154126039899999,0.0040464044033665884,0.0062049137664280671,-0.0062049137664280671,2,1,0,3,0,0.0625,1.21875,0.84999999999999998
1,0.0001,3,full,E_x_b,2.2099999999999982,64,0.014798059783013637,0.010026084697427343,0.0067442744062621261,0.0079156959631753714,-0.0079156959631753714,1,1,0,0,3,0.9375,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,E_x_d,2.2099999999999982,64,0.011116739199783746,0.008130416577982252,0.0054691100358652614,0.0078264140035466719,-0.0078264140035466719,2,1,0,2,0,0.0625,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_x_e,2.2099999999999982,64,0.007500635833350984,0.005557749142911253,0.0037385466442927248,0.0056429863532085874,-0.0056429863532085874,2,1,0,3,0,0.0625,1.21875,0.84999999999999998
1,0.0001,3,full,E_x_betax,2.2099999999999982,64,0.011915800053889689,0.0092763974178179387,0.006239980169263774,0.0092417038776118499,-0.0092417038776118499,3,1,0,2,1,0.6875,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_x_betay,2.2099999999999982,64,0.01016004151954372,0.007535941807876154,0.0050692230312976766,0.0074381776596350426,0.0074381776596350426,2,1,0,1,0,0.0625,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,E_x_betaz,2.2099999999999982,64,0.0066866929671823708,0.0051592876383308537,0.0034705124307066533,0.0053161170694536351,0.0053161170694536351,3,1,0,0,1,0.6875,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_y_w,2.2099999999999982,64,0.0065776316482594336,0.0050614901147649823,0.0034047266972836781,0.0053888062837300849,-0.0053888062837300849,1,1,0,1,2,0.8125,0.24375000000000002,0.84999999999999998
1,0.0001,3,full,E_y_alpha,2.2099999999999982,64,0.0086158791802342788,0.007023603640267724,0.0047245870846215629,0.0098731764737049962,0.0098731764737049962,3,1,0,0,3,0.9375,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_y_a,2.2099999999999982,64,0.0064947576347744607,0.0047665901881031557,0.0032063555396667598,0.0045210425122607445,0.0045210425122607445,3,1,0,1,3,0.9375,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,E_y_c,2.2099999999999982,64,0.010457211281889032,0.0079301460667740836,0.0053343935115357927,0.0076970730488248613,0.0076970730488248613,2,1,0,1,0,0.0625,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,E_y_b,2.2099999999999982,64,0.011383122910011405,0.0077179357841866128,0.0051916454278329322,0.0061948810687181589,-0.0061948810687181589,2,1,0,3,0,0.0625,1.21875,0.84999999999999998
1,0.0001,3,full,E_y_d,2.2099999999999982,64,0.01027673121316601,0.0075161134644963472,0.0050558850441560638,0.0072443715944395986,0.0072443715944395986,0,1,0,0,0,0.0625,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,E_y_e,2.2099999999999982,64,0.0082476672423372303,0.0061024952058244316,0.0041049825004510236,0.0060871584708416743,0.0060871584708416743,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_y_betax,2.2099999999999982,64,0.0076795132790014363,0.0059472618527738174,0.0040005612471330507,0.0060419128531908816,0.0060419128531908816,1,1,0,2,1,0.6875,0.40625,0.84999999999999998
1,0.0001,3,full,E_y_betay,2.2099999999999982,64,0.0076049329064082844,0.0058030930600103158,0.0039035828224977514,0.0052960598954200216,0.0052960598954200216,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_y_betaz,2.2099999999999982,64,0.0051640787168397064,0.0039775433521968915,0.0026755851999637425,0.0041506998518912918,0.0041506998518912918,1,1,0,3,2,0.8125,0.56874999999999998,0.84999999999999998
1,0.0001,3,full,E_z_w,2.2099999999999982,64,0.00092483736403517534,0.00063314994066077665,0.00042590273960288423,0.00049765558147953244,0.00049765558147953244,2,1,0,2,0,0.0625,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_z_alpha,2.2099999999999982,64,0.00078214436898735513,0.00060053285559494914,0.00040396211385963868,0.00056990208656529915,-0.00056990208656529915,2,1,0,0,1,0.1875,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_z_a,2.2099999999999982,64,0.00067584148743609512,0.00050532850317751472,0.00033992073611839341,0.00047433416690882896,-0.00047433416690882896,2,1,0,1,0,0.0625,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,E_z_c,2.2099999999999982,64,0.00068413746167884546,0.00049812916912347579,0.00033507793996535022,0.00043902615915635543,-0.00043902615915635543,2,1,0,0,0,0.0625,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_z_b,2.2099999999999982,64,0.0006588254511297936,0.00049108748611589035,0.00033034119138220143,0.00045988942143111727,-0.00045988942143111727,3,1,0,3,3,0.9375,1.21875,0.84999999999999998
1,0.0001,3,full,E_z_d,2.2099999999999982,64,0.00062563281662019452,0.00048435928136415232,0.00032581531109327053,0.00046028755078632592,0.00046028755078632592,2,1,0,0,0,0.0625,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,E_z_e,2.2099999999999982,64,0.00068474948165361674,0.00047774040977131176,0.00032136297624581162,0.00039512054803105088,-0.00039512054803105088,2,1,0,2,0,0.0625,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_z_betax,2.2099999999999982,64,0.00057929585479195842,0.00043606938601161642,0.00029333201226469066,0.00041100269794144562,0.00041100269794144562,2,1,0,2,0,0.0625,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,E_z_betay,2.2099999999999982,64,0.00056414173295633407,0.0004307621477705792,0.00028976197748868806,0.00040824690354632909,-0.00040824690354632909,2,1,0,1,0,0.0625,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,E_z_betaz,2.2099999999999982,64,0.00060254449639176449,0.00042551777388528424,0.00028623422985450539,0.0003597939900044981,0.0003597939900044981,3,1,0,0,3,0.9375,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,Omega_xy_w,2.2099999999999982,64,0.0061981914889888551,0.0050864799341390999,0.0034215366689035295,0.0066917215459632983,-0.0066917215459632983,1,1,0,0,2,0.8125,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,Omega_xy_alpha,2.2099999999999982,64,0.0078464367860216142,0.0063582145611008204,0.0042769979536437276,0.008082239666994985,-0.008082239666994985,1,1,0,2,3,0.9375,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xy_a,2.2099999999999982,64,0.0088253044010189827,0.0070701963978054448,0.0047559287650144541,0.0080665657232192652,0.0080665657232192652,3,1,0,3,1,0.6875,1.21875,0.84999999999999998
1,0.0001,3,full,Omega_xy_c,2.2099999999999982,64,0.0068863960159816868,0.0055082594565317193,0.003705256278681803,0.0068945245017533029,-0.0068945245017533029,0,1,0,0,1,0.1875,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,Omega_xy_b,2.2099999999999982,64,0.0051953782700297586,0.0042657656807886862,0.0028694645190297089,0.0055423340767748706,-0.0055423340767748706,2,1,0,2,1,0.1875,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,Omega_xy_d,2.2099999999999982,64,0.0079106127329911079,0.006164558332742074,0.0041467306774388623,0.0077403542132167876,-0.0077403542132167876,0,1,0,2,2,0.3125,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xy_e,2.2099999999999982,64,0.007837278289762703,0.0064266348954903334,0.0043230224511436842,0.0084079836739651536,-0.0084079836739651536,3,1,0,1,2,0.8125,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,Omega_xy_betax,2.2099999999999982,64,0.0066578111280137129,0.0055779202823277802,0.0037521152210021292,0.0070805344321443094,-0.0070805344321443094,0,1,0,2,3,0.4375,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xy_betay,2.2099999999999982,64,0.0049445422878623508,0.0042182014978156494,0.0028374693871750845,0.0055998463686218539,-0.0055998463686218539,2,1,0,2,3,0.4375,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,Omega_xy_betaz,2.2099999999999982,64,0.0069235048533149643,0.005657509972206945,0.0038056530400664471,0.0070261753933758752,-0.0070261753933758752,1,1,0,2,3,0.9375,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xz_w,2.2099999999999982,64,0.0098649318830418709,0.0067535993670465259,0.0045429625557629159,0.005308322032695754,-0.005308322032695754,2,1,0,0,3,0.4375,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,Omega_xz_alpha,2.2099999999999982,64,0.0083428732691984524,0.0064056837930119084,0.0043089292145022193,0.0060789552331031414,0.0060789552331031414,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,Omega_xz_a,2.2099999999999982,64,0.0041963937369993093,0.0031376549165492936,0.0021106150993114806,0.0029452079026342408,0.0029452079026342408,2,1,0,2,1,0.1875,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,Omega_xz_c,2.2099999999999982,64,0.0072974662579076846,0.0053133778039822109,0.0035741646929627066,0.0046829450694038776,-0.0046829450694038776,1,1,0,2,0,0.5625,0.40625,0.84999999999999998
1,0.0001,3,full,Omega_xz_b,2.2099999999999982,64,0.0058476066720364291,0.0043587970917639256,0.0029320442181798422,0.0040818909642934033,0.0040818909642934033,3,1,0,0,2,0.8125,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,Omega_xz_d,2.2099999999999982,64,0.0038846411209327407,0.0030074541036025715,0.0020230325546860182,0.0028579918247026688,0.0028579918247026688,1,1,0,0,2,0.8125,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,Omega_xz_e,2.2099999999999982,64,0.0073039944709719128,0.0050958977042260076,0.0034278717466211047,0.0042146163426156113,0.0042146163426156113,2,1,0,0,3,0.4375,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,Omega_xz_betax,2.2099999999999982,64,0.0051417174302471362,0.0038704671271264377,0.0026035579364750228,0.0036479820569626275,-0.0036479820569626275,0,1,0,0,0,0.0625,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,Omega_xz_betay,2.2099999999999982,64,0.0035028344352450269,0.0026746620511547527,0.0017991723949461764,0.0025348641062337956,-0.0025348641062337956,2,1,0,0,0,0.0625,0.73125000000000007,0.84999999999999998
1,0.0001,3,full,Omega_xz_betaz,2.2099999999999982,64,0.0064271412948454882,0.0045388562547752581,0.0030531651184473128,0.0038378003939136891,0.0038378003939136891,3,1,0,1,1,0.6875,0.89375000000000004,0.84999999999999998
1,0.0001,3,full,Omega_yz_w,2.2099999999999982,64,0.0075884091408014373,0.0051950764361901975,0.0034945865813564674,0.0040833264091840755,-0.0040833264091840755,1,1,0,0,3,0.9375,0.081249999999999989,0.84999999999999998
1,0.0001,3,full,Omega_yz_alpha,2.2099999999999982,64,0.0053401241706766489,0.0041001637863867816,0.0027580686300312969,0.0038910339166262501,0.0038910339166262501,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
1,0.0001,3,full,Omega_yz_a,2.2099999999999982,64,0.0032279951823071616,0.0024135807050379102,0.0016235500763934413,0.0022655439836780167,0.0022655439836780167,2,1,0,2,1,0.1875,1.0562500000000001,0.84999999999999998
