# time,dt,profile,min_alpha,min_chi,min_metric_minor,max_beta,max_Gamma,invalid_points,coordinate_global_volume,coordinate_global_gamma_rms,coordinate_global_chi_gradient_rms,coordinate_global_lapse_gradient_rms,coordinate_global_damping_rms,coordinate_core_r_le_0p25_volume,coordinate_core_r_le_0p25_gamma_rms,coordinate_core_r_le_0p25_chi_gradient_rms,coordinate_core_r_le_0p25_lapse_gradient_rms,coordinate_core_r_le_0p25_damping_rms,coordinate_ah_0p25_to_1_volume,coordinate_ah_0p25_to_1_gamma_rms,coordinate_ah_0p25_to_1_chi_gradient_rms,coordinate_ah_0p25_to_1_lapse_gradient_rms,coordinate_ah_0p25_to_1_damping_rms,coordinate_ext_2_to_8_volume,coordinate_ext_2_to_8_gamma_rms,coordinate_ext_2_to_8_chi_gradient_rms,coordinate_ext_2_to_8_lapse_gradient_rms,coordinate_ext_2_to_8_damping_rms,proper_global_volume,proper_global_gamma_rms,proper_global_chi_gradient_rms,proper_global_lapse_gradient_rms,proper_global_damping_rms,proper_core_r_le_0p25_volume,proper_core_r_le_0p25_gamma_rms,proper_core_r_le_0p25_chi_gradient_rms,proper_core_r_le_0p25_lapse_gradient_rms,proper_core_r_le_0p25_damping_rms,proper_ah_0p25_to_1_volume,proper_ah_0p25_to_1_gamma_rms,proper_ah_0p25_to_1_chi_gradient_rms,proper_ah_0p25_to_1_lapse_gradient_rms,proper_ah_0p25_to_1_damping_rms,proper_ext_2_to_8_volume,proper_ext_2_to_8_gamma_rms,proper_ext_2_to_8_chi_gradient_rms,proper_ext_2_to_8_lapse_gradient_rms,proper_ext_2_to_8_damping_rms
0,0.0052083333333333044,standard,0.0068469584796560286,4.6880840422133617e-05,1.123245147055538,0,8.4225765663600225e-15,0,8000.0000000030732,4.355267384337852e-16,0,0,0,0.067816840277778068,1.9410853422766863e-15,0,0,0,4.0441442418985805,4.7765758140701554e-15,0,0,0,2098.4700520836418,5.2264661498648054e-16,0,0,0,15709.604890101953,9.4330362179205542e-16,0,0,0,4101.8609923536414,1.4400436649997053e-15,0,0,0,155.18459190051482,3.9964875444229901e-15,0,0,0,3555.9126069352342,5.7305371463425957e-16,0,0,0
0.10000000000000001,0.0020833333333345194,standard,0.0068538241582375642,4.6189093715243161e-05,1.123245147157437,5.5524689087251865e-05,0.0017288834968048545,0,8000.0000000030732,2.6922352495818044e-05,0,0,1.7163395656468259e-06,0.067816840277778068,0.00093491167268371653,0,0,5.9092622022248043e-05,4.0441442418985805,0.0010750272864584823,0,0,6.8622131916260475e-05,2098.4700520836418,3.7504423553649799e-06,0,0,2.3768333522821992e-07,15788.965432489738,0.00017147757422575406,0,0,1.0621587140843057e-05,4181.2044619615672,0.00019450614729620599,0,0,1.1203400198913982e-05,155.18943506992306,0.0013845875247441609,0,0,8.8736546969846639e-05,3555.919375310832,5.2850721038239104e-06,0,0,3.3493634155219022e-07
0.20416666666666625,0.0052083333333333044,standard,0.0068613473256971978,4.5476714236323428e-05,1.1232451490484165,0.00042475068845832588,0.0065981041995140542,0,8000.0000000030732,0.00010846698116147778,0,0,1.3597510605686986e-05,0.067816840277778068,0.0039203328600911566,0,0,0.00048320997950545571,4.0441442418985805,0.0042890062490382212,0,0,0.00054030971837079785,2098.4700520836418,1.5801126513879159e-05,0,0,1.9376737762621252e-06,15873.857045361698,0.0008087503223194229,0,0,9.432605937263084e-05,4266.0490157236491,0.0011604868379141776,0,0,0.0001242401952497252,155.19846370832838,0.0053772299465702908,0,0,0.00068637285391934851,3555.9407540217394,2.2268467901320903e-05,0,0,2.7306809314189911e-06
0.25,0.0052083333333333044,standard,0.0068652070405189457,4.5168559579127913e-05,1.1232451516352431,0.00073751268098162846,0.0093979337980500711,0,8000.0000000030732,0.00015932094582410012,0,0,2.4105330568770376e-05,0.067816840277778068,0.0057654340394239735,0,0,0.00086444588434994173,4.0441442418985805,0.0062620796250310974,0,0,0.00095413639420594812,2098.4700520836418,2.384944703915314e-05,0,0,3.4972538766807451e-06,15911.574330650259,0.0012200700962867047,0,0,0.00017434130205350122,4303.7406611337974,0.001807043795399094,0,0,0.0002423525460813189,155.19970493385702,0.0077382585092232543,0,0,0.001200017530217003,3555.9547481958411,3.3612255529479848e-05,0,0,4.9286924624370579e-06
0.40104166666666613,0.0052083333333333044,standard,0.0068837906179701758,4.4198879245180799e-05,1.1232451737158846,0.0024724936895784179,0.01986043591762254,0,8000.0000000030732,0.00037663415928250254,0,0,8.7607172978038865e-05,0.067816840277778068,0.012321774603968168,0,0,0.0030486017207376329,4.0441442418985805,0.014409349334889748,0,0,0.0034078814005733217,2098.4700520836418,6.3163182128626869e-05,0,0,1.374531458282112e-05,16034.028975542991,0.0026913380384735097,0,0,0.00064864144714685973,4426.1205447212078,0.00397036487971593,0,0,0.00095018864579697626,155.16512744963012,0.016858182883950842,0,0,0.0041244536110501794,3556.0203437398759,8.9031182829158017e-05,0,0,1.9373703286356813e-05
0.5,1.7763568394002505e-15,standard,0.0069032130359881413,4.3618576879651051e-05,1.1232452004140685,0.004133420639668828,0.026853958752523447,0,8000.0000000030732,0.00054890906476175616,0,0,0.00015506114101633477,0.067816840277778068,0.01603674636378493,0,0,0.0050710727667696636,4.0441442418985805,0.020493097262071585,0,0,0.0059391583562599043,2098.4700520836418,0.00010058042281723297,0,0,2.5940907227922072e-05,16109.877599142557,0.0035755720775738097,0,0,0.001099041291797904,4501.9515836135724,0.0051206771090417528,0,0,0.0015989006575781628,155.09137430364896,0.023052335210955469,0,0,0.0069854209510920549,3556.0791366372468,0.00014178492582586023,0,0,3.6566243523220668e-05
0.60416666666666519,0.0052083333333333044,standard,0.0069313725056568123,4.3066969620986276e-05,1.1232452361951113,0.0062107750848538427,0.033764448179932766,0,8000.0000000030732,0.00074660714304900151,0,0,0.00024779162389538243,0.067816840277778068,0.019346933417026171,0,0,0.0074716798185086282,4.0441442418985805,0.027006629816143646,0,0,0.0093019688066092315,2098.4700520836418,0.00015127973599907097,0,0,4.4717161128761252e-05,16183.544769798178,0.0044170815418326037,0,0,0.0016479798547893866,4575.6434590785975,0.0061256941465450991,0,0,0.0023570681804633504,154.95868423925404,0.029233030781170698,0,0,0.010609439197320738,3556.1540684745755,0.00021327532206376524,0,0,6.303912471952841e-05
0.70312499999999711,0.0052083333333333044,standard,0.0069660731068752887,4.2605386882416047e-05,1.1232452745523551,0.0083907989732697492,0.039772353242412531,0,8000.0000000030732,0.00094503321753775687,0,0,0.00035500074957861138,0.067816840277778068,0.022136875825065905,0,0,0.0098816339097192677,4.0441442418985805,0.033024061249521577,0,0,0.013028711338742326,2098.4700520836418,0.00021152570233514331,0,0,6.9249558054272593e-05,16246.118339179004,0.0051587115460371303,0,0,0.0022143977783887648,4638.2880863072887,0.0069677242267308535,0,0,0.0031091273278097925,154.77791684695819,0.034689972054620669,0,0,0.014457537705924027,3556.2371733912491,0.000298240390860232,0,0,9.7632324837015539e-05
0.80208333333332904,0.0052083333333333044,standard,0.0070088692525927757,4.2208954283387486e-05,1.1232453161351563,0.010691852326343411,0.045328621719366267,0,8000.0000000030732,0.0011508089631940175,0,0,0.00047893936823709869,0.067816840277778068,0.02476433739402813,0,0,0.012352420353793784,4.0441442418985805,0.038751757880758492,0,0,0.017135240218175422,2098.4700520836418,0.00028499973949469348,0,0,0.00010139617790918473,16300.188339489025,0.0058690244963731817,0,0,0.0028089093288446638,4692.4782464003983,0.0077595284406685762,0,0,0.0038736543515968153,154.54473980633736,0.039798960960283479,0,0,0.01856055115175375,3556.3313515146101,0.00040186782244584117,0,0,0.00014296777132777436
0.90104166666666097,0.0052083333333333044,standard,0.0070600153674950173,4.1881191479833787e-05,1.1232453621618901,0.013063293662930384,0.050601371276589167,0,8000.0000000030732,0.0013623007054050882,0,0,0.0006177040500457623,0.067816840277778068,0.027341911631757133,0,0,0.014858031139750646,4.0441442418985805,0.044181098370272641,0,0,0.021499888727338157,2098.4700520836418,0.00037324759654639182,0,0,0.00014230388128039348,16344.614996264592,0.0065658855255230457,0,0,0.0034229597869209292,4737.0750216193865,0.0085369720354803499,0,0,0.0046443847399277568,154.26117956667264,0.044664395843496657,0,0,0.022822245597782769,3556.4359855937182,0.00052631985991708418,0,0,0.00020066223263671653
