# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 01051 box coordinate 3.2768000000000000e+04 210944 1.9315707515327281e-05 8.7514362683258218e-06 1.0783204046850674e-05 3.1645110584747921e-06 5.0146332992249132e-03 7.1113505562978322e-03
0128 0256 0001 01051 box proper 3.6630071204529144e+04 210944 3.2673243967980621e-05 1.5732802824715335e-05 1.8064900218098960e-05 5.3141294774998415e-06 5.0146332992249132e-03 7.1113505562978322e-03
0128 0256 0001 01051 r<=1 coordinate 1.5859375000000000e+00 406 4.4970325858767707e-04 4.4453431157771373e-04 6.6552845169929887e-05 6.5576941654266257e-06 1.6472319442015467e-03 2.4628381093448669e-04
0128 0256 0001 01051 r<=1 proper 6.3528662430161500e+00 406 4.4816816379888600e-04 4.4303534524534445e-04 6.6196383657025597e-05 6.5474390415514640e-06 1.6472319442015467e-03 2.4628381093448669e-04
