gid,i,j,rho,z,axis_distance,block_edge_distance,coarse_fine_interface_distance,delta_C,delta_H,delta_M,delta_Z
51,6,9,5.1015625,0.1484375,5.1015625,0.1015625,0.1015625,1.0078371023377732,-0.017857463206256852,1.0072668224515835,-8.764593438105601e-07
30,8,23,5.1328125,-0.1328125,5.1328125,0.1328125,0.1328125,0.9570793782518311,0.07202326363936745,0.9571357937350176,3.244228679664104e-06
51,8,8,5.1328125,0.1328125,5.1328125,0.1328125,0.1328125,0.9570793729516253,0.07202326337679807,0.9571357884374738,3.2442286132819626e-06
30,5,23,5.0859375,-0.1328125,5.0859375,0.0859375,0.0859375,0.9430955554383776,0.07164409816186187,0.94024794260371,5.2242484707457614e-06
51,5,8,5.0859375,0.1328125,5.0859375,0.0859375,0.0859375,0.9430955496592411,0.0716440980662131,0.940247936825684,5.224248399691576e-06
30,13,25,5.2109375,-0.1015625,5.2109375,0.1015625,0.2109375,0.8874490368265182,-0.016834068795635135,0.8891157407555818,1.5051888652534163e-06
51,13,6,5.2109375,0.1015625,5.2109375,0.1015625,0.2109375,0.8874490218660454,-0.016834068882823683,0.8891157257955192,1.5051889215927218e-06
30,14,31,5.2265625,-0.0078125,5.2265625,0.0078125,0.2265625,0.8348422756727294,0.0033256862027721606,0.8332230349555174,2.428469412087761e-05
51,14,0,5.2265625,0.0078125,5.2265625,0.0078125,0.2265625,0.8348422703631679,0.003325685435875517,0.8332230294009506,2.428469425128252e-05
30,4,23,5.0703125,-0.1328125,5.0703125,0.0703125,0.0703125,0.798643915966557,0.0018119100865789722,0.7983629966821805,6.59284766658378e-06
51,4,8,5.0703125,0.1328125,5.0703125,0.0703125,0.0703125,0.7986439151406219,0.001811910361578975,0.798362995857577,6.592847577395131e-06
51,3,7,5.0546875,0.1171875,5.0546875,0.0546875,0.0546875,0.7895824880527513,0.052670590184242215,0.7780954586176705,1.0225987147911181e-06
30,3,24,5.0546875,-0.1171875,5.0546875,0.0546875,0.0546875,0.7895824846958415,0.052670590354268354,0.7780954551250162,1.022598692907839e-06
30,6,23,5.1015625,-0.1328125,5.1015625,0.1015625,0.1015625,0.7786306689501158,0.09761539741365712,0.7769079071242025,1.4807301444916875e-06
51,6,8,5.1015625,0.1328125,5.1015625,0.1015625,0.1015625,0.7786306623229585,0.09761539697485172,0.7769079005268582,1.480730129332898e-06
30,10,22,5.1640625,-0.1484375,5.1640625,0.1484375,0.1640625,0.7680927748439333,-0.008902349314497163,0.7682104609309246,-3.573078064761186e-07
51,10,9,5.1640625,0.1484375,5.1640625,0.1484375,0.1640625,0.7680927715393553,-0.008902349298217102,0.7682104576281675,-3.5730773983477486e-07
51,11,7,5.1796875,0.1171875,5.1796875,0.1171875,0.1796875,0.7547745252468845,-0.021390563910226874,0.7538340341329939,-3.4658443665732136e-06
30,11,24,5.1796875,-0.1171875,5.1796875,0.1171875,0.1796875,0.7547745214637914,-0.021390563873764083,0.7538340302774713,-3.465844375262157e-06
30,13,28,5.2109375,-0.0546875,5.2109375,0.0546875,0.2109375,0.7451622478756379,-0.10094282099338461,0.7703749765060429,1.4460039469692382e-05
51,13,3,5.2109375,0.0546875,5.2109375,0.0546875,0.2109375,0.7451622361489163,-0.10094282081481074,0.770374963991247,1.4460039274348712e-05
51,1,0,5.0234375,0.0078125,5.0234375,0.0078125,0.0234375,0.7395470165214348,-0.32767574814830774,0.599561071394371,3.8241672098452856e-05
30,1,31,5.0234375,-0.0078125,5.0234375,0.0078125,0.0234375,0.7395470134724141,-0.3276757488578856,0.5995610675420164,3.824167194008988e-05
51,2,5,5.0390625,0.0859375,5.0390625,0.0390625,0.0390625,0.6511083772661381,0.23112747864687908,0.6547739495303486,1.0993068339931597e-05
30,2,26,5.0390625,-0.0859375,5.0390625,0.0390625,0.0390625,0.6511083736611668,0.2311274792347151,0.6547739462745551,1.0993068466528453e-05
51,1,3,5.0234375,0.0546875,5.0234375,0.0234375,0.0234375,0.6170987312992111,-0.2038333815289548,0.6241957673378522,-2.602470480311267e-05
30,1,28,5.0234375,-0.0546875,5.0234375,0.0234375,0.0234375,0.6170987221267177,-0.20383338166803877,0.6241957584505282,-2.602470507998124e-05
30,13,27,5.2109375,-0.0703125,5.2109375,0.0703125,0.2109375,0.6113807032107251,0.009153116487120829,0.6221525728855244,-2.2934281351021014e-06
51,13,4,5.2109375,0.0703125,5.2109375,0.0703125,0.2109375,0.6113806923270819,0.009153116484801844,0.6221525617297247,-2.2934281991801083e-06
30,10,23,5.1640625,-0.1328125,5.1640625,0.1328125,0.1640625,0.5732454496679933,0.044535359192832184,0.5713009294713849,8.539021064525775e-07
51,10,8,5.1640625,0.1328125,5.1640625,0.1328125,0.1640625,0.5732454466526428,0.0445353591927719,0.5713009264576562,8.539020374227415e-07
51,1,4,5.0234375,0.0703125,5.0234375,0.0234375,0.0234375,0.5649208742733092,0.02997533475092114,0.5730708085056081,-4.503022302882557e-06
30,1,27,5.0234375,-0.0703125,5.0234375,0.0234375,0.0234375,0.5649208714125826,0.029975335574848362,0.5730708057205988,-4.5030223231058415e-06
51,14,2,5.2265625,0.0390625,5.2265625,0.0390625,0.2265625,0.5434232355348215,-0.13145223098859712,0.5368781932196448,2.0484515699800492e-06
30,14,29,5.2265625,-0.0390625,5.2265625,0.0390625,0.2265625,0.5434232329973261,-0.13145223150560228,0.5368781908445691,2.0484517381889104e-06
30,0,30,5.0078125,-0.0234375,5.0078125,0.0078125,0.0078125,0.5249425965845769,0.11758440097196857,0.4982003247206614,-2.422377315355263e-05
51,0,1,5.0078125,0.0234375,5.0078125,0.0078125,0.0078125,0.524942588555462,0.11758440086222682,0.4982003167507759,-2.4223773284853832e-05
30,8,22,5.1328125,-0.1484375,5.1328125,0.1328125,0.1328125,0.4157477544911296,-0.0019338405110055738,0.41617716219534556,-4.0821992673702394e-07
51,8,9,5.1328125,0.1484375,5.1328125,0.1328125,0.1328125,0.41574775352254406,-0.0019338404107498812,0.4161771612232738,-4.082198578089623e-07
30,12,24,5.1953125,-0.1171875,5.1953125,0.1171875,0.1953125,0.40254945174586687,0.05347659523296634,0.39200845009311797,-3.7149338510379927e-06
51,12,7,5.1953125,0.1171875,5.1953125,0.1171875,0.1953125,0.402549443071131,0.053476595186102205,0.39200844149149217,-3.71493388194943e-06
30,14,28,5.2265625,-0.0546875,5.2265625,0.0546875,0.2265625,0.3931106318086589,-0.05975492469313845,0.3974488228204148,-1.7467394647062202e-06
51,14,3,5.2265625,0.0546875,5.2265625,0.0546875,0.2265625,0.39311061066458614,-0.05975492405645403,0.39744880153127216,-1.7467394012850637e-06
51,12,6,5.1953125,0.1015625,5.1953125,0.1015625,0.1953125,0.37631721874397706,-0.062068108932779475,0.3747187876477882,5.615636572213432e-06
30,12,25,5.1953125,-0.1015625,5.1953125,0.1015625,0.1953125,0.37631721727629425,-0.0620681091899845,0.3747187861747401,5.615636566307737e-06
30,0,27,5.0078125,-0.0703125,5.0078125,0.0078125,0.0078125,0.3748480125358294,0.0348472498862085,0.3678340929249267,4.991054149277095e-06
51,0,4,5.0078125,0.0703125,5.0078125,0.0078125,0.0078125,0.37484800711712624,0.034847249595345325,0.367834087646247,4.991054133380997e-06
51,15,0,5.2421875,0.0078125,5.2421875,0.0078125,0.2421875,0.36685892638683654,-0.08724706470364679,0.3637409518788634,1.2462572338051136e-05
30,15,31,5.2421875,-0.0078125,5.2421875,0.0078125,0.2421875,0.36685890398064547,-0.08724706557619265,0.36374092928911445,1.2462572183423218e-05
30,0,29,5.0078125,-0.0390625,5.0078125,0.0078125,0.0078125,0.34598882021794186,0.25337186098831566,0.2705767922307386,6.790115800022242e-07
51,0,2,5.0078125,0.0390625,5.0078125,0.0078125,0.0078125,0.3459888097992664,0.2533718609348334,0.2705767817798222,6.790114137780324e-07
30,15,28,5.2421875,-0.0546875,5.2421875,0.0546875,0.2421875,0.28621386508058744,0.07999718247441373,0.27748987141029746,4.144380944436114e-06
51,15,3,5.2421875,0.0546875,5.2421875,0.0546875,0.2421875,0.28621386408757044,0.07999718205638387,0.2774898705010377,4.1443810520406186e-06
30,14,24,5.2265625,-0.1171875,5.2265625,0.1171875,0.2265625,0.2650908191509209,0.013019652025219174,0.26483988731100905,-6.847559995340576e-07
51,14,7,5.2265625,0.1171875,5.2265625,0.1171875,0.2265625,0.2650908178735967,0.013019652033128602,0.2648398860309938,-6.847560197861275e-07
30,12,22,5.1953125,-0.1484375,5.1953125,0.1484375,0.1953125,0.2634812791966998,0.009089378531519476,0.2633709864318667,7.185491291904331e-07
51,12,9,5.1953125,0.1484375,5.1953125,0.1484375,0.1953125,0.26348127603223076,0.009089378492379611,0.26337098326714276,7.185491511839604e-07
30,13,23,5.2109375,-0.1328125,5.2109375,0.1328125,0.2109375,0.2328637048598424,-0.017599014038759166,0.23311246029719687,-2.64434031966356e-07
51,13,8,5.2109375,0.1328125,5.2109375,0.1328125,0.2109375,0.23286370319562952,-0.017599014059553185,0.23311245863249783,-2.6443403799264646e-07
30,13,26,5.2109375,-0.0859375,5.2109375,0.0859375,0.2109375,0.22084478788592332,-0.01613371181599583,0.21795236243817048,3.987214963690668e-07
51,13,5,5.2109375,0.0859375,5.2109375,0.0859375,0.2109375,0.2208447819221323,-0.016133711550337278,0.21795235663264118,3.9872159419176347e-07
30,13,24,5.2109375,-0.1171875,5.2109375,0.1171875,0.2109375,0.19997918435260117,0.04635196450992305,0.19384286768274606,-1.8041647995951452e-06
51,13,7,5.2109375,0.1171875,5.2109375,0.1171875,0.2109375,0.19997918257024908,0.046351964282138405,0.19384286594538108,-1.804164840706323e-06
51,0,0,5.0078125,0.0078125,5.0078125,0.0078125,0.0078125,0.18840730044166612,0.007571097802827522,0.18351776582586088,-2.7171010598709086e-05
30,0,31,5.0078125,-0.0078125,5.0078125,0.0078125,0.0078125,0.18840728983676844,0.0075710976395887315,0.18351775525798367,-2.717101071554152e-05
30,17,28,5.2734375,-0.0546875,5.2734375,0.0546875,0.2734375,0.18423558322401348,-0.019196446225022503,0.18485123470568254,-1.1382737453804776e-06
51,17,3,5.2734375,0.0546875,5.2734375,0.0546875,0.2734375,0.1842355820435824,-0.019196446184422997,0.1848512335143825,-1.1382737180989118e-06
51,16,1,5.2578125,0.0234375,5.2578125,0.0234375,0.2578125,0.1782579486384503,0.06044890683896396,0.17284709913767396,-5.651814414805293e-06
30,16,30,5.2578125,-0.0234375,5.2578125,0.0234375,0.2578125,0.1782579468531774,0.06044890726036285,0.17284709725571154,-5.651814436216585e-06
51,11,8,5.1796875,0.1328125,5.1796875,0.1328125,0.1796875,0.1709636515545673,-0.03384334399566773,0.170614407983859,1.5631561188746318e-07
30,11,23,5.1796875,-0.1328125,5.1796875,0.1328125,0.1796875,0.17096365068606512,-0.033843344236753205,0.17061440711346318,1.5631566609540848e-07
