time,dt,C-norm2,H-norm2,M-norm2,Z-norm2,max_abs_K,nmb_total,maxAbsKret,maxRefLev,cycle,axisLapse,axisTau,axisKret
0.0,0.01875,0.006573187668165553,0.0065731591024798565,0.0,7.1414214239373765e-09,0.0,32.0,92.73666448316953,0.0,0.0,0.615887363748436,0.0,0.0005644963254781964
0.03515624999999999,0.00234375,0.0327591565746455,0.02951098694201086,0.003104490302533891,3.1508829813801966e-05,0.031028113947883247,80.0,95.57472358523502,3.0,4.0,0.6158791938645829,0.02165215606589279,0.0005648484587586944
0.04453124999999999,0.00234375,0.038308636371420526,0.03531513335239269,0.002860750365980851,2.913540697979207e-05,0.039238283567818555,80.0,95.36492098565462,3.0,8.0,0.615879196576877,0.027426023520870917,0.0005648404105586169
0.05390624999999998,0.00234375,0.04419168324020637,0.041366051674708706,0.002708574228569013,2.559839589155588e-05,0.04741382002966274,80.0,95.09139571423599,3.0,12.0,0.6158791995571407,0.03319989100257237,0.0005648274281528699
0.06328124999999998,0.00234375,0.04878060034609635,0.045912889720369846,0.002769053541235437,2.1323466321618187e-05,0.055548942458200766,80.0,94.75769224758272,3.0,16.0,0.6158792027537854,0.03897375851326419,0.0005648100724303934
0.07265625,0.00234375,0.05089745016744291,0.047704659961882424,0.0031128262201047586,1.684177284695265e-05,0.06363545828738076,80.0,94.36817375969132,3.0,20.0,0.6158792061196718,0.044747626054750876,0.0005647890356412361
0.08203125000000003,0.00234375,0.05014605258153675,0.0463523325619238,0.0037308518196722735,1.2588706822819923e-05,0.07166543902292713,80.0,94.03131825416712,3.0,24.0,0.6158792096116043,0.05052149362841397,0.0005647651365289
0.09140625000000005,0.00234375,0.04702290082822898,0.04244578447172663,0.004528534075989908,8.869585717472371e-06,0.07963094822896881,80.0,93.67404467438497,3.0,28.0,0.615879213189424,0.05629536123524508,0.0005647393122224966
0.10078125000000007,0.00234375,0.04274293964751708,0.03735638423278641,0.005348753756910344,5.890758039035413e-06,0.0875244264042414,80.0,93.27821572553557,3.0,32.0,0.6158792168147857,0.062069228875868854,0.0005647126050990485
0.1101562500000001,0.00234375,0.03882574120928044,0.03277584308419458,0.006018548155328234,3.901954757862071e-06,0.09533906937752745,80.0,92.84276195056195,3.0,36.0,0.615879220449722,0.0678430965505533,0.0005646861432948102
0.12187500000000011,0.0046875,0.03603679710446411,0.029859528299861302,0.00614666092145532,3.213292477571101e-06,0.10498784840381602,68.0,92.24069378653117,2.0,40.0,0.6158792249470161,0.07506043119162535,0.0005646552233990292
0.14062500000000014,0.0046875,0.039748673555300935,0.03388957668821746,0.005809242759205796,6.967914874110715e-06,0.1201301299694823,68.0,91.13598799763372,2.0,44.0,0.6158792318359719,0.08660816672472486,0.0005646163156814447
0.15937500000000018,0.0046875,0.04797512301231969,0.04291063469183622,0.004979845727113135,1.4116127671010714e-05,0.13488647047483868,68.0,89.84470531175407,2.0,48.0,0.6158792379910283,0.09815590238076284,0.0005645985047150818
0.17812500000000023,0.0046875,0.05255793143410867,0.047766427681668305,0.004670262186763482,2.1183158272364917e-05,0.14923221996467614,68.0,88.35629396812921,2.0,52.0,0.6158792429185747,0.10970363814149504,0.0005646097572261675
0.19687500000000027,0.0046875,0.05067310168647217,0.04543784871349095,0.0050827727054578685,2.6879524729093636e-05,0.16313334810511948,68.0,86.6657541016292,2.0,56.0,0.6158792460346063,0.12125137397854432,0.0005646559835117116
0.21562500000000032,0.0046875,0.04707574120920763,0.041389230311360395,0.005518755312782186,2.9340266815915567e-05,0.17654370046131504,68.0,85.14103347366392,2.0,60.0,0.6158792467042663,0.13279910985202095,0.0005647408217007272
0.23437500000000036,0.0046875,0.04714944260256035,0.04160915581013058,0.005379329686729538,2.740182762915557e-05,0.18941233770952579,68.0,83.58431678702296,2.0,64.0,0.6158792443185197,0.14434684571023607,0.0005648658210997545
0.2531250000000004,0.0046875,0.05000336167006392,0.04485880031831412,0.005002990297437827,2.2993846898296597e-05,0.2016932075310302,68.0,81.83597292539079,2.0,68.0,0.6158792384019863,0.15589458149115848,0.0005650307676476939
0.2718750000000004,0.0046875,0.050061084915632666,0.04463097566074646,0.005307977944067016,1.8398865014823058e-05,0.21337789428739812,68.0,79.85195444907296,2.0,72.0,0.6158792287395076,0.16744231712609176,0.0005652339173904857
