time,axisTau,dt,cycle,axisKret,axisLapse,max_abs_K,maxAbsKret,maxRefLev,nmb_total,C-Linf,C-rho,C-z,C-norm2,H-norm2,M-norm2,Z-norm2
0.23952925260330563,0.23952925075183756,0.003228823361665313,72.0,0.0005650630320617588,0.9999999614103894,0.03683791552297359,20.97960719205792,5.0,212.0,0.003990015634414814,5.34375,0.09375,0.0002670102438987351,0.0001838208886252717,4.1963509778990964e-05,8.299555771724325e-06
0.25247578181031827,0.2524757794022005,0.0032413941452368675,76.0,0.0005650261018739893,0.9999999523741628,0.04158264774993045,17.39859261819189,5.0,212.0,0.003144511214553788,5.34375,-0.21875,0.00026302941322883707,0.00018549918150843127,3.8298684368747624e-05,7.737578104571235e-06
0.26547411594693954,0.2654741128525735,0.003254572571794639,80.0,0.0005649869493330921,0.9999999417859969,0.046496983037342475,14.20176490201936,5.0,212.0,0.002439755830596194,5.71875,-0.15625,0.00024235718539451879,0.00016526050808638186,3.98203164126366e-05,7.1965661666823114e-06
0.27852666251530683,0.27852665858249054,0.003268349206630211,84.0,0.0005649455513916025,0.9999999294631503,0.05152792839191375,11.352915401156974,5.0,212.0,0.0020272416817272623,5.875,-0.15625,0.00021856530509068087,0.00014073091114705788,4.258866552733575e-05,6.642398412300895e-06
0.2916357874774059,0.2916357825285049,0.0032827131547190844,88.0,0.0005649018925663829,0.9999999152095187,0.05664179322520162,9.88190410644959,5.0,212.0,0.003042222381972314,5.28125,-0.15625,0.000204587791624965,0.00012870913091845605,4.2510749272060146e-05,6.133627971300826e-06
0.3048038111079187,0.30480380493679066,0.003297652788988317,92.0,0.0005648559600837099,0.9999998988148496,0.06183047587985263,11.211680246947102,5.0,212.0,0.0035606317822870844,5.28125,0.15625,0.00020245619540656867,0.00013140238730790084,3.908569820674884e-05,5.756657389200167e-06
0.31803300708716137,0.31803299945581476,0.0033131565172382247,96.0,0.0005648077397691632,0.9999998800538918,0.06709838445123453,12.46596342398837,5.0,212.0,0.003343275499241361,5.25,0.0,0.00020445936309587576,0.00013818233941053517,3.5102705787027214e-05,5.546009120716189e-06
0.3313256033150022,0.33132559394997063,0.0033292129535900336,100.0,0.0005647572120836665,0.9999998586855324,0.072439383624643,13.57741592751842,5.0,212.0,0.0032145570903782915,5.25,0.0,0.0002012999813676417,0.0001369657644014927,3.347998546090797e-05,5.466692494028113e-06
0.34468378149639617,0.34468377008480683,0.0033458103447245578,104.0,0.0005647043506870142,0.9999998344519707,0.07782091069773148,14.535844771323056,5.0,212.0,0.00224926719822013,5.125,0.0,0.0001902348525281368,0.00012488935384654916,3.4550168663413964e-05,5.461909431084508e-06
0.35810967341299266,0.35810965959831026,0.0033629356659816284,108.0,0.0005646491219107477,0.9999998070779238,0.08318666316807707,15.331873190479918,5.0,212.0,0.002101841761929545,5.9375,0.0625,0.00017725877677786343,0.00011031171846014382,3.6034172229406654e-05,5.508040638389507e-06
0.37160535419708324,0.37160533757450953,0.003380574042939235,112.0,0.0005645914858998195,0.9999997762698729,0.088475390968514,15.960279752471484,5.0,212.0,0.002625957638508603,5.34375,-0.09375,0.0001711411700840241,0.00010435028513822668,3.549877525696795e-05,5.625861387414217e-06
0.3851728161438898,0.3851727962554043,0.0033986899467961357,116.0,0.0005645313986143633,0.9999997417153309,0.09364251636454092,16.423287699356507,5.0,212.0,0.003222329840034873,5.1875,0.0625,0.00017423088554590791,0.00010932248629658551,3.284543338713282e-05,5.848205486801417e-06
0.398813694102875,0.39881367043197447,0.0034171956750461653,120.0,0.0005644688147914332,0.9999997030828259,0.09867077240681778,16.804162823425795,5.0,212.0,0.003505532045686765,5.1875,0.0625,0.00017946649530906683,0.00011597613903090237,3.0235965930988723e-05,6.182467764354965e-06
0.412529748532239,0.41252972049816694,0.003436160761093391,124.0,0.0005644036873705055,0.9999996600198021,0.10356513052037447,17.047370737192104,5.0,212.0,0.00289326316114916,5.1875,0.0625,0.00017758341133291923,0.00011321731476940325,2.9607601403734643e-05,6.601284518967332e-06
0.4263227764101265,0.42632274336167064,0.0034555691358862882,128.0,0.0005643359684847488,0.999999612151562,0.1083369728119635,17.155770364412525,5.0,212.0,0.0021452574359840035,5.75,0.0,0.00016709625828933194,9.999930741673862e-05,3.068403915466874e-05,7.062932695410043e-06
0.4401945124505583,0.4401944736594084,0.003475405492748647,132.0,0.0005642656101123121,0.9999995590802442,0.11300768839252212,17.1411288707067,5.0,212.0,0.002035356191244902,4.78125,0.0,0.00015584294553942101,8.614999839849458e-05,3.1581207062217315e-05,7.538861490488845e-06
0.45414663091970064,0.4541465855733123,0.0034956547516159153,136.0,0.0005641925630894578,0.9999995003834605,0.11755144288701701,17.111793542798925,5.0,212.0,0.0025083063401239395,5.25,0.0,0.00015231450263378327,8.163878763845104e-05,3.082388148200486e-05,8.025789696367889e-06
0.4681807448473947,0.46818069204132784,0.0035163013901159832,140.0,0.0005641167767201369,0.9999994356129013,0.12192422482407222,16.975235630648765,5.0,212.0,0.0031713721111636907,5.25,0.0,0.0001568492153929783,8.667364993661412e-05,2.8483228706835268e-05,8.537068473177725e-06
0.48229840305356847,0.48229834178326836,0.003537329007451822,144.0,0.0005640381980737998,0.9999993642929954,0.12611311234199257,16.742381518867898,5.0,212.0,0.0031557042831872185,5.09375,0.0,0.00016237905519805488,9.280470109373484e-05,2.5896360291391767e-05,9.084257128108073e-06
0.4965010864260094,0.4965010155779996,0.0035587202920359575,148.0,0.0005639567715944206,0.9999992859196812,0.13010812081628442,16.500246336252165,5.0,212.0,0.0027830603594329512,5.09375,0.0,0.00016239661963918963,9.20963580588212e-05,2.4509558683549786e-05,9.663661234550666e-06
0.5107902049563471,0.5107901232988035,0.003580457323192362,152.0,0.0005638724394069613,0.999999199959348,0.13390292393023545,16.204207138821484,5.0,212.0,0.0021519508018748293,4.9375,0.0,0.00015645228467269813,8.386561242039533e-05,2.4629129317281974e-05,1.0256493424335748e-05
0.5251670963621258,0.5251670025348028,0.003602521995338081,156.0,0.0005637851419497972,0.9999991058479281,0.13749451384774874,15.836321806377631,5.0,212.0,0.001702410498490311,4.71875,0.0625,0.0001489243486233301,7.353443776562088e-05,2.5290813874830777e-05,1.0840808066523564e-05
0.5396330262504444,0.5396329187539255,0.003624896359804455,160.0,0.0005636948186175705,0.9999990029901408,0.14088207780764322,15.461370921859636,5.0,212.0,0.002127870807804403,5.1875,0.0625,0.00014454803429610416,6.704871839956702e-05,2.5321465977326817e-05,1.1404922458785611e-05
0.5541884610139315,0.5541883381989852,0.003646834593616522,164.0,0.0005636014132573398,0.9999988907646371,0.14406544613374017,15.072545568026074,5.0,212.0,0.0024636366909870132,5.1875,0.0625,0.0001451432990723777,6.66879572967533e-05,2.4244127451856025e-05,1.1952075691391228e-05
0.5688242438613462,0.5688241039288678,0.0036661215450484257,168.0,0.0005635049340200239,0.9999987686022926,0.1470422105614947,14.629885983424426,5.0,212.0,0.002405969341579867,5.03125,-0.0625,0.00014905966885887779,7.036136337538647e-05,2.2459999008399977e-05,1.249253684688527e-05
0.5835358624790262,0.583535703466182,0.0036848720518743642,172.0,0.0005634053646767006,0.999998635885192,0.14981033925972922,14.228599848632971,5.0,212.0,0.0021980945620565864,5.03125,0.09375,0.00015261831796221364,7.337096731915557e-05,2.0977726020356643e-05,1.3030084275153515e-05
0.5983210469634582,0.5983208667304442,0.0037030403633014995,176.0,0.0005633026769010639,0.9999984919568509,0.15236749017430545,13.794593520783176,5.0,212.0,0.002160827370192363,5.0,0.09375,0.0001524106507348838,7.144452897520251e-05,2.0704454816873372e-05,1.3554248677634111e-05
0.6131773926091825,0.6131771888280741,0.0037206116538495175,180.0,0.0005631968452544452,0.9999983361405134,0.15473882828300997,13.319216859187819,5.0,212.0,0.0019454048237331457,5.0,-0.25,0.00014772321679880847,6.390741111592652e-05,2.1671817054658106e-05,1.4046729185998474e-05
0.628102408806156,0.6281021789494231,0.00373758801728458,184.0,0.0005630878465544276,0.9999981677392236,0.1569132504079122,12.89972057303739,5.0,212.0,0.00161351087788559,4.84375,-0.09375,0.00014170136813531603,5.487407220679972e-05,2.2956498547921335e-05,1.4494975181520446e-05
0.643093651775407,0.6430933931039048,0.0037539831023022,188.0,0.0005629756585565427,0.9999979860345473,0.1588822412693325,12.445731474102683,5.0,212.0,0.001923716716283295,5.09375,0.0,0.00013940282698291144,5.056863275031674e-05,2.338779684006011e-05,1.489928120723536e-05
0.658148552379773,0.6581482619307562,0.0037696252774657626,192.0,0.000562860260941858,0.9999977902886502,0.16064914774188602,11.980959338121078,5.0,212.0,0.0021605656988969587,5.09375,0.0,0.0001434162282471415,5.4051164657107706e-05,2.2458446422726274e-05,1.526851961689232e-05
0.6732647298994181,0.6732644044736192,0.003784636142929454,196.0,0.000562741633524219,0.9999975797402781,0.16221886463269575,11.56522486603046,5.0,212.0,0.0021687543877740214,4.9375,0.0,0.00015100063103888454,6.192198782888909e-05,2.0796663746947e-05,1.5610991070957548e-05
0.6884398221439543,0.6884394582926195,0.0037990830441603737,200.0,0.0005626197570706451,0.9999973536064081,0.16363547454202784,11.126794248648741,5.0,212.0,0.0021535435312412415,4.9375,0.15625,0.00015599710753358293,6.66512628701429e-05,1.9769426101282266e-05,1.5928783233619062e-05
0.7036714460077749,0.7036710400194952,0.0038130274127335406,204.0,0.0005624946143759119,0.9999971110827246,0.16489382541661818,10.70793070787426,5.0,212.0,0.0019692273822969194,4.9375,-0.1875,0.00015415277424888206,6.303111805227703e-05,2.0349587567261638e-05,1.621833339364113e-05
0.7189571957664088,0.7189567436536958,0.003826524060403988,208.0,0.0005623661902171545,0.9999968513437681,0.16597554091023517,10.310211787384002,5.0,212.0,0.0018910950067182563,4.90625,-0.1875,0.00014698407364372102,5.297463968069816e-05,2.2161279870555896e-05,1.647463867611196e-05
0.7342946472490742,0.7342941447346835,0.003839126381476079,212.0,0.0005622344718273076,0.9999965735430949,0.1669576217753624,10.217546240829646,5.0,212.0,0.0017351690338862906,4.90625,-0.1875,0.0001405781593136403,4.4089299461626155e-05,2.369121568779315e-05,1.669546708058713e-05
