time,resolution,radius,field,coordinate_inventory,proper_inventory,coordinate_volume,proper_volume,proper_rms_amplitude,common_lattice_spacing,q128_256_amplitude,q256_512_amplitude
2.0,n512,12.0,con_Z,1.4137807059473773e-08,6.435894112617059e-08,7201.5121097320525,17512.50296488082,1.9170362896699428e-06,0.25,3.8591882194678373,3.973026492184098
3.0,n128,4.0,con_C,0.0002351899444371851,0.0011104621104460338,264.48283152409067,1063.7301575180873,0.001021729979046835,0.25,4.140283435999665,3.970430963470338
3.0,n128,4.0,con_H,6.711091022992515e-05,0.00031888177401879776,264.48283152409067,1063.7301575180873,0.0005475188967220963,0.25,4.314814512936901,3.853638368360861
3.0,n128,4.0,con_M,2.7164688447152296e-05,0.00012871672441297326,264.48283152409067,1063.7301575180873,0.0003478578061584064,0.25,4.309573948126299,3.9380204032829647
3.0,n128,4.0,con_Z,3.220768238309194e-05,0.00015141626676678523,264.48283152409067,1063.7301575180873,0.0003772858619266613,0.25,4.060487531768835,4.028074192550846
3.0,n128,8.0,con_C,0.005442585471916474,0.02307480084979023,2138.0501503087035,6840.793021587801,0.0018366049713640646,0.25,3.6016537214295763,3.6421437350723567
3.0,n128,8.0,con_H,0.001647153345515805,0.007333498443289517,2138.0501503087035,6840.793021587801,0.0010353862110056781,0.25,3.546577733267916,3.692597803593509
3.0,n128,8.0,con_M,0.000915412667057523,0.004021437905964934,2138.0501503087035,6840.793021587801,0.0007667211764769303,0.25,3.369912958874753,3.3146646288933233
3.0,n128,8.0,con_Z,0.0006298074743291539,0.002551356536968374,2138.0501503087035,6840.793021587801,0.00061070623123802,0.25,3.7490710613347678,3.8773025037095663
3.0,n128,12.0,con_C,0.005845813964314963,0.024073050430827487,7201.5121097320525,17474.812694496857,0.0011737059281325436,0.25,3.4904980065737248,3.5513028285434016
3.0,n128,12.0,con_H,0.0017972803080703163,0.007707724212813018,7201.5121097320525,17474.812694496857,0.0006641356889822865,0.25,3.372712449189517,3.526340826063191
3.0,n128,12.0,con_M,0.000986268981275297,0.004203989488747759,7201.5121097320525,17474.812694496857,0.0004904836624745317,0.25,3.2865236560406346,3.2882364075019597
