time,dt,C_norm2,H_norm2,M_norm2,Z_norm2,Mx_norm2,My_norm2,Mz_norm2,Theta_norm,Volume,max_abs_K,nmb_total,maxAbsKret,maxRefLev,maxNmbRank,ahStatus,ahLastCyc,cycle,axisLapse,axisTau,axisKret,axis_C2,axis_H2,axis_M2,axis_Z2,axis_N,off_C2,off_H2,off_M2,off_Z2,off_Volume,L0_C2,L0_H2,L0_M2,L0_Z2,L0_N,L1_C2,L1_H2,L1_M2,L1_Z2,L1_N,L2_C2,L2_H2,L2_M2,L2_Z2,L2_N,L3_C2,L3_H2,L3_M2,L3_Z2,L3_N,L4_C2,L4_H2,L4_M2,L4_Z2,L4_N,C_Linf,C_rho,C_z,H_Linf,H_rho,H_z,M_Linf,M_rho,M_z,Z_Linf,Z_rho,Z_z,muMin,muMax
0.10781250000000007,0.001171875,0.013398586829989404,0.009388312692345994,0.003958247565117363,9.800150260604875e-06,0.003381215620283807,0.0017862923627246956,0.0,1.28259714836273e-05,47761.11700686866,0.09340405049380704,80.0,93.31986475362444,4.0,80.0,0.0,-1.0,40.0,0.6158771848652544,0.06639967779396234,0.0005649518971507034,7.672575575292761e-05,6.684320218030174e-05,9.839044648902424e-06,2.2810498298965376e-10,3840.0,0.013398121865054938,0.009387907796374247,0.003958187758338025,9.800148874191896e-06,47748.154674708036,1.53595160380521e-05,1.3387007972933309e-05,1.963777596739752e-06,4.563891895456794e-11,768.0,1.5360782542826537e-05,1.3388581854131743e-05,1.963480031708201e-06,4.563442746770216e-11,768.0,1.5346570788814456e-05,1.337443291918186e-05,1.963426310087972e-06,4.562544815015524e-11,768.0,1.533160289746414e-05,1.334888004626281e-05,1.9740452618506615e-06,4.561213595735059e-11,768.0,1.5327283485770236e-05,1.334429938779199e-05,1.9743154485158223e-06,4.5594052459878e-11,768.0,0.01880477300093572,5.4140625,-0.1484375,0.018734610701881038,5.4140625,-0.1484375,0.011628347747990405,5.7421875,0.0078125,0.0004981868037438601,4.98828125,-0.23828125,0.09340429725495046,0.09340429725495046
0.11250000000000009,0.001171875,0.01303924493355439,0.008842696497098465,0.0041519378639971564,7.691006159205475e-06,0.0035434197734311003,0.0018767572625841217,0.0,1.3846547821944001e-05,47761.11445214426,0.09729239965172115,80.0,93.12196409325642,4.0,80.0,0.0,-1.0,44.0,0.6158771866096907,0.06928660210216349,0.0005649648948871711,7.64445028158278e-05,6.655263175386639e-05,9.84486179998757e-06,2.848482821045255e-10,3840.0,0.013038781638160572,0.008842293324974269,0.004151878023998128,7.69100442792832e-06,47748.15211960438,1.530311682981221e-05,1.3329005669108855e-05,1.964678333226349e-06,5.69921414472378e-11,768.0,1.5305711165948247e-05,1.3331890982822852e-05,1.9643972446269598e-06,5.698652159308358e-11,768.0,1.528910770054478e-05,1.3315280317593855e-05,1.9644149992480626e-06,5.697526311474299e-11,768.0,1.527541159695998e-05,1.3290521423002187e-05,1.9755147736228044e-06,5.695855308778038e-11,768.0,1.527115552256248e-05,1.3285933361338737e-05,1.975856449263369e-06,5.69358028616807e-11,768.0,0.018213793237659207,5.4140625,-0.1484375,0.01812046446299835,5.4140625,-0.1484375,0.011724647906582028,5.7421875,0.0078125,0.0004447511381840334,4.98828125,-0.23828125,0.09729266223371424,0.09729266223371424
0.1171875000000001,0.001171875,0.012771382817511598,0.0084257841027722,0.004307450203049401,5.843956800178213e-06,0.0036725906399145956,0.0019519704404269732,0.0,1.4772684489283694e-05,47761.11180609268,0.10115943167319062,80.0,92.90596752477296,4.0,80.0,0.0,-1.0,48.0,0.6158771881966364,0.0721735264181743,0.0005649773894592156,7.683016890834035e-05,6.707411635967479e-05,9.705742598893506e-06,3.524652515186702e-10,3840.0,0.012770917132656101,0.008425377712615964,0.004307391211486695,5.843954657947361e-06,47748.149473158475,1.5380132646467048e-05,1.3433433010166463e-05,1.9366042886114554e-06,7.052096785701094e-11,768.0,1.538382980292125e-05,1.343739665521361e-05,1.936347629735197e-06,7.051401968645063e-11,768.0,1.5364937263857055e-05,1.3418400345487765e-05,1.9364637014131026e-06,7.050005167253072e-11,768.0,1.5352899903759053e-05,1.3394914809287063e-05,1.947951969401633e-06,7.047926972383082e-11,768.0,1.5348369291335893e-05,1.3389971539519585e-05,1.9483750097321157e-06,7.0450942578847e-11,768.0,0.01746931709518875,5.4140625,0.1171875,0.017308546469152683,5.4140625,-0.1484375,0.011689962842763253,5.7421875,0.0078125,0.0003850229066373046,4.86328125,0.23828125,0.10115970924592706,0.10115970924592706
0.12187500000000011,0.001171875,0.012552447527045445,0.00809266751481243,0.004427016933007991,4.292675423122893e-06,0.0037709511851685977,0.0020115872435535775,0.0,1.5592377532532464e-05,47761.10907143626,0.10500396505262244,80.0,92.6699167213355,4.0,80.0,0.0,-1.0,52.0,0.6158771896227977,0.07506045074124776,0.0005649893063739823,7.782618692301369e-05,6.833744381055938e-05,9.435347338553317e-06,4.3228201218769894e-10,3840.0,0.012551975738379831,0.00809225339240539,0.004426959588439594,4.292672795784997e-06,47748.146738090225,1.5579258006594982e-05,1.3686253068997894e-05,1.8822899431681799e-06,8.649072507302988e-11,768.0,1.5583797426253915e-05,1.3691027625205358e-05,1.8820644476485111e-06,8.648223175031152e-11,768.0,1.5562770552900022e-05,1.3669769588118329e-05,1.8823099698968989e-06,8.646507190080071e-11,768.0,1.5552753370282102e-05,1.3648020860462734e-05,1.8940847811880633e-06,8.643945154443176e-11,768.0,1.5547607566982722e-05,1.3642372667775034e-05,1.8945981966516577e-06,8.640453191912558e-11,768.0,0.017416931558326597,5.4140625,0.1171875,0.016960730529334785,5.4140625,0.1171875,0.011537565929198716,5.7421875,0.0078125,0.00035824815833298765,4.85546875,0.10546875,0.10500425631809804,0.10500425631809804
0.1265625000000001,0.001171875,0.012358529503106645,0.007818682107294691,0.004511293275071038,3.0649110392423865e-06,0.0038388045391333156,0.002055134721684545,0.0,1.6294476583946668e-05,47761.10625099598,0.1088249285124467,80.0,92.4121869751421,4.0,80.0,0.0,-1.0,56.0,0.6158771908878339,0.07794737507062828,0.0005650006118080488,7.935331124717076e-05,7.024570857063235e-05,9.051341654896967e-06,5.256330064729558e-10,3840.0,0.012358048378917578,0.007818256328489832,0.004511238268583709,3.0649078445289896e-06,47748.1439172266,1.588465114876677e-05,1.4068089990307644e-05,1.8052705231710532e-06,1.0516840543651756e-10,768.0,1.588974214240502e-05,1.4073379487512726e-05,1.8050813566789261e-06,1.051581336421735e-10,768.0,1.586679270556171e-05,1.405003623705033e-05,1.8054919168272204e-06,1.051372453312299e-10,768.0,1.5859109014164207e-05,1.403044788998848e-05,1.8174430439830185e-06,1.0510592472591478e-10,768.0,1.5853016236273175e-05,1.402375496577315e-05,1.8180548142367599e-06,1.0506329733711959e-10,768.0,0.01749419999925746,5.3671875,0.1171875,0.01658422909323813,5.4140625,0.1171875,0.011283237562114015,5.7421875,0.0078125,0.0003366701776940485,4.85546875,0.10546875,0.10882523181967323,0.10882523181967323
0.13125000000000006,0.001171875,0.012182839082025538,0.007596479124585751,0.004560763146387576,2.181909326360138e-06,0.003875295542839457,0.0020833397369584695,0.0,1.6869173746770745e-05,47761.10334768427,0.11262138728850005,80.0,92.13156674259693,4.0,80.0,0.0,-1.0,60.0,0.6158771919943955,0.08083429940556569,0.0005650113041916183,8.131428700193441e-05,7.268091035329114e-05,8.574467866911317e-06,6.338341680095406e-10,3840.0,0.012182345982787623,0.007596038483638328,0.004560711042874303,2.181905473995267e-06,47748.1410134711,1.627686737095613e-05,1.4555348256688116e-05,1.709696214118671e-06,1.268172999535833e-10,768.0,1.6282195194770575e-05,1.4560834450157731e-05,1.7095467834792282e-06,1.2680499739081802e-10,768.0,1.6257595277864206e-05,1.4535638547286748e-05,1.7101622495639754e-06,1.267797876175317e-10,768.0,1.6252490382738427e-05,1.4518572719387928e-05,1.7221728504443683e-06,1.2674181148136265e-10,768.0,1.6245138775605087e-05,1.4510516379770754e-05,1.7228897693050813e-06,1.2669027156624461e-10,768.0,0.018142847186187316,5.3671875,0.1171875,0.015894250136107794,5.4140625,-0.1171875,0.010970280873531005,5.2578125,-0.1171875,0.0003081084900684392,4.85546875,0.10546875,0.11262170075449165,0.11262170075449165
0.13593750000000002,0.001171875,0.012034609431151755,0.00743479936664519,0.004575867529615563,1.658544547239116e-06,0.003879072758130671,0.002098035427519485,0.0,1.730835670204431e-05,47761.10036449731,0.11639255970080566,80.0,91.82732595935579,4.0,80.0,0.0,-1.0,64.0,0.6158771929480815,0.08372122374532921,0.0005650214041756094,8.35990867445073e-05,7.551018279866329e-05,8.027553965960827e-06,7.581564081089306e-10,3840.0,0.012034102387204123,0.007434341466630555,0.004575818755079482,1.6585399392130004e-06,47748.13802982647,1.6733905782420623e-05,1.5121457893084013e-05,1.6001339012243475e-06,1.5169169293222393e-10,768.0,1.6739138418575294e-05,1.512680704302359e-05,1.600025862534173e-06,1.5167708673471115e-10,768.0,1.6713221523047604e-05,1.5100048735709671e-05,1.6008898434562603e-06,1.5164690484674812e-10,768.0,1.6710856626115898e-05,1.508578807855468e-05,1.6128384170029324e-06,1.516012273450172e-10,768.0,1.6701964394347622e-05,1.5076081048291609e-05,1.6136659417431146e-06,1.5153949625022818e-10,768.0,0.018356439736926498,5.3671875,0.1171875,0.015560321472921003,5.3671875,0.1171875,0.010733636563315609,5.2578125,-0.1171875,0.0002729467975014047,4.85546875,-0.09765625,0.11639288133217443,0.11639288133217443
0.14062499999999997,0.001171875,0.011939022113419018,0.0073597421427668164,0.004555657654508367,1.5041545403470245e-06,0.0038485948861099314,0.0021006932558065494,0.0,1.7605697982446998e-05,47761.09730450703,0.12013782395834327,80.0,91.49926964564068,4.0,80.0,0.0,-1.0,68.0,0.6158771937573198,0.086608148089221,0.0005650309423004241,8.609044228515614e-05,7.859233875651714e-05,7.434501310391436e-06,8.998010957035706e-10,3840.0,0.011938499868968439,0.007359265446161568,0.00455561248952737,1.5041490713330819e-06,47748.13496936197,1.7232315074619075e-05,1.573818298834437e-05,1.481364651154594e-06,1.8003195809212585e-10,768.0,1.7237110552643586e-05,1.574305295116238e-05,1.481298146899534e-06,1.8001474871979446e-10,768.0,1.7210270551445698e-05,1.5715080039012786e-05,1.4824570750416357e-06,1.7997888470380627e-10,768.0,1.721071083932908e-05,1.5703813595935145e-05,1.4942196684562145e-06,1.7992438051151482e-10,768.0,1.720003526711878e-05,1.5692209182062295e-05,1.4951617688394642e-06,1.7985112367632933e-10,768.0,0.018142721670037637,5.3671875,0.1171875,0.01547688013295501,5.3671875,0.1171875,0.010438900198680386,5.2578125,-0.1171875,0.00024698591553397103,4.84765625,0.09765625,0.12013815177348239,0.12013815177348239
0.14531249999999993,0.001171875,0.011936848789835176,0.0074154205416299655,0.004496778161635544,1.72334280333228e-06,0.00378221080942021,0.0020904819496995386,0.0,1.775671535633885e-05,47761.09417085351,0.12385671512740333,80.0,91.14777362368982,4.0,80.0,0.0,-1.0,72.0,0.6158771944331618,0.08949507243658895,0.0005650399470583077,8.866939946156326e-05,8.178441959452899e-05,6.81929137674052e-06,1.0598791143297518e-09,3840.0,0.011936310813149411,0.007414924381030707,0.004496736740869725,1.7233363612347295e-06,47748.131835217784,1.774830369019956e-05,1.6376930818945234e-05,1.3581850147003728e-06,2.1206036662072254e-10,768.0,1.7752318364308453e-05,1.6380978860531174e-05,1.3581591444612636e-06,2.1204022128838764e-10,768.0,1.7725005601728856e-05,1.63521940654356e-05,1.3596609976743726e-06,2.1199790693622298e-10,768.0,1.7728213437916247e-05,1.634400806263829e-05,1.3711136070659288e-06,2.1193338440819037e-10,768.0,1.7715558367410203e-05,1.6330307786978563e-05,1.372172612838571e-06,2.118472350762279e-10,768.0,0.017537034734570116,5.3671875,0.1171875,0.014962409456096074,5.3671875,0.1171875,0.010098098943202401,5.2578125,-0.1171875,0.00023004026534500239,4.84765625,0.09765625,0.12385704728074373,0.12385704728074373
0.14999999999999988,0.001171875,0.012082188359659785,0.007661553619267181,0.004393612419458727,2.3157721317432944e-06,0.0036780967567560177,0.002062630137332997,0.0,1.775923240690289e-05,47761.09096673827,0.12754891209030053,80.0,90.77379966217657,4.0,80.0,0.0,-1.0,76.0,0.6158771949890001,0.09238199678683838,0.0005650484325826393,9.122063651143637e-05,8.494795112686426e-05,6.2050495444779765e-06,1.239394793128398e-09,3840.0,0.012081634820894664,0.007661038170036449,0.0043935747368554256,2.3157645983396094e-06,47748.12863059519,1.8258802918437866e-05,1.7010002486407495e-05,1.235219753406386e-06,2.479778731012054e-10,768.0,1.8261700357750523e-05,1.7012893491048942e-05,1.2352332612917174e-06,2.479544173577313e-10,768.0,1.8234415096643617e-05,1.698374949453743e-05,1.2371259647272595e-06,2.47904826901822e-10,768.0,1.8240248165734515e-05,1.6978622963714213e-05,1.2481470578623376e-06,2.478290457739763e-10,768.0,1.8225469972869763e-05,1.6962682691155947e-05,1.2493235071902877e-06,2.477286299936599e-10,768.0,0.016597829444657732,5.3671875,0.1171875,0.014080397069605184,5.3671875,0.1171875,0.009722596378905315,5.2578125,-0.1171875,0.00020603296290796816,4.84765625,0.09765625,0.12754924699843964,0.12754924699843964
0.15468749999999984,0.001171875,0.012434237599647107,0.008164147295841074,0.0042393781241953045,3.2744119174515146e-06,0.003534235179954828,0.002008974015703352,0.0,1.7614531940922247e-05,47761.08769541863,0.13121421442797607,80.0,90.37888802752525,4.0,80.0,0.0,-1.0,80.0,0.6158771954402045,0.0952689211394421,0.0005650563877828885,9.363731091259536e-05,8.795463689212646e-05,5.613199991654096e-06,1.4392355646004681e-09,3840.0,0.012433669319174136,0.008163613514105016,0.004239344043336145,3.274403169099213e-06,47748.12535875324,1.8742435662875758e-05,1.7611730977278054e-05,1.116752814492107e-06,2.879620481633149e-10,768.0,1.8743896321423397e-05,1.7613146259919004e-05,1.1168049522683318e-06,2.8793485004270175e-10,768.0,1.8717179371468532e-05,1.7584138178034617e-05,1.1191345230456375e-06,2.878771051459955e-10,768.0,1.872539394023756e-05,1.7581943656440095e-05,1.129607602961507e-06,2.877887995325229e-10,768.0,1.8708405616590233e-05,1.7563677820454764e-05,1.1309000988865235e-06,2.8767276171593215e-10,768.0,0.016951710623211318,5.8515625,0.0390625,0.0157201170184988,5.8515625,-0.0390625,0.009352047929962127,5.2578125,-0.0390625,0.0002584815123011598,5.4921875,0.1953125,0.1312145508922988,0.1312145508922988
