time,dt,C_norm2,H_norm2,M_norm2,Z_norm2,Mx_norm2,My_norm2,Mz_norm2,Theta_norm,Volume,max_abs_K,nmb_total,maxAbsKret,maxRefLev,maxNmbRank,ahStatus,ahLastCyc,cycle,axisLapse,axisTau,axisKret,axis_C2,axis_H2,axis_M2,axis_Z2,axis_N,off_C2,off_H2,off_M2,off_Z2,off_Volume,L0_C2,L0_H2,L0_M2,L0_Z2,L0_N,L1_C2,L1_H2,L1_M2,L1_Z2,L1_N,L2_C2,L2_H2,L2_M2,L2_Z2,L2_N,L3_C2,L3_H2,L3_M2,L3_Z2,L3_N,L4_C2,L4_H2,L4_M2,L4_Z2,L4_N,C_Linf,C_rho,C_z,H_Linf,H_rho,H_z,M_Linf,M_rho,M_z,Z_Linf,Z_rho,Z_z,muMin,muMax
0.0,0.01875,0.006573187668165552,0.0065731591024798565,0.0,7.1414214239373765e-09,0.0,0.0,0.0,0.0,47761.35772252525,0.0,8.0,92.73666448316953,0.0,8.0,0.0,-1.0,0.0,0.615887363748436,0.0,0.0005644963254781964,6.182908550957595e-05,6.182908550957603e-05,0.0,1.1187613106976322e-25,1280.0,0.006570125768887153,0.006570097203201421,0.0,7.1414214239373376e-09,47661.8848046674,1.2335486065995306e-05,1.2335486065995307e-05,0.0,1.5165059057341855e-28,256.0,1.2325876818512277e-05,1.2325876818512273e-05,0.0,1.2618995334536247e-28,256.0,1.2325955200834914e-05,1.2325955200834914e-05,0.0,5.327201010073423e-28,256.0,1.231963089267935e-05,1.231963089267935e-05,0.0,7.382783905824857e-27,256.0,1.2522136531554049e-05,1.2522136531554047e-05,0.0,1.0368278651901225e-25,256.0,0.008215491010820163,5.4375,-0.0625,0.008215489611287048,5.4375,-0.0625,0.0,0.0625,-15.9375,1.1581663014582164e-05,5.1875,0.0625,0.0,0.0
0.03515624999999999,0.00234375,0.026470121867171816,0.026060452511188766,0.0002671044808742639,3.542046230163664e-05,0.00024360192944723386,0.00010670644462117872,0.0,8.830259022355655e-07,47761.15789283194,0.031030947345580494,38.0,95.97023869304255,3.0,38.0,0.0,-1.0,4.0,0.6158771515941044,0.021652151279218317,0.0005648061569004174,6.150152491347962e-05,6.149043089526784e-05,1.0922972821399784e-08,6.659256465456331e-13,2560.0,0.02646714045373898,0.02605747150839461,0.00026710407757413526,3.542046226924235e-05,47716.37105331635,1.2332073466459446e-05,1.2330380775697593e-05,1.6547269138598154e-09,1.3334275071398025e-13,512.0,1.2318382177904688e-05,1.2316637187533274e-05,1.7086919399640013e-09,1.3330306105957038e-13,512.0,1.2294239393902418e-05,1.229241242180766e-05,1.7944084653208513e-09,1.3322419215076847e-13,512.0,1.2270324842219651e-05,1.226746919165535e-05,2.8253444686755825e-09,1.3310619871057686e-13,512.0,1.2286505032993369e-05,1.2283531318573967e-05,2.9398010335795413e-09,1.3294944391073634e-13,512.0,0.027548829648230765,5.3984375,0.1328125,0.027519885030536696,5.3984375,0.1328125,0.0030285132337183156,5.7421875,-0.0078125,0.00099096154070279,5.0078125,0.2421875,0.03103125132632448,0.03103125132632448
0.04453124999999999,0.00234375,0.024204801852350726,0.023253253851403984,0.0008200000003267742,3.230369332770107e-05,0.0007182666022242528,0.0003479550271730924,0.0,2.333227309165278e-06,47761.155962511664,0.03921762165304981,38.0,95.7579771105311,3.0,38.0,0.0,-1.0,8.0,0.615877154635499,0.027425999589481432,0.0005648134774840028,6.14212829133223e-05,6.140362739470816e-05,1.738297135085122e-08,1.5956774346330417e-12,2560.0,0.024201824034973337,0.023250276664338678,0.0008199993816943008,3.2303693250082705e-05,47716.369121985495,1.2316695640735149e-05,1.2314091723996766e-05,2.54376236060555e-09,3.1950538572042414e-13,512.0,1.2302752099733099e-05,1.2300073346833585e-05,2.6212014777541116e-09,3.194124103337104e-13,512.0,1.2278219972216095e-05,1.22754826837309e-05,2.6853161171486808e-09,3.192271574987851e-13,512.0,1.2254555913531415e-05,1.2249807569474694e-05,4.700002815360822e-09,3.1895019073185875e-13,512.0,1.2269059287106322e-05,1.2264172070672352e-05,4.832688579982048e-09,3.185822903482632e-13,512.0,0.026274322731861137,5.3984375,0.1328125,0.02621602786378311,5.3984375,0.1328125,0.005544788753514428,5.7421875,-0.0078125,0.0009446714735698942,5.0078125,0.2421875,0.039218037991452695,0.039218037991452695
0.05390624999999998,0.00234375,0.02113122358938061,0.019435179058838715,0.0015800862261716292,2.790334166701921e-05,0.0013634685489761456,0.0006857362008834283,0.0,4.34493770218707e-06,47761.153579607504,0.047371964036185474,38.0,95.48214724311491,3.0,38.0,0.0,-1.0,12.0,0.6158771578986135,0.03319984792934921,0.0005648295755716012,6.132707988010376e-05,6.130176841001073e-05,2.4915855456725776e-08,3.1778216732287022e-12,2560.0,0.02112824993267123,0.019432206280135943,0.0015800853651025929,2.790334151244275e-05,47716.36673783122,1.2298794540562295e-05,1.2295157424104671e-05,3.5500837685375673e-09,6.362841127613146e-13,512.0,1.2284716817329494e-05,1.228097731902354e-05,3.6561875488908137e-09,6.361033786074183e-13,512.0,1.2259883611355577e-05,1.225606330736177e-05,3.74480237938155e-09,6.357423474454042e-13,512.0,1.223602729975041e-05,1.2229050473106977e-05,6.906528592263448e-09,6.35203866775224e-13,512.0,1.2247657611106123e-05,1.2240519886413804e-05,7.058253167652342e-09,6.344879676393373e-13,512.0,0.025093120756355437,5.3984375,0.1484375,0.025078491198819167,5.3984375,0.1484375,0.007720383022722922,5.7421875,-0.0078125,0.0008714133321516723,5.0078125,0.2421875,0.047372372895924185,0.047372372895924185
0.06328124999999998,0.00234375,0.018291155963548925,0.01581806526222717,0.0023755331443688766,2.2723414173655966e-05,0.002038375038360363,0.0010416506455920766,0.0,6.663900258253114e-06,47761.15075238257,0.05549421070736467,38.0,95.14164297014457,3.0,38.0,0.0,-1.0,16.0,0.6158771613090972,0.038973696300555555,0.000564852381982891,6.122231557883831e-05,6.118866847104688e-05,3.310873831851022e-08,5.575456530339764e-12,2560.0,0.0182881869248292,0.015815097366420144,0.00237553202449536,2.2723413902449965e-05,47716.36390911729,1.2278863282699222e-05,1.2274122448227047e-05,4.622566718136239e-09,1.116321201073358e-12,512.0,1.2264776857845358e-05,1.2259893848432373e-05,4.769766657871519e-09,1.1160120437807852e-12,512.0,1.223965727741397e-05,1.223464974601535e-05,4.904712277431305e-09,1.1153944441472649e-12,512.0,1.2215674810982269e-05,1.2206267807264847e-05,9.311200444849699e-09,1.1144765511794264e-12,512.0,1.2223343349897364e-05,1.2213734621107423e-05,9.500492220221503e-09,1.1132522901589249e-12,512.0,0.02361621147832036,5.3984375,0.1484375,0.023601000960754674,5.3984375,0.1484375,0.009407359320140422,5.7421875,-0.0078125,0.0007753595804005319,5.0078125,-0.2421875,0.055494720946019295,0.055494720946019295
0.07265625,0.00234375,0.016319813604826233,0.013164634663803909,0.0030769069748860455,1.7303830817515093e-05,0.0026373421540984137,0.001355859950048585,0.0,9.056642866220575e-06,47761.14749129884,0.06357341612120182,38.0,94.76833247683933,3.0,38.0,0.0,-1.0,20.0,0.6158771647907835,0.0447475447041237,0.0005648793196341572,6.111060892208511e-05,6.106837752445594e-05,4.1532795282503285e-08,8.914632881482612e-12,2560.0,0.016316849529653753,0.013161672002963379,0.003076905590451761,1.73038303838729e-05,47716.36064630419,1.2257417037029836e-05,1.2251553413465744e-05,5.710156779138962e-09,1.7848329301072177e-12,512.0,1.2243455134945328e-05,1.2237389566922136e-05,5.9186161517496185e-09,1.7843533181226506e-12,512.0,1.221798599030613e-05,1.2211755610150708e-05,6.096850821121248e-09,1.7833966963435145e-12,512.0,1.2194488007599289e-05,1.218259186328527e-05,1.1771722800911201e-08,1.7819773394606258e-12,512.0,1.2197262752204707e-05,1.218508707063187e-05,1.2035448729582157e-08,1.780072597448603e-12,512.0,0.0221021847108312,5.4140625,0.1484375,0.022052929358803652,5.4140625,0.1484375,0.010525039806792147,5.7421875,0.0078125,0.0006619391750662162,5.0078125,-0.2421875,0.06357405499645773,0.06357405499645773
0.08203125000000003,0.00234375,0.015150046460354899,0.011450320046231265,0.003639815440107439,1.2139315373515377e-05,0.0031222943923418537,0.0016082015664536865,0.0,1.1353712522130877e-05,47761.14380889785,0.07159911425828798,38.0,94.5298530924992,3.0,38.0,0.0,-1.0,24.0,0.6158771682734043,0.05052139314038439,0.0005649076651372031,6.0995449433669013e-05,6.0944791957500845e-05,4.978359738517768e-08,1.3270523765078822e-11,2560.0,0.015147087582701588,0.011447362850720776,0.003639813795381621,1.2139314727970346e-05,47716.35696193544,1.22349580127674e-05,1.2227999656449451e-05,6.7661679140052354e-09,2.6568388035870715e-12,512.0,1.2221258944033908e-05,1.2214013653696138e-05,7.061296387989001e-09,2.656155374355253e-12,512.0,1.2195335450231885e-05,1.2187903906991468e-05,7.264360371602383e-09,2.654788145887177e-12,512.0,1.2173376396510831e-05,1.2159070173221722e-05,1.4150538087510926e-08,2.652749087188801e-12,512.0,1.2170520630125061e-05,1.2155804567142003e-05,1.4541234624070133e-08,2.6499923540605354e-12,512.0,0.021403445872774186,5.4140625,0.1484375,0.021311051767264715,5.4140625,0.1484375,0.011067694617999817,5.7421875,0.0078125,0.0005371662782697358,5.0078125,-0.2421875,0.07159988880522995,0.07159988880522995
0.09140625000000005,0.00234375,0.014259622004511422,0.010133018877841833,0.004082566489364118,7.650970234210539e-06,0.003502711679211825,0.0018094732880171347,0.0,1.3432756368629258e-05,47761.13971966601,0.07956063519484154,38.0,94.216605151107,3.0,38.0,0.0,-1.0,28.0,0.615877171700993,0.05629524160907057,0.0005649348772413506,6.087989575972957e-05,6.082131745688991e-05,5.751664851280666e-08,1.8657887063760757e-11,2560.0,0.014256668451265725,0.010130067261809431,0.004082564597641885,7.650969326574077e-06,47716.35287049439,1.2211947754836726e-05,1.220396149636902e-05,7.752300277810047e-09,3.73525136820149e-12,512.0,1.2198645372678788e-05,1.2190262164515234e-05,8.159316492507041e-09,3.734356062310009e-12,512.0,1.2172192588550672e-05,1.2163618674849898e-05,8.370623861250774e-09,3.73252893402666e-12,512.0,1.215305426012576e-05,1.2136538117316091e-05,1.632701871878779e-08,3.729756823275263e-12,512.0,1.2144055783537597e-05,1.2126937003839668e-05,1.690738916245101e-08,3.725993875947318e-12,512.0,0.019927258754644437,5.4140625,-0.1640625,0.019713498303004395,5.4140625,-0.1640625,0.01109861015780581,5.7421875,0.0078125,0.0004069050663540168,5.0078125,-0.2421875,0.07956153177197903,0.07956153177197903
0.10078125000000007,0.00234375,0.013229621964153691,0.00877306907200185,0.004424598076999763,4.195189448385401e-06,0.0037866985503625153,0.001972885091672297,0.0,1.5174057358535365e-05,47761.13523989459,0.08744863776488256,38.0,93.81275247078274,3.0,38.0,0.0,-1.0,32.0,0.6158771750395636,0.06206909010948848,0.0005649588266315913,6.076637238548066e-05,6.0700640378343335e-05,6.447262254183978e-08,2.5025982849738494e-11,2560.0,0.013226673763309863,0.008770123042904823,0.0044245959592632556,4.195188230933465e-06,47716.3483882752,1.2188790565693863e-05,1.2179870752569402e-05,8.641528224254754e-09,5.009860869092347e-12,512.0,1.2175994805691882e-05,1.2166550639098147e-05,9.178016330136755e-09,5.0087885975216596e-12,512.0,1.2149061056538396e-05,1.2139416012459123e-05,9.403707637864942e-09,5.006480179435375e-12,512.0,1.2133966315542305e-05,1.211553499766746e-05,1.8207027943023847e-08,5.002863960908919e-12,512.0,1.2118559642014249e-05,1.2099267976549258e-05,1.9042342406559515e-08,4.997989242780197e-12,512.0,0.01874418524287231,5.4140625,0.1171875,0.01824322982764086,5.4140625,0.1171875,0.010732275894724098,5.7421875,0.0078125,0.0003285658377385747,5.0234375,-0.1015625,0.08744962960425694,0.08744962960425694
0.1101562500000001,0.00234375,0.012158011685467103,0.007494705958726387,0.004638587864926057,2.069593742624447e-06,0.0039465939653256215,0.00208915486890964,0.0,1.6439486844159204e-05,47761.13038753986,0.09525598355663972,38.0,93.30926102380316,3.0,38.0,0.0,-1.0,36.0,0.6158771782826802,0.0678429386407519,0.0005649778864612173,6.065659180944363e-05,6.0584638294244074e-05,7.048889442528954e-08,3.2257923798527506e-11,2560.0,0.012155068777152776,0.007491765429944419,0.004638585548258507,2.069592173314821e-06,47716.34353323159,1.2165828539412124e-05,1.2156084871822656e-05,9.418991412688908e-09,6.45721048918433e-12,512.0,1.215359630899751e-05,1.2143198555347288e-05,1.008748171904061e-08,6.4560455092247945e-12,512.0,1.2126449365660358e-05,1.2115793092490478e-05,1.03754690359871e-08,6.45325820041874e-12,512.0,1.2116266821428112e-05,1.2096277227574814e-05,1.9728820138692102e-08,6.448696486649011e-12,512.0,1.209445077394548e-05,1.2073284547008827e-05,2.087813211888082e-08,6.442713113050712e-12,512.0,0.017310491991575763,5.3671875,0.1171875,0.015958799225792082,5.4140625,0.1171875,0.010278779876306625,5.2578125,0.1171875,0.00026652626483235435,5.0234375,-0.1015625,0.095257041162932,0.095257041162932
