# time,dt,profile,min_alpha,min_chi,min_metric_minor,max_beta,max_Gamma,invalid_points,coordinate_global_volume,coordinate_global_gamma_rms,coordinate_global_chi_gradient_rms,coordinate_global_lapse_gradient_rms,coordinate_global_damping_rms,coordinate_core_r_le_0p25_volume,coordinate_core_r_le_0p25_gamma_rms,coordinate_core_r_le_0p25_chi_gradient_rms,coordinate_core_r_le_0p25_lapse_gradient_rms,coordinate_core_r_le_0p25_damping_rms,coordinate_ah_0p25_to_1_volume,coordinate_ah_0p25_to_1_gamma_rms,coordinate_ah_0p25_to_1_chi_gradient_rms,coordinate_ah_0p25_to_1_lapse_gradient_rms,coordinate_ah_0p25_to_1_damping_rms,coordinate_ext_2_to_8_volume,coordinate_ext_2_to_8_gamma_rms,coordinate_ext_2_to_8_chi_gradient_rms,coordinate_ext_2_to_8_lapse_gradient_rms,coordinate_ext_2_to_8_damping_rms,proper_global_volume,proper_global_gamma_rms,proper_global_chi_gradient_rms,proper_global_lapse_gradient_rms,proper_global_damping_rms,proper_core_r_le_0p25_volume,proper_core_r_le_0p25_gamma_rms,proper_core_r_le_0p25_chi_gradient_rms,proper_core_r_le_0p25_lapse_gradient_rms,proper_core_r_le_0p25_damping_rms,proper_ah_0p25_to_1_volume,proper_ah_0p25_to_1_gamma_rms,proper_ah_0p25_to_1_chi_gradient_rms,proper_ah_0p25_to_1_lapse_gradient_rms,proper_ah_0p25_to_1_damping_rms,proper_ext_2_to_8_volume,proper_ext_2_to_8_gamma_rms,proper_ext_2_to_8_chi_gradient_rms,proper_ext_2_to_8_lapse_gradient_rms,proper_ext_2_to_8_damping_rms
0,0.0052083333333333044,candidate_a,0.0068469584796560286,4.6880840422133617e-05,1.123245147055538,0,8.4225765663600225e-15,0,8000.0000000030732,2.3949394975627654e-16,0,0,0,0.067816840277778068,1.1555378220392438e-19,0,0,0,4.0441442418985805,1.0716840953275791e-16,0,0,0,2098.4700520836418,2.2830300562557018e-16,0,0,0,15709.604890101953,2.0494837339759173e-16,0,0,0,4101.8609923536414,1.5345433523910545e-20,0,0,0,155.18459190051482,6.8323664664785798e-17,0,0,0,3555.9126069352342,2.3509205672801625e-16,0,0,0
0.10000000000000001,0.0020833333333345194,candidate_a,0.0068538139451105639,4.6189048395664667e-05,1.1232451471571168,6.6852226202728093e-07,0.0017842499469296908,0,8000.0000000030732,9.9930277079237306e-07,0,0,6.3408028239103931e-08,0.067816840277778068,9.1200628140867149e-08,0,0,5.7863896778678594e-09,4.0441442418985805,1.6883836033014249e-05,0,0,1.0713130102037961e-06,2098.4700520836418,7.6962496599600777e-07,0,0,4.882832595262514e-08,15788.972186611547,1.9751160417871998e-06,0,0,1.2532541746890018e-07,4181.2106276112627,1.113106037373569e-08,0,0,7.0623169918147074e-10,155.18996340009031,1.1563092607215447e-05,0,0,7.3369267466235421e-07,3555.9193811825671,1.0618744654909079e-06,0,0,6.7369312322585715e-08
0.20416666666666625,0.0052083333333333044,candidate_a,0.0068609042894993161,4.5474199545009868e-05,1.1232451490328361,5.4162638661925807e-06,0.0074427528564703109,0,8000.0000000030732,4.1709429148511357e-06,0,0,5.1385101688342142e-07,0.067816840277778068,3.8087970215544112e-07,0,0,4.6908970786090201e-08,4.0441442418985805,7.0470740345782233e-05,0,0,8.681845218460497e-06,2098.4700520836418,3.2146427375903587e-06,0,0,3.959011883848002e-07,15874.211720517764,8.2218961425159436e-06,0,0,1.0129365996016741e-06,4266.3941567729325,4.6018942914387774e-08,0,0,5.6677459004252709e-09,155.20699335383753,4.8268383669254129e-05,0,0,5.9462622605460195e-06,3555.940852804431,4.4355914256960333e-06,0,0,5.4625839246702825e-07
0.25,0.0052083333333333044,candidate_a,0.0068640070580563584,4.5161498927745679e-05,1.1232451515917137,9.7370085976875069e-06,0.01116452386851529,0,8000.0000000030732,6.2590317649078611e-06,0,0,9.2392232592161128e-07,0.067816840277778068,5.7178588095567583e-07,0,0,8.4364443102994884e-08,4.0441442418985805,0.00010575110146081424,0,0,1.5610309148961772e-05,2098.4700520836418,4.8256098147097596e-06,0,0,7.1202858402704211e-07,15912.575323626743,1.2323365532699849e-05,0,0,1.8191447475306804e-06,4304.7209498551374,6.8775486861755367e-08,0,0,1.0147723721038565e-08,155.21819030442836,7.2439342494770868e-05,0,0,1.0692203600025664e-05,3555.9549673752826,6.6585637085909183e-06,0,0,9.8246872581862628e-07
0.40104166666666613,0.0052083333333333044,candidate_a,0.0068741558164098614,4.4138774486991829e-05,1.1232451733391344,3.7599895098849604e-05,0.028788906739855173,0,8000.0000000030732,1.6168605170314782e-05,0,0,3.570297885718523e-06,0.067816840277778068,1.4799218153460388e-06,0,0,3.264080603174775e-07,4.0441442418985805,0.00027319138739736055,0,0,6.0324298625534911e-05,2098.4700520836418,1.2479112267485568e-05,0,0,2.7538469742986585e-06,16042.872057833392,3.1709135507639368e-05,0,0,7.0020658358472626e-06,4434.8437400824259,1.7536497472795408e-07,0,0,3.8680236666093404e-08,155.27115964523821,0.00018721360687300675,0,0,4.1330419041987496e-05,3556.0217393857092,1.7220070458306918e-05,0,0,3.8000671495140639e-06
0.5,1.7763568394002505e-15,candidate_a,0.0068807393750591811,4.3475045592236657e-05,1.1232451995447017,6.9909571915243243e-05,0.044827883127179925,0,8000.0000000030732,2.5220555352135812e-05,0,0,6.6412379327503467e-06,0.067816840277778068,2.3123396820259637e-06,0,0,6.0785506862017782e-07,4.0441442418985805,0.00042613633161620089,0,0,0.00011221317751163573,2098.4700520836418,1.9481327836471737e-05,0,0,5.1255934153455497e-06,16131.597203118803,4.9331988057715431e-05,0,0,1.2990768038576964e-05,4523.4111298752223,2.7129162782414084e-07,0,0,7.1321769165525211e-08,155.31927692461818,0.00029213345246661146,0,0,7.690191510539134e-05,3556.0824357439533,2.6883403266606048e-05,0,0,7.0731785367879782e-06
0.60416666666666519,0.0052083333333333044,candidate_a,0.0068876112254505888,4.278166942344747e-05,1.1232452346175594,0.00011829405275730132,0.0655937659385398,0,8000.0000000030732,3.699425076419207e-05,0,0,1.1244267954541274e-05,0.067816840277778068,3.3986789378776222e-06,0,0,1.0306375676454894e-06,4.0441442418985805,0.00062503814994950872,0,0,0.00018998753477949553,2098.4700520836418,2.8606096144967876e-05,0,0,8.684511480095147e-06,16228.013379820894,7.2157702925077093e-05,0,0,2.1933173789365136e-05,4619.6237811729025,3.9454185502280413e-07,0,0,1.1965815530537645e-07,155.38143859699801,0.00042868253357783529,0,0,0.00013024642220043367,3556.1609646181359,3.9477476721457403e-05,0,0,1.1985043578125979e-05
0.70312499999999711,0.0052083333333333044,candidate_a,0.0068940826276869555,4.21278809554212e-05,1.1232452722314645,0.00017953942865221753,0.089048607312017081,0,8000.0000000030732,5.0371066808933422e-05,0,0,1.7076032125800755e-05,0.067816840277778068,4.6375307248238659e-06,0,0,1.5676172077122019e-06,4.0441442418985805,0.00085095401728333764,0,0,0.00028851405580129937,2098.4700520836418,3.8996716506233282e-05,0,0,1.3199672851970052e-05,16322.607757982345,9.7979355115294245e-05,0,0,3.3218374422934341e-05,4713.989189155136,5.3289874318617795e-07,0,0,1.8016415222453641e-07,155.45145164363151,0.00058390733137815131,0,0,0.0001978648063027119,3556.2496295284445,5.3821395505919585e-05,0,0,1.8217442460233239e-05
0.80208333333332904,0.0052083333333333044,candidate_a,0.0069004972367037428,4.1478787241988725e-05,1.1232453130782556,0.00025703904635540463,0.11617660520525737,0,8000.0000000030732,6.5950873812815986e-05,0,0,2.4465739200400499e-05,0.067816840277778068,6.0863093629353899e-06,0,0,2.2499397432820197e-06,4.0441442418985805,0.0011139580584047042,0,0,0.00041334055305684728,2098.4700520836418,5.1127050364638377e-05,0,0,1.8930140595110224e-05,16420.257199707827,0.00012792328857590807,0,0,4.7461851694687038e-05,4811.3749174032182,6.9220382846456076e-07,0,0,2.5594097238395456e-07,155.53215319626256,0.00076477954321215889,0,0,0.00028358912908307799,3556.3521817742139,7.0570342674624906e-05,0,0,2.6128607393312402e-05
0.90104166666666097,0.0052083333333333044,candidate_a,0.006906853805225115,4.0834293841393169e-05,1.12324535836015,0.0003520188620376232,0.14702152852941794,0,8000.0000000030732,8.3810849530240289e-05,0,0,3.3536132978927673e-05,0.067816840277778068,7.754668403666478e-06,0,0,3.0900721121456557e-06,4.0441442418985805,0.0014152632503956176,0,0,0.00056651678099129907,2098.4700520836418,6.5068246513116677e-05,0,0,2.5976439996469892e-05,16521.100235043061,0.00016209660785653315,0,0,6.4873379920694324e-05,4911.9194586312551,8.7279343698640295e-07,0,0,3.4787675667194901e-07,155.62353809013231,0.00097219532882674201,0,0,0.00038885946484418259,3556.4688350980728,8.9823892128609319e-05,0,0,3.5858118569473177e-05
1,1.4210854715202004e-14,candidate_a,0.0069131512167676951,4.0194308079731107e-05,1.1232454104592808,0.00046566291332174331,0.18162940873322339,0,8000.0000000030732,0.00010403982622086437,0,0,4.4402823908188879e-05,0.067816840277778068,9.6537129078452405e-06,0,0,4.1001101554396537e-06,4.0441442418985805,0.0017562321566326692,0,0,0.00074995746412425193,2098.4700520836418,8.0905714647898651e-05,0,0,3.4435119827072145e-05,16625.283739043,0.00020062330429057118,0,0,8.5644806638004311e-05,5015.7696551795361,1.0751179610697956e-06,0,0,4.567580801830147e-07,155.72558420637048,0.0012071579408340215,0,0,0.00051502956214328902,3556.599833909896,0.00011170207849488297,0,0,4.7540300519282706e-05
1.1041666666666652,0.0052083333333333044,candidate_a,0.0069197150917125619,3.9525408592471426e-05,1.1232454752415981,0.00060660551128064637,0.22217636486987027,0,8000.0000000030732,0.0001280027101791851,0,0,5.7904908083930215e-05,0.067816840277778068,1.1915841787820608e-05,0,0,5.3601230037335774e-06,4.0441442418985805,0.0021596494525327917,0,0,0.00097775977806455194,2098.4700520836418,9.9731232714015956e-05,0,0,4.4969895285921146e-05,16738.730856609778,0.00024603418798527812,0,0,0.00011133697279664805,5128.8282893821324,1.312194835934576e-06,0,0,5.9047210143160957e-07,155.84447355900568,0.0014854603228703473,0,0,0.00067184941114894993,3556.753526986115,0.00013771586083406349,0,0,6.2093367505622481e-05
1.2031249999999971,0.0052083333333333044,candidate_a,0.0069258881886970344,3.8894391974802203e-05,1.123245547870612,0.00076183463307605401,0.26465842001861234,0,8000.0000000030732,0.00015341917099990577,0,0,7.2807685645781371e-05,0.067816840277778068,1.4329789105899623e-05,0,0,6.7569824955642616e-06,4.0441442418985805,0.0025868731227381672,0,0,0.0012290068018130991,2098.4700520836418,0.00011977488172638338,0,0,5.6628247324964464e-05,16850.269989967994,0.00029394878109089122,0,0,0.00013956090568096431,5239.9626054543642,1.5610304815596678e-06,0,0,7.363708645966961e-07,155.96825260499892,0.001780517792131087,0,0,0.00084496938956636245,3556.9148636525188,0.00016542142063765883,0,0,7.8202982707459699e-05
1.302083333333329,0.0052083333333333044,candidate_a,0.0069319996483793332,3.8267609998770555e-05,1.1232456320508022,0.0009388956352054744,0.31107107802158845,0,8000.0000000030732,0.00018154395681966302,0,0,8.9846683033409272e-05,0.067816840277778068,1.7018221736352114e-05,0,0,8.3616434612787345e-06,4.0441442418985805,0.0030587109277110747,0,0,0.0015159947634483155,2098.4700520836418,0.00014204940293013408,0,0,6.9996547368163584e-05,16965.656404415677,0.00034668502345650042,0,0,0.00017167533052765761,5354.9093735226934,1.8336900740788108e-06,0,0,9.0135681415080437e-07,156.10250267020743,0.0021067506306192674,0,0,0.0010429038424654645,3557.0914782322825,0.00019622021992427764,0,0,9.6680715534021373e-05
1.401041666666661,0.0052083333333333044,candidate_a,0.0069380490135430095,3.7644976090572837e-05,1.1232457280181718,0.001138830865817496,0.36147011188244471,0,8000.0000000030732,0.0002125105556765995,0,0,0.00010913650000957653,0.067816840277778068,1.999908632191344e-05,0,0,1.0187720135661949e-05,4.0441442418985805,0.0035769937633909166,0,0,0.0018404977696943158,2098.4700520836418,0.0001666952497001087,0,0,8.5180890883805835e-05,17085.077857475771,0.0004044212359240453,0,0,0.00020784838058676762,5473.8563858103298,2.1310970752729863e-06,0,0,1.0861359964201167e-06,156.24711668291664,0.0024654958420280621,0,0,0.0012669315047057492,3557.2837372166637,0.00023030851215711951,0,0,0.00011767495799325699
1.4999999999999929,0.0052083333333333044,candidate_a,0.0069440360345941685,3.7026404864576022e-05,1.1232458358950561,0.0013627066406754619,0.41589165228685882,0,8000.0000000030732,0.00024646289704778639,0,0,0.00013079600439954616,0.067816840277778068,2.3292303251921719e-05,0,0,1.2249789869049377e-05,4.0441442418985805,0.0041436300149811913,0,0,0.0022043110254067288,2098.4700520836418,0.00019386728424842356,0,0,0.00010229478293001681,17208.734298404259,0.00046734496781922544,0,0,0.0002482491623540836,5597.0036554359058,2.4542959968781642e-06,0,0,1.2914494279190679e-06,156.40196329615114,0.0028581432436294695,0,0,0.001518349366984213,3557.4920324137838,0.00026790191963860926,0,0,0.00014134443867694924
1.6041666666666581,0.0052083333333333044,candidate_a,0.0069502707932993357,3.6379573591956442e-05,1.1232459625876139,0.0016253989487952447,0.47757581341486049,0,8000.0000000030732,0.00028559690748341875,0,0,0.00015629211525128531,0.067816840277778068,2.7120531905582565e-05,0,0,1.4692656610626781e-05,4.0441442418985805,0.0047944827212874743,0,0,0.002631746762572352,2098.4700520836418,0.00022538761369434766,0,0,0.00012252862553019408,17343.708680156455,0.00053939818487902535,0,0,0.00029553178964680706,5731.4046579616333,2.8236540731627751e-06,0,0,1.530622377618111e-06,156.57584126586065,0.0033096482784769512,0,0,0.0018140418324016398,3557.7290695158745,0.00031152340517532013,0,0,0.00016933799229367836
1.70312499999999,0.0052083333333333044,candidate_a,0.0069561300724153181,3.5769078228825825e-05,1.1232460958934265,0.001901759637071449,0.54040178418812446,0,8000.0000000030732,0.00032616960314436953,0,0,0.00018321135763930285,0.067816840277778068,3.1126342686280272e-05,0,0,1.7289906385787907e-05,4.0441442418985805,0.0054665489051040333,0,0,0.003082001526819977,2098.4700520836418,0.00025830407349378452,0,0,0.00014399811624552335,17476.741518407849,0.00061358274441805118,0,0,0.00034514921619933735,5863.8573991011726,3.2035870124849192e-06,0,0,1.7806288205919649e-06,156.75116982175419,0.0037763682041016444,0,0,0.0021258441540022007,3557.9715954191311,0.00035708818957711972,0,0,0.00019905039345762861
1.8020833333333219,0.0052083333333333044,candidate_a,0.006961927795360561,3.5162390535803511e-05,1.1232462424447041,0.0022053507258729789,0.607388832312866,0,8000.0000000030732,0.00037022636365240873,0,0,0.00021289880769743155,0.067816840277778068,3.5518869158067595e-05,0,0,2.0175573768790112e-05,4.0441442418985805,0.0061930351642248025,0,0,0.0035772367072085236,2098.4700520836418,0.00029433258999200112,0,0,0.00016780546300443312,17614.706190563564,0.00069355852489934376,0,0,0.00039952396817748159,6001.2076956068049,3.6132626135434496e-06,0,0,2.0537847518610577e-06,156.93616573565134,0.0042813804600395078,0,0,0.0024691400677843674,3558.2314706533366,0.00040697102738700326,0,0,0.00023200786599857488
1.9010416666666539,0.0052083333333333044,candidate_a,0.0069676648327113375,3.4559428149066235e-05,1.1232464029638594,0.002537303343576291,0.67857620291066312,0,8000.0000000030732,0.00041794880769259029,0,0,0.00024549864714246107,0.067816840277778068,4.0327355704878077e-05,0,0,2.3370023736958625e-05,4.0441442418985805,0.0069759313258910939,0,0,0.0041193683661401139,2098.4700520836418,0.00033370557483407677,0,0,0.00019411015143050198,17757.863539188373,0.00077952568516514553,0,0,0.00045883357721798886,6143.7166475205895,4.0542248482680813e-06,0,0,2.3510955168845163e-06,157.1305858685057,0.0048261101313924011,0,0,0.0028453140538160226,3558.5091501568572,0.00046149316483548537,0,0,0.00026843240437180474
2,2.8421709430404007e-14,candidate_a,0.006973342417927051,3.3960108883754274e-05,1.1232465782069174,0.0028987811223491057,0.75410708386956793,0,8000.0000000030732,0.00046952565991982038,0,0,0.00028116223184950189,0.067816840277778068,4.5583662321691666e-05,0,0,2.6895470377897622e-05,4.0441442418985805,0.0078171786082782274,0,0,0.0047103287526592159,2098.4700520836418,0.00037667350538331159,0,0,0.0002230862600950846,17906.49293153892,0.00087167982609212048,0,0,0.00052325617988568224,6291.6639470276905,4.5281372904595055e-06,0,0,2.6736509194991204e-06,157.33415627276887,0.0054119378805915783,0,0,0.0032557590936247317,3558.8050937440539,0.00052099940066823835,0,0,0.00030856583458859551
2.1041666666666696,0.0052083333333333044,candidate_a,0.006979256401622223,3.3333091811856716e-05,1.1232467793927385,0.0033124831878298525,0.83825883286233926,0,8000.0000000030732,0.00052819556473829461,0,0,0.00032218692043194276,0.067816840277778068,5.1638461138110135e-05,0,0,3.0990701944777159e-05,4.0441442418985805,0.008767789756596792,0,0,0.0053872708292602729,2098.4700520836418,0.00042608450245245152,0,0,0.00025668190074153976,18069.186220899803,0.00097557436402910037,0,0,0.00059678786179301574,6453.6032808632217,5.0645453840916979e-06,0,0,3.0417516573586059e-06,157.55798928230283,0.0060744406951806912,0,0,0.0037263590217079924,3559.1368509872527,0.00058943083114795596,0,0,0.00035510724060359739
