# Athena++ data at time=4.010417e-01  cycle=78 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00054 0004 -9.79167e+00  8.19448e-01  1.00001e+00 -1.99165e-07 -1.99165e-07  9.99997e-01  4.27322e-09  9.99997e-01 -7.88537e-06 -2.08094e-05  6.99232e-07  6.99232e-07  1.04046e-05 -1.49993e-08  1.04046e-05  1.55460e-06 -6.64449e-09 -6.64449e-09 -1.47975e-06  9.05236e-01  1.05920e-07 -4.06355e-10 -4.06355e-10
00054 0005 -9.37500e+00  8.12417e-01  1.00002e+00 -5.35511e-07 -5.35511e-07  9.99992e-01  1.18839e-08  9.99992e-01 -1.46986e-05 -4.22577e-05  1.44982e-06  1.44982e-06  2.11284e-05 -3.21870e-08  2.11284e-05  2.46453e-06 -1.81645e-08 -1.81645e-08 -1.38001e-06  9.01348e-01  1.89831e-07 -1.32366e-09 -1.32366e-09
00054 0006 -8.95833e+00  8.04820e-01  1.00002e+00 -6.74977e-07 -6.74977e-07  9.99990e-01  1.56920e-08  9.99990e-01 -1.99895e-05 -5.37883e-05  1.87937e-06  1.87937e-06  2.68934e-05 -4.36727e-08  2.68934e-05  1.24806e-06 -2.28285e-08 -2.28285e-08 -1.61363e-07  8.97126e-01  7.56119e-08 -1.65485e-09 -1.65485e-09
00054 0007 -8.54167e+00  7.96585e-01  1.00002e+00 -8.32817e-07 -8.32817e-07  9.99989e-01  2.03149e-08  9.99989e-01 -2.40019e-05 -6.36162e-05  2.32916e-06  2.32916e-06  3.18070e-05 -5.68180e-08  3.18070e-05  1.15867e-06 -2.92703e-08 -2.92703e-08  7.04051e-08  8.92526e-01  8.25697e-08 -2.05195e-09 -2.05195e-09
00054 0008 -8.12500e+00  7.87629e-01  1.00003e+00 -1.03951e-06 -1.03951e-06  9.99986e-01  2.66546e-08  9.99986e-01 -2.86125e-05 -7.59752e-05  2.92386e-06  2.92386e-06  3.79860e-05 -7.49726e-08  3.79860e-05  1.41349e-06 -3.60378e-08 -3.60378e-08 -4.71910e-09  8.87496e-01  9.70033e-08 -2.46827e-09 -2.46827e-09
00054 0009 -7.70833e+00  7.77853e-01  1.00003e+00 -1.31049e-06 -1.31049e-06  9.99984e-01  3.54196e-08  9.99984e-01 -3.44493e-05 -9.14428e-05  3.70968e-06  3.70968e-06  4.57192e-05 -1.00264e-07  4.57192e-05  1.64880e-06 -4.45302e-08 -4.45302e-08 -2.90221e-09  8.81974e-01  1.10102e-07 -2.97523e-09 -2.97523e-09
00054 0010 -7.29167e+00  7.67140e-01  1.00004e+00 -1.67056e-06 -1.67056e-06  9.99981e-01  4.77321e-08  9.99981e-01 -4.18504e-05 -1.11039e-04  4.76246e-06  4.76246e-06  5.55160e-05 -1.36076e-07  5.55160e-05  1.92687e-06 -5.50454e-08 -5.50454e-08 -1.98210e-09  8.75882e-01  1.25198e-07 -3.57648e-09 -3.57648e-09
00054 0011 -6.87500e+00  7.55350e-01  1.00005e+00 -2.15572e-06 -2.15572e-06  9.99976e-01  6.53285e-08  9.99976e-01 -5.13415e-05 -1.36158e-04  6.19430e-06  6.19430e-06  6.80742e-05 -1.87716e-07  6.80742e-05  2.23683e-06 -6.77649e-08 -6.77649e-08 -3.53682e-09  8.69129e-01  1.40874e-07 -4.26779e-09 -4.26779e-09
00055 0004 -6.45833e+00  7.42314e-01  1.00006e+00 -2.81953e-06 -2.81953e-06  9.99971e-01  9.09597e-08  9.99971e-01 -6.36712e-05 -1.68767e-04  8.17396e-06  8.17396e-06  8.43761e-05 -2.63696e-07  8.43761e-05  2.55974e-06 -8.25384e-08 -8.25384e-08 -5.55026e-09  8.61601e-01  1.55659e-07 -5.01919e-09 -5.01919e-09
00055 0005 -6.04167e+00  7.27825e-01  1.00007e+00 -3.74325e-06 -3.74325e-06  9.99964e-01  1.29092e-07  9.99964e-01 -7.99160e-05 -2.11697e-04  1.09616e-05  1.09616e-05  1.05837e-04 -3.78027e-07  1.05837e-04  2.85059e-06 -9.82269e-08 -9.82269e-08 -9.00700e-09  8.53158e-01  1.66599e-07 -5.74068e-09 -5.74068e-09
00055 0006 -5.62500e+00  7.11631e-01  1.00009e+00 -5.05302e-06 -5.05302e-06  9.99955e-01  1.87181e-07  9.99955e-01 -1.01657e-04 -2.69100e-04  1.49680e-05  1.49680e-05  1.34532e-04 -5.54460e-07  1.34532e-04  3.00710e-06 -1.11246e-07 -1.11246e-07 -1.49288e-08  8.43621e-01  1.67953e-07 -6.21307e-09 -6.21307e-09
00055 0007 -5.20833e+00  6.93417e-01  1.00012e+00 -6.94943e-06 -6.94943e-06  9.99942e-01  2.78050e-07  9.99942e-01 -1.31266e-04 -3.47195e-04  2.08600e-05  2.08600e-05  1.73567e-04 -8.34606e-07  1.73567e-04  2.81240e-06 -1.12113e-07 -1.12113e-07 -2.34066e-08  8.32766e-01  1.49011e-07 -5.94102e-09 -5.94102e-09
00055 0008 -4.79167e+00  6.72787e-01  1.00015e+00 -9.76048e-06 -9.76048e-06  9.99925e-01  4.24540e-07  9.99925e-01 -1.72388e-04 -4.55529e-04  2.97534e-05  2.97534e-05  2.27713e-04 -1.29412e-06  2.27713e-04  1.80099e-06 -7.74099e-08 -7.74099e-08 -4.67964e-08  8.20300e-01  8.97257e-08 -3.84993e-09 -3.84993e-09
