# Athena++ data at time=5.000000e-01  cycle=98 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00054 0004 -9.79167e+00  8.19447e-01  1.00001e+00 -3.46798e-07 -3.46798e-07  9.99995e-01  7.42586e-09  9.99995e-01 -1.03354e-05 -2.77918e-05  9.42070e-07  9.42070e-07  1.38957e-05 -2.01734e-08  1.38957e-05  2.48505e-06 -1.20070e-08 -1.20070e-08 -1.75922e-06  9.05238e-01  2.08716e-07 -8.91553e-10 -8.91553e-10
00054 0005 -9.37500e+00  8.12416e-01  1.00002e+00 -8.23776e-07 -8.23776e-07  9.99988e-01  1.82793e-08  9.99988e-01 -1.79133e-05 -5.14122e-05  1.77627e-06  1.77627e-06  2.57052e-05 -3.94358e-08  2.57052e-05  3.69153e-06 -2.83078e-08 -2.83078e-08 -1.49554e-06  9.01351e-01  3.38176e-07 -2.46147e-09 -2.46147e-09
00054 0006 -8.95833e+00  8.04819e-01  1.00003e+00 -1.05027e-06 -1.05027e-06  9.99985e-01  2.44104e-08  9.99985e-01 -2.46732e-05 -6.69288e-05  2.34500e-06  2.34500e-06  3.34629e-05 -5.44701e-08  3.34629e-05  2.23754e-06 -3.51033e-08 -3.51033e-08 -3.50455e-07  8.97130e-01  1.62737e-07 -3.04163e-09 -3.04163e-09
00054 0007 -8.54167e+00  7.96584e-01  1.00004e+00 -1.29565e-06 -1.29565e-06  9.99982e-01  3.16047e-08  9.99982e-01 -2.99981e-05 -7.94459e-05  2.90855e-06  2.90855e-06  3.97209e-05 -7.09501e-08  3.97209e-05  1.82078e-06 -4.55032e-08 -4.55032e-08  8.77315e-08  8.92531e-01  1.52277e-07 -3.81203e-09 -3.81203e-09
00054 0008 -8.12500e+00  7.87628e-01  1.00004e+00 -1.61718e-06 -1.61718e-06  9.99979e-01  4.14673e-08  9.99979e-01 -3.57800e-05 -9.48602e-05  3.65069e-06  3.65069e-06  4.74271e-05 -9.36114e-08  4.74271e-05  2.19257e-06 -5.62263e-08 -5.62263e-08  2.34198e-09  8.87502e-01  1.79967e-07 -4.59184e-09 -4.59184e-09
00054 0009 -7.70833e+00  7.77851e-01  1.00005e+00 -2.03890e-06 -2.03890e-06  9.99975e-01  5.51068e-08  9.99975e-01 -4.30782e-05 -1.14194e-04  4.63259e-06  4.63259e-06  5.70929e-05 -1.25208e-07  5.70929e-05  2.57321e-06 -6.94474e-08 -6.94474e-08 -5.41890e-09  8.81980e-01  2.04891e-07 -5.53366e-09 -5.53366e-09
00054 0010 -7.29167e+00  7.67138e-01  1.00006e+00 -2.59924e-06 -2.59924e-06  9.99970e-01  7.42670e-08  9.99970e-01 -5.23457e-05 -1.38682e-04  5.94804e-06  5.94804e-06  6.93348e-05 -1.69950e-07  6.93348e-05  3.00602e-06 -8.58715e-08 -8.58715e-08 -2.40746e-09  8.75890e-01  2.32902e-07 -6.65330e-09 -6.65330e-09
00054 0011 -6.87500e+00  7.55347e-01  1.00007e+00 -3.35432e-06 -3.35432e-06  9.99963e-01  1.01652e-07  9.99963e-01 -6.42325e-05 -1.70080e-04  7.73743e-06  7.73743e-06  8.50307e-05 -2.34479e-07  8.50307e-05  3.49059e-06 -1.05749e-07 -1.05749e-07 -4.33771e-09  8.69139e-01  2.62121e-07 -7.94100e-09 -7.94100e-09
00055 0004 -6.45833e+00  7.42311e-01  1.00009e+00 -4.38749e-06 -4.38749e-06  9.99955e-01  1.41543e-07  9.99955e-01 -7.96786e-05 -2.10848e-04  1.02119e-05  1.02119e-05  1.05409e-04 -3.29439e-07  1.05409e-04  3.99603e-06 -1.28852e-07 -1.28852e-07 -6.82881e-09  8.61614e-01  2.89704e-07 -9.34145e-09 -9.34145e-09
00055 0005 -6.04167e+00  7.27821e-01  1.00011e+00 -5.82529e-06 -5.82529e-06  9.99944e-01  2.00894e-07  9.99944e-01 -1.00036e-04 -2.64530e-04  1.36970e-05  1.36970e-05  1.32243e-04 -4.72357e-07  1.32243e-04  4.45220e-06 -1.53419e-07 -1.53419e-07 -1.11080e-08  8.53173e-01  3.10160e-07 -1.06876e-08 -1.06876e-08
