# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0064 0128 0001 00528 box coordinate 3.2768000000000000e+04 52736 1.2552459537481121e-04 8.0165192933261058e-05 5.0426927362330260e-05 3.1675671283670805e-05 1.9131628336527484e-02 1.0810643568024815e-02
0064 0128 0001 00528 box proper 3.6630025482432502e+04 52736 2.2381162112768575e-04 1.4902700710984319e-04 9.1126371800301167e-05 5.4163254650186967e-05 1.9131628336527484e-02 1.0810643568024815e-02
0064 0128 0001 00528 r<=1 coordinate 1.6250000000000000e+00 104 8.9052084166872875e-04 7.9783735445931067e-04 3.7292666384299689e-04 5.5722743316544627e-05 2.3529257919530904e-03 8.4985706062989030e-04
0064 0128 0001 00528 r<=1 proper 6.5103440673685808e+00 104 8.8785815185070101e-04 7.9541077666139695e-04 3.7173527150501025e-04 5.5777549913329410e-05 2.3529257919530904e-03 8.4985706062989030e-04
