cycle,time,rk_stage,checkpoint,max_abs,max_scaled,component,gid,z,nonfinite
26,0.13757096641176131,2,pre_ko_rhs,1.2303193238111665e-14,1.2303193238111665e-14,9,26,15.5625,0
26,0.13757096641176131,3,pre_ko_rhs,1.5109685924859154e-14,1.5109685924859154e-14,9,26,12.9375,0
26,0.13757096641176131,4,pre_ko_rhs,1.3476822202626603e-14,1.3476822202626603e-14,9,26,15,0
27,0.1427368980802875,1,pre_ko_rhs,1.2829587497359541e-14,1.2829587497359541e-14,9,0,-15.9375,0
27,0.1427368980802875,2,pre_ko_rhs,1.185368524018357e-14,1.185368524018357e-14,9,0,-15.4375,0
27,0.1427368980802875,3,pre_ko_rhs,1.4662181452611563e-14,1.4662181452611563e-14,9,0,-12.875,0
27,0.1427368980802875,4,pre_ko_rhs,1.5572955889352869e-14,1.5572955889352869e-14,9,0,-13.3125,0
28,0.14789506739034813,1,pre_ko_rhs,1.2905530170643063e-14,1.2905530170643063e-14,9,0,-14.5625,0
28,0.14789506739034813,2,pre_ko_rhs,1.078478860893409e-14,1.078478860893409e-14,9,0,-12.4375,0
28,0.14789506739034813,3,pre_ko_rhs,1.3682388587408883e-14,1.3682388587408883e-14,9,0,-13,0
28,0.14789506739034813,4,pre_ko_rhs,1.3615627862259594e-14,1.3615627862259594e-14,9,26,12.875,0
29,0.15304592763309674,1,pre_ko_rhs,1.2242993268944085e-14,1.2242993268944085e-14,9,24,11.5,0
29,0.15304592763309674,2,pre_ko_rhs,1.4398726521144289e-14,1.4398726521144289e-14,9,0,-15,0
29,0.15304592763309674,3,pre_ko_rhs,1.6811956469917264e-14,1.6811956469917264e-14,9,0,-14.5,0
29,0.15304592763309674,4,pre_ko_rhs,1.303951068488149e-14,1.303951068488149e-14,9,0,-14.25,0
30,0.15818992499156562,1,pre_ko_rhs,1.1539237713519254e-14,1.1539237713519254e-14,9,0,-14.9375,0
30,0.15818992499156562,2,pre_ko_rhs,1.4129606118240539e-14,1.4129606118240539e-14,9,26,16,0
30,0.15818992499156562,3,pre_ko_rhs,1.245578189997624e-14,1.245578189997624e-14,9,26,15.25,0
30,0.15818992499156562,4,pre_ko_rhs,1.3198473202175174e-14,1.3198473202175174e-14,9,2,-11,0
31,0.1633274986832223,1,pre_ko_rhs,1.1550827265083022e-14,1.1550827265083022e-14,9,24,9.125,0
31,0.1633274986832223,2,pre_ko_rhs,1.2925397430802635e-14,1.2925397430802635e-14,9,0,-14.4375,0
31,0.1633274986832223,3,pre_ko_rhs,1.1866303672723899e-14,1.1866303672723899e-14,9,24,11.375,0
31,0.1633274986832223,4,pre_ko_rhs,1.4899772115812475e-14,1.4899772115812475e-14,9,26,14,0
32,0.16845908109556071,1,pre_ko_rhs,1.4607908191070459e-14,1.4607908191070459e-14,9,26,14.25,0
