cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
240,0.015000000000000012,3,full,H,2.2099999999999276,7168,0.57691049935239336,0.4312294473957296,0.29007631723317606,0.41091479789677432,0.41091479789677432,2,2,0,31,28,0.22265625,0.64492187500000009,0.84999999999999998
240,0.015000000000000012,3,full,Mx,2.2099999999999276,7168,0.009090007121907882,0.0067931940257746288,0.0045695968054769529,0.0064717522792848868,0.0064717522792848868,1,2,0,22,29,0.48046875,0.228515625,0.84999999999999998
240,0.015000000000000012,3,full,My,2.2099999999999276,7168,0.0099514456113921779,0.0074379601618127884,0.0050033134436799553,0.0070762041880380157,0.0070762041880380157,1,2,0,18,29,0.48046875,0.18789062500000001,0.84999999999999998
240,0.015000000000000012,3,full,Mz,2.2099999999999276,7168,0.010337786736637893,0.0077237124554012139,0.0051955312373989388,0.0073504355426441889,-0.0073504355426441889,4,1,0,9,29,0.9609375,0.19296874999999999,0.84999999999999998
240,0.015000000000000012,3,full,alpha_Mx,2.2099999999999276,7168,0.0090900552124707525,0.0067932444776057895,0.0045696307430511812,0.006463680180094431,-0.006463680180094431,0,2,0,17,2,0.01953125,0.177734375,0.84999999999999998
240,0.015000000000000012,3,full,alpha_My,2.2099999999999276,7168,0.0099514734506862476,0.0074379989108910045,0.0050033395091306629,0.0070853496759961301,-0.0070853496759961301,0,2,0,2,13,0.10546875,0.025390625,0.84999999999999998
240,0.015000000000000012,3,full,alpha_Mz,2.2099999999999276,7168,0.010337782903516024,0.0077237153920812667,0.0051955332128237148,0.0073603707571876231,-0.0073603707571876231,4,1,0,9,29,0.9609375,0.19296874999999999,0.84999999999999998
240,0.015000000000000012,3,full,C,2.2099999999999276,7168,0.00051857363572635799,0.00038738521065902356,0.00026058349200685978,0.0003688461065344239,0.0003688461065344239,1,2,0,19,31,0.49609375,0.19804687500000001,0.84999999999999998
240,0.015000000000000012,3,full,Zx,2.2099999999999276,7168,0.00085808514364591056,0.00064119223167614144,0.00043131256997032798,0.00061018021572177767,0.00061018021572177767,3,2,0,31,16,0.37890625,0.64492187500000009,0.84999999999999998
240,0.015000000000000012,3,full,Zy,2.2099999999999276,7168,0.00084693223578965863,0.00063306365465339812,0.00042584469735322495,0.00060232013519818321,0.00060232013519818321,3,2,0,12,31,0.49609375,0.45195312500000007,0.84999999999999998
