# time cycle min_w max_w min_rho max_rho min_alpha max_alpha max_p max_L max_Cperp max_Z max_K max_Atilde max_beta max_Q max_B min_detg max_abs_detg_minus_1 min_minor1 min_minor2 min_eigenvalue pcgh_Cperp_max pcgh_Zx_max pcgh_Zy_max pcgh_Zz_max pcgh_H_max pcgh_alphaMx_max pcgh_alphaMy_max pcgh_alphaMz_max pcgh_red_w_max pcgh_red_Q_max pcgh_red_alpha_max pcgh_red_B_max pcgh_curl_p_max pcgh_curl_Q_max pcgh_curl_L_max pcgh_curl_B_max pcgh_detg_max pcgh_trA_max pcgh_trQ_max pcgh_projection_max pcgh_minor1_max pcgh_minor2_max pcgh_min_eigenvalue_max pcgh_physical_valid_max pcgh_p_norm_max pcgh_L_norm_max pcgh_rhs_primary_max pcgh_rhs_gradient_max dRw_restrict_max dRQ_restrict_max dRalpha_restrict_max dRB_restrict_max dcurlp_restrict_max dcurlQ_restrict_max dcurlL_restrict_max dcurlB_restrict_max dRw_prolong_max dRQ_prolong_max dRalpha_prolong_max dRB_prolong_max dcurlp_prolong_max dcurlQ_prolong_max dcurlL_prolong_max dcurlB_prolong_max dRw_algebraic_project_max dRQ_algebraic_project_max dRalpha_algebraic_project_max dRB_algebraic_project_max dcurlp_algebraic_project_max dcurlQ_algebraic_project_max dcurlL_algebraic_project_max dcurlB_algebraic_project_max dRw_reduction_project_max dRQ_reduction_project_max dRalpha_reduction_project_max dRB_reduction_project_max dcurlp_reduction_project_max dcurlQ_reduction_project_max dcurlL_reduction_project_max dcurlB_reduction_project_max dRw_post_project_restrict_max dRQ_post_project_restrict_max dRalpha_post_project_restrict_max dRB_post_project_restrict_max dcurlp_post_project_restrict_max dcurlQ_post_project_restrict_max dcurlL_post_project_restrict_max dcurlB_post_project_restrict_max dRw_post_project_exchange_max dRQ_post_project_exchange_max dRalpha_post_project_exchange_max dRB_post_project_exchange_max dcurlp_post_project_exchange_max dcurlQ_post_project_exchange_max dcurlL_post_project_exchange_max dcurlB_post_project_exchange_max dRw_post_project_prolong_max dRQ_post_project_prolong_max dRalpha_post_project_prolong_max dRB_post_project_prolong_max dcurlp_post_project_prolong_max dcurlQ_post_project_prolong_max dcurlL_post_project_prolong_max dcurlB_post_project_prolong_max
0.012500000000000001 1 0.031721679340914577 0.99536015944337941 0.99999964898995841 1.0000061134142129 0.031721668206286593 0.99536015944337941 0.59101041970364876 1.1820279230103592 0.00020258932846337204 8.9691581138398228e-07 0.00047730308357203953 0.0012313683929421459 1.1588988074666533e-07 1.8761897844747042e-05 6.8976010728850818e-07 0.99999999999999956 4.4408920985006262e-16 0.99999805038522505 0.99999612308896924 0.99999800934088867 0.00020258932846337204 8.6950731251045207e-07 8.6950731251045493e-07 8.6950731251045186e-07 0.22147092660574869 0.00013407449201543092 0.00013407449201543109 0.00013407449201542951 1.3745807058146742e-05 1.1090513016028392e-06 5.2068973639040138e-08 3.0270933964326827e-11 4.5100820362992705e-05 4.9298788433932939e-06 9.0202642994079545e-05 2.0444531275426783e-10 4.4408920985006262e-16 2.0784113824859141e-19 3.2007520128712166e-21 5.4757782197844396e-10 1.0000000000039628 1.0000000000039628 1 1 0.59101008708996627 1.1820272577790076 0.10312468509258912 0.12035274828590654 0 0 0 0 0 0 0 0 1.484967872897969e-07 4.0429071737521046e-06 2.7021425955972996e-06 1.4352497540438598e-08 6.4327532913745992e-08 3.5148703105435797e-06 9.127819424264488e-07 1.0255970931934641e-08 0 1.8474393463711026e-15 0 0 0 2.3198114842927151e-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.025000000000000001 2 0.031768228647025026 0.99536016066138966 0.99999855830108153 1.0000244457274614 0.031768182846804147 0.99536016066138966 0.59109477688642176 1.1822179814077765 0.00040534188031341058 3.593753453590159e-06 0.0009548572276846123 0.0024627580406308257 9.1592553850793822e-07 7.4942277608778401e-05 5.4250783917856476e-06 0.99999999999999956 4.4408920985006262e-16 0.99999220841933978 0.99998450432958486 0.99999204435368005 0.00040534188031341058 3.4864170239871883e-06 3.4864170239872061e-06 3.4864170239872057e-06 0.22569765092529137 0.00027136413037656226 0.00027136413037656286 0.00027136413037656215 1.3680902636561764e-05 4.1337588830526551e-06 1.77900499031541e-07 2.2987247473038965e-10 4.5567827965623389e-05 1.8285843048515965e-05 9.1142568706359053e-05 1.5441351529394787e-09 4.4408920985006262e-16 5.8589850603956864e-19 2.1863943487249932e-20 1.638750598992488e-09 1.0000000000632929 1.0000000000632927 1 1 0.59109344601051428 1.1822153195919554 0.10307592074843057 0.1186860068961311 0 0 0 0 0 0 0 0 5.1622420656501265e-07 1.6169101116745681e-05 1.0808053301716518e-05 5.6570378979627794e-08 2.1086293076205517e-07 1.4053027092118199e-05 3.4793936494323716e-06 4.0454687944140057e-08 0 2.8978295584064364e-15 0 0 0 1.5330872828829209e-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.037500000000000006 3 0.031814355731260451 0.9953601618787965 0.9999966825516805 1.000054998234035 0.031814250188779494 0.9953601618787965 0.59117693900248114 1.1824180553525812 0.00060822123797801169 8.0995069410038944e-06 0.0014325919825423591 0.0036941900912047534 3.0633608283509583e-06 0.00016827372634992203 1.8072323675334533e-05 0.99999999999999944 6.6613381477509392e-16 0.99998249150330498 0.9999651740564125 0.99998212273685261 0.00060822123797801169 7.8630171460655333e-06 7.8630171460655503e-06 7.8630171460655418e-06 0.22986521677795818 0.00041179048234040637 0.00041179048234040908 0.00041179048234040512 1.3618902388109981e-05 8.6740397054518428e-06 4.3773175776348549e-07 7.4858104725183949e-10 4.6011112107992381e-05 3.8183008042470746e-05 0.00013277680660468171 5.0340282086968914e-09 6.6613381477509392e-16 1.105938859612982e-18 4.6562258827087812e-20 2.7238370254315408e-09 1.0000000003196023 1.0000000003195986 1 1 0.59117394332847084 1.1824120636793485 0.10304206338823894 0.11704438712011482 0 0 0 0 0 0 0 0 1.0440133908614284e-06 3.2330954229858985e-05 2.1615142136061061e-05 1.6932895556005682e-07 3.7511379277816416e-07 2.8091452172435948e-05 6.9727262012588497e-06 1.2105856031977663e-07 0 2.4504341524191499e-15 0 0 0 1.6307383232400802e-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.050000000000000003 4 0.031860067485377515 0.99536016309560116 0.99999399460865368 1.0000977928206709 0.031859876153203945 0.99536016309560116 0.59125694805081563 1.1826283830109399 0.00081119279174451985 1.4422974557955151e-05 0.0019104386885294272 0.0049256854700391994 7.1956279312400669e-06 0.00029831681776997388 4.2274949642066707e-05 0.99999999999999956 6.6613381477509392e-16 0.99996892822057393 0.99993818213521102 0.99996827379271125 0.00081119279174451985 1.4011156456145523e-05 1.4011156456145592e-05 1.4011156456145587e-05 0.23397483038699884 0.00055527482639739618 0.00055527482639739748 0.00055527482639739607 1.3559726651517219e-05 1.4409211126165359e-05 9.9194266156890612e-07 1.7152366269500449e-09 4.6431741183200735e-05 6.3123077543610962e-05 0.00023395465556971722 1.1577188330480054e-08 6.6613381477509392e-16 1.5245661976136585e-18 1.2907784312336955e-19 3.7989031089798491e-09 1.0000000010065906 1.0000000010065695 1 1 0.59125161993998376 1.1826177257575294 0.10302293711812549 0.11542963137105822 0 0 0 0 0 0 0 0 1.5793088912886676e-06 4.848231492614388e-05 3.2421399801544159e-05 3.7786546920267588e-07 5.3898508330360164e-07 4.2112762512878697e-05 1.0470030800719519e-05 2.7020061170937285e-07 0 3.0082420649757391e-15 0 0 0 8.3300709808730583e-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.0625 5 0.031905370645890191 0.99536016431180474 0.99999048650033429 1.0001528710168346 0.031905067114157214 0.99536016431180474 0.59133485330475954 1.1828492268261768 0.0010142236705009209 2.2572762214397393e-05 0.0023883304475086219 0.006157264749557018 1.3920890935097201e-05 0.00046446771924365735 8.1426399067767766e-05 0.99999999999999944 6.6613381477509392e-16 0.99995155797239565 0.99990359736682111 0.99995053781939969 0.0010142236705009209 2.1942263964865175e-05 2.1942263964865314e-05 2.1942263964865253e-05 0.23802766773230788 0.00070173822761670449 0.00070173822761670818 0.00070173822761669972 1.3503294234463711e-05 2.1082329269735615e-05 1.8535060230492078e-06 3.2385152628779182e-09 4.6830755922754971e-05 9.1915915325092864e-05 0.00036234435888841672 2.1985416651807955e-08 6.6613381477509392e-16 3.0367655270732176e-18 1.6595122716063201e-19 4.8604427769800142e-09 1.0000000024466627 1.0000000024465823 1 1 0.59132652418168019 1.1828325660512118 0.10301833639063745 0.11384496730283926 0 0 0 0 0 0 0 0 2.1134669348559538e-06 6.4620011108027612e-05 4.3226941090474384e-05 6.6633849452187718e-07 7.095385020008977e-07 5.6114493878106101e-05 1.3972759844560338e-05 4.7656074518490377e-07 0 6.2270211570133495e-15 0 0 0 2.8713068435468753e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.074999999999999997 6 0.031950271884556243 0.99536016552740858 0.99998617049736516 1.0002202928701236 0.031949830028187035 0.99536016552740858 0.59141070989318378 1.183080871238634 0.0012172826763552031 3.2557286156544885e-05 0.0028662020950358125 0.0073889480243647483 2.3821584648905726e-05 0.00066596674860724774 0.00013865257154740168 0.99999999999999956 6.6613381477509392e-16 0.99993043058976538 0.99986150684969255 0.99992896583729707 0.0012172826763552031 3.1667366585262892e-05 3.1667366585263156e-05 3.1667366585263088e-05 0.24202487350708146 0.00085110161797241363 0.00085110161797240843 0.00085110161797240745 1.344952268567259e-05 2.8487625614964297e-05 3.0671589888491136e-06 5.408119831169123e-09 4.7209169366048368e-05 0.00012361705050427252 0.0005172368270680626 3.6995423486054763e-08 6.6613381477509392e-16 2.2502608190957834e-18 2.2593881799099172e-19 5.9059602938436783e-09 1.00000000504633 1.0000000050460913 1 1 0.5913987109062091 1.1830568680000662 0.10302802727969837 0.11229542633259594 0 0 0 0 0 0 0 0 2.6461688861905953e-06 8.0740936595059812e-05 5.4031861374593789e-05 1.0328885961688302e-06 8.8642849225298768e-07 7.0094218093244646e-05 1.7504608228699313e-05 7.3882452880775397e-07 0 1.5154632377559901e-14 0 0 0 8.229089745780474e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.087499999999999994 7 0.03199477790082747 0.99536016674241368 0.9999810802643343 1.0003001356816403 0.031994172568086905 0.99536016674241368 0.59148457733629534 1.1833236200541983 0.0014203402219097447 4.4384775372946771e-05 0.0033439901720119006 0.0086207547928700695 3.7454294843479639e-05 0.00090190782347878481 0.00021680410409622713 0.99999999999999944 6.6613381477509392e-16 0.99990560592286104 0.9998120153051363 0.99990361890326607 0.0014203402219097447 4.3197105444786461e-05 4.3197105444786711e-05 4.3197105444786603e-05 0.24596756075144061 0.0010032858796603565 0.0010032858796603559 0.0010032858796603552 1.3398328566829573e-05 3.6460426604211178e-05 4.6693637420726692e-06 8.296274100372486e-09 4.756796653641659e-05 0.00015747786775176213 0.00069794606797464367 5.7280621123344127e-08 6.6613381477509392e-16 4.0286273968622606e-18 2.6048108915523075e-19 6.9316983420392744e-09 1.0000000092904935 1.0000000092898966 1 1 0.59146824059505798 1.1832909367796993 0.10305174995982264 0.11078813405272986 0 0 0 0 0 0 0 0 3.1771062075028909e-06 9.6842045485641396e-05 6.4836236587674731e-05 1.4757500564799177e-06 1.0621062668932539e-06 8.4049532015334789e-05 2.1038507607351816e-05 1.0557387484730091e-06 0 3.5288505583906844e-14 0 0 0 1.9771792032384147e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.099999999999999992 8 0.032038895511858519 0.99536016795682147 0.99997527198000025 1.0003924926394061 0.032038103253409535 0.99536016795682147 0.59155651808721477 1.183577793554323 0.0016233682692124826 5.8063273975481356e-05 0.0038216328946463277 0.0098527038464630377 5.5328921001524885e-05 0.0011712487423895042 0.00031845798544636201 0.99999999999999944 6.6613381477509392e-16 0.99987715340861605 0.99975524436942453 0.99987456824555843 0.0016233682692124826 5.6541751211399685e-05 5.6541751211400031e-05 5.6541751211399929e-05 0.24985681102969137 0.0011582119295885345 0.0011582119295885313 0.0011582119295885384 1.3349627756340266e-05 4.486906323826456e-05 6.6899237089621906e-06 1.1959413664709131e-08 4.7908103891714468e-05 0.00019290589749403525 0.00090380749669029161 8.3458772892647365e-08 6.6613381477509392e-16 3.9995300378854388e-18 4.1940107291602143e-19 7.9347214450342041e-09 1.0000000157357225 1.0000000157344067 1 1 0.59153517852633219 1.1835350976632542 0.10308922217394506 0.10933252268938348 0 0 0 0 0 0 0 0 3.7059789351661304e-06 0.00011292034723396032 7.5640123477458578e-05 1.9932464688764083e-06 1.236376957116112e-06 9.7978048195397979e-05 2.4570863308981997e-05 1.4261102270661488e-06 0 7.075468818696154e-14 0 0 0 4.116265027399521e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.11249999999999999 9 0.032082631735846918 0.99536016917063286 0.99996882532504139 1.0004974713892736 0.032081631570230737 0.99536016917063286 0.59162659613255797 1.1838437254468788 0.0018263402696924681 7.3600643774158439e-05 0.0042990701219880424 0.011084813167242994 7.7923646929548213e-05 0.0014728222328138103 0.00044592736985866148 0.99999999999999944 6.6613381477509392e-16 0.99984515161687537 0.99969133185657955 0.99984189424591408 0.0018263402696924681 7.1711218731921076e-05 7.1711218731921374e-05 7.1711218731921307e-05 0.25369367504619111 0.0013158008034809317 0.0013158008034809422 0.0013158008034809432 1.3303335773895124e-05 5.3608375518725076e-05 9.1532301372471196e-06 1.6439978081524777e-08 4.8230508597990001e-05 0.00022943314951216743 0.0011341766430145285 1.1609586257707431e-07 6.6613381477509392e-16 5.1732169402738068e-18 4.7157924395993344e-19 8.9123499949504988e-09 1.0000000250026517 1.0000000250000165 1 1 0.59159959401537809 1.183789694252652 0.10314014344189568 0.10794041248796214 0 0 0 0 0 0 0 0 4.2324944714425642e-06 0.00012897290238228056 8.6443560350721009e-05 2.5837866252773679e-06 1.4090294082373144e-06 0.00011187738745684024 2.8098826754150554e-05 1.8488046640128325e-06 0 1.2963334426090503e-13 0 0 0 7.6902311016598113e-13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.12499999999999999 10 0.032125993864887466 0.99536017038384927 0.99996184424297707 1.0006151925822746 0.032124768073271436 0.99536017038384927 0.59169487570319479 1.1841217597604161 0.002029231104688267 9.100456720488576e-05 0.0047762433206640191 0.012317099835145236 0.00010567899219345282 0.0018053476958540566 0.000601277921871676 0.99999999999999944 6.6613381477509392e-16 0.99980968777543056 0.99962043099513143 0.99980568623776456 0.002029231104688267 8.8715081207689872e-05 8.8715081207690224e-05 8.8715081207690088e-05 0.25747917361516859 0.00147597373835141 0.0014759737383514136 0.0014759737383514191 1.3259368108680175e-05 6.2594495276702602e-05 1.2079214880567967e-05 2.1768220842466385e-08 4.8536077697586833e-05 0.00026669085323187744 0.0013884282165633351 1.5570665043336708e-07 6.6613381477509392e-16 5.7133959361129883e-18 5.7110312935645132e-19 9.8621729389549954e-09 1.0000000377676217 1.0000000377627292 1 1 0.59166155974384982 1.1840550866112691 0.10320419974599014 0.10662591193372135 0 0 0 0 0 0 0 0 4.756366598523624e-06 0.00014499681895192534 9.7246568043551443e-05 3.2458607219236003e-06 1.5798319396648095e-06 0.00012574517348651844 3.1619905006049352e-05 2.3227454880445625e-06 0 2.1450004858251936e-13 0 0 0 1.3193495504004032e-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
