cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
0,0,0,full,H,2.21,64,0.66522342469209172,0.52974289269211894,0.35634363172689637,0.77408331550685339,0.77408331550685339,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
0,0,0,full,Mx,2.21,64,0.0098358508621697212,0.0078239133332179446,0.0052629336418407169,0.012549362806709327,0.012549362806709327,1,1,0,0,0,0.5625,0.081249999999999989,0.84999999999999998
0,0,0,full,My,2.21,64,0.0086552909694210013,0.0067370521509613054,0.004531831693686008,0.0086116550728454564,-0.0086116550728454564,2,1,0,3,3,0.4375,1.2187500000000002,0.84999999999999998
0,0,0,full,Mz,2.21,64,0.0088980669952299449,0.0068230931509426912,0.0045897091335417237,0.0071235605735302347,-0.0071235605735302347,0,1,0,1,3,0.4375,0.24375000000000002,0.84999999999999998
0,0,0,full,alpha_Mx,2.21,64,0.0098359400084224689,0.0078239147838408806,0.0052629346176353,0.012552363630403466,0.012552363630403466,1,1,0,0,0,0.5625,0.081249999999999989,0.84999999999999998
0,0,0,full,alpha_My,2.21,64,0.0086560351754145243,0.0067380439437176708,0.0045324988456904979,0.0086192049104679581,0.0086192049104679581,1,1,0,3,3,0.9375,0.56874999999999998,0.84999999999999998
0,0,0,full,alpha_Mz,2.21,64,0.0088980665449072266,0.0068230936912558604,0.0045897094969956928,0.0071222103743115699,-0.0071222103743115699,0,1,0,1,3,0.4375,0.24375000000000002,0.84999999999999998
0,0,0,full,C,2.21,64,0.00091599596737825537,0.00066954764463785486,0.00045038648483219598,0.00060768114672973643,-0.00060768114672973643,0,1,0,0,0,0.0625,0.081249999999999989,0.84999999999999998
0,0,0,full,Zx,2.21,64,0.0009116606306815054,0.000710263379784751,0.00047777485215307248,0.00067539365526397615,0.00067539365526397615,0,1,0,0,2,0.3125,0.081249999999999989,0.84999999999999998
0,0,0,full,Zy,2.21,64,0.00094662425041019287,0.00069615218680889562,0.00046828263654738266,0.00064140209551552779,-0.00064140209551552779,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
0,0,0,full,Zz,2.21,64,0.00089249702869552937,0.00068259078057235844,0.00045916024752373221,0.00064719036734808214,-0.00064719036734808214,0,1,0,0,1,0.1875,0.081249999999999989,0.84999999999999998
0,0,0,full,E_x_w,2.21,64,0.0077814778045953732,0.0059826115221531251,0.0040243400080012745,0.0061970570020718893,-0.0061970570020718893,1,1,0,3,0,0.5625,0.56874999999999998,0.84999999999999998
0,0,0,full,E_x_alpha,2.21,64,0.012469996063024886,0.010119795332216429,0.0068073110007928666,0.013449156971015742,-0.013449156971015742,1,1,0,0,3,0.9375,0.081249999999999989,0.84999999999999998
0,0,0,full,E_x_a,2.21,64,0.0076941102748100433,0.0056408359831718376,0.0037944369012751365,0.0055260511110935464,-0.0055260511110935464,3,1,0,0,2,0.8125,0.73125000000000007,0.84999999999999998
0,0,0,full,E_x_c,2.21,64,0.007210398563782406,0.0054862642894213708,0.0036904607281672674,0.0057024645838830773,0.0057024645838830773,3,1,0,3,0,0.5625,1.2187500000000002,0.84999999999999998
0,0,0,full,E_x_b,2.21,64,0.011100243898287022,0.0075302014146734434,0.0050653616249633701,0.0060655287105326351,0.0060655287105326351,1,1,0,0,1,0.6875,0.081249999999999989,0.84999999999999998
0,0,0,full,E_x_d,2.21,64,0.007087007589014779,0.0052012723675919845,0.003498754415843915,0.0051787578888556462,-0.0051787578888556462,2,1,0,2,0,0.0625,1.0562500000000001,0.84999999999999998
0,0,0,full,E_x_e,2.21,64,0.0068349493908429464,0.0050696248006331136,0.0034101986791548748,0.0051889326147274584,-0.0051889326147274584,2,1,0,3,0,0.0625,1.2187500000000002,0.84999999999999998
0,0,0,full,E_x_betax,2.21,64,0.0089793078012591065,0.0069659827670603388,0.004685827090848642,0.007040276296923326,0.007040276296923326,0,1,0,2,1,0.1875,0.40625,0.84999999999999998
0,0,0,full,E_x_betay,2.21,64,0.00647770025048013,0.0048180102244705768,0.0032409443991974238,0.0049023479755376303,0.0049023479755376303,1,1,0,1,0,0.5625,0.24375000000000002,0.84999999999999998
0,0,0,full,E_x_betaz,2.21,64,0.0061053723088345131,0.0047046739353786031,0.0031647061609527518,0.0048822035059420095,-0.0048822035059420095,1,1,0,0,1,0.6875,0.081249999999999989,0.84999999999999998
0,0,0,full,E_y_w,2.21,64,0.0060116365717856751,0.0046194128577486827,0.0031073533536442963,0.0049645321909510464,0.0049645321909510464,0,1,0,1,2,0.3125,0.24375000000000002,0.84999999999999998
0,0,0,full,E_y_alpha,2.21,64,0.0078619601846189151,0.0064045769733710924,0.0043081846870419794,0.0090470456203649539,0.0090470456203649539,3,1,0,0,3,0.9375,0.73125000000000007,0.84999999999999998
0,0,0,full,E_y_a,2.21,64,0.0059185463652384942,0.0043494960897561014,0.0029257876871722726,0.0041442967537387862,0.0041442967537387862,3,1,0,1,3,0.9375,0.89375000000000004,0.84999999999999998
0,0,0,full,E_y_c,2.21,64,0.0078438795684742778,0.0059589186144713242,0.0040084024335930611,0.0058290782454691334,-0.0058290782454691334,0,1,0,3,0,0.0625,0.56874999999999998,0.84999999999999998
0,0,0,full,E_y_b,2.21,64,0.0085386491525284783,0.0057998733609412037,0.0039014170185291026,0.0047717297067061716,0.0047717297067061716,3,1,0,0,1,0.6875,0.73125000000000007,0.84999999999999998
0,0,0,full,E_y_d,2.21,64,0.0077096478838659614,0.0056491159498761366,0.0038000066096123132,0.0055577551660253455,0.0055577551660253455,0,1,0,0,0,0.0625,0.081249999999999989,0.84999999999999998
0,0,0,full,E_y_e,2.21,64,0.0052576533775714968,0.0039101875652972906,0.0026302767945981672,0.0040476117966124041,0.0040476117966124041,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
0,0,0,full,E_y_betax,2.21,64,0.00495203865973683,0.003807366782644702,0.0025611120514503626,0.0039972068143560172,-0.0039972068143560172,3,1,0,2,1,0.6875,1.0562500000000001,0.84999999999999998
0,0,0,full,E_y_betay,2.21,64,0.0047723413693591329,0.0037158728188751294,0.0024995665512076871,0.0033453369252047921,-0.0033453369252047921,0,1,0,1,0,0.0625,0.24375000000000002,0.84999999999999998
0,0,0,full,E_y_betaz,2.21,64,0.004717971544857898,0.0036286928318869107,0.0024409229457797595,0.0038168925438101277,-0.0038168925438101277,3,1,0,3,2,0.8125,1.2187500000000002,0.84999999999999998
0,0,0,full,E_z_w,2.21,64,0.00092497894612922587,0.00063324686872375424,0.00042596794047382384,0.00049773123351883899,0.00049773123351883899,3,1,0,3,3,0.9375,1.2187500000000002,0.84999999999999998
0,0,0,full,E_z_alpha,2.21,64,0.00078233586510483163,0.00060067988690367551,0.00040406101782088436,0.00057004150951893591,0.00057004150951893591,0,1,0,0,1,0.1875,0.081249999999999989,0.84999999999999998
0,0,0,full,E_z_a,2.21,64,0.0006759099763720438,0.00050537971253914989,0.00033995518326276322,0.0004743821146715828,0.0004743821146715828,0,1,0,0,1,0.1875,0.081249999999999989,0.84999999999999998
0,0,0,full,E_z_c,2.21,64,0.00068422680206982117,0.0004981942189959392,0.00033512169724480922,0.00043908337912229665,0.00043908337912229665,0,1,0,0,0,0.0625,0.081249999999999989,0.84999999999999998
0,0,0,full,E_z_b,2.21,64,0.00065899006345052351,0.00049121018788851991,0.00033042372952642429,0.00046000418919864543,-0.00046000418919864543,0,1,0,3,3,0.4375,0.56874999999999998,0.84999999999999998
0,0,0,full,E_z_d,2.21,64,0.00062571029397362867,0.00048441926363199632,0.00032585565953297121,0.00046034446825247733,-0.00046034446825247733,1,1,0,3,2,0.8125,0.56874999999999998,0.84999999999999998
0,0,0,full,E_z_e,2.21,64,0.00068485430902032662,0.00047781354640065085,0.00032141217326661252,0.00039518067743173914,-0.00039518067743173914,3,1,0,3,3,0.9375,1.2187500000000002,0.84999999999999998
0,0,0,full,E_z_betax,2.21,64,0.00057944059606581636,0.0004361783411126273,0.00029340530339690764,0.00041110529261887302,-0.00041110529261887302,3,1,0,1,3,0.9375,0.89375000000000004,0.84999999999999998
0,0,0,full,E_z_betay,2.21,64,0.00056421159535370883,0.00043081549265632462,0.00028979786114202775,0.00040829736819686103,-0.00040829736819686103,0,1,0,0,2,0.3125,0.081249999999999989,0.84999999999999998
0,0,0,full,E_z_betaz,2.21,64,0.00060263673910922601,0.00042558291582244195,0.0002862780490633795,0.00035984879459021146,0.00035984879459021146,3,1,0,0,3,0.9375,0.73125000000000007,0.84999999999999998
0,0,0,full,Omega_xy_w,2.21,64,0.0056477945108545135,0.0046348484544061945,0.0031177364595749053,0.0060975948596293274,-0.0060975948596293274,1,1,0,0,2,0.8125,0.081249999999999989,0.84999999999999998
0,0,0,full,Omega_xy_alpha,2.21,64,0.0062695484408993108,0.0051578976677113062,0.0034695774352864282,0.0066377836089832661,0.0066377836089832661,0,1,0,2,3,0.4375,0.40625,0.84999999999999998
0,0,0,full,Omega_xy_a,2.21,64,0.0063916821349701853,0.0050585983623116547,0.0034027814940813515,0.0056706864151741653,0.0056706864151741653,2,1,0,0,0,0.0625,0.73125000000000007,0.84999999999999998
0,0,0,full,Omega_xy_c,2.21,64,0.0048374849230109207,0.0039485540128958562,0.0026560848601000068,0.0051119132985035847,0.0051119132985035847,1,1,0,0,1,0.6875,0.081249999999999989,0.84999999999999998
0,0,0,full,Omega_xy_b,2.21,64,0.0047341340230033441,0.0038870410089817489,0.0026147067358899983,0.0050502464133822143,0.0050502464133822143,0,1,0,2,1,0.1875,0.40625,0.84999999999999998
