# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 00000 box coordinate 3.2768000000000000e+04 106496 1.4468409623521542e-05 1.4435022854319687e-05 0.0000000000000000e+00 4.9117009000918478e-07 5.9779779636834895e-03 0.0000000000000000e+00
0128 0256 0001 00000 box proper 3.6643047513211066e+04 106496 2.3845247927209527e-05 2.3784107023432046e-05 0.0000000000000000e+00 8.5324407528278655e-07 5.9779779636834895e-03 0.0000000000000000e+00
0128 0256 0001 00000 r<=1 coordinate 1.6250000000000000e+00 104 7.7623626758424064e-08 7.7623626722054904e-08 0.0000000000000000e+00 1.1880880517160752e-12 2.1176819818601381e-07 0.0000000000000000e+00
0128 0256 0001 00000 r<=1 proper 6.9323562896443880e+00 104 7.7720039772002643e-08 7.7720039735173081e-08 0.0000000000000000e+00 1.1963270063720420e-12 2.1176819818601381e-07 0.0000000000000000e+00
