cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
0,0,0,full,H,2.21,64,0.90253694427118536,0.71836926349985408,0.48322745959952007,1.0416576293695463,-1.0416576293695463,0,1,0,0,0,0.0625,0.081249999999999989,0.84999999999999998
0,0,0,full,Mx,2.21,64,0.016057553194374505,0.012856215442606565,0.0086480263619966979,0.020408431549916905,0.020408431549916905,1,1,0,0,0,0.5625,0.081249999999999989,0.84999999999999998
0,0,0,full,My,2.21,64,0.011172892615055382,0.0086570198788928909,0.0058233417496165001,0.010974394768900667,-0.010974394768900667,2,1,0,3,3,0.4375,1.2187500000000002,0.84999999999999998
0,0,0,full,Mz,2.21,64,0.013453284398197986,0.010810803543660664,0.0072721334250594547,0.01167727827262903,-0.01167727827262903,0,1,0,1,3,0.4375,0.24375000000000002,0.84999999999999998
0,0,0,full,alpha_Mx,2.21,64,0.016057665208003301,0.012856218079102593,0.0086480281354958475,0.020413311646691416,0.020413311646691416,1,1,0,0,0,0.5625,0.081249999999999989,0.84999999999999998
0,0,0,full,alpha_My,2.21,64,0.01117380601863905,0.0086582717155752678,0.0058241838260952609,0.010978267580945295,0.010978267580945295,1,1,0,3,3,0.9375,0.56874999999999998,0.84999999999999998
0,0,0,full,alpha_Mz,2.21,64,0.013453281118205325,0.010810801395190028,0.0072721319798417098,0.011675064962046899,-0.011675064962046899,0,1,0,1,3,0.4375,0.24375000000000002,0.84999999999999998
0,0,0,full,C,2.21,64,0.00091599596737825537,0.00066954764463785486,0.00045038648483219598,0.00060768114672973643,-0.00060768114672973643,0,1,0,0,0,0.0625,0.081249999999999989,0.84999999999999998
0,0,0,full,Zx,2.21,64,0.0009116606306815054,0.000710263379784751,0.00047777485215307248,0.00067539365526397615,0.00067539365526397615,0,1,0,0,2,0.3125,0.081249999999999989,0.84999999999999998
0,0,0,full,Zy,2.21,64,0.00094662425041019287,0.00069615218680889562,0.00046828263654738266,0.00064140209551552779,-0.00064140209551552779,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
0,0,0,full,Zz,2.21,64,0.00089249702869552937,0.00068259078057235844,0.00045916024752373221,0.00064719036734808214,-0.00064719036734808214,0,1,0,0,1,0.1875,0.081249999999999989,0.84999999999999998
0,0,0,full,E_x_w,2.21,64,0.008604450339738709,0.0066276440213406777,0.0044582358214481895,0.0068140459351343002,-0.0068140459351343002,1,1,0,3,0,0.5625,0.56874999999999998,0.84999999999999998
0,0,0,full,E_x_alpha,2.21,64,0.017289084013629448,0.013685052287224147,0.0092055623580326925,0.017600716905937844,-0.017600716905937844,1,1,0,0,3,0.9375,0.081249999999999989,0.84999999999999998
0,0,0,full,E_x_a,2.21,64,0.015061970285017899,0.01099767022396653,0.0073978335570056173,0.010343873365584292,-0.010343873365584292,3,1,0,0,2,0.8125,0.73125000000000007,0.84999999999999998
0,0,0,full,E_x_c,2.21,64,0.0079968314327613886,0.0060782679823168694,0.0040886855063234171,0.0062646196909097633,0.0062646196909097633,3,1,0,3,0,0.5625,1.2187500000000002,0.84999999999999998
0,0,0,full,E_x_b,2.21,64,0.016280357717487627,0.011027273404716841,0.0074177468113121063,0.0086574377730357279,-0.0086574377730357279,0,1,0,0,3,0.4375,0.081249999999999989,0.84999999999999998
0,0,0,full,E_x_d,2.21,64,0.013873507644530388,0.010137954119773127,0.0068195259231542153,0.0096379158046763762,-0.0096379158046763762,2,1,0,2,0,0.0625,1.0562500000000001,0.84999999999999998
0,0,0,full,E_x_e,2.21,64,0.0075804322946267065,0.0056162999806926286,0.003777932199933946,0.0056974815461271772,-0.0056974815461271772,2,1,0,3,0,0.0625,1.2187500000000002,0.84999999999999998
0,0,0,full,E_x_betax,2.21,64,0.013094485564311783,0.010204249305481859,0.0068641208909534131,0.0101254571856701,-0.0101254571856701,3,1,0,2,1,0.6875,1.0562500000000001,0.84999999999999998
0,0,0,full,E_x_betay,2.21,64,0.012680729181567844,0.009399185905280643,0.0063225766441958892,0.0091741880799132477,0.0091741880799132477,1,1,0,1,0,0.5625,0.24375000000000002,0.84999999999999998
0,0,0,full,E_x_betaz,2.21,64,0.0067555798212130501,0.0052131623997900001,0.0035067525170232603,0.0053676173362596476,-0.0053676173362596476,1,1,0,0,1,0.6875,0.081249999999999989,0.84999999999999998
0,0,0,full,E_y_w,2.21,64,0.0066446923680497805,0.0051139033513346284,0.0034399836555693707,0.0054391390625375168,-0.0054391390625375168,1,1,0,1,2,0.8125,0.24375000000000002,0.84999999999999998
0,0,0,full,E_y_alpha,2.21,64,0.0087053283406766657,0.0070970694294392282,0.0047740055222867004,0.0099713646592534937,0.0099713646592534937,3,1,0,0,3,0.9375,0.73125000000000007,0.84999999999999998
0,0,0,full,E_y_a,2.21,64,0.0065640778649227434,0.00481681407985884,0.003240139785259423,0.004566407925889822,0.004566407925889822,3,1,0,1,3,0.9375,0.89375000000000004,0.84999999999999998
0,0,0,full,E_y_c,2.21,64,0.011504356700428941,0.0087207841755909885,0.0058662342572336195,0.0084456473069254266,-0.0084456473069254266,1,1,0,1,0,0.5625,0.24375000000000002,0.84999999999999998
0,0,0,full,E_y_b,2.21,64,0.012523352090375101,0.0084875803032103212,0.005709364356828556,0.0067655059086316298,0.0067655059086316298,3,1,0,0,1,0.6875,0.73125000000000007,0.84999999999999998
0,0,0,full,E_y_d,2.21,64,0.011307483563003411,0.008266536658753279,0.0055606743109165094,0.0079217597806586389,0.0079217597806586389,0,1,0,0,0,0.0625,0.081249999999999989,0.84999999999999998
0,0,0,full,E_y_e,2.21,64,0.01029236859278846,0.0076057738797142898,0.0051161971661715846,0.0074821627831004479,0.0074821627831004479,3,1,0,2,3,0.9375,1.0562500000000001,0.84999999999999998
0,0,0,full,E_y_betax,2.21,64,0.0095451442366684906,0.007414182824813288,0.0049873190759666267,0.0074406939154901246,-0.0074406939154901246,3,1,0,2,1,0.6875,1.0562500000000001,0.84999999999999998
0,0,0,full,E_y_betay,2.21,64,0.0095439020855804524,0.0072351257097708465,0.004866872226106109,0.0066313677747244998,-0.0066313677747244998,0,1,0,1,0,0.0625,0.24375000000000002,0.84999999999999998
0,0,0,full,E_y_betaz,2.21,64,0.0052170582947326672,0.0040188925943553935,0.0027033997102161316,0.004190287797900618,-0.004190287797900618,3,1,0,3,2,0.8125,1.2187500000000002,0.84999999999999998
0,0,0,full,E_z_w,2.21,64,0.00092497894612922587,0.00063324686872375424,0.00042596794047382384,0.00049773123351883899,0.00049773123351883899,3,1,0,3,3,0.9375,1.2187500000000002,0.84999999999999998
0,0,0,full,E_z_alpha,2.21,64,0.00078233586510483163,0.00060067988690367551,0.00040406101782088436,0.00057004150951893591,0.00057004150951893591,0,1,0,0,1,0.1875,0.081249999999999989,0.84999999999999998
0,0,0,full,E_z_a,2.21,64,0.0006759099763720438,0.00050537971253914989,0.00033995518326276322,0.0004743821146715828,0.0004743821146715828,0,1,0,0,1,0.1875,0.081249999999999989,0.84999999999999998
0,0,0,full,E_z_c,2.21,64,0.00068422680206982117,0.0004981942189959392,0.00033512169724480922,0.00043908337912229665,0.00043908337912229665,0,1,0,0,0,0.0625,0.081249999999999989,0.84999999999999998
0,0,0,full,E_z_b,2.21,64,0.00065899006345052351,0.00049121018788851991,0.00033042372952642429,0.00046000418919864543,-0.00046000418919864543,0,1,0,3,3,0.4375,0.56874999999999998,0.84999999999999998
0,0,0,full,E_z_d,2.21,64,0.00062571029397362867,0.00048441926363199632,0.00032585565953297121,0.00046034446825247733,-0.00046034446825247733,1,1,0,3,2,0.8125,0.56874999999999998,0.84999999999999998
0,0,0,full,E_z_e,2.21,64,0.00068485430902032662,0.00047781354640065085,0.00032141217326661252,0.00039518067743173914,-0.00039518067743173914,3,1,0,3,3,0.9375,1.2187500000000002,0.84999999999999998
0,0,0,full,E_z_betax,2.21,64,0.00057944059606581636,0.0004361783411126273,0.00029340530339690764,0.00041110529261887302,-0.00041110529261887302,3,1,0,1,3,0.9375,0.89375000000000004,0.84999999999999998
0,0,0,full,E_z_betay,2.21,64,0.00056421159535370883,0.00043081549265632462,0.00028979786114202775,0.00040829736819686103,-0.00040829736819686103,0,1,0,0,2,0.3125,0.081249999999999989,0.84999999999999998
0,0,0,full,E_z_betaz,2.21,64,0.00060263673910922601,0.00042558291582244195,0.0002862780490633795,0.00035984879459021146,0.00035984879459021146,3,1,0,0,3,0.9375,0.73125000000000007,0.84999999999999998
