time,dt,C-norm2,H-norm2,M-norm2,Z-norm2,Mx-norm2,My-norm2,Mz-norm2,Theta-norm,Volume,max_abs_K,nmb_total,maxAbsKret,maxRefLev,maxNmbRank,ahStatus,ahLastCyc,cycle,axisLapse,axisTau,axisKret,ax-C2,ax-H2,ax-M2,ax-Z2,ax-N,off-C2,off-H2,off-M2,off-Z2,off-Vol,L0-C2,L0-H2,L0-M2,L0-Z2,L0-N,L1-C2,L1-H2,L1-M2,L1-Z2,L1-N,L2-C2,L2-H2,L2-M2,L2-Z2,L2-N,L3-C2,L3-H2,L3-M2,L3-Z2,L3-N,L4-C2,L4-H2,L4-M2,L4-Z2,L4-N,C-Linf,C-rho,C-z,H-Linf,H-rho,H-z,M-Linf,M-rho,M-z,Z-Linf,Z-rho,Z-z,muMin,muMax,segment
0.0,0.005407853364569446,0.00487537971844331,0.004875365193224603,0.0,3.6313046766315653e-09,0.0,0.0,0.0,0.0,47761.18964925058,0.0,32.0,95.39698661252902,0.0,32.0,0.0,-1.0,0.0,0.6158792180170143,0.0,0.0005678468157491437,5.947326163162502e-05,5.9473261631624986e-05,0.0,2.5542242998032234e-27,2560.0,0.004874975087459256,0.004874960562240634,0.0,3.631304676631534e-09,47736.326261221235,1.159883965439075e-05,1.159883965439075e-05,0.0,6.163124353047757e-28,512.0,1.162143008177306e-05,1.162143008177306e-05,0.0,4.4334153792447025e-28,512.0,1.153390411686494e-05,1.153390411686494e-05,0.0,5.5156105788536e-28,512.0,1.1593379023022683e-05,1.1593379023022683e-05,0.0,5.1548641038614565e-28,512.0,1.3125708755573701e-05,1.3125708755573703e-05,0.0,4.275228583024775e-28,512.0,0.008310664471232037,5.46875,0.03125,0.00831066447086069,5.46875,0.03125,0.0,0.03125,-15.96875,7.030802710383049e-06,5.15625,0.03125,0.0,0.0,0.0
0.010860148206743364,3.4575035610630994e-05,0.0048893264910170545,0.004888023882517493,9.240772522680995e-07,8.988109150322141e-08,1.3874351281576119e-06,1.2128177078763423e-07,0.0,1.9006881280421558e-08,47761.15201500009,0.00962171394737819,62.0,95.71624233020103,1.0,62.0,0.0,-1.0,4.0,0.615877190917322,0.00668853950856814,0.0005683299269114343,5.837656119232708e-05,5.8372253121058635e-05,4.289365324317728e-09,2.5777509838591696e-14,3840.0,0.004888977184010224,0.0048876745882555795,9.240645658966089e-07,8.98810913465534e-08,47748.18968702012,1.1794010156944505e-05,1.1793357178254986e-05,6.469535338631913e-10,5.1571119863165405e-15,768.0,1.1647797367382403e-05,1.1646529192117332e-05,1.2648977521588363e-09,5.1567078226872355e-15,768.0,1.166548515559381e-05,1.1664631448623806e-05,8.499691802747709e-10,5.155902290078208e-15,768.0,1.1736006543383754e-05,1.1735137690118313e-05,8.655030806325782e-10,5.1546973820240566e-15,768.0,1.1533261969022597e-05,1.1532597611944164e-05,6.620417773883482e-10,5.1530903574856954e-15,768.0,0.008545443994042947,5.453125,-0.015625,0.008545271789708831,5.453125,-0.015625,0.00012499522422100494,5.265625,0.015625,3.055660331343048e-05,4.921875,-0.265625,0.00962171394737819,0.00962171394737819,0.0
0.011897399275062294,0.0005532005697700959,0.0048885380782019445,0.004887045883958389,1.1101940998295238e-06,8.979543984343017e-08,1.6679777321670708e-06,1.458740485682304e-07,0.0,2.2818384352829188e-08,47761.15195447757,0.010539993189941858,62.0,95.71072702144781,1.0,62.0,0.0,-1.0,8.0,0.6158771904306375,0.007327358782551449,0.0005683235387205185,5.836787981338582e-05,5.836251626181247e-05,5.3408324150366596e-09,3.6625625872846126e-14,3840.0,0.004888188805609775,0.00488669662723091,1.1101783058306561e-06,8.979543962083267e-08,47748.1896264897,1.1791756942625751e-05,1.1790996364095529e-05,7.533734176356143e-10,7.327404773355687e-15,768.0,1.1646398759689675e-05,1.1644866108539586e-05,1.5286496217940055e-09,7.326833389904825e-15,768.0,1.1663894869876103e-05,1.166279758207232e-05,1.0927504983692202e-09,7.325691943991324e-15,768.0,1.1733880131581195e-05,1.173278819682661e-05,1.087774547418791e-09,7.323986153243909e-15,768.0,1.1531949109613051e-05,1.1531068010278394e-05,8.782843298190157e-10,7.321709612350442e-15,768.0,0.0085444932624565,5.453125,0.015625,0.008544312919514485,5.453125,0.015625,0.0001367830201297803,5.265625,-0.015625,3.0525702207112576e-05,4.921875,-0.234375,0.010539993189941858,0.010539993189941858,0.0
0.01756333571800899,0.00134544027869017,0.004875677263605071,0.004872630812877915,2.5557484773057005e-06,1.1022489511313291e-07,3.7604846553446405e-06,3.7695143682762135e-07,0.0,4.980266939813354e-08,47761.14929792914,0.015566891184882577,68.0,95.90061954313359,2.0,68.0,0.0,-1.0,12.0,0.6158771869338309,0.010816879790889173,0.0005682879028481487,5.830831713448619e-05,5.829511569786457e-05,1.3149847761796759e-08,1.611694083563025e-13,3840.0,0.004875328223872296,0.004872281812036176,2.5557097460634944e-06,1.1022489413366123e-07,47748.186969874165,1.1777528963654775e-05,1.1776036130542736e-05,1.477363794099609e-09,3.224373288167201e-14,768.0,1.1636227258427287e-05,1.1632832021147486e-05,3.3859701735910985e-09,3.224126094339282e-14,768.0,1.165323967591784e-05,1.1650277659599335e-05,2.9517549598444057e-09,3.2236328067976386e-14,768.0,1.1718063291278836e-05,1.1715322838028633e-05,2.730283039995032e-09,3.222896877317552e-14,768.0,1.1523257945207411e-05,1.1520647048546389e-05,2.6044757942666135e-09,3.2219117690085904e-14,768.0,0.008539245835029652,5.4453125,0.0078125,0.008538676609817521,5.4453125,0.0078125,0.00023959865128424438,5.2421875,0.0078125,4.36234411186225e-05,4.9296875,-0.2421875,0.015566891184882577,0.015566891184882577,0.0
0.01891558692518634,4.190197690448483e-06,0.004877424785557484,0.004873883405743525,3.0395792869607498e-06,1.1100265304336797e-07,4.4307914014421855e-06,4.705672215915172e-07,0.0,5.77899148246412e-08,47761.14601639708,0.016763785452167227,80.0,95.88899310667809,3.0,80.0,0.0,-1.0,16.0,0.6158771858958082,0.011649700459691744,0.0005682791928247368,5.829122826854021e-05,5.827566602588059e-05,1.5502056710289824e-08,2.128279228587172e-13,3840.0,0.004877075811965805,0.004873534477941051,3.0395336842921748e-06,1.110026517499616e-07,47748.18368832333,1.1773674973040194e-05,1.1771973245335363e-05,1.6838379461563707e-09,4.257853239851572e-14,768.0,1.1633203237929965e-05,1.162926364606684e-05,3.928745451182386e-09,4.2575283015140056e-14,768.0,1.1650229148510327e-05,1.1646695751581783e-05,3.5214354796309946e-09,4.256879905945527e-14,768.0,1.1713292666687464e-05,1.1710057307194622e-05,3.223368414928646e-09,4.255913495619565e-14,768.0,1.1520828242372172e-05,1.1517676075701985e-05,3.1446694183914505e-09,4.2546173429410584e-14,768.0,0.008534769899499311,5.4453125,0.0078125,0.008534108141672585,5.4453125,0.0078125,0.00026630221604879203,5.2578125,-0.0078125,4.9096232938460694e-05,4.94140625,-0.24609375,0.016763785452167227,0.016763785452167227,0.0
0.019041292855899793,6.704316304717572e-05,0.0048772456145472955,0.004873656106750328,3.087006242962165e-06,1.1098413606251528e-07,4.495905434363097e-06,4.798908296584602e-07,0.0,5.856500975629923e-08,47761.146004167415,0.016875033899376748,80.0,95.88786820172692,3.0,80.0,0.0,-1.0,20.0,0.6158771857954424,0.011727119874543657,0.0005682783785588867,5.8289586521171966e-05,5.82737957635555e-05,1.5729739665991687e-08,2.1816122945187485e-13,3840.0,0.004876896647298818,0.004873307185957835,3.0869599759644347e-06,1.1098413473669761e-07,47748.18367609163,1.1773308116612281e-05,1.1771586338199833e-05,1.703655001122738e-09,4.364550619662854e-14,768.0,1.1632911162018595e-05,1.1628919099081808e-05,3.9810635021079786e-09,4.364218019698462e-14,768.0,1.1649940593179319e-05,1.1646351750320479e-05,3.5767169352413673e-09,4.363554263629995e-14,768.0,1.1712830774722305e-05,1.1709547538280243e-05,3.271068731294634e-09,4.3625640426034684e-14,768.0,1.1520595874639466e-05,1.1517391037673228e-05,3.1972354962249332e-09,4.3612359995927264e-14,768.0,0.008534296146918113,5.4453125,0.0078125,0.008533625081014877,5.4453125,0.0078125,0.0002687987224996395,5.2578125,-0.0078125,4.9085936139117805e-05,4.94140625,-0.24609375,0.016875033899376748,0.016875033899376748,0.0
0.020657985101398296,0.0006780879628380419,0.004874775539677433,0.004870526792712156,3.7368830918773588e-06,1.1071646477656526e-07,5.381954969424671e-06,6.106646997312347e-07,0.0,6.899801429368797e-08,47761.14583970326,0.018305543037478618,80.0,95.87273227881039,3.0,80.0,0.0,-1.0,24.0,0.6158771844468898,0.012722803743921223,0.0005682678339332438,5.826768834474509e-05,5.824882539490841e-05,1.8790738790717993e-08,2.9548827851464196e-13,3840.0,0.004874426656871614,0.004870177965315321,3.7368279064878407e-06,1.1071646298081e-07,47748.183511603,1.1768462356039446e-05,1.1766473381424861e-05,1.96771602911963e-09,5.911552324428253e-14,768.0,1.1628993981359328e-05,1.1624299389600489e-05,4.6815310021910455e-09,5.91110348445958e-14,768.0,1.164610080065925e-05,1.1641764611575842e-05,4.321851132091846e-09,5.91020926617026e-14,768.0,1.1706619255722534e-05,1.1702692767467589e-05,3.911938802670753e-09,5.908876706052071e-14,768.0,1.1517511950964486e-05,1.151359524483956e-05,3.907701824644739e-09,5.907086070354017e-14,768.0,0.008527328180338911,5.4453125,0.0078125,0.008526527004532129,5.4453125,0.0078125,0.0003008213969665935,5.2578125,-0.0078125,4.892384853930148e-05,4.94140625,-0.24609375,0.018305543037478618,0.018305543037478618,0.0
0.02336768216390063,0.0006770283277127185,0.00486997081906507,0.004864454345497633,4.987464002412108e-06,1.1014938766829042e-07,7.065062599326313e-06,8.729357011476836e-07,0.0,8.841201435051164e-08,47761.14553422976,0.02070207935327727,80.0,95.84458139278819,3.0,80.0,0.0,-1.0,28.0,0.6158771819513631,0.014391644338159525,0.0005682498249929449,5.822786459319675e-05,5.8203323112325515e-05,2.444848932191102e-08,4.655433961269372e-13,3840.0,0.004869622089165992,0.00486410568749655,4.987392392672831e-06,1.1014938483907124e-07,47748.18320608319,1.1759825082172683e-05,1.1757351016159714e-05,2.4470167795920563e-09,9.313658361038333e-14,768.0,1.1621792938353229e-05,1.1615809401073768e-05,5.966638882186657e-09,9.31295725243213e-14,768.0,1.1639149515160359e-05,1.1633424995218227e-05,5.706077229301031e-09,9.311557917009973e-14,768.0,1.1695131246491894e-05,1.1690017494808421e-05,5.094762480064307e-09,9.309482113469277e-14,768.0,1.1511965811018645e-05,1.1506720205065305e-05,5.233993950766926e-09,9.306683968744089e-14,768.0,0.008512019933920659,5.4453125,0.0078125,0.00851095956362087,5.4453125,0.0078125,0.00035406148363293917,5.2578125,-0.0078125,4.852493250221848e-05,4.94140625,-0.24609375,0.02070207935327727,0.02070207935327727,0.0
0.026073186149292014,0.0006759868586553929,0.004864406588504246,0.0048574322599924695,6.426342838044008e-06,1.0944860556499183e-07,8.98279769652101e-06,1.1835956881835122e-06,0.0,1.1019125147203478e-07,47761.14519204966,0.023093375540599367,80.0,95.81299888031367,3.0,80.0,0.0,-1.0,32.0,0.6158771791768364,0.016057902504745623,0.0005682313524607937,5.8184497170168984e-05,5.815367800897003e-05,3.070296465825612e-08,6.938693921267154e-13,3840.0,0.004864058024363326,0.004857083785893987,6.426253156184534e-06,1.0944860134817375e-07,47748.18286385097,1.1750588721729355e-05,1.174758694395314e-05,2.9682900163541427e-09,1.3881509297448438e-13,768.0,1.1613880553365716e-05,1.1606478732966425e-05,7.380624506969248e-09,1.3880474912236542e-13,768.0,1.1631605929887685e-05,1.1624340223272998e-05,7.242680823888185e-09,1.38784017632433e-13,768.0,1.1682424208882827e-05,1.16759999401302e-05,6.400309752639713e-09,1.387534310520176e-13,768.0,1.150599775630333e-05,1.1499272168647216e-05,6.711059558404845e-09,1.3871210134541429e-13,768.0,0.008492270049747988,5.4453125,-0.0078125,0.008490904347421821,5.4453125,-0.0078125,0.0004065233641515304,5.2578125,0.0078125,4.7962203032237486e-05,4.94140625,-0.24609375,0.023093375540599367,0.023093375540599367,0.0
0.028774569337588037,0.0006749634021736056,0.00485817711010131,0.004849571229666553,8.037020347010829e-06,1.0863822512022494e-07,1.1120072778001037e-05,1.5354941255653332e-06,0.0,1.3430718726548662e-07,47761.144813434206,0.025479327466197424,80.0,95.77800189522635,3.0,80.0,0.0,-1.0,36.0,0.6158771761383972,0.017721622758580125,0.0005682123195621537,5.8137964245319186e-05,5.810033744788966e-05,3.7485070849614264e-08,9.890720545838023e-13,3840.0,0.004857828723144362,0.004849222952332863,8.036911164055336e-06,1.086382191093668e-07,47748.18248517638,1.1740793145434778e-05,1.1737225015147514e-05,3.527575538070275e-09,1.9787263060872096e-13,768.0,1.1605349309084457e-05,1.1596410144877464e-05,8.913229502143917e-09,1.9785800649770976e-13,768.0,1.1623522538512945e-05,1.161458179883185e-05,8.912670064426013e-09,1.97828654759187e-13,768.0,1.1668640160870721e-05,1.1660796643371637e-05,7.81409045031204e-09,1.977855311807757e-13,768.0,1.1499659091416297e-05,1.1491323845661158e-05,8.317505294662101e-09,1.9772723153740987e-13,768.0,0.00846825715317006,5.4453125,-0.0078125,0.008466546582998316,5.4453125,-0.0078125,0.00045803745108773764,5.2578125,0.0078125,4.724019320733195e-05,4.94140625,-0.24609375,0.025479327466197424,0.025479327466197424,0.0
