axisTau,field,n128,n256,n512,E_128_256,E_256_512,Q,p
0.33267971398960877,C-norm2,0.04986786423984802,0.004317237951746805,0.0025338172080956243,0.04555062628810121,0.001783420743651181,25.54115536126704,4.674751882115547
0.33927451989377966,C-norm2,0.04820776919318763,0.004353888753188829,0.0025414378486311655,0.0438538804399988,0.0018124509045576638,24.195899778428217,4.596690684928258
0.34589242302371426,C-norm2,0.0466589168901418,0.004415298840287023,0.0025541976166525886,0.04224361804985478,0.0018611012236344343,22.698184017825596,4.504504973316405
0.35253428457430674,C-norm2,0.044543184825936964,0.004457737324894858,0.0025700253149612213,0.04008544750104211,0.001887712009933637,21.23493800436822,4.408367991615009
0.3592003648224294,C-norm2,0.04250532962786052,0.004495414510813763,0.002589936214650179,0.03800991511704676,0.0019054782961635845,19.94770299592204,4.318150722679171
0.36589087561504885,C-norm2,0.040561915279797786,0.004524248484776906,0.0026141335337887036,0.03603766679502088,0.0019101149509882023,18.86675290216262,4.237774241458595
0.37260654551049915,C-norm2,0.03876907334247673,0.004541546107385055,0.0026427898041824914,0.034227527235091676,0.001898756303202564,18.026287616457857,4.172030409639522
0.3793472126560763,C-norm2,0.037158937423844504,0.004546619742899565,0.0026758814694222578,0.03261231768094494,0.001870738273477307,17.432859605916725,4.123737336805879
0.38611358900940684,C-norm2,0.03576653262913469,0.004541251728552585,0.002713111269282827,0.031225280900582107,0.0018281404592697579,17.080351097888233,4.094265725699172
0.3929056113270869,C-norm2,0.03463900941855614,0.004529540994095652,0.002753973397227975,0.030109468424460488,0.0017755675968676764,16.957658203257008,4.08386504711059
0.39972366773599266,C-norm2,0.03375762093310943,0.004517294017206908,0.00279796052395878,0.029240326915902524,0.0017193334932481276,17.006780261496758,4.088038129454144
0.40656795390196754,C-norm2,0.03317705061855263,0.004507604133078638,0.0028441507525150947,0.028669446485473996,0.001663453380563543,17.234896282913194,4.107260711690774
0.4134385140927096,C-norm2,0.03303889708353116,0.004513427826332299,0.002893739792227015,0.02852546925719886,0.001619688034105284,17.61170586961602,4.138462750248588
0.42033569995778997,C-norm2,0.032981866182330004,0.0045358260539950235,0.002946102113389778,0.02844604012833498,0.0015897239406052455,17.893698019987607,4.161379669184151
0.42725936196021097,C-norm2,0.033410359158305085,0.004576778222946305,0.0030011355153837125,0.02883358093535878,0.0015756427075625922,18.2995680410074,4.193737689164355
0.43420988450468345,C-norm2,0.033930652321825204,0.004635356341637572,0.00305847423273405,0.02929529598018763,0.0015768821089035216,18.57798741882993,4.215522315760769
0.4411870280377951,C-norm2,0.03483130186271392,0.004707759176477257,0.0031175261608272875,0.030123542686236668,0.0015902330156499695,18.942848242856027,4.243581365340069
0.4481911399916731,C-norm2,0.0358062660114889,0.004787945748819203,0.003177674816199706,0.0310183202626697,0.0016102709326194968,19.262795865172123,4.267745210741689
0.4552219402673486,C-norm2,0.03699924612284775,0.004868723003775721,0.0032384625244787895,0.03213052311907203,0.0016302604792969317,19.708827838928343,4.300770071103794
0.4622797039537413,C-norm2,0.03823729211383952,0.004943096104939359,0.003299645045084418,0.03329419600890016,0.0016434510598549415,20.25870853242132,4.340470301935687
0.469364154239515,C-norm2,0.039497238658478456,0.005005522345501829,0.003361051362583232,0.03449171631297663,0.0016444709829185966,20.974353862882367,4.3905544624929345
0.4764754650264647,C-norm2,0.040765241300561764,0.005052888820188535,0.0034224037126331665,0.03571235248037323,0.0016304851075553688,21.9029001337631,4.453050002685784
0.4836133989719638,C-norm2,0.041856897117594924,0.005084992808586813,0.0034832206647092473,0.03677190430900811,0.0016017721438775657,22.95701323659605,4.520863050966991
0.490777966071167,C-norm2,0.042917848284678706,0.00510443899487042,0.0035429042300804763,0.03781340928980829,0.0015615347647899435,24.215541108939014,4.597861335962797
0.4979690786437458,C-norm2,0.04363667998981671,0.00511595995472501,0.0036009160694729994,0.0385207200350917,0.0015150438852520104,25.425481340881564,4.668203181518004
0.5051865102458181,C-norm2,0.04429121067196517,0.005125318505154116,0.0036569052062170363,0.03916589216681105,0.0014684132989370795,26.672253782474957,4.7372678314155205
0.5124303313169601,C-norm2,0.044502935838207275,0.005138038368746512,0.003710688998617299,0.039364897469460765,0.001427349370129213,27.57902045096163,4.7854993111433
0.5197001367700113,C-norm2,0.04462859315998473,0.0051582440747059794,0.0037621042732169574,0.03947034908527875,0.001396139801489022,28.27105784333526,4.821253961670915
0.5269961169644936,C-norm2,0.044295438535595935,0.005187846113367601,0.0038108760280157724,0.03910759242222833,0.0013769700853518288,28.40119247197442,4.827879599873905
0.5343177113791726,C-norm2,0.04387093692769813,0.005226215111480997,0.003856584954445056,0.038644721816217135,0.0013696301570359413,28.215443138204087,4.818413102923253
0.5416651591163167,C-norm2,0.04305827420630287,0.005270404690392208,0.0038987813223866703,0.03778786951591066,0.0013716233680055377,27.549741712885503,4.783966888047281
0.5490378816954123,C-norm2,0.04216628283765117,0.005315845733617525,0.003937113791763598,0.03685043710403364,0.0013787319418539267,26.727774983208345,4.740267836909043
0.5564360704774026,C-norm2,0.041028027849520116,0.005357374762890547,0.003971403646172967,0.03567065308662957,0.0013859711167175806,25.73693827841737,4.685768532545857
