cycle,rk_stage,gid,i,j,rho,z,chi_old,chi_accumulator,gamma0,gamma1,beta_stage,dt,affine_base,rhs_increment,candidate_base,candidate_adv,candidate_K,candidate_KO,candidate_no_K,candidate_no_adv,candidate_no_KO,candidate_full,candidate_device,long_double_candidate,host_device_ulp
1770,1,23,20,5,5.2578125,-1.9765625,0.32662460363864415,0.32662460363864415,0,1,1.1937439059747379,0.0023437499999999999,0.32662460363864415,-0.51655302100696565,0.32662460363864415,0.32662460363864415,0.31930694717197267,-0.18261076090165002,-0.18261076090165002,-0.1899284173683215,0.31930694717197267,-0.1899284173683215,-0.1899284173683215,-0.189928417368321498019,0
1770,1,23,21,5,5.2734375,-1.9765625,0.3264438247710329,0.3264438247710329,0,1,1.1937439059747379,0.0023437499999999999,0.3264438247710329,-0.50369118855268102,0.3264438247710329,0.3264438247710329,0.32017757307311606,-0.17098111208373129,-0.17098111208373129,-0.17724736378164813,0.32017757307311606,-0.17724736378164813,-0.17724736378164813,-0.177247363781648132675,0
1770,1,44,20,66,5.2578125,1.9765625,0.32662465642076849,0.32662465642076849,0,1,1.1937439059747379,0.0023437499999999999,0.32662465642076849,-0.51656567150256039,0.32662465642076849,0.32662465642076849,0.31930680501374487,-0.18262316367476822,-0.18262316367476822,-0.18994101508179184,0.31930680501374487,-0.18994101508179184,-0.18994101508179184,-0.189941015081791844666,2
1770,1,44,21,66,5.2734375,1.9765625,0.32644387695176486,0.32644387695176486,0,1,1.1937439059747379,0.0023437499999999999,0.32644387695176486,-0.50370374404810458,0.32644387695176486,0.32644387695176486,0.32017744468416609,-0.17099343482874096,-0.17099343482874096,-0.17725986709633973,0.32017744468416609,-0.17725986709633973,-0.17725986709633976,-0.177259867096339751981,1
