cycle,time_hex,rk_stage,tree_checksum,gamma0,gamma1,beta_stage,dt,dt_hex,candidate_min,min_gid,min_i,min_j,min_rho,min_z,nonpositive,nonfinite
490,0x1.f1fffffffffb9p-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33423554314180492,38,56,4,3.640625,0.015625,0,0
491,0x1.f3333333332ecp-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33424621476368155,38,56,4,3.640625,0.015625,0,0
491,0x1.f3333333332ecp-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33423939847947898,38,56,4,3.640625,0.015625,0,0
491,0x1.f3333333332ecp-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33424447961918408,38,56,4,3.640625,0.015625,0,0
491,0x1.f3333333332ecp-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33424447754535364,38,56,4,3.640625,0.015625,0,0
492,0x1.f46666666661fp-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33425513665580014,38,56,4,3.640625,0.015625,0,0
492,0x1.f46666666661fp-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33424832833343371,38,56,4,3.640625,0.015625,0,0
492,0x1.f46666666661fp-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33425340347031435,38,56,4,3.640625,0.015625,0,0
492,0x1.f46666666661fp-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33425340134907766,38,56,4,3.640625,0.015625,0,0
493,0x1.f599999999952p-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33426404766372475,38,56,4,3.640625,0.015625,0,0
493,0x1.f599999999952p-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33425724748463143,38,56,4,3.640625,0.015625,0,0
493,0x1.f599999999952p-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33426231648297694,38,56,4,3.640625,0.015625,0,0
493,0x1.f599999999952p-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33426231431405395,38,56,4,3.640625,0.015625,0,0
494,0x1.f6ccccccccc85p-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33427294754683362,38,56,4,3.640625,0.015625,0,0
494,0x1.f6ccccccccc85p-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33426615569352891,38,56,4,3.640625,0.015625,0,0
494,0x1.f6ccccccccc85p-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33427121841680874,38,56,4,3.640625,0.015625,0,0
494,0x1.f6ccccccccc85p-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33427121619990885,38,56,4,3.640625,0.015625,0,0
495,0x1.f7fffffffffb8p-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33428183606299,38,56,4,3.640625,0.015625,0,0
495,0x1.f7fffffffffb8p-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33427505271910896,38,56,4,3.640625,0.015625,0,0
495,0x1.f7fffffffffb8p-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33428010902994509,38,56,4,3.640625,0.015625,0,0
495,0x1.f7fffffffffb8p-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33428010676476733,38,56,4,3.640625,0.015625,0,0
496,0x1.f9333333332ebp-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33429071296849844,38,56,4,3.640625,0.015625,0,0
496,0x1.f9333333332ebp-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33428393831883357,38,56,4,3.640625,0.015625,0,0
496,0x1.f9333333332ebp-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33428898807897339,38,56,4,3.640625,0.015625,0,0
496,0x1.f9333333332ebp-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33428898576520821,38,56,4,3.640625,0.015625,0,0
497,0x1.fa6666666661ep-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33429957801806764,38,56,4,3.640625,0.015625,0,0
497,0x1.fa6666666661ep-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33429281224860108,38,56,4,3.640625,0.015625,0,0
497,0x1.fa6666666661ep-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33429785531889467,38,56,4,3.640625,0.015625,0,0
497,0x1.fa6666666661ep-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33429785295622516,38,56,4,3.640625,0.015625,0,0
498,0x1.fb99999999951p-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33430843096477897,38,56,4,3.640625,0.015625,0,0
498,0x1.fb99999999951p-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33430167426271024,38,56,4,3.640625,0.015625,0,0
498,0x1.fb99999999951p-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33430671050309235,38,56,4,3.640625,0.015625,0,0
498,0x1.fb99999999951p-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33430670809119517,38,56,4,3.640625,0.015625,0,0
499,0x1.fcccccccccc84p-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33431727156006313,38,56,4,3.640625,0.015625,0,0
499,0x1.fcccccccccc84p-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33431052411383178,38,56,4,3.640625,0.015625,0,0
499,0x1.fcccccccccc84p-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33431555338330654,38,56,4,3.640625,0.015625,0,0
499,0x1.fcccccccccc84p-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33431555092185389,38,56,4,3.640625,0.015625,0,0
500,0x1.fdfffffffffb7p-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33432609955368442,38,56,4,3.640625,0.015625,0,0
500,0x1.fdfffffffffb7p-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33431936155298697,38,56,4,3.640625,0.015625,0,0
500,0x1.fdfffffffffb7p-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33432438370961726,38,56,4,3.640625,0.015625,0,0
500,0x1.fdfffffffffb7p-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33432438119827801,38,56,4,3.640625,0.015625,0,0
501,0x1.ff333333332eap-1,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33433457698017682,19,57,67,3.671875,-0.015625,0,0
501,0x1.ff333333332eap-1,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33432818632953282,38,56,4,3.640625,0.015625,0,0
501,0x1.ff333333332eap-1,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33433296351339331,19,57,67,3.671875,-0.015625,0,0
501,0x1.ff333333332eap-1,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33433296002537188,19,57,67,3.671875,-0.015625,0,0
502,0x1.003333333330fp+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.3343428477799964,19,57,67,3.671875,-0.015625,0,0
502,0x1.003333333330fp+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33433653121206452,19,57,67,3.671875,-0.015625,0,0
502,0x1.003333333330fp+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33434123763647061,19,57,67,3.671875,-0.015625,0,0
502,0x1.003333333330fp+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33434123409250294,19,57,67,3.671875,-0.015625,0,0
503,0x1.00ccccccccca9p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33435110051653111,19,57,67,3.671875,-0.015625,0,0
503,0x1.00ccccccccca9p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33434479753740731,19,57,67,3.671875,-0.015625,0,0
503,0x1.00ccccccccca9p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33434949375071582,19,57,67,3.671875,-0.015625,0,0
503,0x1.00ccccccccca9p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33434949015086207,19,57,67,3.671875,-0.015625,0,0
504,0x1.0166666666643p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33435933490984909,19,57,67,3.671875,-0.015625,0,0
504,0x1.0166666666643p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33435304573316593,19,57,67,3.671875,-0.015625,0,0
504,0x1.0166666666643p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33435773157617482,19,57,67,3.671875,-0.015625,0,0
504,0x1.0166666666643p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33435772792052598,19,57,67,3.671875,-0.015625,0,0
505,0x1.01fffffffffddp+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33436755068063356,19,57,67,3.671875,-0.015625,0,0
505,0x1.01fffffffffddp+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33436127551965433,19,57,67,3.671875,-0.015625,0,0
505,0x1.01fffffffffddp+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.3343659508334787,19,57,67,3.671875,-0.015625,0,0
505,0x1.01fffffffffddp+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33436594712215623,19,57,67,3.671875,-0.015625,0,0
506,0x1.0299999999977p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33437574755033617,19,57,67,3.671875,-0.015625,0,0
506,0x1.0299999999977p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33436948661783783,19,57,67,3.671875,-0.015625,0,0
506,0x1.0299999999977p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33437415124399694,19,57,67,3.671875,-0.015625,0,0
506,0x1.0299999999977p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33437414747715283,19,57,67,3.671875,-0.015625,0,0
507,0x1.0333333333311p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33438392524132904,19,57,67,3.671875,-0.015625,0,0
507,0x1.0333333333311p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33437767874948582,19,57,67,3.671875,-0.015625,0,0
507,0x1.0333333333311p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33438233252998895,19,57,67,3.671875,-0.015625,0,0
507,0x1.0333333333311p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33438232870780543,19,57,67,3.671875,-0.015625,0,0
508,0x1.03cccccccccabp+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33439208347705435,19,57,67,3.671875,-0.015625,0,0
508,0x1.03cccccccccabp+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33438585163732221,19,57,67,3.671875,-0.015625,0,0
508,0x1.03cccccccccabp+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33439049441475466,19,57,67,3.671875,-0.015625,0,0
508,0x1.03cccccccccabp+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33439049053744391,19,57,67,3.671875,-0.015625,0,0
509,0x1.0466666666645p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33440022198217179,19,57,67,3.671875,-0.015625,0,0
509,0x1.0466666666645p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.3343940050051748,19,57,67,3.671875,-0.015625,0,0
509,0x1.0466666666645p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33439863662278213,19,57,67,3.671875,-0.015625,0,0
509,0x1.0466666666645p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33439863269058534,19,57,67,3.671875,-0.015625,0,0
510,0x1.04fffffffffdfp+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33440834048270207,19,57,67,3.671875,-0.015625,0,0
510,0x1.04fffffffffdfp+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33440213857812118,19,57,67,3.671875,-0.015625,0,0
510,0x1.04fffffffffdfp+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33440675887989085,19,57,67,3.671875,-0.015625,0,0
510,0x1.04fffffffffdfp+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33440675489307775,19,57,67,3.671875,-0.015625,0,0
511,0x1.0599999999979p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33441643870616655,19,57,67,3.671875,-0.015625,0,0
511,0x1.0599999999979p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.3344102520826307,19,57,67,3.671875,-0.015625,0,0
511,0x1.0599999999979p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33441486091337158,19,57,67,3.671875,-0.015625,0,0
511,0x1.0599999999979p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33441485687223982,19,57,67,3.671875,-0.015625,0,0
512,0x1.0633333333313p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33442451638172155,19,57,67,3.671875,-0.015625,0,0
512,0x1.0633333333313p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33441834524670211,19,57,67,3.671875,-0.015625,0,0
512,0x1.0633333333313p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33442294245212301,19,57,67,3.671875,-0.015625,0,0
512,0x1.0633333333313p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33442293835699682,19,57,67,3.671875,-0.015625,0,0
513,0x1.06cccccccccadp+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33443257324028852,19,57,67,3.671875,-0.015625,0,0
513,0x1.06cccccccccadp+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33442641779999766,19,57,67,3.671875,-0.015625,0,0
513,0x1.06cccccccccadp+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33443100322678038,19,57,67,3.671875,-0.015625,0,0
513,0x1.06cccccccccadp+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.3344309990780101,19,57,67,3.671875,-0.015625,0,0
514,0x1.0766666666647p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.3344406090146772,19,57,67,3.671875,-0.015625,0,0
514,0x1.0766666666647p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.3344344694739696,19,57,67,3.671875,-0.015625,0,0
514,0x1.0766666666647p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33443904296984206,19,57,67,3.671875,-0.015625,0,0
514,0x1.0766666666647p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33443903876780218,19,57,67,3.671875,-0.015625,0,0
515,0x1.07fffffffffe1p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33444862343970305,19,57,67,3.671875,-0.015625,0,0
515,0x1.07fffffffffe1p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33444250000198339,19,57,67,3.671875,-0.015625,0,0
515,0x1.07fffffffffe1p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33444706141578512,19,57,67,3.671875,-0.015625,0,0
515,0x1.07fffffffffe1p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33444705716087397,19,57,67,3.671875,-0.015625,0,0
516,0x1.089999999997bp+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33445661625229695,19,57,67,3.671875,-0.015625,0,0
516,0x1.089999999997bp+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33445050911943097,19,57,67,3.671875,-0.015625,0,0
516,0x1.089999999997bp+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33445505830117916,19,57,67,3.671875,-0.015625,0,0
516,0x1.089999999997bp+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33445505399381642,19,57,67,3.671875,-0.015625,0,0
517,0x1.0933333333315p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33446458719160765,19,57,67,3.671875,-0.015625,0,0
517,0x1.0933333333315p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33445849656383997,19,57,67,3.671875,-0.015625,0,0
517,0x1.0933333333315p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33446303336478783,19,57,67,3.671875,-0.015625,0,0
517,0x1.0933333333315p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33446302900541375,19,57,67,3.671875,-0.015625,0,0
518,0x1.09cccccccccafp+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33447253599909643,19,57,67,3.671875,-0.015625,0,0
518,0x1.09cccccccccafp+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33446646207497349,19,57,67,3.671875,-0.015625,0,0
518,0x1.09cccccccccafp+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33447098634766498,19,57,67,3.671875,-0.015625,0,0
518,0x1.09cccccccccafp+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.3344709819367388,19,57,67,3.671875,-0.015625,0,0
519,0x1.0a66666666649p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33448046241862212,19,57,67,3.671875,-0.015625,0,0
519,0x1.0a66666666649p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33447440539492146,19,57,67,3.671875,-0.015625,0,0
519,0x1.0a66666666649p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33447891699324328,19,57,67,3.671875,-0.015625,0,0
519,0x1.0a66666666649p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33447891253124085,19,57,67,3.671875,-0.015625,0,0
520,0x1.0afffffffffe3p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33448836619651895,19,57,67,3.671875,-0.015625,0,0
520,0x1.0afffffffffe3p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33448232626818503,19,57,67,3.671875,-0.015625,0,0
520,0x1.0afffffffffe3p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33448682504741034,19,57,67,3.671875,-0.015625,0,0
520,0x1.0afffffffffe3p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.3344868205348232,19,57,67,3.671875,-0.015625,0,0
521,0x1.0b9999999997dp+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33449624708166298,19,57,67,3.671875,-0.015625,0,0
521,0x1.0b9999999997dp+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33449022444174997,19,57,67,3.671875,-0.015625,0,0
521,0x1.0b9999999997dp+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33449471025857924,19,57,67,3.671875,-0.015625,0,0
521,0x1.0b9999999997dp+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33449470569591233,19,57,67,3.671875,-0.015625,0,0
522,0x1.0c33333333317p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33450410482553006,19,57,67,3.671875,-0.015625,0,0
522,0x1.0c33333333317p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33449809966515182,19,57,67,3.671875,-0.015625,0,0
522,0x1.0c33333333317p+0,3,2db37c60ec3c806c,-3.8438336996600251,2.121209265338722,1.131678018054042,0.0023437499999999999,0x1.3333333333333p-9,0.33450257237774755,19,57,67,3.671875,-0.015625,0,0
522,0x1.0c33333333317p+0,4,2db37c60ec3c806c,0.54637089112186299,0.19865303568270501,0.31066576650933603,0.0023437499999999999,0x1.3333333333333p-9,0.33450256776551718,19,57,67,3.671875,-0.015625,0,0
523,0x1.0ccccccccccb1p+0,1,2db37c60ec3c806c,0,1,1.1937439059747379,0.0023437499999999999,0x1.3333333333333p-9,0.33451193918224353,19,57,67,3.671875,-0.015625,0,0
523,0x1.0ccccccccccb1p+0,2,2db37c60ec3c806c,0.121098479554482,0.72178167811141103,0.099279895495783005,0.0023437499999999999,0x1.3333333333333p-9,0.33450595169053077,19,57,67,3.671875,-0.015625,0,0
