resolution,file,time,axisTau,cycle,variable,spacing,eta4_rho_l2,eta4_z_l2,eta4_max_direction,eta4_dominant_direction,fluctuation_rms,k90,k95,k99,f2d_above_n256_nyquist_50,f2d_above_own_nyquist_50,frho_above_n256_nyquist_50,fz_above_n256_nyquist_50,f2d_above_n256_nyquist_65,f2d_above_own_nyquist_65,frho_above_n256_nyquist_65,fz_above_n256_nyquist_65,f2d_above_n256_nyquist_80,f2d_above_own_nyquist_80,frho_above_n256_nyquist_80,fz_above_n256_nyquist_80,d4_rho_seam_rms,d4_rho_away_rms,d4_rho_seam_over_away,duplicate_max_abs,duplicate_max_relative
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Axx,0.03125,0.013704165436439856,0.010853851057568906,0.013704165436439856,rho,0.0011542989873987626,6.379838254917212,6.379838254917212,6.9274974871930155,3.380058121047035e-08,3.380058121047035e-08,5.930127548200104e-08,7.369604113382947e-10,4.685342463421468e-09,4.685342463421468e-09,8.760012188240153e-09,1.906426592754123e-10,9.120636808383117e-10,9.120636808383117e-10,1.7212158259511722e-09,2.8203350405557347e-11,2.3919889417862557e-07,2.3376011861071068e-07,1.0232664809250953,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Axy,0.03125,0.011178947373939112,0.0051038986532185235,0.011178947373939112,rho,0.0011220472257862588,4.391519171645142,4.391519171645142,6.9274974871930155,1.0474734179081945e-08,1.0474734179081945e-08,2.017090205528975e-08,1.0926213864266605e-09,1.6066168798020325e-09,1.6066168798020325e-09,3.1218754472599867e-09,1.296094088715099e-10,2.7542810459851407e-10,2.7542810459851407e-10,5.685075950570482e-10,9.019808390302778e-12,2.616988811724754e-08,5.429284491116929e-08,0.4820135701681619,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Axz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Ayy,0.03125,0.009204309432411146,0.010434281606377861,0.010434281606377861,z,0.0007984535733365094,4.391519171645142,4.675858833249925,6.379838254917212,2.345479861086565e-08,2.345479861086565e-08,1.3955174379368064e-07,2.6701549928261193e-09,2.625762891171941e-09,2.625762891171941e-09,2.0209471311173055e-08,7.254697513335349e-10,3.8630691043024013e-10,3.8630691043024013e-10,3.61030492573613e-09,1.0767688311609847e-10,2.2829770989968165e-08,7.349764226335452e-08,0.310619092231475,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Ayz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Azz,0.03125,0.007694218002952063,0.009135252694361606,0.009135252694361606,z,0.0007456974593621964,4.675858833249925,5.606417402869167,6.379838254917212,3.0985125712070616e-09,3.0985125712070616e-09,1.3268066152283557e-08,4.847533654102132e-10,3.660866726244318e-10,3.660866726244318e-10,2.0426312127276903e-09,1.335844319497813e-10,5.5193192253494933e-11,5.5193192253494933e-11,4.085123197883022e-10,1.9799454865652505e-11,7.016348853705376e-08,3.459017535697426e-08,2.0284224454649014,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Gamx,0.03125,0.013626655155283366,0.009618153157182535,0.013626655155283366,rho,0.15440112468711786,6.379838254917212,6.379838254917212,6.9274974871930155,2.469471097293212e-09,2.469471097293212e-09,1.60940720666053e-08,2.82220396485362e-10,3.9149159859377233e-10,3.9149159859377233e-10,2.424384409809493e-09,7.293331655996843e-11,8.648323002429376e-11,8.648323002429376e-11,4.544687671473316e-10,1.0446804914774437e-11,3.0013617308624308e-05,1.7860649656974177e-05,1.6804325645865599,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Gamy,0.03125,0.01050719386648013,0.012850829283087258,0.012850829283087258,z,0.1938708984405851,4.391519171645142,4.675858833249925,6.379838254917212,6.050698878212089e-10,6.050698878212089e-10,5.321409566727617e-09,1.4293108296698143e-10,9.816533051370409e-11,9.816533051370409e-11,9.999877380319961e-10,1.5297755686937795e-11,1.781867739014271e-11,1.781867739014271e-11,2.024625666774975e-10,7.101124707090458e-13,6.795060493877251e-06,6.0278636219933575e-06,1.1272750877830715,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Gamz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Theta,0.03125,1.883220311755856,2.011465600895033,2.011465600895033,z,5.771033278489481e-07,10.910337277583157,12.468956888666465,15.544639003845539,1.9453363114195737e-08,1.9453363114195737e-08,4.6107002662801956e-08,2.422288113972901e-05,1.3894954562067535e-08,1.3894954562067535e-08,2.151595588451413e-08,2.4222310937097e-05,1.0318549161084838e-08,1.0318549161084838e-08,1.6402910924206532e-08,2.4222112675095507e-05,4.709741378062992e-09,2.81268683880826e-09,1.6744633427633793,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_alpha,0.03125,0.0064262697680473315,0.028079164548328685,0.028079164548328685,z,0.0011442186790582417,6.186520917838362,6.379838254917212,6.9274974871930155,1.2100972286897017e-08,1.2100972286897017e-08,4.823382609786076e-08,1.2483196915715482e-09,1.5140155343804254e-09,1.5140155343804254e-09,8.378295903245024e-09,4.122022919509696e-10,3.2992932671990367e-10,3.2992932671990367e-10,1.8550427757181246e-09,1.0988216551338018e-10,1.8950647116552844e-07,1.9766780303493407e-07,0.9587118794412863,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_betax,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_betay,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_betaz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Bx,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_By,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00101.bin,25.251480407895635,10.273610588023931,4865,z4c_Bz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_chi,0.03125,0.009776353482436865,0.008856291474810795,0.009776353482436865,rho,0.025050446643157295,4.675858833249925,6.186520917838362,6.379838254917212,8.309697072972979e-10,8.309697072972979e-10,1.4438553912318563e-08,4.953550038550567e-10,1.539508969162896e-10,1.539508969162896e-10,2.5579049987661174e-09,1.3702512062930347e-10,3.202410333740478e-11,3.202410333740478e-11,5.103783618394623e-10,2.0288562845255952e-11,1.4074448621198227e-06,1.3565420216920532e-06,1.037523968578504,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_gxx,0.03125,0.008782209509312938,0.00861105752747887,0.008782209509312938,rho,0.0412126447498556,6.379838254917212,6.379838254917212,6.9274974871930155,2.101013944297713e-08,2.101013944297713e-08,4.086045069707167e-08,8.755766478445613e-10,4.0833628957478424e-09,4.0833628957478424e-09,7.356625641878826e-09,2.3196323296731429e-10,8.548176799145487e-10,8.548176799145487e-10,1.5048701537341047e-09,3.3696053725121944e-11,4.7487798166568815e-06,3.465516353877784e-06,1.3702950242971932,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_gxy,0.03125,0.006538181423956155,0.006219084288892874,0.006538181423956155,rho,0.06016291254446623,4.391519171645142,6.379838254917212,6.9274974871930155,4.128812771521743e-09,4.128812771521743e-09,2.31141468877563e-08,5.364066911128476e-10,4.33213328810836e-10,4.33213328810836e-10,3.2410705920858226e-09,6.138244773289047e-11,5.83276061150261e-11,5.83276061150261e-11,5.688943388039613e-10,3.735332306494533e-12,1.611392558065356e-06,2.039560987630532e-06,0.790068337089526,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_gxz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_gyy,0.03125,0.0077002725122093,0.008268553864283965,0.008268553864283965,z,0.06583344516369981,4.675858833249925,4.675858833249925,5.606417402869167,3.6563066470755575e-09,3.6563066470755575e-09,1.4716929081713544e-08,6.469530206544757e-10,7.135374469999164e-10,7.135374469999164e-10,2.7885645088080184e-09,1.8330878184629097e-10,1.3453838493282203e-10,1.3453838493282203e-10,5.725581289736118e-10,2.7456250367120626e-11,2.0763417586894615e-06,1.680938051193998e-06,1.2352280067059727,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_gyz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_gzz,0.03125,0.010194361478596826,0.008879412600156143,0.010194361478596826,rho,0.042785126252466936,4.391519171645142,5.606417402869167,6.379838254917212,6.70222089962732e-10,6.70222089962732e-10,1.184773556680491e-08,4.936035294335379e-10,1.3641454574518264e-10,1.3641454574518264e-10,2.4838084731782504e-09,1.3866328198295228e-10,2.7392829740821616e-11,2.7392829740821616e-11,5.268022627224418e-10,2.0700286781044382e-11,3.108865688879014e-06,2.2229544850733375e-06,1.3985287190735773,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Khat,0.03125,0.06280082139390507,0.025534638233763528,0.06280082139390507,rho,0.0050427413444357515,4.391519171645142,6.186520917838362,6.379838254917212,2.9681395078422307e-08,2.9681395078422307e-08,2.4787611310144686e-07,5.85008344686909e-09,4.156925732505273e-09,4.156925732505273e-09,4.647947338151154e-08,1.562391524833269e-09,7.406298218702548e-10,7.406298218702548e-10,1.0046807323937588e-08,2.3114739671943754e-10,2.4795399978324834e-07,5.791018625892379e-06,0.04281699227578155,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Axx,0.03125,0.06455356100100253,0.03350664433242148,0.06455356100100253,rho,0.003945249703729742,6.186520917838362,6.379838254917212,6.9274974871930155,5.009427351142121e-08,5.009427351142121e-08,5.629775047086089e-08,1.2546614776104535e-09,7.13179109858134e-09,7.13179109858134e-09,9.960143993018722e-09,3.302116069102056e-10,1.2245515306345307e-09,1.2245515306345307e-09,2.091482647063553e-09,4.8216384608468426e-11,1.4069570784813126e-07,3.2802040841707804e-06,0.04289236408111309,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Axy,0.03125,0.05977865083829061,0.02528123097192793,0.05977865083829061,rho,0.002503710520510929,4.391519171645142,6.379838254917212,6.9274974871930155,2.5185871929612198e-08,2.5185871929612198e-08,3.229481359691899e-07,4.7853555812070756e-09,5.077075326984013e-09,5.077075326984013e-09,5.4594151240445215e-08,5.540712913281993e-10,1.1054476070951032e-09,1.1054476070951032e-09,1.1334740105334589e-08,3.833733018746642e-11,7.686047078314187e-08,2.6420246874416957e-06,0.02909150362675346,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Axz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Ayy,0.03125,0.03939341572172132,0.05790112485498278,0.05790112485498278,z,0.0015877158738969483,4.675858833249925,6.186520917838362,6.379838254917212,4.846545329632195e-09,4.846545329632195e-09,2.2377033261691367e-07,3.0603955539044477e-09,4.1608332415579487e-10,4.1608332415579487e-10,3.0935204184541756e-08,8.455625780291106e-10,4.865288324420636e-11,4.865288324420636e-11,5.768566128414905e-09,1.2626858482639407e-10,9.646230566323592e-08,9.978420284729421e-07,0.0966709187318886,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Ayz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Azz,0.03125,0.05773219769545565,0.01865869834380545,0.05773219769545565,rho,0.0028188301634900267,4.391519171645142,5.606417402869167,6.379838254917212,1.3194029701397588e-08,1.3194029701397588e-08,5.04289058591076e-08,1.6397645760511494e-09,1.419695384250326e-09,1.419695384250326e-09,8.518211119243735e-09,4.423782609729642e-10,1.8392988136678502e-10,1.8392988136678502e-10,1.6717443257433322e-09,6.478896137877449e-11,1.8870043580350194e-07,1.5530806833279527e-06,0.12150072935822928,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Gamx,0.03125,0.014398523762720066,0.00973172890420529,0.014398523762720066,rho,0.16651559296843665,6.379838254917212,6.379838254917212,6.9274974871930155,2.4094561472991863e-09,2.4094561472991863e-09,1.6679991387971677e-08,2.838488530718787e-10,3.8756285257692246e-10,3.8756285257692246e-10,2.380832342726677e-09,7.328882844914525e-11,8.789021977390083e-11,8.789021977390083e-11,4.349204986615893e-10,1.049202439821855e-11,3.260131787488559e-05,2.0364882868865377e-05,1.6008595818821176,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Gamy,0.03125,0.012279875743428254,0.012824678095510807,0.012824678095510807,z,0.20255677438960437,4.391519171645142,4.675858833249925,6.379838254917212,5.602065599030142e-10,5.602065599030142e-10,5.161022601529539e-09,1.4501959941576922e-10,9.107272181353084e-11,9.107272181353084e-11,9.926755567584028e-10,1.5543293041605017e-11,1.6534947124521617e-11,1.6534947124521617e-11,2.030024376232888e-10,7.257929927999267e-13,7.556699551360298e-06,7.046132743855865e-06,1.0724605717528535,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Gamz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Theta,0.03125,0.6678106583413689,0.8501921795607925,0.8501921795607925,z,1.3877394621236828e-06,6.379838254917212,6.379838254917212,6.9596682205094105,1.661718909927206e-07,1.661718909927206e-07,4.124313030340129e-06,1.3942765510975269e-05,2.71297980913672e-08,2.71297980913672e-08,9.662071321465735e-07,1.390775363627793e-05,9.854516927842452e-09,9.854516927842452e-09,7.032111568551845e-07,1.3901617697358858e-05,9.914234038766607e-10,3.595245557345993e-08,0.02757595780148702,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_alpha,0.03125,0.03501147402266713,0.013448283123665626,0.03501147402266713,rho,0.005258878200868477,4.391519171645142,6.186520917838362,6.379838254917212,3.427567304118252e-08,3.427567304118252e-08,7.039378952363225e-08,2.015077226317738e-09,4.832437296072865e-09,4.832437296072865e-09,8.08832709257554e-09,5.298091651501522e-10,8.269699633690414e-10,8.269699633690414e-10,1.2054459043501872e-09,7.92678918655388e-11,1.797356617440771e-07,1.1219349172624973e-06,0.16020150451066917,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_betax,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_betay,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_betaz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Bx,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_By,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
n256,n256_reference_shock_record.state.00115.bin,28.75451704438055,10.999900609038367,5543,z4c_Bz,0.03125,0.0,0.0,0.0,rho,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0
