candidate,resolution,time,source,metric,candidate_value,baseline_value,absolute_difference,relative_difference
candidate_a,R0,0.5,state,maximum_shift,6.989122038177842e-05,0.0041262712303084086,-0.00405638000992663,-0.9830618937823545
candidate_a,R0,0.5,state,maximum_conformal_gamma,0.04593136020531239,0.02680084902698749,0.0191305111783249,0.7138024306267746
candidate_a,R0,0.5,horizon,mass,1.016643402903682,1.016991185010223,-0.0003477821065409614,-0.0003419716037533457
candidate_a,R0,0.5,horizon,area,51.95258349007027,51.9881343425475,-0.035550852477229,-0.0006838262793387818
candidate_a,R0,0.5,horizon,hrms,0.05986682134662981,0.07344125076973103,-0.01357442942310122,-0.18483385401023086
candidate_a,R0,0.5,horizon,mean_radius,0.6480190973411843,0.6509678480970218,-0.002948750755837448,-0.004529794773209689
candidate_a,R0,0.5,horizon,minimum_radius,0.6189012079055087,0.6225337996488087,-0.0036325917432999955,-0.005835171914118168
candidate_a,R0,1.0,constraints,collective_norm2,2.6112642975055427,2.4516555998912253,0.1596086976143174,0.06510241390405687
candidate_a,R0,1.0,constraints,hamiltonian_norm2,2.599183748969497,2.4466006371383204,0.15258311183117668,0.06236535277357171
candidate_a,R0,1.0,constraints,momentum_norm2,0.004551564142473987,0.004557321610075575,-5.75746760158799e-06,-0.0012633445901336143
candidate_a,R0,1.0,constraints,z_norm2,0.0018810138207407696,0.00012333498613784698,0.0017576788346029225,14.251259027494676
candidate_a,R0,1.0,constraints,theta_norm,4.929110586494376e-06,4.301198280875183e-06,6.279123056191925e-07,0.1459854358286939
candidate_a,R0,1.0,state,minimum_lapse,0.04594142421799424,0.047123472935253284,-0.0011820487172590419,-0.02508407474302994
candidate_a,R0,1.0,state,minimum_chi,0.0020081070578898026,0.002061478084704186,-5.337102681438359e-05,-0.02588968915575065
candidate_a,R0,1.0,state,minimum_metric_minor,1.1246295119401823,1.1246295172188137,-5.278631309835191e-09,-4.693662427506919e-09
candidate_a,R0,1.0,state,maximum_shift,0.000465567984375292,0.015449262539589085,-0.014983694555213794,-0.9698647114590575
candidate_a,R0,1.0,state,maximum_conformal_gamma,0.1855076684238841,0.055804232665175355,0.12970343575870874,2.32425802782609
candidate_a,R0,1.0,horizon,mass,1.028597882390688,1.026359329031065,0.0022385533596229745,0.0021810620279900236
candidate_a,R0,1.0,horizon,area,53.18156421873717,52.95033639702188,0.23122782171529366,0.0043668810710010665
candidate_a,R0,1.0,horizon,hrms,1.015146859944401,0.9796963829287086,0.03545047701569226,0.036185166785771376
candidate_a,R0,1.0,horizon,mean_radius,0.4462210156745871,0.4456592089205378,0.000561806754049321,0.001260619645693202
candidate_a,R0,1.0,horizon,minimum_radius,0.4299395681073319,0.4294077985546676,0.0005317695526643185,0.001238378889377854
candidate_a,R0,2.0,constraints,collective_norm2,2.925995074909148,1.7347067538393972,1.191288321069751,0.6867375816881398
candidate_a,R0,2.0,constraints,hamiltonian_norm2,2.770896961233208,1.7147846352825622,1.056112325950646,0.6158862776237902
candidate_a,R0,2.0,constraints,momentum_norm2,0.019028727853956803,0.018633846071593123,0.0003948817823636805,0.021191641320128154
candidate_a,R0,2.0,constraints,z_norm2,0.03401208902404838,0.00031859601892108533,0.03369349300512729,105.75616455983716
candidate_a,R0,2.0,constraints,theta_norm,2.102972581806586e-05,1.3888409558848088e-05,7.14131625921777e-06,0.5141925163539082
candidate_a,R0,2.0,state,minimum_lapse,0.047018678573668905,0.05499940567421984,-0.007980727100550936,-0.14510569710195584
candidate_a,R0,2.0,state,minimum_chi,0.0019561099972093235,0.002286014228150113,-0.0003299042309407893,-0.14431416343709907
candidate_a,R0,2.0,state,minimum_metric_minor,1.1246303137531553,1.124630343568847,-2.981569169335785e-08,-2.6511548317949693e-08
candidate_a,R0,2.0,state,maximum_shift,0.0028978846856418322,0.0418604098144808,-0.03896252512883897,-0.9307726632757579
candidate_a,R0,2.0,state,maximum_conformal_gamma,0.7627054466104184,0.11263984860696341,0.650065598003455,5.771186716272521
candidate_a,R0,2.0,horizon,mass,1.026750934086185,1.015064927894374,0.011686006191810927,0.011512570152583336
candidate_a,R0,2.0,horizon,area,52.99075012929876,51.79138191833584,1.1993682109629233,0.023157679261273156
candidate_a,R0,2.0,horizon,hrms,1.053858030473171,0.85270902067527,0.20114900979790107,0.23589407983348046
candidate_a,R0,2.0,horizon,mean_radius,0.4559051050558302,0.4539207653057416,0.001984339750088604,0.00437155535008855
candidate_a,R0,2.0,horizon,minimum_radius,0.439460424919246,0.4378958292963189,0.0015645956229271007,0.003572985898133224
candidate_a,R0,5.0,constraints,collective_norm2,33.47765107771847,0.5832629962713017,32.89438808144717,56.397179817226935
candidate_a,R0,5.0,constraints,hamiltonian_norm2,27.129763053090603,0.38748590150169987,26.7422771515889,69.01483911530542
candidate_a,R0,5.0,constraints,momentum_norm2,0.3743529603954247,0.17045315374117237,0.20389980665425234,1.1962219658538418
candidate_a,R0,5.0,constraints,z_norm2,1.4933741806158567,0.006325941571180368,1.4870482390446764,235.0714470426583
candidate_a,R0,5.0,constraints,theta_norm,3.834176916939058e-05,2.0174743709639127e-05,1.816702545975145e-05,0.9004835809176389
candidate_a,R0,5.0,state,minimum_lapse,0.05408318082755507,0.21119661635868844,-0.15711343553113338,-0.7439202305414675
candidate_a,R0,5.0,state,minimum_chi,0.0017792404442890726,0.005405341791393748,-0.003626101347104676,-0.6708366440172321
candidate_a,R0,5.0,state,minimum_metric_minor,1.1246464372445035,1.12464697290337,-5.35658866374078e-07,-4.762906754563434e-07
candidate_a,R0,5.0,state,maximum_shift,0.031117810938027603,0.15434756005919884,-0.12322974912117124,-0.7983912999590496
candidate_a,R0,5.0,state,maximum_conformal_gamma,4.831463342097121,0.35058138080043216,4.480881961296689,12.781289043548558
candidate_a,R0,5.0,horizon,mass,0.9238965217454594,0.8892145322260047,0.03468198951945478,0.03900294952741498
candidate_a,R0,5.0,horizon,area,42.90584869397571,39.74504024176431,3.1608084522114055,0.07952711666624533
candidate_a,R0,5.0,horizon,hrms,1.021129933843226,0.1983281995338902,0.8228017343093359,4.148687560533902
candidate_a,R0,5.0,horizon,mean_radius,0.4932987820438988,0.4955807751789386,-0.002281993135039795,-0.004604684542526572
candidate_a,R0,5.0,horizon,minimum_radius,0.4784346888823609,0.483339527534411,-0.004904838652050103,-0.010147811988542374
candidate_a,R0,10.0,constraints,collective_norm2,1261.1770440741413,7.576975782468682,1253.6000682916726,165.44860433528174
candidate_a,R0,10.0,constraints,hamiltonian_norm2,1213.8065741731912,2.11439091697836,1211.6921832562127,573.0691394511954
candidate_a,R0,10.0,constraints,momentum_norm2,8.008295501786034,4.988371427695061,3.019924074090973,0.6053927855741822
candidate_a,R0,10.0,constraints,z_norm2,9.840305314280156,0.11854853028193116,9.721756783998226,82.00655681582911
candidate_a,R0,10.0,constraints,theta_norm,0.0009531420578863803,1.9316667549437717e-05,0.0009338253903369426,48.342986073916514
candidate_a,R0,10.0,state,minimum_lapse,0.015498742662516673,0.05966812553673681,-0.044169382874220134,-0.7402508873355789
candidate_a,R0,10.0,state,minimum_chi,0.001345270138185419,0.010959027382074644,-0.009613757243889225,-0.877245480708823
candidate_a,R0,10.0,state,minimum_metric_minor,1.1248910056738515,1.124900457813847,-9.45213999559158e-06,-8.402645700723643e-06
candidate_a,R0,10.0,state,maximum_shift,0.05765268645478848,0.21191402005427748,-0.15426133359948901,-0.7279430287810976
candidate_a,R0,10.0,state,maximum_conformal_gamma,9.958605677063355,0.4218001215290006,9.536805555534354,22.60977431908743
candidate_a,R0,10.0,horizon,mass,0.7612924831084585,0.9067865507429019,-0.1454940676344434,-0.1604501825873406
candidate_a,R0,10.0,horizon,area,29.13217104702846,41.33138852649331,-12.199217479464853,-0.29515624600042617
candidate_a,R0,10.0,horizon,hrms,2.104246110049993,0.02632277125391008,2.077923338796083,78.94014345041352
candidate_a,R0,10.0,horizon,mean_radius,0.507398461679988,0.8706411846891439,-0.36324272300915583,-0.4172128879233401
candidate_a,R0,10.0,horizon,minimum_radius,0.4933908244217209,0.8595183555777927,-0.3661275311560718,-0.4259682516145341
candidate_a,R1,0.0,constraints,collective_norm2,1.8261457846223838e-05,1.8261457846223838e-05,0.0,0.0
candidate_a,R1,0.0,constraints,hamiltonian_norm2,1.8261457846223838e-05,1.8261457846223838e-05,0.0,0.0
candidate_a,R1,0.0,constraints,momentum_norm2,0.0,0.0,0.0,
candidate_a,R1,0.0,constraints,z_norm2,9.476029487198543e-28,9.476029487198543e-28,0.0,0.0
candidate_a,R1,0.0,constraints,theta_norm,0.0,0.0,0.0,
candidate_a,R1,0.0,state,minimum_lapse,0.014205857029548732,0.014205857029548732,0.0,0.0
candidate_a,R1,0.0,state,minimum_chi,0.00020180637394397926,0.00020180637394397926,0.0,0.0
candidate_a,R1,0.0,state,minimum_metric_minor,1.124629307089381,1.124629307089381,0.0,0.0
candidate_a,R1,0.0,state,maximum_shift,0.0,0.0,0.0,
candidate_a,R1,0.0,state,maximum_conformal_gamma,5.538132536784664e-15,5.538132536784664e-15,0.0,0.0
candidate_a,R1,0.1,constraints,collective_norm2,2.7287834579626858e-05,2.7283672934077344e-05,4.161645549513886e-09,0.00015253245263455658
candidate_a,R1,0.1,constraints,hamiltonian_norm2,2.7055202442710725e-05,2.7051073405280957e-05,4.129037429767443e-09,0.00015263857991533027
candidate_a,R1,0.1,constraints,momentum_norm2,2.2743992814321843e-07,2.2741445780671065e-07,2.5470336507779712e-11,0.00011199963605404564
candidate_a,R1,0.1,constraints,z_norm2,7.282245063018768e-10,7.264962406027136e-10,1.7282656991632234e-12,0.002378905220114319
candidate_a,R1,0.1,constraints,theta_norm,2.2793107474319908e-09,2.2790860272524296e-09,2.2472017956122453e-13,9.860100798043931e-05
candidate_a,R1,0.1,state,minimum_lapse,0.014219217171117736,0.014219249997691457,-3.282657372143116e-08,-2.308600926684647e-06
candidate_a,R1,0.1,state,minimum_chi,0.00019990086985284078,0.00019990114815768292,-2.783048421437558e-10,-1.3922123244846384e-06
candidate_a,R1,0.1,state,minimum_metric_minor,1.124629307196431,1.124629307196511,-7.993605777301127e-14,-7.107769401126208e-14
candidate_a,R1,0.1,state,maximum_shift,6.682875285644676e-07,5.5536738239907314e-05,-5.4868450711342845e-05,-0.98796674868305
candidate_a,R1,0.1,state,maximum_conformal_gamma,0.0017848574635762817,0.001729051472494697,5.580599108158477e-05,0.03227549437904656
candidate_a,R1,0.1,horizon,mass,0.9991942373633205,0.9991942184071904,1.8956130110048264e-08,1.8971416928598847e-08
candidate_a,R1,0.1,horizon,area,50.18451099711561,50.18450909297309,1.9041425218802033e-06,3.794283447811636e-08
candidate_a,R1,0.1,horizon,hrms,0.03723960684110317,0.03723927975237847,3.2708872469561223e-07,8.78343316172008e-06
candidate_a,R1,0.1,horizon,mean_radius,0.4924694594744272,0.4924693069810259,1.5249340129530609e-07,3.096505693525006e-07
candidate_a,R1,0.1,horizon,minimum_radius,0.4896904935018398,0.4896903446339655,1.4886787430556936e-07,3.040041036889248e-07
candidate_a,R1,0.25,constraints,collective_norm2,2.7418134067121622e-05,2.73395460797579e-05,7.8587987363722e-08,0.002874516904357394
candidate_a,R1,0.25,constraints,hamiltonian_norm2,2.6508247917644395e-05,2.6430085527212367e-05,7.816239043202883e-08,0.002957326428306597
candidate_a,R1,0.25,constraints,momentum_norm2,8.223490272917595e-07,8.225264831210534e-07,-1.7745582929393162e-10,-0.00021574482151696868
candidate_a,R1,0.25,constraints,z_norm2,2.0405454368510408e-08,2.0256826111813323e-08,1.486282566970842e-10,0.007337193688521992
candidate_a,R1,0.25,constraints,theta_norm,5.915304711295805e-09,5.906764977286154e-09,8.539734009650786e-12,0.0014457548323810814
candidate_a,R1,0.25,state,minimum_lapse,0.014239408904580537,0.014241954274509482,-2.5453699289447462e-06,-0.0001787233605643923
candidate_a,R1,0.25,state,minimum_chi,0.0001970646830193584,0.000197095472295938,-3.07892765795978e-08,-0.00015621503741784505
candidate_a,R1,0.25,state,minimum_metric_minor,1.1246293090988637,1.1246293091123862,-1.3522516439934407e-11,-1.2023976549754918e-11
candidate_a,R1,0.25,state,maximum_shift,9.733384959464676e-06,0.0007375122350114371,-0.0007277788500519725,-0.986802408831477
candidate_a,R1,0.25,state,maximum_conformal_gamma,0.011168280802151246,0.00939848415002498,0.001769796652126265,0.18830660603088434
candidate_a,R1,0.25,horizon,mass,0.9989748396933131,0.9989742725437504,5.671495627579404e-07,5.677319009565403e-07
candidate_a,R1,0.25,horizon,area,50.16247492930508,50.16241797167909,5.6957625986342464e-05,1.1354641241277451e-06
candidate_a,R1,0.25,horizon,hrms,0.03651213774849153,0.0365011336564084,1.1004092083134742e-05,0.0003014726114185439
candidate_a,R1,0.25,horizon,mean_radius,0.4937326519721905,0.4937273754196911,5.2765524994335955e-06,1.0687178313635702e-05
candidate_a,R1,0.25,horizon,minimum_radius,0.4909511954078664,0.4909460449216665,5.150486199922977e-06,1.0490941424621862e-05
candidate_a,R1,0.5,constraints,collective_norm2,2.8502592441644925e-05,2.824632372269169e-05,2.562687189532363e-07,0.009072639734259038
candidate_a,R1,0.5,constraints,hamiltonian_norm2,2.615634467958162e-05,2.591648666147296e-05,2.3985801810866246e-07,0.00925503604102448
candidate_a,R1,0.5,constraints,momentum_norm2,1.583966372962436e-06,1.5859328797327755e-06,-1.9665067703393963e-09,-0.0012399684724808443
candidate_a,R1,0.5,constraints,z_norm2,1.87732623740715e-07,1.8315230504069842e-07,4.580318700016583e-09,0.02500825036845038
candidate_a,R1,0.5,constraints,theta_norm,1.1350894137890917e-08,1.1294961323293504e-08,5.59328145974125e-11,0.004952014707838151
candidate_a,R1,0.5,state,minimum_lapse,0.014273309992363155,0.014318320263043591,-4.501027068043624e-05,-0.0031435440647748563
candidate_a,R1,0.5,state,minimum_chi,0.00019239436785593257,0.00019299741654174704,-6.03048685814475e-07,-0.003124646415585725
candidate_a,R1,0.5,state,minimum_metric_minor,1.1246293366878666,1.1246293371124318,-4.2456527182821446e-10,-3.775157359119911e-10
candidate_a,R1,0.5,state,maximum_shift,6.989766164896459e-05,0.004133263728256544,-0.004063366066607579,-0.9830889906271603
candidate_a,R1,0.5,state,maximum_conformal_gamma,0.04484079156744535,0.026853252669515278,0.017987538897930075,0.669845814185115
candidate_a,R1,0.5,horizon,mass,0.9982225150507642,0.9982172005753192,5.314475445050704e-06,5.323967010373818e-06
candidate_a,R1,0.5,horizon,area,50.08694899178307,50.08641567351399,0.0005333182690776539,1.0647962364767019e-05
candidate_a,R1,0.5,horizon,hrms,0.03576369853836441,0.03563566887563822,0.0001280296627261951,0.0035927391505683405
candidate_a,R1,0.5,horizon,mean_radius,0.4958828301009365,0.4958181972082012,6.46328927352835e-05,0.000130356031906879
candidate_a,R1,0.5,horizon,minimum_radius,0.4930939700955327,0.4930309333302259,6.303676530677871e-05,0.00012785559900063608
candidate_a,R1,1.0,constraints,collective_norm2,3.3538219492136485e-05,3.202486332510137e-05,1.5133561670351118e-06,0.047255663565905985
candidate_a,R1,1.0,constraints,hamiltonian_norm2,2.684696096345242e-05,2.5695963307186972e-05,1.1509976562654487e-06,0.04479293663777622
candidate_a,R1,1.0,constraints,momentum_norm2,2.1266703079411924e-06,2.141650062357888e-06,-1.4979754416695635e-08,-0.006994492088125455
candidate_a,R1,1.0,constraints,z_norm2,1.134367078307846e-06,1.040011387480289e-06,9.4355690827557e-08,0.09072563239539076
candidate_a,R1,1.0,constraints,theta_norm,2.7119907511502604e-08,2.7204405635288637e-08,-8.449812378603272e-11,-0.0031060455765453154
candidate_a,R1,1.0,state,minimum_lapse,0.014341022401333491,0.014751312791532552,-0.0004102903901990612,-0.02781382213212734
candidate_a,R1,1.0,state,minimum_chi,0.00018325116703958155,0.0001891464148473731,-5.89524780779155e-06,-0.031167642339658252
candidate_a,R1,1.0,state,minimum_metric_minor,1.124629511940265,1.1246295172189351,-5.278670167641053e-09,-4.693696979156771e-09
candidate_a,R1,1.0,state,maximum_shift,0.00046569723647986905,0.0154774265968028,-0.015011729360322931,-0.9699111972156876
candidate_a,R1,1.0,state,maximum_conformal_gamma,0.18163635538190667,0.055747155442754666,0.125889199939152,2.258217463103107
candidate_a,R1,1.0,horizon,mass,0.995189767205457,0.9951764242152544,1.3342990202613869e-05,1.3407663081584226e-05
candidate_a,R1,1.0,horizon,area,49.78306817292795,49.78173325056522,0.0013349223627301399,2.681550592083861e-05
candidate_a,R1,1.0,horizon,hrms,0.03613902963253986,0.03498656350198544,0.0011524661305544193,0.0329402494900369
candidate_a,R1,1.0,horizon,mean_radius,0.500368979587685,0.4998159032191403,0.0005530763685446805,0.001106560165417923
candidate_a,R1,1.0,horizon,minimum_radius,0.4975527263238452,0.4970141802426062,0.0005385460812389886,0.0010835628089647454
candidate_a,R1,2.0,constraints,collective_norm2,6.271677863373735e-05,5.3240288319162075e-05,9.476490314575273e-06,0.17799472192498486
candidate_a,R1,2.0,constraints,hamiltonian_norm2,3.285672631826434e-05,2.9207709211326056e-05,3.649017106938284e-06,0.12493335511308369
candidate_a,R1,2.0,constraints,momentum_norm2,4.532230615838106e-06,4.876130350522589e-06,-3.4389973468448255e-07,-0.07052718240963879
candidate_a,R1,2.0,constraints,z_norm2,6.321107790527769e-06,4.7783387483308985e-06,1.5427690421968708e-06,0.3228672397359373
candidate_a,R1,2.0,constraints,theta_norm,4.339053752391985e-08,4.309376398994286e-08,2.9677353397699113e-10,0.006886693259058354
candidate_a,R1,2.0,state,minimum_lapse,0.014467255880951336,0.017119769621145434,-0.0026525137401940974,-0.15493863520907739
candidate_a,R1,2.0,state,minimum_chi,0.0001656306860373408,0.00020635677947924196,-4.072609344190115e-05,-0.19735767123656778
candidate_a,R1,2.0,state,minimum_metric_minor,1.1246303137533935,1.1246303435691334,-2.981573987703712e-08,-2.6511591161957902e-08
candidate_a,R1,2.0,state,maximum_shift,0.0028988798622335,0.041850463325127145,-0.038951583462893645,-0.9307324308523723
candidate_a,R1,2.0,state,maximum_conformal_gamma,0.7546854521622509,0.11267821385393781,0.6420072383083131,5.697705140592062
candidate_a,R1,2.0,horizon,mass,0.9819269644068422,0.9824028087376006,-0.00047584433075831267,-0.0004843678443568157
candidate_a,R1,2.0,horizon,area,48.46500119680695,48.51198510662103,-0.04698390981408096,-0.0009685010768126346
candidate_a,R1,2.0,horizon,hrms,0.0466757497807588,0.0373328751955541,0.009342874585204698,0.25025864030738576
candidate_a,R1,2.0,horizon,mean_radius,0.510154564739108,0.5072453747125746,0.002909190026533448,0.0057352716684344555
candidate_a,R1,2.0,horizon,minimum_radius,0.5072271228318967,0.5044061447190201,0.0028209781128766265,0.00559267198152008
candidate_a,R1,5.0,constraints,collective_norm2,0.0004830407364437141,0.00029036741377577176,0.00019267332266794236,0.6635500869830009
candidate_a,R1,5.0,constraints,hamiltonian_norm2,0.00021493307472581933,4.568171860096979e-05,0.00016925135612484954,3.705012887174005
candidate_a,R1,5.0,constraints,momentum_norm2,9.446989852141358e-06,6.097712626755248e-05,-5.153013641541112e-05,-0.8450732195759716
candidate_a,R1,5.0,constraints,z_norm2,6.460579707082392e-05,4.5894109831987036e-05,1.871168723883688e-05,0.4077143517400855
candidate_a,R1,5.0,constraints,theta_norm,2.3748358245731119e-07,1.3212957930124186e-07,1.0535400315606933e-07,0.7973536562609727
candidate_a,R1,5.0,state,minimum_lapse,0.014167126670513966,0.11094699277996499,-0.09677986610945102,-0.8723072494753342
candidate_a,R1,5.0,state,minimum_chi,0.00011610374785304704,0.0008170692955065624,-0.0007009655476535153,-0.8579022018186773
candidate_a,R1,5.0,state,minimum_metric_minor,1.1246464372449687,1.12464697290385,-5.356588812510665e-07,-4.762906886842809e-07
candidate_a,R1,5.0,state,maximum_shift,0.03112718077199515,0.15434546784342185,-0.1232182870714267,-0.7983278601768041
candidate_a,R1,5.0,state,maximum_conformal_gamma,4.944100563715653,0.3503884289824149,4.593712134733239,13.110341994095316
candidate_a,R1,5.0,horizon,mass,0.8515880283969763,0.8846799399273495,-0.033091911530373164,-0.03740551812793528
candidate_a,R1,5.0,horizon,area,36.4526369582745,39.34071193283391,-2.8880749745594088,-0.07341186350389887
candidate_a,R1,5.0,horizon,hrms,0.3141953231090109,0.07212304918158942,0.24207227392742148,3.3563788091923095
candidate_a,R1,5.0,horizon,mean_radius,0.5398174038876179,0.5332968022367932,0.006520601650824687,0.012226965591159544
candidate_a,R1,5.0,horizon,minimum_radius,0.535856873014176,0.530154088624254,0.005702784389922,0.010756843175011032
candidate_a,R1,10.0,constraints,collective_norm2,0.014603588485751516,0.0064890275361692154,0.008114560949582302,1.2505049338059546
candidate_a,R1,10.0,constraints,hamiltonian_norm2,0.010394459970562125,0.0017446245188901864,0.00864983545167194,4.95799259841561
candidate_a,R1,10.0,constraints,momentum_norm2,0.0005272139911310082,0.002364649704952883,-0.0018374357138218745,-0.7770435130299719
candidate_a,R1,10.0,constraints,z_norm2,0.0009188432382291106,0.000594030915941637,0.00032481232228747357,0.5467936324031089
candidate_a,R1,10.0,constraints,theta_norm,6.541571141934297e-06,3.629648559585291e-06,2.9119225823490064e-06,0.8022602008282893
candidate_a,R1,10.0,state,minimum_lapse,0.015058487129266308,0.033874668299232344,-0.018816181169966036,-0.5554646617865906
candidate_a,R1,10.0,state,minimum_chi,3.8135356853149535e-05,0.0029481601659273647,-0.0029100248090742154,-0.9870646929926368
candidate_a,R1,10.0,state,minimum_metric_minor,1.124891005673781,1.124900457813855,-9.452140073973325e-06,-8.402645770402411e-06
candidate_a,R1,10.0,state,maximum_shift,0.05765073983956926,0.21178150787809183,-0.15413076803852258,-0.7277819937293352
candidate_a,R1,10.0,state,maximum_conformal_gamma,9.930409891347896,0.4215243205064091,9.508885570841487,22.558332006603422
candidate_a,R1,10.0,horizon,mass,0.6307260706004842,0.8632792651362349,-0.23255319453575063,-0.26938350534696465
