# Athena++ data at time=4.062500e-01  cycle=53 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00174 0004 -9.68750e+00  8.17833e-01  1.00001e+00 -2.66121e-07 -2.66121e-07  9.99997e-01  8.71619e-09  9.99997e-01 -5.92338e-06 -1.87748e-05  9.70449e-07  9.70449e-07  9.38732e-06 -3.17528e-08  9.38732e-06  1.08009e-06 -6.41162e-09 -6.41162e-09 -3.78505e-06  9.04343e-01  1.06245e-07 -5.50437e-10 -5.50437e-10
00174 0005 -9.06250e+00  8.06887e-01  1.00002e+00 -9.74740e-07 -9.74740e-07  9.99991e-01  3.34016e-08  9.99991e-01 -1.59698e-05 -4.98118e-05  2.64564e-06  2.64564e-06  2.49052e-05 -9.06146e-08  2.49052e-05  2.28606e-06 -2.92931e-08 -2.92931e-08 -4.56592e-06  8.98276e-01  2.70566e-07 -3.19808e-09 -3.19808e-09
00174 0006 -8.43750e+00  7.94553e-01  1.00002e+00 -1.34960e-06 -1.34960e-06  9.99988e-01  4.99907e-08  9.99988e-01 -2.52060e-05 -6.70640e-05  3.73411e-06  3.73411e-06  3.35308e-05 -1.38236e-07  3.35308e-05  1.32840e-06 -4.54406e-08 -4.54406e-08  1.07047e-07  8.91387e-01  1.37764e-07 -5.16274e-09 -5.16274e-09
00174 0007 -7.81250e+00  7.80546e-01  1.00003e+00 -1.89223e-06 -1.89223e-06  9.99984e-01  7.57254e-08  9.99984e-01 -3.32490e-05 -8.78509e-05  5.27708e-06  5.27708e-06  4.39234e-05 -2.11203e-07  4.39234e-05  1.61413e-06 -6.50895e-08 -6.50895e-08  7.62247e-08  8.83499e-01  1.80718e-07 -7.25382e-09 -7.25382e-09
00174 0008 -7.18750e+00  7.64507e-01  1.00004e+00 -2.72172e-06 -2.72172e-06  9.99979e-01  1.18394e-07  9.99979e-01 -4.43976e-05 -1.17463e-04  7.67185e-06  7.67185e-06  5.87279e-05 -3.33717e-07  5.87279e-05  2.05024e-06 -8.88138e-08 -8.88138e-08 -3.70290e-08  8.74379e-01  2.29105e-07 -9.90637e-09 -9.90637e-09
00174 0009 -6.56250e+00  7.45965e-01  1.00006e+00 -4.02422e-06 -4.02422e-06  9.99972e-01  1.91794e-07  9.99972e-01 -6.07616e-05 -1.60559e-04  1.14865e-05  1.14865e-05  8.02727e-05 -5.47423e-07  8.02727e-05  2.52220e-06 -1.19921e-07 -1.19921e-07 -5.56982e-08  8.63717e-01  2.81035e-07 -1.33866e-08 -1.33866e-08
00174 0010 -5.93750e+00  7.24292e-01  1.00008e+00 -6.14350e-06 -6.14350e-06  9.99961e-01  3.23901e-07  9.99961e-01 -8.53597e-05 -2.25177e-04  1.78024e-05  1.78024e-05  1.12575e-04 -9.38537e-07  1.12575e-04  2.98045e-06 -1.54067e-07 -1.54067e-07 -8.34587e-08  8.51087e-01  3.33389e-07 -1.71523e-08 -1.71523e-08
00174 0011 -5.31250e+00  6.98638e-01  1.00011e+00 -9.75441e-06 -9.75441e-06  9.99945e-01  5.74857e-07  9.99945e-01 -1.24059e-04 -3.25909e-04  2.87953e-05  2.87953e-05  1.62927e-04 -1.69667e-06  1.62927e-04  3.28172e-06 -1.91249e-07 -1.91249e-07 -1.73926e-07  8.35894e-01  3.60280e-07 -2.09960e-08 -2.09960e-08
00175 0004 -4.84375e+00  6.75311e-01  1.00015e+00 -7.18260e-06 -7.18260e-06  9.99925e-01  2.33809e-07  9.99925e-01 -1.72162e-04 -4.47607e-04  2.16237e-05  2.16237e-05  2.23753e-04 -7.03930e-07  2.23753e-04  1.95729e-06  1.57164e-07  1.57164e-07  7.91471e-06  8.21838e-01  2.07878e-07  1.49553e-08  1.49553e-08
00175 0005 -4.53125e+00  6.58208e-01  1.00018e+00 -9.42288e-06 -9.42288e-06  9.99909e-01  3.25787e-07  9.99909e-01 -2.11911e-04 -5.56524e-04  2.86269e-05  2.86269e-05  2.78185e-04 -9.91999e-07  2.78185e-04  1.59258e-08 -1.94397e-08 -1.94397e-08  1.08579e-06  8.11379e-01 -4.83333e-08 -6.05153e-09 -6.05153e-09
00175 0006 -4.21875e+00  6.39245e-01  1.00023e+00 -1.25306e-05 -1.25306e-05  9.99887e-01  4.64133e-07  9.99887e-01 -2.63184e-04 -6.96432e-04  3.87396e-05  3.87396e-05  3.48098e-04 -1.43472e-06  3.48098e-04 -3.95499e-06  1.11441e-07  1.11441e-07 -2.19356e-07  7.99624e-01 -4.04186e-07  1.32764e-08  1.32764e-08
00175 0007 -3.90625e+00  6.18106e-01  1.00028e+00 -1.68969e-05 -1.68969e-05  9.99859e-01  6.75988e-07  9.99859e-01 -3.34624e-04 -8.84776e-04  5.31630e-05  5.31630e-05  4.42200e-04 -2.12679e-06  4.42200e-04 -1.00282e-05  4.07759e-07  4.07759e-07  4.94762e-09  7.86317e-01 -1.10041e-06  4.46852e-08  4.46852e-08
00175 0008 -3.59375e+00  5.94411e-01  1.00036e+00 -2.31920e-05 -2.31920e-05  9.99823e-01  1.00868e-06  9.99823e-01 -4.31647e-04 -1.14048e-03  7.44870e-05  7.44870e-05  5.69934e-04 -3.23957e-06  5.69934e-04 -2.27580e-05  9.91475e-07  9.91475e-07 -6.07911e-08  7.71132e-01 -2.50482e-06  1.09072e-07  1.09072e-07
00175 0009 -3.28125e+00  5.67689e-01  1.00045e+00 -3.24661e-05 -3.24661e-05  9.99773e-01  1.54684e-06  9.99773e-01 -5.65718e-04 -1.49358e-03  1.06860e-04  1.06860e-04  7.46273e-04 -5.09098e-06  7.46273e-04 -4.65187e-05  2.21864e-06  2.21864e-06 -4.79066e-08  7.53645e-01 -5.12061e-06  2.44055e-07  2.44055e-07
00175 0010 -2.96875e+00  5.37355e-01  1.00059e+00 -4.64472e-05 -4.64472e-05  9.99706e-01  2.44707e-06  9.99706e-01 -7.54772e-04 -1.99079e-03  1.57455e-04  1.57455e-04  9.94504e-04 -8.29489e-06  9.94504e-04 -9.09055e-05  4.80044e-06  4.80044e-06  7.71936e-08  7.33296e-01 -1.00149e-05  5.29585e-07  5.29585e-07
00175 0011 -2.65625e+00  5.02685e-01  1.00077e+00 -6.81378e-05 -6.81378e-05  9.99615e-01  4.01193e-06  9.99615e-01 -1.02854e-03 -2.70870e-03  2.39487e-04  2.39487e-04  1.35276e-03 -1.40982e-05  1.35276e-03 -1.76075e-04  1.02112e-05  1.02112e-05 -2.51646e-06  7.09332e-01 -1.93821e-05  1.13055e-06  1.13055e-06
00176 0004 -2.42188e+00  4.72300e-01  1.00097e+00 -4.66550e-05 -4.66550e-05  9.99517e-01  1.51188e-06  9.99517e-01 -1.32448e-03 -3.51666e-03  1.70287e-04  1.70287e-04  1.75577e-03 -5.50185e-06  1.75577e-03 -2.99843e-04  8.82232e-06  8.82232e-06  1.33476e-06  6.87652e-01 -3.31506e-05  1.05310e-06  1.05310e-06
00176 0005 -2.26562e+00  4.50705e-01  1.00112e+00 -5.78347e-05 -5.78347e-05  9.99441e-01  1.99716e-06  9.99441e-01 -1.57714e-03 -4.18226e-03  2.16077e-04  2.16077e-04  2.08760e-03 -7.46305e-06  2.08760e-03 -4.23620e-04  1.46362e-05  1.46362e-05  1.71676e-06  6.71820e-01 -4.67866e-05  1.61224e-06  1.61224e-06
