# time,dt,profile,min_alpha,min_chi,min_metric_minor,max_beta,max_Gamma,invalid_points,coordinate_global_volume,coordinate_global_gamma_rms,coordinate_global_chi_gradient_rms,coordinate_global_lapse_gradient_rms,coordinate_global_damping_rms,coordinate_core_r_le_0p25_volume,coordinate_core_r_le_0p25_gamma_rms,coordinate_core_r_le_0p25_chi_gradient_rms,coordinate_core_r_le_0p25_lapse_gradient_rms,coordinate_core_r_le_0p25_damping_rms,coordinate_ah_0p25_to_1_volume,coordinate_ah_0p25_to_1_gamma_rms,coordinate_ah_0p25_to_1_chi_gradient_rms,coordinate_ah_0p25_to_1_lapse_gradient_rms,coordinate_ah_0p25_to_1_damping_rms,coordinate_ext_2_to_8_volume,coordinate_ext_2_to_8_gamma_rms,coordinate_ext_2_to_8_chi_gradient_rms,coordinate_ext_2_to_8_lapse_gradient_rms,coordinate_ext_2_to_8_damping_rms,proper_global_volume,proper_global_gamma_rms,proper_global_chi_gradient_rms,proper_global_lapse_gradient_rms,proper_global_damping_rms,proper_core_r_le_0p25_volume,proper_core_r_le_0p25_gamma_rms,proper_core_r_le_0p25_chi_gradient_rms,proper_core_r_le_0p25_lapse_gradient_rms,proper_core_r_le_0p25_damping_rms,proper_ah_0p25_to_1_volume,proper_ah_0p25_to_1_gamma_rms,proper_ah_0p25_to_1_chi_gradient_rms,proper_ah_0p25_to_1_lapse_gradient_rms,proper_ah_0p25_to_1_damping_rms,proper_ext_2_to_8_volume,proper_ext_2_to_8_gamma_rms,proper_ext_2_to_8_chi_gradient_rms,proper_ext_2_to_8_lapse_gradient_rms,proper_ext_2_to_8_damping_rms
0,0.0078125,standard,0.014205857029548732,0.00020180637394397926,1.1246293070893809,0,5.5381325367846639e-15,0,8000,3.5373878260804414e-16,0,0,0,0.064849853515625,1.395175359455881e-15,0,0,0,4.1046142578125,3.277347766700969e-15,0,0,0,2100.9292602539062,4.710506236470656e-16,0,0,0,13182.55685680165,5.8383358072871855e-16,0,0,0,1573.1725545887184,7.9554028071191024e-16,0,0,0,157.55566601076626,2.7530687358886374e-15,0,0,0,3557.8198609124661,5.0692645393950784e-16,0,0,0
0.10000000000000001,0.0078125,standard,0.014219249997691457,0.00019990114815768292,1.124629307196511,5.5536738239907314e-05,0.0017290514724946969,0,8000,2.6933494028375837e-05,0,0,1.7170511923915097e-06,0.064849853515625,0.00090941736904815828,0,0,5.7369279409298161e-05,4.1046142578125,0.0010701543738826781,0,0,6.8310439938999064e-05,2100.9292602539062,3.6975664368762926e-06,0,0,2.3434772615853658e-07,13201.597429653924,0.00018595713411504887,0,0,1.1616445620633108e-05,1592.1961368000561,0.00030409011427069027,0,0,1.7928834732143624e-05,157.56050306063847,0.0013819098304651901,0,0,8.8565713732872856e-05,3557.8266051639571,5.2038998360078402e-06,0,0,3.2981670427213123e-07
0.20156250000000001,0.0078125,standard,0.014233798741647312,0.00019798825361833108,1.1246293079518306,0.00040993749653695546,0.0064480831228639884,0,8000,0.00010587323362496713,0,0,1.3114371698160798e-05,0.064849853515625,0.0037487197592499118,0,0,0.00045491496798146956,4.1046142578125,0.0041675721589563806,0,0,0.00051867016431017088,2100.9292602539062,1.5172173891621397e-05,0,0,1.839644231847182e-06,13221.194137188662,0.00081279414196679036,0,0,9.5821403250744756e-05,1611.7474103706209,0.0016266222735396543,0,0,0.0001770065462272279,157.56937015115003,0.0052423517267356423,0,0,0.00066093254207718396,3557.8471982921146,2.1353962423408584e-05,0,0,2.5891617683606119e-06
0.25,0.0031249999999999889,standard,0.014241954274509482,0.000197095472295938,1.1246293091123862,0.00073751223501143713,0.0093984841500249806,0,8000,0.00015938259749079391,0,0,2.4114901169851354e-05,0.064849853515625,0.0056651620095106749,0,0,0.00084676837923576662,4.1046142578125,0.0062349075965349842,0,0,0.00094990790719913878,2100.9292602539062,2.349942331692393e-05,0,0,3.4467013151804614e-06,13230.490226664657,0.0012476550128107621,0,0,0.00018165359642960063,1621.0166610787167,0.0025887781562661072,0,0,0.00035416835156048057,157.57069483050128,0.0077236867819308157,0,0,0.0011977296353839664,3557.8618515757103,3.3075170605309134e-05,0,0,4.8510915197448412e-06
0.40625,0.0078125,standard,0.014281055837394375,0.00019440592987297984,1.1246293210723719,0.0025502577103367571,0.020233360055977697,0,8000,0.00038536092267843584,0,0,9.0676241666465414e-05,0.064849853515625,0.012332503402549981,0,0,0.0030924491888533671,4.1046142578125,0.01466287517107759,0,0,0.0035086205886935462,2100.9292602539062,6.3932218821863268e-05,0,0,1.405614907114349e-05,13258.925402076158,0.0027948492254821241,0,0,0.00068618892246918829,1649.3769406682188,0.0057683850962459392,0,0,0.001410542811920445,157.53226696955238,0.017151961825295933,0,0,0.0042497246162989189,3557.9299981324712,8.9998272637446352e-05,0,0,1.9785853588023934e-05
0.5,0.0078125,standard,0.014318320263043591,0.00019299741654174704,1.1246293371124318,0.0041332637282565443,0.026853252669515278,0,8000,0.00054909882593167313,0,0,0.00015511842495368855,0.064849853515625,0.015772672087174016,0,0,0.0049867733964988996,4.1046142578125,0.020418714726124925,0,0,0.0059155234503403794,2100.9292602539062,9.9110148196546944e-05,0,0,2.5559453088531887e-05,13273.945699597947,0.0036635881651731375,0,0,0.0011249212121697176,1664.3833694619661,0.0073321815575024861,0,0,0.0022956689447035769,157.45951810400655,0.022999788202327908,0,0,0.0069710257569186628,3557.9858196055343,0.00013953489787674512,0,0,3.5981772261209001e-05
0.6015625,0.0078125,standard,0.014373141907892528,0.0001916905098544909,1.1246293630353414,0.0061547010465404861,0.033596297691958162,0,8000,0.00074173075474603261,0,0,0.00024529920989527589,0.064849853515625,0.018945810246404945,0,0,0.0072863657843545331,4.1046142578125,0.026757954439258637,0,0,0.0091759709253987857,2100.9292602539062,0.0001476810982197314,0,0,4.3518224020983071e-05,13287.803629595723,0.0045275497287996184,0,0,0.0016752356489273599,1678.2679053616177,0.0087582605728982951,0,0,0.0033592059430091643,157.32792604905691,0.029012571972072815,0,0,0.010489574668456807,3558.0584881299869,0.0002079409525891401,0,0,6.1270442560679077e-05
0.703125,0.0078125,standard,0.014444218022256773,0.0001906354474574371,1.1246293966983754,0.0083907145368202745,0.039771725043083087,0,8000,0.00094526001145961512,0,0,0.00035511274304981773,0.064849853515625,0.021760532468809164,0,0,0.0097164435155007896,4.1046142578125,0.032929384960518657,0,0,0.012983853594279521,2100.9292602539062,0.00020844558763390765,0,0,6.8239305104091197e-05,13298.735364798211,0.0053336333006116458,0,0,0.0022768831607596204,1689.2761388611673,0.010021224924778326,0,0,0.0044745906544633183,157.13898206799496,0.034601992779563329,0,0,0.01442388645180394,3558.1433710175611,0.00029352855256174065,0,0,9.6086292404491721e-05
0.8046875,0.0078125,standard,0.01453227740588389,0.00018984956707181238,1.1246294357129416,0.010752986584567636,0.045470908170085277,0,8000,0.0011565092698150637,0,0,0.00048254087336227096,0.064849853515625,0.024407412641245557,0,0,0.012209239124827343,4.1046142578125,0.038799978695540867,0,0,0.017192777727059398,2100.9292602539062,0.00028292618691145546,0,0,0.00010086157763813024,13306.419463553191,0.0061064020042596217,0,0,0.0029122528930335626,1697.0895537739743,0.011211700578591673,0,0,0.0056133338472070006,156.89361991408961,0.039828027897091799,0,0,0.018626096638712699,3558.23990757004,0.00039843712709715487,0,0,0.00014203440420704422
0.90625,0.0078125,standard,0.014637853857817755,0.00018934705856729587,1.1246294775462273,0.013189271128192242,0.050875728286697376,0,8000,0.0013737370922619573,0,0,0.00062552534346482997,0.064849853515625,0.027004973035710565,0,0,0.01473753217222692,4.1046142578125,0.04435943375595558,0,0,0.0216719771212706,2100.9292602539062,0.00037279845672321955,0,0,0.00014260832339653233,13310.597537530604,0.0068638585713133686,0,0,0.0035710382078280489,1701.4506794567562,0.012382715564493498,0,0,0.006765194516082618,156.59404715666216,0.044802970600692341,0,0,0.022993377970538003,3558.3474452532382,0.00052501248888245117,0,0,0.00020083663659235416
