# Athena++ data at time=9.062500e-01  cycle=117 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00174 0004 -9.68750e+00  8.17826e-01  1.00004e+00 -2.07534e-06 -2.07534e-06  9.99980e-01  6.69044e-08  9.99980e-01 -1.89716e-05 -5.73138e-05  3.01985e-06  3.01985e-06  2.86551e-05 -9.72445e-08  2.86551e-05  5.81172e-06 -7.59671e-08 -7.59671e-08 -8.68691e-06  9.04354e-01  1.18174e-06 -1.23817e-08 -1.23817e-08
00174 0005 -9.06250e+00  8.06878e-01  1.00009e+00 -4.74460e-06 -4.74460e-06  9.99956e-01  1.61863e-07  9.99956e-01 -3.52308e-05 -1.04628e-04  5.68723e-06  5.68723e-06  5.23072e-05 -1.93591e-07  5.23072e-05  9.25953e-06 -1.66019e-07 -1.66019e-07 -7.15854e-06  8.98299e-01  2.00443e-06 -3.23110e-08 -3.23110e-08
00174 0006 -8.43750e+00  7.94543e-01  1.00012e+00 -6.77594e-06 -6.77594e-06  9.99940e-01  2.50262e-07  9.99940e-01 -5.43946e-05 -1.49649e-04  8.42971e-06  8.42971e-06  7.48107e-05 -3.10650e-07  7.48107e-05  8.67709e-06 -2.14094e-07 -2.14094e-07 -2.10028e-06  8.91423e-01  1.63610e-06 -4.39143e-08 -4.39143e-08
00174 0007 -7.81250e+00  7.80534e-01  1.00016e+00 -9.48606e-06 -9.48606e-06  9.99921e-01  3.79590e-07  9.99921e-01 -7.55734e-05 -1.98184e-04  1.19173e-05  1.19173e-05  9.90682e-05 -4.76841e-07  9.90682e-05  8.69128e-06 -3.26366e-07 -3.26366e-07  3.05278e-07  8.83547e-01  1.70289e-06 -6.62063e-08 -6.62063e-08
00174 0008 -7.18750e+00  7.64491e-01  1.00021e+00 -1.36499e-05 -1.36499e-05  9.99896e-01  5.93735e-07  9.99896e-01 -1.01553e-04 -2.65585e-04  1.73383e-05  1.73383e-05  1.32750e-04 -7.54136e-07  1.32750e-04  1.04006e-05 -4.55078e-07 -4.55078e-07 -5.37260e-08  8.74443e-01  2.09224e-06 -9.13490e-08 -9.13490e-08
00174 0009 -6.56250e+00  7.45943e-01  1.00028e+00 -2.01925e-05 -2.01925e-05  9.99859e-01  9.62282e-07  9.99859e-01 -1.39237e-04 -3.63500e-04  2.59998e-05  2.59998e-05  1.81672e-04 -1.23883e-06  1.81672e-04  1.29490e-05 -6.12701e-07 -6.12701e-07 -7.47003e-08  8.63803e-01  2.59164e-06 -1.22894e-07 -1.22894e-07
00174 0010 -5.93750e+00  7.24263e-01  1.00039e+00 -3.08662e-05 -3.08662e-05  9.99805e-01  1.62640e-06  9.99805e-01 -1.96611e-04 -5.11339e-04  4.04039e-05  4.04039e-05  2.55517e-04 -2.12846e-06  2.55517e-04  1.60763e-05 -8.39455e-07 -8.39455e-07 -3.29101e-07  8.51206e-01  3.16433e-06 -1.63523e-07 -1.63523e-07
00174 0011 -5.31250e+00  6.98599e-01  1.00055e+00 -4.90648e-05 -4.90648e-05  9.99723e-01  2.89018e-06  9.99723e-01 -2.87495e-04 -7.41179e-04  6.56112e-05  6.56112e-05  3.70275e-04 -3.86042e-06  3.70275e-04  1.44602e-05 -1.01285e-06 -1.01285e-06  1.24549e-06  8.36064e-01  3.14885e-06 -2.09440e-07 -2.09440e-07
00175 0004 -4.84375e+00  6.75261e-01  1.00075e+00 -3.62100e-05 -3.62100e-05  9.99626e-01  1.17245e-06  9.99626e-01 -3.91942e-04 -1.02344e-03  4.93911e-05  4.93911e-05  5.11141e-04 -1.59440e-06  5.11141e-04  1.00884e-05 -1.73273e-07 -1.73273e-07 -2.66475e-07  8.22068e-01  2.09697e-06 -1.22534e-07 -1.22534e-07
00175 0005 -4.53125e+00  6.58149e-01  1.00092e+00 -4.73623e-05 -4.73623e-05  9.99542e-01  1.63706e-06  9.99542e-01 -4.86903e-04 -1.26568e-03  6.55836e-05  6.55836e-05  6.31964e-04 -2.26418e-06  6.31964e-04 -4.94358e-08 -3.93876e-07 -3.93876e-07  6.31674e-06  8.11661e-01  1.73497e-07 -2.83020e-08 -2.83020e-08
00175 0006 -4.21875e+00  6.39172e-01  1.00113e+00 -6.28659e-05 -6.28659e-05  9.99435e-01  2.33007e-06  9.99435e-01 -6.13889e-04 -1.59408e-03  8.84878e-05  8.84878e-05  7.95680e-04 -3.28016e-06  7.95680e-04 -1.97938e-05  7.31604e-07  7.31604e-07  1.33671e-06  7.99972e-01 -4.03842e-06  1.44943e-07  1.44943e-07
00175 0007 -3.90625e+00  6.18019e-01  1.00141e+00 -8.46774e-05 -8.46774e-05  9.99296e-01  3.38797e-06  9.99296e-01 -7.78722e-04 -2.02732e-03  1.21642e-04  1.21642e-04  1.01150e-03 -4.86720e-06  1.01150e-03 -6.13512e-05  2.37633e-06  2.37633e-06 -4.15540e-07  7.86752e-01 -1.16514e-05  4.51945e-07  4.51945e-07
00175 0008 -3.59375e+00  5.94307e-01  1.00178e+00 -1.15977e-04 -1.15977e-04  9.99113e-01  5.04362e-06  9.99113e-01 -1.00412e-03 -2.61608e-03  1.70748e-04  1.70748e-04  1.30452e-03 -7.42446e-06  1.30452e-03 -1.32290e-04  5.72309e-06  5.72309e-06  1.00768e-07  7.71682e-01 -2.53170e-05  1.10096e-06  1.10096e-06
00175 0009 -3.28125e+00  5.67563e-01  1.00226e+00 -1.61792e-04 -1.61792e-04  9.98871e-01  7.70697e-06  9.98871e-01 -1.31697e-03 -3.43215e-03  2.45345e-04  2.45345e-04  1.71019e-03 -1.16851e-05  1.71019e-03 -2.65933e-04  1.26216e-05  1.26216e-05  1.57467e-07  7.54350e-01 -5.11743e-05  2.43689e-06  2.43689e-06
00175 0010 -2.96875e+00  5.37206e-01  1.00291e+00 -2.30262e-04 -2.30262e-04  9.98548e-01  1.21279e-05  9.98548e-01 -1.75728e-03 -4.58574e-03  3.62451e-04  3.62451e-04  2.28273e-03 -1.90752e-05  2.28273e-03 -5.30696e-04  2.75675e-05  2.75675e-05 -2.04931e-06  7.34212e-01 -1.00994e-04  5.26695e-06  5.26695e-06
00175 0011 -2.65625e+00  5.02509e-01  1.00378e+00 -3.34139e-04 -3.34139e-04  9.98116e-01  1.96907e-05  9.98116e-01 -2.38305e-03 -6.23946e-03  5.51140e-04  5.51140e-04  3.10176e-03 -3.24614e-05  3.10176e-03 -1.03370e-03  6.08725e-05  6.08725e-05  6.05802e-07  7.10539e-01 -1.98169e-04  1.15806e-05  1.15806e-05
00176 0004 -2.42188e+00  4.72106e-01  1.00469e+00 -2.26515e-04 -2.26515e-04  9.97664e-01  7.32379e-06  9.97664e-01 -3.05911e-03 -8.11490e-03  3.91771e-04  3.91771e-04  4.02891e-03 -1.26536e-05  4.02891e-03 -1.75529e-03  5.61639e-05  5.61639e-05 -2.54863e-06  6.89159e-01 -3.35473e-04  1.07482e-05  1.07482e-05
00176 0005 -2.26562e+00  4.50502e-01  1.00536e+00 -2.77150e-04 -2.77150e-04  9.97329e-01  9.57070e-06  9.97329e-01 -3.61833e-03 -9.64201e-03  4.97532e-04  4.97532e-04  4.78221e-03 -1.71730e-05  4.78221e-03 -2.47949e-03  8.48755e-05  8.48755e-05 -2.32379e-06  6.73568e-01 -4.73116e-04  1.62987e-05  1.62987e-05
00176 0006 -2.10938e+00  4.27214e-01  1.00613e+00 -3.40337e-04 -3.40337e-04  9.96949e-01  1.26164e-05  9.96949e-01 -4.29848e-03 -1.15150e-02  6.38338e-04  6.38338e-04  5.70454e-03 -2.36621e-05  5.70454e-03 -3.50681e-03  1.29918e-04  1.29918e-04  2.69721e-06  6.56359e-01 -6.70386e-04  2.48260e-05  2.48260e-05
00176 0007 -1.95312e+00  4.02074e-01  1.00699e+00 -4.18891e-04 -4.18891e-04  9.96526e-01  1.67644e-05  9.96526e-01 -5.13988e-03 -1.38500e-02  8.28945e-04  8.28945e-04  6.85240e-03 -3.31678e-05  6.85240e-03 -4.97990e-03  1.99160e-04  1.99160e-04 -2.98161e-07  6.37268e-01 -9.55499e-04  3.81677e-05  3.81677e-05
00176 0008 -1.79688e+00  3.74906e-01  1.00791e+00 -5.15722e-04 -5.15722e-04  9.96068e-01  2.24314e-05  9.96068e-01 -6.16720e-03 -1.67477e-02  1.08978e-03  1.08978e-03  8.27434e-03 -4.73831e-05  8.27434e-03 -7.09618e-03  3.08321e-04  3.08321e-04  5.31719e-07  6.15971e-01 -1.36804e-03  5.93966e-05  5.93966e-05
00176 0009 -1.64062e+00  3.45530e-01  1.00886e+00 -6.33032e-04 -6.33032e-04  9.95598e-01  3.01582e-05  9.95598e-01 -7.43077e-03 -2.03655e-02  1.45168e-03  1.45168e-03  1.00470e-02 -6.91252e-05  1.00470e-02 -1.00912e-02  4.80276e-04  4.80276e-04  4.63916e-07  5.92072e-01 -1.96278e-03  9.33883e-05  9.33883e-05
00176 0010 -1.48438e+00  3.13774e-01  1.00976e+00 -7.71105e-04 -7.71105e-04  9.95154e-01  4.06164e-05  9.95154e-01 -8.98785e-03 -2.48886e-02  1.96077e-03  1.96077e-03  1.22612e-02 -1.03218e-04  1.22612e-02 -1.42345e-02  7.49199e-04  7.49199e-04 -5.68317e-06  5.65069e-01 -2.81245e-03  1.47966e-04  1.47966e-04
00176 0011 -1.32812e+00  2.79499e-01  1.01049e+00 -9.26146e-04 -9.26146e-04  9.94797e-01  5.45505e-05  9.94797e-01 -1.08990e-02 -3.05130e-02  2.68611e-03  2.68611e-03  1.50147e-02 -1.58091e-04  1.50147e-02 -1.97294e-02  1.16025e-03  1.16025e-03 -1.45646e-05  5.34331e-01 -3.99909e-03  2.35162e-04  2.35162e-04
00177 0004 -1.21094e+00  2.51187e-01  1.01093e+00 -5.27553e-04 -5.27553e-04  9.94579e-01  1.70524e-05  9.94579e-01 -1.26621e-02 -3.60700e-02  1.73488e-03  1.73488e-03  1.77415e-02 -5.60565e-05  1.77415e-02 -2.49499e-02  8.04826e-04  8.04826e-04 -5.54660e-06  5.07461e-01 -5.20459e-03  1.67863e-04  1.67863e-04
00177 0005 -1.13281e+00  2.32023e-01  1.01102e+00 -5.68504e-04 -5.68504e-04  9.94536e-01  1.96336e-05  9.94536e-01 -1.39508e-02 -3.99859e-02  2.05892e-03  2.05892e-03  1.96647e-02 -7.10146e-05  1.96647e-02 -2.86277e-02  9.87423e-04  9.87423e-04 -8.68320e-06  4.88380e-01 -6.10808e-03  2.10566e-04  2.10566e-04
00177 0006 -1.05469e+00  2.12233e-01  1.01097e+00 -6.07956e-04 -6.07956e-04  9.94562e-01  2.25413e-05  9.94562e-01 -1.53583e-02 -4.42816e-02  2.44948e-03  2.44948e-03  2.17786e-02 -9.07420e-05  2.17786e-02 -3.24811e-02  1.20302e-03  1.20302e-03 -1.42347e-05  4.67803e-01 -7.10427e-03  2.63041e-04  2.63041e-04
00177 0007 -9.76562e-01  1.91862e-01  1.01076e+00 -6.44408e-04 -6.44408e-04  9.94665e-01  2.57931e-05  9.94665e-01 -1.68832e-02 -4.89219e-02  2.92401e-03  2.92401e-03  2.40678e-02 -1.16977e-04  2.40678e-02 -3.64103e-02  1.45631e-03  1.45631e-03 -1.34159e-06  4.45552e-01 -8.17386e-03  3.26876e-04  3.26876e-04
00177 0008 -8.98438e-01  1.70985e-01  1.01037e+00 -6.75920e-04 -6.75920e-04  9.94853e-01  2.93991e-05  9.94853e-01 -1.85246e-02 -5.38701e-02  3.50150e-03  3.50150e-03  2.65166e-02 -1.52246e-04  2.65166e-02 -4.02689e-02  1.75048e-03  1.75048e-03  4.07134e-07  4.21428e-01 -9.28556e-03  4.03658e-04  4.03658e-04
