# Athena++ data at time=9.203125e+00  cycle=590 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00132 0004 -9.68750e+00  8.15064e-01  1.01519e+00 -7.59873e-04 -7.59873e-04  9.92491e-01  2.53256e-05  9.92491e-01 -2.96212e-03 -4.05492e-03  2.00063e-04  2.00063e-04  1.98183e-03 -6.76001e-06  1.98183e-03  2.06450e-03 -6.74415e-05 -6.74415e-05  3.53355e-05  9.15400e-01 -9.55139e-04  3.57351e-05  3.57351e-05
00132 0005 -9.06250e+00  8.03369e-01  1.02090e+00 -1.09652e-03 -1.09652e-03  9.89710e-01  3.86323e-05  9.89710e-01 -3.63378e-03 -5.47019e-03  2.84269e-04  2.84269e-04  2.65092e-03 -1.00440e-05  2.65092e-03  2.68779e-03 -9.48837e-05 -9.48837e-05  2.68065e-05  9.12878e-01 -1.26860e-03  4.62837e-05  4.62837e-05
00132 0006 -8.43750e+00  7.90102e-01  1.02855e+00 -1.59196e-03 -1.59196e-03  9.86026e-01  5.96765e-05  9.86026e-01 -4.21330e-03 -7.21504e-03  3.98194e-04  3.98194e-04  3.45715e-03 -1.49195e-05  3.45715e-03  2.86678e-03 -1.11118e-04 -1.11118e-04  6.69570e-06  9.10485e-01 -1.68521e-03  6.39583e-05  6.39583e-05
00132 0007 -7.81250e+00  7.75084e-01  1.03863e+00 -2.31359e-03 -2.31359e-03  9.81230e-01  9.31552e-05  9.81230e-01 -4.53881e-03 -9.27772e-03  5.48219e-04  5.48219e-04  4.38005e-03 -2.20714e-05  4.38005e-03  2.31137e-03 -9.77714e-05 -9.77714e-05 -2.31412e-06  9.07969e-01 -2.27027e-03  9.19857e-05  9.19857e-05
00132 0008 -7.18750e+00  7.58126e-01  1.05174e+00 -3.35240e-03 -3.35240e-03  9.75103e-01  1.46268e-04  9.75103e-01 -4.45296e-03 -1.17348e-02  7.48184e-04  7.48184e-04  5.43517e-03 -3.26494e-05  5.43517e-03  4.10044e-04 -2.28045e-05 -2.28045e-05 -7.65829e-06  9.04893e-01 -3.14267e-03  1.37632e-04  1.37632e-04
00132 0009 -6.56250e+00  7.39050e-01  1.06843e+00 -4.83385e-03 -4.83385e-03  9.67466e-01  2.30593e-04  9.67466e-01 -3.82654e-03 -1.47458e-02  1.02254e-03  1.02254e-03  6.66705e-03 -4.87874e-05  6.66705e-03 -3.69750e-03  1.71366e-04  1.71366e-04 -9.26640e-06  9.00593e-01 -4.52239e-03  2.16204e-04  2.16204e-04
00132 0010 -5.93750e+00  7.17664e-01  1.08924e+00 -6.93122e-03 -6.93122e-03  9.58205e-01  3.65099e-04  9.58205e-01 -2.55159e-03 -1.86305e-02  1.41570e-03  1.41570e-03  8.17695e-03 -7.45914e-05  8.17695e-03 -1.12342e-02  5.86486e-04  5.86486e-04 -1.07540e-05  8.94133e-01 -6.78280e-03  3.57684e-04  3.57684e-04
00132 0011 -5.31250e+00  6.93733e-01  1.11450e+00 -9.88291e-03 -9.88291e-03  9.47326e-01  5.81479e-04  9.47326e-01 -5.17805e-04 -2.39285e-02  2.01202e-03  2.01202e-03  1.01348e-02 -1.18415e-04  1.01348e-02 -2.39706e-02  1.40463e-03  1.40463e-03 -9.46363e-06  8.84235e-01 -1.05220e-02  6.19330e-04  6.19330e-04
00133 0004 -4.84375e+00  6.73233e-01  1.13831e+00 -6.49861e-03 -6.49861e-03  9.37316e-01  2.09660e-04  9.37316e-01  1.66599e-03 -2.98708e-02  1.36087e-03  1.36087e-03  1.22831e-02 -4.39123e-05  1.22831e-02 -3.91181e-02  1.25886e-03  1.25886e-03 -1.23656e-05  8.73115e-01 -1.50533e-02  4.85695e-04  4.85695e-04
00133 0005 -4.53125e+00  6.58891e-01  1.15444e+00 -7.72911e-03 -7.72911e-03  9.30760e-01  2.66537e-04  9.30760e-01  3.41754e-03 -3.47268e-02  1.68223e-03  1.68223e-03  1.39773e-02 -5.80004e-05  1.39773e-02 -5.21380e-02  1.79527e-03  1.79527e-03 -1.15991e-05  8.63742e-01 -1.90327e-02  6.56424e-04  6.56424e-04
00133 0006 -4.21875e+00  6.43576e-01  1.17130e+00 -9.17574e-03 -9.17574e-03  9.24060e-01  3.39867e-04  9.24060e-01  5.48684e-03 -4.08074e-02  2.11003e-03  2.11003e-03  1.60650e-02 -7.81475e-05  1.60650e-02 -6.83588e-02  2.52950e-03  2.52950e-03 -8.81490e-06  8.52231e-01 -2.41040e-02  8.92905e-04  8.92905e-04
00133 0007 -3.90625e+00  6.27104e-01  1.18845e+00 -1.08648e-02 -1.08648e-02  9.17397e-01  4.34618e-04  9.17397e-01  7.94531e-03 -4.85341e-02  2.69382e-03  2.69382e-03  1.86852e-02 -1.07765e-04  1.86852e-02 -8.84338e-02  3.53539e-03  3.53539e-03 -9.28643e-06  8.38118e-01 -3.05453e-02  1.22196e-03  1.22196e-03
00133 0008 -3.59375e+00  6.09207e-01  1.20520e+00 -1.28185e-02 -1.28185e-02  9.11038e-01  5.57355e-04  9.11038e-01  1.08983e-02 -5.84723e-02  3.50682e-03  3.50682e-03  2.20290e-02 -1.52457e-04  2.20290e-02 -1.13104e-01  4.91513e-03  4.91513e-03 -1.45840e-05  8.20841e-01 -3.86982e-02  1.68254e-03  1.68254e-03
00133 0009 -3.28125e+00  5.89477e-01  1.22052e+00 -1.50464e-02 -1.50464e-02  9.05351e-01  7.16515e-04  9.05351e-01  1.45084e-02 -7.13625e-02  4.66408e-03  4.66408e-03  2.63579e-02 -2.22067e-04  2.63579e-02 -1.43147e-01  6.81336e-03  6.81336e-03 -1.96418e-05  7.99708e-01 -4.89732e-02  2.33187e-03  2.33187e-03
00133 0010 -2.96875e+00  5.67293e-01  1.23294e+00 -1.75313e-02 -1.75313e-02  9.00844e-01  9.22721e-04  9.00844e-01  1.90258e-02 -8.82142e-02  6.34851e-03  6.34851e-03  3.20550e-02 -3.34089e-04  3.20550e-02 -1.79274e-01  9.43148e-03  9.43148e-03 -2.44446e-05  7.73870e-01 -6.18487e-02  3.25480e-03  3.25480e-03
00133 0011 -2.65625e+00  5.41714e-01  1.24046e+00 -2.02082e-02 -2.02082e-02  8.98189e-01  1.18875e-03  8.98189e-01  2.48390e-02 -1.10348e-01  8.85627e-03  8.85627e-03  3.96761e-02 -5.20941e-04  3.96761e-02 -2.21901e-01  1.30487e-02  1.30487e-02 -3.49591e-05  7.42304e-01 -7.78429e-02  4.57840e-03  4.57840e-03
