# Athena++ data at time=2.093750e-01  cycle=14 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00132 0004 -9.68750e+00  8.17834e-01  1.00000e+00 -4.46131e-08 -4.46131e-08  1.00000e+00  1.40256e-09  1.00000e+00 -2.01736e-06 -6.16389e-06  3.17327e-07  3.17327e-07  3.08194e-06 -1.04530e-08  3.08194e-06  3.00805e-07 -7.14643e-10 -7.14643e-10 -1.30641e-06  9.04342e-01  2.21922e-07 -1.28921e-10 -1.28921e-10
00132 0005 -9.06250e+00  8.06889e-01  1.00000e+00 -2.59921e-07 -2.59921e-07  9.99998e-01  8.94307e-09  9.99998e-01 -8.33172e-06 -2.62195e-05  1.38126e-06  1.38126e-06  1.31096e-05 -4.73913e-08  1.31096e-05  9.12298e-07 -7.18419e-09 -7.18419e-09 -2.58076e-06  8.98272e-01 -1.30830e-07  4.29057e-10  4.29057e-10
00132 0006 -8.43750e+00  7.94554e-01  1.00001e+00 -3.57609e-07 -3.57609e-07  9.99997e-01  1.32501e-08  9.99997e-01 -1.31060e-05 -3.45085e-05  1.91755e-06  1.91755e-06  1.72541e-05 -7.10559e-08  1.72541e-05  2.00487e-07 -1.28905e-08 -1.28905e-08  2.15942e-07  8.91381e-01 -1.96114e-08  1.33582e-09  1.33582e-09
00132 0007 -7.81250e+00  7.80548e-01  1.00001e+00 -5.01866e-07 -5.01866e-07  9.99996e-01  2.00786e-08  9.99996e-01 -1.70445e-05 -4.51803e-05  2.71438e-06  2.71438e-06  2.25899e-05 -1.08621e-07  2.25899e-05  4.47449e-07 -1.70508e-08 -1.70508e-08  9.73841e-09  8.83490e-01 -4.04648e-08  1.98792e-09  1.98792e-09
00132 0008 -7.18750e+00  7.64510e-01  1.00001e+00 -7.21669e-07 -7.21669e-07  9.99994e-01  3.13860e-08  9.99994e-01 -2.27804e-05 -6.03902e-05  3.94440e-06  3.94440e-06  3.01946e-05 -1.71584e-07  3.01946e-05  5.42271e-07 -2.34899e-08 -2.34899e-08 -1.66272e-08  8.74368e-01 -6.15188e-08  3.14975e-09  3.14975e-09
00132 0009 -6.56250e+00  7.45969e-01  1.00001e+00 -1.06705e-06 -1.06705e-06  9.99993e-01  5.08355e-08  9.99993e-01 -3.11622e-05 -8.25219e-05  5.90407e-06  5.90407e-06  4.12600e-05 -2.81390e-07  4.12600e-05  6.69615e-07 -3.20060e-08 -3.20060e-08 -2.71694e-08  8.63701e-01 -8.62393e-08  5.21688e-09  5.21688e-09
00132 0010 -5.93750e+00  7.24297e-01  1.00002e+00 -1.62907e-06 -1.62907e-06  9.99990e-01  8.58374e-08  9.99990e-01 -4.37370e-05 -1.15700e-04  9.14685e-06  9.14685e-06  5.78482e-05 -4.82290e-07  5.78482e-05  7.70659e-07 -4.08661e-08 -4.08661e-08 -5.81848e-08  8.51065e-01 -1.17432e-07  9.15486e-09  9.15486e-09
00132 0011 -5.31250e+00  6.98645e-01  1.00003e+00 -2.58641e-06 -2.58641e-06  9.99985e-01  1.52268e-07  9.99985e-01 -6.34994e-05 -1.67285e-04  1.47850e-05  1.47850e-05  8.36386e-05 -8.71464e-07  8.36386e-05  8.31981e-07 -5.17036e-08 -5.17036e-08 -4.31998e-08  8.35863e-01 -2.09782e-07  1.69834e-08  1.69834e-08
00133 0004 -4.84375e+00  6.75320e-01  1.00004e+00 -1.90535e-06 -1.90535e-06  9.99980e-01  6.17506e-08  9.99980e-01 -9.05989e-05 -2.30677e-04  1.10625e-05  1.10625e-05  1.15331e-04 -3.60453e-07  1.15331e-04 -3.50972e-07 -6.35443e-08 -6.35443e-08  6.12977e-06  8.21796e-01 -1.87541e-07  2.28657e-08  2.28657e-08
00133 0005 -4.53125e+00  6.58220e-01  1.00005e+00 -2.50351e-06 -2.50351e-06  9.99976e-01  8.63032e-08  9.99976e-01 -1.07532e-04 -2.85222e-04  1.47258e-05  1.47258e-05  1.42601e-04 -5.08820e-07  1.42601e-04  1.35426e-07 -4.71584e-10 -4.71584e-10 -2.81868e-07  8.11328e-01 -4.60268e-07  1.64391e-08  1.64391e-08
