# Athena++ data at time=6.093750e-01  cycle=40 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00132 0004 -9.68750e+00  8.17831e-01  1.00001e+00 -7.82414e-07 -7.82414e-07  9.99993e-01  2.52536e-08  9.99993e-01 -1.07934e-05 -3.42436e-05  1.78466e-06  1.78466e-06  1.71214e-05 -5.79765e-08  1.71214e-05  3.91509e-06 -1.76611e-08 -1.76611e-08 -6.31821e-06  9.04346e-01 -1.27394e-06 -1.96290e-09 -1.96290e-09
00132 0005 -9.06250e+00  8.06884e-01  1.00004e+00 -2.16116e-06 -2.16116e-06  9.99980e-01  7.43546e-08  9.99980e-01 -2.37274e-05 -7.28171e-05  3.90733e-06  3.90733e-06  3.64063e-05 -1.33470e-07  3.64063e-05  5.70346e-06 -6.57138e-08 -6.57138e-08 -6.01088e-06  8.98283e-01 -9.26430e-07  9.04442e-09  9.04442e-09
00132 0006 -8.43750e+00  7.94550e-01  1.00005e+00 -3.03631e-06 -3.03631e-06  9.99973e-01  1.12456e-07  9.99973e-01 -3.73120e-05 -1.00707e-04  5.62830e-06  5.62830e-06  5.03492e-05 -2.08035e-07  5.03492e-05  2.72426e-06 -1.05094e-07 -1.05094e-07 -4.75140e-07  8.91399e-01 -8.20897e-07  2.57795e-08  2.57795e-08
00132 0007 -7.81250e+00  7.80542e-01  1.00007e+00 -4.25567e-06 -4.25567e-06  9.99965e-01  1.70277e-07  9.99965e-01 -5.02478e-05 -1.32258e-04  7.94428e-06  7.94428e-06  6.61219e-05 -3.17985e-07  6.61219e-05  3.59451e-06 -1.45782e-07 -1.45782e-07  1.95825e-07  8.83514e-01 -9.41497e-07  3.94967e-08  3.94967e-08
00132 0008 -7.18750e+00  7.64502e-01  1.00009e+00 -6.12052e-06 -6.12052e-06  9.99953e-01  2.66195e-07  9.99953e-01 -6.71169e-05 -1.76933e-04  1.15552e-05  1.15552e-05  8.84540e-05 -5.02608e-07  8.84540e-05  4.62576e-06 -1.99274e-07 -1.99274e-07 -5.27856e-08  8.74399e-01 -1.39494e-06  6.14385e-08  6.14385e-08
00132 0009 -6.56250e+00  7.45958e-01  1.00013e+00 -9.04935e-06 -9.04935e-06  9.99937e-01  4.31168e-07  9.99937e-01 -9.19119e-05 -2.41977e-04  1.73085e-05  1.73085e-05  1.20965e-04 -8.24832e-07  1.20965e-04  5.64665e-06 -2.70271e-07 -2.70271e-07 -9.06230e-08  8.63744e-01 -2.05153e-06  9.95455e-08  9.95455e-08
00132 0010 -5.93750e+00  7.24283e-01  1.00017e+00 -1.38159e-05 -1.38159e-05  9.99913e-01  7.28037e-07  9.99913e-01 -1.29301e-04 -3.39569e-04  2.68448e-05  2.68448e-05  1.69739e-04 -1.41497e-06  1.69739e-04  6.49025e-06 -3.44155e-07 -3.44155e-07 -9.96708e-08  8.51124e-01 -3.13272e-06  1.68746e-07  1.68746e-07
00132 0011 -5.31250e+00  6.98626e-01  1.00025e+00 -2.19349e-05 -2.19349e-05  9.99876e-01  1.29133e-06  9.99876e-01 -1.88495e-04 -4.91983e-04  4.34832e-05  4.34832e-05  2.45898e-04 -2.56028e-06  2.45898e-04  7.87689e-06 -4.46282e-07 -4.46282e-07 -8.75725e-08  8.35947e-01 -5.05518e-06  3.01056e-07  3.01056e-07
00133 0004 -4.84375e+00  6.75296e-01  1.00033e+00 -1.61839e-05 -1.61839e-05  9.99833e-01  5.23865e-07  9.99833e-01 -2.57194e-04 -6.75331e-04  3.27638e-05  3.27638e-05  3.37495e-04 -1.05931e-06  3.37495e-04  3.73169e-06 -1.60567e-07 -1.60567e-07  5.21308e-06  8.21910e-01 -7.51584e-06  2.51089e-07  2.51089e-07
00133 0005 -4.53125e+00  6.58190e-01  1.00041e+00 -2.11955e-05 -2.11955e-05  9.99795e-01  7.31615e-07  9.99795e-01 -3.21732e-04 -8.39695e-04  4.33743e-05  4.33743e-05  4.19588e-04 -1.50017e-06  4.19588e-04 -5.90683e-07  1.29543e-08  1.29543e-08  4.10568e-06  8.11467e-01 -9.79113e-06  3.63263e-07  3.63263e-07
