# Athena++ data at time=8.406250e+00  cycle=539 
# gid   i       x1v         z4c_chi         z4c_gxx         z4c_gxy         z4c_gxz         z4c_gyy         z4c_gyz         z4c_gzz         z4c_Khat         z4c_Axx         z4c_Axy         z4c_Axz         z4c_Ayy         z4c_Ayz         z4c_Azz         z4c_Gamx         z4c_Gamy         z4c_Gamz         z4c_Theta         z4c_alpha         z4c_betax         z4c_betay         z4c_betaz     
00132 0004 -9.68750e+00  8.15956e-01  1.01066e+00 -5.32879e-04 -5.32879e-04  9.94711e-01  1.78573e-05  9.94711e-01 -2.14417e-03 -2.91578e-03  1.44534e-04  1.44534e-04  1.43472e-03 -4.93911e-06  1.43472e-03  1.36574e-03 -4.78368e-05 -4.78368e-05  2.14663e-05  9.11683e-01 -6.68701e-04  2.44890e-05  2.44890e-05
00132 0005 -9.06250e+00  8.04487e-01  1.01469e+00 -7.71998e-04 -7.71998e-04  9.92737e-01  2.72815e-05  9.92737e-01 -2.82483e-03 -4.06851e-03  2.11983e-04  2.11983e-04  1.98993e-03 -7.52658e-06  1.98993e-03  2.00006e-03 -7.32495e-05 -7.32495e-05  1.85380e-05  9.08160e-01 -8.99512e-04  3.24983e-05  3.24983e-05
00132 0006 -8.43750e+00  7.91429e-01  1.02025e+00 -1.13314e-03 -1.13314e-03  9.90030e-01  4.25286e-05  9.90030e-01 -3.60626e-03 -5.60493e-03  3.09767e-04  3.09767e-04  2.71878e-03 -1.16313e-05  2.71878e-03  2.51813e-03 -9.78846e-05 -9.78846e-05  1.84433e-06  9.04756e-01 -1.23594e-03  4.67063e-05  4.67063e-05
00132 0007 -7.81250e+00  7.76520e-01  1.02790e+00 -1.67746e-03 -1.67746e-03  9.86340e-01  6.75575e-05  9.86340e-01 -4.37065e-03 -7.55807e-03  4.48397e-04  4.48397e-04  3.62480e-03 -1.80597e-05  3.62480e-03  2.69371e-03 -1.11744e-04 -1.11744e-04 -6.97559e-06  9.01433e-01 -1.72503e-03  6.96974e-05  6.96974e-05
00132 0008 -7.18750e+00  7.59487e-01  1.03827e+00 -2.49054e-03 -2.49054e-03  9.81403e-01  1.08650e-04  9.81403e-01 -4.95049e-03 -1.00129e-02  6.42577e-04  6.42577e-04  4.72917e-03 -2.80428e-05  4.72917e-03  2.02318e-03 -9.11789e-05 -9.11789e-05 -9.73475e-06  8.97999e-01 -2.45049e-03  1.07121e-04  1.07121e-04
00132 0009 -6.56250e+00  7.40051e-01  1.05205e+00 -3.69301e-03 -3.69301e-03  9.74960e-01  1.76137e-04  9.74960e-01 -5.14819e-03 -1.31067e-02  9.15708e-04  9.15708e-04  6.06679e-03 -4.36881e-05  6.06679e-03 -2.96745e-04  1.14770e-05  1.14770e-05 -1.15259e-05  8.94023e-01 -3.58211e-03  1.71046e-04  1.71046e-04
00132 0010 -5.93750e+00  7.17936e-01  1.06990e+00 -5.45424e-03 -5.45424e-03  9.66808e-01  2.87236e-04  9.66808e-01 -4.76733e-03 -1.70848e-02  1.30991e-03  1.30991e-03  7.70613e-03 -6.89981e-05  7.70613e-03 -5.46615e-03  2.85256e-04  2.85256e-04 -9.67434e-06  8.88771e-01 -5.43429e-03  2.86327e-04  2.86327e-04
00132 0011 -5.31250e+00  6.92832e-01  1.09236e+00 -8.01039e-03 -8.01039e-03  9.56849e-01  4.71191e-04  9.56849e-01 -3.61817e-03 -2.24438e-02  1.90520e-03  1.90520e-03  9.80239e-03 -1.12092e-04  9.80239e-03 -1.52389e-02  8.93506e-04  8.93506e-04 -9.54394e-06  8.81125e-01 -8.54240e-03  5.02502e-04  5.02502e-04
00133 0004 -4.84375e+00  6.71093e-01  1.11409e+00 -5.38722e-03 -5.38722e-03  9.47441e-01  1.73764e-04  9.47441e-01 -2.06430e-03 -2.83344e-02  1.30365e-03  1.30365e-03  1.20358e-02 -4.20606e-05  1.20358e-02 -2.76481e-02  8.89753e-04  8.89753e-04 -1.56542e-05  8.72547e-01 -1.23829e-02  3.99357e-04  3.99357e-04
00133 0005 -4.53125e+00  6.55792e-01  1.12923e+00 -6.50003e-03 -6.50003e-03  9.41080e-01  2.24112e-04  9.41080e-01 -6.78682e-04 -3.30823e-02  1.61937e-03  1.61937e-03  1.37670e-02 -5.58390e-05  1.37670e-02 -3.87255e-02  1.33394e-03  1.33394e-03 -8.24255e-06  8.65218e-01 -1.58119e-02  5.45185e-04  5.45185e-04
00133 0006 -4.21875e+00  6.39400e-01  1.14538e+00 -7.82779e-03 -7.82779e-03  9.34436e-01  2.89909e-04  9.34436e-01  1.06242e-03 -3.89902e-02  2.03657e-03  2.03657e-03  1.58777e-02 -7.54476e-05  1.58777e-02 -5.28791e-02  1.95751e-03  1.95751e-03 -9.51716e-06  8.56072e-01 -2.02412e-02  7.49676e-04  7.49676e-04
00133 0007 -3.90625e+00  6.21752e-01  1.16224e+00 -9.40247e-03 -9.40247e-03  9.27656e-01  3.76107e-04  9.27656e-01  3.22976e-03 -4.64383e-02  2.60235e-03  2.60235e-03  1.84920e-02 -1.04116e-04  1.84920e-02 -7.07962e-02  2.83123e-03  2.83123e-03 -1.09619e-05  8.44653e-01 -2.59449e-02  1.03781e-03  1.03781e-03
