# Nx1 Nx2 Nx3 Ncycle region weighting sampled_volume cell_count C_rms H_rms M_rms Z_rms H_linf M_linf
0128 0256 0001 01051 box coordinate 3.2768000000000000e+04 210944 1.3194438500122334e-05 5.9874580795376770e-06 7.1269267103630078e-06 2.7929498686711051e-06 1.0877912605523621e-03 4.3512610457686054e-03
0128 0256 0001 01051 box proper 3.6630070842775945e+04 210944 2.2684289057556708e-05 1.1158262761476681e-05 1.2134626568537554e-05 4.7117337994970030e-06 1.0877912605523621e-03 4.3512610457686054e-03
0128 0256 0001 01051 r<=1 coordinate 1.5859375000000000e+00 406 2.0433034464567978e-05 1.7177699208808825e-05 7.5304461799582592e-06 3.4712773489828336e-06 4.0385445053187975e-05 1.8741130200160073e-05
0128 0256 0001 01051 r<=1 proper 6.3531273349423945e+00 406 2.0464554053454736e-05 1.7206983949222627e-05 7.5504215653541563e-06 3.4712039763727846e-06 4.0385445053187975e-05 1.8741130200160073e-05
