cycle,time,rk_stage,max_abs_prescribed_shift_state
2542,26.389884602705536,1,0
2542,26.389884602705536,2,0
2542,26.389884602705536,3,0
2542,26.389884602705536,4,0
2543,26.400278113091247,1,0
2543,26.400278113091247,2,0
2543,26.400278113091247,3,0
2543,26.400278113091247,4,0
2544,26.410670781957784,1,0
2544,26.410670781957784,2,0
2544,26.410670781957784,3,0
2544,26.410670781957784,4,0
2545,26.421062606789029,1,0
2545,26.421062606789029,2,0
2545,26.421062606789029,3,0
2545,26.421062606789029,4,0
2546,26.431453585068837,1,0
2546,26.431453585068837,2,0
2546,26.431453585068837,3,0
2546,26.431453585068837,4,0
2547,26.44184371428117,1,0
2547,26.44184371428117,2,0
2547,26.44184371428117,3,0
2547,26.44184371428117,4,0
2548,26.45223299191025,1,0
2548,26.45223299191025,2,0
2548,26.45223299191025,3,0
2548,26.45223299191025,4,0
2549,26.462621415440708,1,0
2549,26.462621415440708,2,0
2549,26.462621415440708,3,0
2549,26.462621415440708,4,0
2550,26.473008982357698,1,0
2550,26.473008982357698,2,0
2550,26.473008982357698,3,0
2550,26.473008982357698,4,0
2551,26.483395690147049,1,0
2551,26.483395690147049,2,0
2551,26.483395690147049,3,0
2551,26.483395690147049,4,0
2552,26.493781536295391,1,0
2552,26.493781536295391,2,0
2552,26.493781536295391,3,0
2552,26.493781536295391,4,0
2553,26.50416651829028,1,0
2553,26.50416651829028,2,0
2553,26.50416651829028,3,0
2553,26.50416651829028,4,0
2554,26.514550633620324,1,0
2554,26.514550633620324,2,0
2554,26.514550633620324,3,0
2554,26.514550633620324,4,0
2555,26.524933879775297,1,0
2555,26.524933879775297,2,0
2555,26.524933879775297,3,0
2555,26.524933879775297,4,0
2556,26.535316254246268,1,0
2556,26.535316254246268,2,0
2556,26.535316254246268,3,0
2556,26.535316254246268,4,0
2557,26.545697754525708,1,0
2557,26.545697754525708,2,0
2557,26.545697754525708,3,0
2557,26.545697754525708,4,0
2558,26.556078378107603,1,0
2558,26.556078378107603,2,0
2558,26.556078378107603,3,0
2558,26.556078378107603,4,0
2559,26.566458122487568,1,0
2559,26.566458122487568,2,0
2559,26.566458122487568,3,0
2559,26.566458122487568,4,0
2560,26.576836985162952,1,0
2560,26.576836985162952,2,0
2560,26.576836985162952,3,0
2560,26.576836985162952,4,0
2561,26.587214963632942,1,0
