cycle,time,stage,region,component,volume,cells,L1_integral,L2_integral,RMS,maximum,signed_at_max,gid,logical_level,k,j,i,x,y,z
240,0.015000000000000012,3,full,H,2.2099999999999471,4096,0.5768571834672056,0.43122868199350772,0.29007580236792363,0.41091162344976367,0.41091162344976367,60,3,0,6,7,0.8671875,1.1070312499999999,0.84999999999999998
240,0.015000000000000012,3,full,Mx,2.2099999999999471,4096,0.0090893052781146066,0.0067931702274110677,0.0045695807969652223,0.006471620501266203,0.006471620501266203,13,3,0,1,0,0.3828125,0.35546875,0.84999999999999998
240,0.015000000000000012,3,full,My,2.2099999999999471,4096,0.009950160133997743,0.0074379334405558885,0.0050032954690173949,0.0070761162336746893,0.0070761162336746893,12,3,0,7,0,0.2578125,0.47734375000000007,0.84999999999999998
240,0.015000000000000012,3,full,Mz,2.2099999999999471,4096,0.010337574963444611,0.007723687683762844,0.0051955145741917211,0.0073504136127012943,-0.0073504136127012943,0,3,0,2,4,0.0703125,0.050781249999999993,0.84999999999999998
240,0.015000000000000012,3,full,alpha_Mx,2.2099999999999471,4096,0.009089352934791347,0.0067932206467678216,0.0045696147126948021,0.0064635212649783733,-0.0064635212649783733,43,3,0,7,2,0.1640625,1.28984375,0.84999999999999998
240,0.015000000000000012,3,full,alpha_My,2.2099999999999471,4096,0.0099501866798845252,0.0074379721256529171,0.0050033214914296988,0.0070852408495618233,-0.0070852408495618233,0,3,0,6,1,0.0234375,0.13203124999999999,0.84999999999999998
240,0.015000000000000012,3,full,alpha_Mz,2.2099999999999471,4096,0.01033757102294203,0.0077236905449371025,0.0051955164988258043,0.0073603487975604761,-0.0073603487975604761,0,3,0,2,4,0.0703125,0.050781249999999993,0.84999999999999998
240,0.015000000000000012,3,full,C,2.2099999999999471,4096,0.00051860893679670753,0.00038738584406431184,0.00026058391808136359,0.00036860665626792428,0.00036860665626792428,55,3,0,3,6,0.9765625,0.88359375000000007,0.84999999999999998
240,0.015000000000000012,3,full,Zx,2.2099999999999471,4096,0.00085804108068723655,0.00064119230881509877,0.00043131262185960406,0.00061017972530940723,0.00061017972530940723,40,3,0,7,0,0.0078125,1.1273437499999999,0.84999999999999998
240,0.015000000000000012,3,full,Zy,2.2099999999999471,4096,0.00084683663890095407,0.00063306375760990526,0.00042584476660926439,0.00060231948031601171,0.00060231948031601171,20,3,0,0,5,0.8359375,0.010156250000000006,0.84999999999999998
240,0.015000000000000012,3,full,Zz,2.2099999999999471,4096,0.00082595504950167648,0.00061689158718588612,0.00041496618754515476,0.00058645391135948681,-0.00058645391135948681,4,3,0,0,3,0.3046875,0.010156250000000006,0.84999999999999998
240,0.015000000000000012,3,full,E_x_w,2.2099999999999471,4096,0.008963658522122225,0.006701134203400412,0.0045076706675456629,0.0063748895440647862,-0.0063748895440647862,0,3,0,0,0,0.0078125,0.010156250000000006,0.84999999999999998
240,0.015000000000000012,3,full,E_x_alpha,2.2099999999999471,4096,0.017638295521847626,0.01317320313579003,0.0088612553592329699,0.012518894357844767,-0.012518894357844767,21,3,0,0,7,0.9921875,0.010156250000000006,0.84999999999999998
240,0.015000000000000012,3,full,E_x_a,2.2099999999999471,4096,0.0088510028389830134,0.0066163793346778335,0.0044506583731972549,0.0062945850675279191,-0.0062945850675279191,63,3,0,7,5,0.9609375,1.28984375,0.84999999999999998
240,0.015000000000000012,3,full,E_x_c,2.2099999999999471,4096,0.0086212751497987284,0.0064396044527171049,0.0043317467194403615,0.0061232927309564783,-0.0061232927309564783,36,3,0,4,6,0.3515625,0.74140624999999993,0.84999999999999998
240,0.015000000000000012,3,full,E_x_b,2.2099999999999471,4096,0.0083975705628276959,0.0062721323389197088,0.004219092784735797,0.0059631233059476204,-0.0059631233059476204,35,3,0,7,2,0.1640625,0.96484375000000011,0.84999999999999998
