resolution,event,event_time,before_time,after_time,field,before,after,ratio,delta_log10_abs,leaf_count,max_level
n512,2,0.016214175436500177,0.012171701413242817,0.018904496297643673,H-norm2,3.1059683558805556e-06,4.320575486318431e-06,1.3910558612544297,0.14334457050062266,50,5
n512,2,0.016214175436500177,0.012171701413242817,0.018904496297643673,M-norm2,2.0521438536932593e-08,7.069021845185711e-08,3.4447009318881507,0.537151522537183,50,5
n512,2,0.016214175436500177,0.012171701413242817,0.018904496297643673,Z-norm2,8.68760716609947e-08,9.942074894897069e-08,1.1443973817891704,0.05857685553324554,50,5
n128,3,0.2979919496568637,0.29581977766913037,0.3045064856257353,C-norm2,0.04207970793860989,19839.200030712476,471467.1513323214,5.673451439401919,44,4
n128,3,0.2979919496568637,0.29581977766913037,0.3045064856257353,H-norm2,0.015589356510758427,19216.190175773034,1232648.067449845,6.090839099157435,44,4
n128,3,0.2979919496568637,0.29581977766913037,0.3045064856257353,M-norm2,0.009714732770105743,21.448606775313976,2207.843209163283,3.3439682285621517,44,4
n128,3,0.2979919496568637,0.29581977766913037,0.3045064856257353,Z-norm2,0.004032196516349992,150.38367147265322,37295.71980504137,4.571658993424959,44,4
n256,3,0.2979919496568637,0.2903911587196908,0.30305969096346536,C-norm2,0.0003064486149207348,151433.3863929571,494155884.60769016,8.693863971485673,44,4
n256,3,0.2979919496568637,0.2903911587196908,0.30305969096346536,H-norm2,0.00015763014926954054,150074.99632241268,952070381.3189386,8.97866905457,44,4
n256,3,0.2979919496568637,0.2903911587196908,0.30305969096346536,M-norm2,6.83551068097626e-05,177.33611850722357,2594336.0603731233,6.4140262322385695,44,4
n256,3,0.2979919496568637,0.2903911587196908,0.30305969096346536,Z-norm2,1.945842496720558e-05,295.22889280544445,15172291.349531678,7.181051173753863,44,4
n512,3,0.2979919496568637,0.29792786484072614,0.29888913708278964,C-norm2,4.475902431256608e-06,1084953.9213563993,242398921339.26587,11.384530682914022,44,4
n512,3,0.2979919496568637,0.29792786484072614,0.29888913708278964,H-norm2,3.2018808877132047e-06,1082748.040764612,338159999929.8895,11.52912223473092,44,4
n512,3,0.2979919496568637,0.29792786484072614,0.29888913708278964,M-norm2,8.287214158228622e-07,112.57972153101844,135847486.72053403,8.133051608057551,44,4
n512,3,0.2979919496568637,0.29792786484072614,0.29888913708278964,Z-norm2,1.0850621538315503e-07,523.3178759121979,4822929949.812258,9.683310954098758,44,4
n128,4,0.30305969096346536,0.29581977766913037,0.3045064856257353,C-norm2,0.04207970793860989,19839.200030712476,471467.1513323214,5.673451439401919,74,5
n128,4,0.30305969096346536,0.29581977766913037,0.3045064856257353,H-norm2,0.015589356510758427,19216.190175773034,1232648.067449845,6.090839099157435,74,5
n128,4,0.30305969096346536,0.29581977766913037,0.3045064856257353,M-norm2,0.009714732770105743,21.448606775313976,2207.843209163283,3.3439682285621517,74,5
n128,4,0.30305969096346536,0.29581977766913037,0.3045064856257353,Z-norm2,0.004032196516349992,150.38367147265322,37295.71980504137,4.571658993424959,74,5
n256,4,0.30305969096346536,0.30305969096346536,0.30808547539811854,C-norm2,151433.3863929571,154594.91023618053,1.020877323809028,0.008973557176247482,74,5
n256,4,0.30305969096346536,0.30305969096346536,0.30808547539811854,H-norm2,150074.99632241268,152836.17058682538,1.0183986295657188,0.007917806226464208,74,5
n256,4,0.30305969096346536,0.30305969096346536,0.30808547539811854,M-norm2,177.33611850722357,560.8362219540221,3.162560603418063,0.5000388565484175,74,5
n256,4,0.30305969096346536,0.30305969096346536,0.30808547539811854,Z-norm2,295.22889280544445,299.35629669076377,1.0139803521467639,0.0060295397735377065,74,5
n512,4,0.30305969096346536,0.29888913708278964,0.30431290748874895,C-norm2,1084953.9213563993,1168104.2952171706,1.0766395440617584,0.032070327042386104,74,5
n512,4,0.30305969096346536,0.29888913708278964,0.30431290748874895,H-norm2,1082748.040764612,1161642.3948770864,1.072864924379601,0.0305450469526356,74,5
n512,4,0.30305969096346536,0.29888913708278964,0.30431290748874895,M-norm2,112.57972153101844,4125.161851405432,36.642139412903504,1.5639808227494538,74,5
n512,4,0.30305969096346536,0.29888913708278964,0.30431290748874895,Z-norm2,523.3178759121979,583.8573056485884,1.1156838558798778,0.04754114881493399,74,5
n128,5,0.30557312589868324,0.3045064856257353,0.30808547539811854,C-norm2,19839.200030712476,20339.525328810087,1.0252190258338578,0.010816657147387332,137,6
n128,5,0.30557312589868324,0.3045064856257353,0.30808547539811854,H-norm2,19216.190175773034,19693.76861362689,1.0248529200369783,0.010661542855531891,137,6
n128,5,0.30557312589868324,0.3045064856257353,0.30808547539811854,M-norm2,21.448606775313976,35.13668245301456,1.6381801774395301,0.21436166651131927,137,6
n128,5,0.30557312589868324,0.3045064856257353,0.30808547539811854,Z-norm2,150.38367147265322,152.63972508344867,1.015001985180324,0.0064668916600858495,137,6
n256,5,0.30557312589868324,0.30305969096346536,0.30808547539811854,C-norm2,151433.3863929571,154594.91023618053,1.020877323809028,0.008973557176247482,137,6
n256,5,0.30557312589868324,0.30305969096346536,0.30808547539811854,H-norm2,150074.99632241268,152836.17058682538,1.0183986295657188,0.007917806226464208,137,6
n256,5,0.30557312589868324,0.30305969096346536,0.30808547539811854,M-norm2,177.33611850722357,560.8362219540221,3.162560603418063,0.5000388565484175,137,6
n256,5,0.30557312589868324,0.30305969096346536,0.30808547539811854,Z-norm2,295.22889280544445,299.35629669076377,1.0139803521467639,0.0060295397735377065,137,6
n512,5,0.30557312589868324,0.30431290748874895,0.305610451566214,C-norm2,1168104.2952171706,1193680.841484955,1.0218957728111335,0.009406602646733653,137,6
n512,5,0.30557312589868324,0.30431290748874895,0.305610451566214,H-norm2,1161642.3948770864,1184495.5614420972,1.0196731512777035,0.008460984169399666,137,6
n512,5,0.30557312589868324,0.30431290748874895,0.305610451566214,M-norm2,4125.161851405432,6818.291281897684,1.65285424608848,0.21823455779987544,137,6
n512,5,0.30557312589868324,0.30431290748874895,0.305610451566214,Z-norm2,583.8573056485884,591.263588131163,1.0126850900227191,0.00547441581674013,137,6
n128,6,0.30682957468014205,0.3045064856257353,0.30808547539811854,C-norm2,19839.200030712476,20339.525328810087,1.0252190258338578,0.010816657147387332,179,7
n128,6,0.30682957468014205,0.3045064856257353,0.30808547539811854,H-norm2,19216.190175773034,19693.76861362689,1.0248529200369783,0.010661542855531891,179,7
n128,6,0.30682957468014205,0.3045064856257353,0.30808547539811854,M-norm2,21.448606775313976,35.13668245301456,1.6381801774395301,0.21436166651131927,179,7
n128,6,0.30682957468014205,0.3045064856257353,0.30808547539811854,Z-norm2,150.38367147265322,152.63972508344867,1.015001985180324,0.0064668916600858495,179,7
n256,6,0.30682957468014205,0.30305969096346536,0.30808547539811854,C-norm2,151433.3863929571,154594.91023618053,1.020877323809028,0.008973557176247482,179,7
n256,6,0.30682957468014205,0.30305969096346536,0.30808547539811854,H-norm2,150074.99632241268,152836.17058682538,1.0183986295657188,0.007917806226464208,179,7
n256,6,0.30682957468014205,0.30305969096346536,0.30808547539811854,M-norm2,177.33611850722357,560.8362219540221,3.162560603418063,0.5000388565484175,179,7
n256,6,0.30682957468014205,0.30305969096346536,0.30808547539811854,Z-norm2,295.22889280544445,299.35629669076377,1.0139803521467639,0.0060295397735377065,179,7
n512,6,0.30682957468014205,0.30635696491682973,0.30777156005262407,C-norm2,1188495.519517783,1178934.348543116,0.9919552317887185,-0.0035079276702694173,179,7
n512,6,0.30682957468014205,0.30635696491682973,0.30777156005262407,H-norm2,1177678.4204650922,1164408.432142043,0.988732078220633,-0.004921375454241428,179,7
n512,6,0.30682957468014205,0.30635696491682973,0.30777156005262407,M-norm2,8452.86143077574,12166.872172678726,1.4393791111233374,0.15817519573253902,179,7
n512,6,0.30682957468014205,0.30635696491682973,0.30777156005262407,Z-norm2,590.4680002019691,588.935298987916,0.9974042603265058,-0.001128781062170514,179,7
n128,7,0.3074574645524693,0.3045064856257353,0.30808547539811854,C-norm2,19839.200030712476,20339.525328810087,1.0252190258338578,0.010816657147387332,182,7
n128,7,0.3074574645524693,0.3045064856257353,0.30808547539811854,H-norm2,19216.190175773034,19693.76861362689,1.0248529200369783,0.010661542855531891,182,7
n128,7,0.3074574645524693,0.3045064856257353,0.30808547539811854,M-norm2,21.448606775313976,35.13668245301456,1.6381801774395301,0.21436166651131927,182,7
n128,7,0.3074574645524693,0.3045064856257353,0.30808547539811854,Z-norm2,150.38367147265322,152.63972508344867,1.015001985180324,0.0064668916600858495,182,7
n256,7,0.3074574645524693,0.30305969096346536,0.30808547539811854,C-norm2,151433.3863929571,154594.91023618053,1.020877323809028,0.008973557176247482,182,7
n256,7,0.3074574645524693,0.30305969096346536,0.30808547539811854,H-norm2,150074.99632241268,152836.17058682538,1.0183986295657188,0.007917806226464208,182,7
n256,7,0.3074574645524693,0.30305969096346536,0.30808547539811854,M-norm2,177.33611850722357,560.8362219540221,3.162560603418063,0.5000388565484175,182,7
n256,7,0.3074574645524693,0.30305969096346536,0.30808547539811854,Z-norm2,295.22889280544445,299.35629669076377,1.0139803521467639,0.0060295397735377065,182,7
n512,7,0.3074574645524693,0.30635696491682973,0.30777156005262407,C-norm2,1188495.519517783,1178934.348543116,0.9919552317887185,-0.0035079276702694173,182,7
n512,7,0.3074574645524693,0.30635696491682973,0.30777156005262407,H-norm2,1177678.4204650922,1164408.432142043,0.988732078220633,-0.004921375454241428,182,7
n512,7,0.3074574645524693,0.30635696491682973,0.30777156005262407,M-norm2,8452.86143077574,12166.872172678726,1.4393791111233374,0.15817519573253902,182,7
n512,7,0.3074574645524693,0.30635696491682973,0.30777156005262407,Z-norm2,590.4680002019691,588.935298987916,0.9974042603265058,-0.001128781062170514,182,7
n128,8,0.30808547539811854,0.30808547539811854,0.31314994699646215,C-norm2,20339.525328810087,20249.627843095717,0.9955801581275334,-0.0019237674487326828,185,7
n128,8,0.30808547539811854,0.30808547539811854,0.31314994699646215,H-norm2,19693.76861362689,19577.445252905218,0.9940933925342668,-0.002572812829068738,185,7
n128,8,0.30808547539811854,0.30808547539811854,0.31314994699646215,M-norm2,35.13668245301456,62.001974453917335,1.7645938695785397,0.24664476609957808,185,7
n128,8,0.30808547539811854,0.30808547539811854,0.31314994699646215,Z-norm2,152.63972508344867,152.51013103475753,0.9991509808562595,-0.0003688809448165742,185,7
n256,8,0.30808547539811854,0.30808547539811854,0.3105988583514159,C-norm2,154594.91023618053,153622.03761910927,0.9937069557103467,-0.0027416702120506287,185,7
n256,8,0.30808547539811854,0.30808547539811854,0.3105988583514159,H-norm2,152836.17058682538,151563.49722717865,0.9916729570313088,-0.0036315298362818993,185,7
n256,8,0.30808547539811854,0.30808547539811854,0.3105988583514159,M-norm2,560.8362219540221,862.2511911844317,1.537438484590462,0.18679774796785864,185,7
n256,8,0.30808547539811854,0.30808547539811854,0.3105988583514159,Z-norm2,299.35629669076377,298.88540940896013,0.9984270005775423,-0.0006836828266383321,185,7
n512,8,0.30808547539811854,0.30777156005262407,0.3090285727967147,C-norm2,1178934.348543116,1166891.5083498629,0.9897849780964181,-0.004459141734540317,185,7
n512,8,0.30808547539811854,0.30777156005262407,0.3090285727967147,H-norm2,1164408.432142043,1148519.9716794475,0.9863549077591552,-0.005966790182605486,185,7
n512,8,0.30808547539811854,0.30777156005262407,0.3090285727967147,M-norm2,12166.872172678726,16019.79767961563,1.3166734598879757,0.1194780816036971,185,7
n512,8,0.30808547539811854,0.30777156005262407,0.3090285727967147,Z-norm2,588.935298987916,586.8677285287546,0.9964893079720055,-0.0015273567865441429,185,7
n128,9,0.33336334920377986,0.33336334920377986,0.338477122018261,C-norm2,19589.043195549755,19357.47530606287,0.9881787034121455,-0.005164509979340259,188,7
n128,9,0.33336334920377986,0.33336334920377986,0.338477122018261,H-norm2,18714.25748527874,18410.010293247145,0.9837424919331731,-0.007118569219344728,188,7
n128,9,0.33336334920377986,0.33336334920377986,0.338477122018261,M-norm2,269.66192895014365,344.51383391178376,1.2775768357552582,0.10638702883888751,188,7
n128,9,0.33336334920377986,0.33336334920377986,0.338477122018261,Z-norm2,151.08285976886157,150.4778467260149,0.9959954885433577,-0.0017426287501591808,188,7
n256,9,0.33336334920377986,0.33336334920377986,0.3359106644529332,C-norm2,136900.7770825376,134510.48598611756,0.9825399742254282,-0.007649771504838476,188,7
n256,9,0.33336334920377986,0.33336334920377986,0.3359106644529332,H-norm2,129366.08393830985,126155.98097434056,0.9751858998414138,-0.01091258678399143,188,7
n256,9,0.33336334920377986,0.33336334920377986,0.3359106644529332,M-norm2,6382.075197026861,7209.8231634595195,1.1296988739365326,0.05296269585881053,188,7
n256,9,0.33336334920377986,0.33336334920377986,0.3359106644529332,Z-norm2,286.66834053246856,284.47063511361085,0.9923336305126139,-0.003342290012505078,188,7
n512,9,0.33336334920377986,0.33313509956642867,0.334319000355497,C-norm2,815575.5059370408,799359.3525668844,0.980116919583644,-0.008722113591974612,188,7
n512,9,0.33336334920377986,0.33313509956642867,0.334319000355497,H-norm2,674926.9976739688,652510.0181614562,0.9667860678417529,-0.014669616749125147,188,7
n512,9,0.33336334920377986,0.33313509956642867,0.334319000355497,M-norm2,138637.26729666418,144860.55432614393,1.0448889908956644,0.01907015341136553,188,7
n512,9,0.33336334920377986,0.33313509956642867,0.334319000355497,Z-norm2,492.6667689943797,486.4741465720742,0.9874304036479956,-0.005493504690652351,188,7
n128,10,0.42150302606253925,0.42150302606253925,0.42684374596097646,C-norm2,14251.160993522568,13914.468261081947,0.9763743646855401,-0.010383631776116786,185,7
n128,10,0.42150302606253925,0.42150302606253925,0.42684374596097646,H-norm2,11614.226849935667,11167.123178852024,0.9615037938503741,-0.0170489978061239,185,7
n128,10,0.42150302606253925,0.42150302606253925,0.42684374596097646,M-norm2,2108.709921112453,2225.681980814607,1.0554709106885813,0.023446268433329198,185,7
n128,10,0.42150302606253925,0.42150302606253925,0.42684374596097646,Z-norm2,129.89421941983858,128.0922368609839,0.9861273075360621,-0.006067014682112681,185,7
n256,10,0.42150302606253925,0.42150302606253925,0.4241691787336177,C-norm2,74311.6234901335,73853.31206933901,0.9938325742425027,-0.002686772752563016,185,7
n256,10,0.42150302606253925,0.42150302606253925,0.4241691787336177,H-norm2,45278.32454255543,44689.95989987143,0.9870056003920592,-0.005680383082675711,185,7
n256,10,0.42150302606253925,0.42150302606253925,0.4241691787336177,M-norm2,28264.44852630105,28403.841156377828,1.0049317300476275,0.002136558999610294,185,7
n256,10,0.42150302606253925,0.42150302606253925,0.4241691787336177,Z-norm2,180.76939256789302,178.16834929069367,0.9856112628346502,-0.006294342355997351,185,7
n512,10,0.42150302606253925,0.42074182431183343,0.4217159023083979,C-norm2,774323.4363868935,778532.2358253568,1.0054354540243573,0.0023541954093238004,185,7
n512,10,0.42150302606253925,0.42074182431183343,0.4217159023083979,H-norm2,624422.0284743123,630217.6350265009,1.0092815536414521,0.004012335846190318,185,7
n512,10,0.42150302606253925,0.42074182431183343,0.4217159023083979,M-norm2,148564.41025862028,146974.45331303714,0.9892978611578954,-0.004672929857521879,185,7
n512,10,0.42150302606253925,0.42074182431183343,0.4217159023083979,Z-norm2,301.2419900575046,302.02671721793513,1.0026049727007869,0.0011298542877633544,185,7
n128,11,0.4441985172511066,0.4428876136095265,0.44821577080912195,C-norm2,12942.503403435074,12635.539574125032,0.9762824996261101,-0.010424495574716808,182,7
n128,11,0.4441985172511066,0.4428876136095265,0.44821577080912195,H-norm2,9881.442057252592,9478.09998806171,0.9591818616297156,-0.018099042449456704,182,7
n128,11,0.4441985172511066,0.4428876136095265,0.44821577080912195,M-norm2,2559.6333800442353,2662.8874909156675,1.040339414103768,0.017175052398724855,182,7
n128,11,0.4441985172511066,0.4428876136095265,0.44821577080912195,Z-norm2,122.53493300417263,120.64713190597348,0.9845937721438599,-0.006742915599734722,182,7
n256,11,0.4441985172511066,0.44286143887582036,0.4455358274782031,C-norm2,72084.54590801898,72005.64308025547,0.9989054127099005,-0.0004756335788016486,182,7
n256,11,0.4441985172511066,0.44286143887582036,0.4455358274782031,H-norm2,42578.222133011644,42525.591887451395,0.9987639163186327,-0.000537156375539638,182,7
n256,11,0.4441985172511066,0.44286143887582036,0.4455358274782031,M-norm2,28801.8883299199,28782.075033330228,0.9993120834174928,-0.0002988611833645294,182,7
n256,11,0.4441985172511066,0.44286143887582036,0.4455358274782031,Z-norm2,162.72599050687813,160.8982373294731,0.9887679087298118,-0.00490563740870531,182,7
n512,11,0.4441985172511066,0.4441985172511066,0.4455304700831856,C-norm2,800385.4284454242,797662.3600673601,0.9965978036564795,-0.0014800742800762379,182,7
n512,11,0.4441985172511066,0.4441985172511066,0.4455304700831856,H-norm2,662189.7159484124,658682.8017100247,0.9947040641768877,-0.002306107607695118,182,7
n512,11,0.4441985172511066,0.4441985172511066,0.4455304700831856,M-norm2,136795.64181678242,137577.41598795855,1.0057149055393388,0.002474886784903596,182,7
n512,11,0.4441985172511066,0.4441985172511066,0.4455304700831856,Z-norm2,316.62900581879387,317.0941235296869,1.001468967474064,0.0006374963519304444,182,7
n128,12,0.4770189451012465,0.47506105992867115,0.4796025599621506,C-norm2,11297.584245668251,11110.17540852915,0.98341160082865,-0.007264672854732979,179,7
n128,12,0.4770189451012465,0.47506105992867115,0.4796025599621506,H-norm2,7724.943351111854,7480.664047678603,0.968377851806759,-0.013955152055693087,179,7
n128,12,0.4770189451012465,0.47506105992867115,0.4796025599621506,M-norm2,3112.142480343886,3174.636023193303,1.020080553266479,0.008634468289173025,179,7
n128,12,0.4770189451012465,0.47506105992867115,0.4796025599621506,Z-norm2,111.28011623319813,109.73084022481106,0.9860776923961833,-0.006088865941463073,179,7
n256,12,0.4770189451012465,0.4750065699504388,0.47769507883187556,C-norm2,75051.26363338678,75708.20887636105,1.0087532869024476,0.0037849628292789816,179,7
n256,12,0.4770189451012465,0.4750065699504388,0.47769507883187556,H-norm2,47080.695570164135,47996.799906304455,1.0194581733563188,0.008369412112016583,179,7
n256,12,0.4770189451012465,0.4750065699504388,0.47769507883187556,M-norm2,27317.12148019658,27059.82384586412,0.9905810854002687,-0.0041099688881036656,179,7
n256,12,0.4770189451012465,0.4750065699504388,0.47769507883187556,Z-norm2,147.95865638270988,147.3755218258364,0.9960588006735803,-0.001715022967574864,179,7
n512,12,0.4770189451012465,0.47619741761118745,0.4773277257973146,C-norm2,737928.7490724023,737463.060209595,0.999368924352937,-0.000274159187878098,179,7
n512,12,0.4770189451012465,0.47619741761118745,0.4773277257973146,H-norm2,580092.0542495785,579484.1665158,0.998952084019553,-0.0004553427499693896,179,7
n512,12,0.4770189451012465,0.47619741761118745,0.4773277257973146,M-norm2,156415.0757640325,156556.8149634083,1.0009061735173765,0.00039336795533717606,179,7
n512,12,0.4770189451012465,0.47619741761118745,0.4773277257973146,Z-norm2,319.9714368290215,320.00067464783825,1.000091376340046,3.968242726859472e-05,179,7
n128,13,0.6635423007049007,0.6635423007049007,0.6689214888976577,C-norm2,10044.322086691072,10155.253788602,1.0110442199038912,0.004770150685236452,176,7
n128,13,0.6635423007049007,0.6635423007049007,0.6689214888976577,H-norm2,6373.680088513056,6528.2943502413145,1.0242582400718403,0.010409466502002918,176,7
n128,13,0.6635423007049007,0.6635423007049007,0.6689214888976577,M-norm2,3345.115136409726,3301.83240651125,0.9870609147567546,-0.0056560447706899275,176,7
n128,13,0.6635423007049007,0.6635423007049007,0.6689214888976577,Z-norm2,73.36069513581859,73.2088994426449,0.9979308307685383,-0.0008995597713332693,176,7
n256,13,0.6635423007049007,0.6622054117187443,0.6648788116525017,C-norm2,92880.95977569971,92871.64729715162,0.9998997374858035,-4.354563969144465e-05,176,7
n256,13,0.6635423007049007,0.6622054117187443,0.6648788116525017,H-norm2,72619.72222761824,72629.91529409868,1.0001403622344973,6.095426617136468e-05,176,7
n256,13,0.6635423007049007,0.6622054117187443,0.6648788116525017,M-norm2,19535.467525325093,19515.49214405837,0.9989774812790722,-0.000444301430137628,176,7
n256,13,0.6635423007049007,0.6622054117187443,0.6648788116525017,Z-norm2,163.40665494656744,163.47314721453108,1.000406912851777,0.00017668406107240742,176,7
n512,13,0.6635423007049007,0.6630159278633156,0.6642100256783487,C-norm2,786010.5940625046,786506.5754878555,1.0006310111200758,0.00027395822121345503,176,7
n512,13,0.6635423007049007,0.6630159278633156,0.6642100256783487,H-norm2,625068.9636394368,625482.9393493272,1.0006622880577531,0.0002875328446343417,176,7
n512,13,0.6635423007049007,0.6630159278633156,0.6642100256783487,M-norm2,159292.255205982,159372.32554286488,1.0005026630879157,0.00021824895708455472,176,7
n512,13,0.6635423007049007,0.6630159278633156,0.6642100256783487,Z-norm2,363.4906805315187,363.8767627537544,1.001062151639407,0.00046104179111328136,176,7
n128,14,0.7273029816307511,0.7273029816307511,0.7326417560597124,C-norm2,11607.07363363142,11740.520229027356,1.0114970060161654,0.004964601617369446,173,7
n128,14,0.7273029816307511,0.7273029816307511,0.7326417560597124,H-norm2,8523.172212220008,8705.66403977147,1.021411256631635,0.00920063976003993,173,7
n128,14,0.7273029816307511,0.7273029816307511,0.7326417560597124,M-norm2,2753.989592758904,2703.872189101612,0.9818018906864913,-0.007976135900928494,173,7
n128,14,0.7273029816307511,0.7273029816307511,0.7326417560597124,Z-norm2,74.04769664213812,74.29824317120195,1.0033835830204778,0.0014669909891780186,173,7
n256,14,0.7273029816307511,0.7259814034998264,0.7286243340118801,C-norm2,93880.30951744867,93841.37604035581,0.9995852860169191,-0.00018014535140054022,173,7
n256,14,0.7273029816307511,0.7259814034998264,0.7286243340118801,H-norm2,74226.7266502418,74214.69585232604,0.999837918247797,-7.039691578025753e-05,173,7
n256,14,0.7273029816307511,0.7259814034998264,0.7286243340118801,M-norm2,18910.994966857183,18883.299359397264,0.998535475922422,-0.0006365009248208153,173,7
n256,14,0.7273029816307511,0.7259814034998264,0.7286243340118801,Z-norm2,166.4863943197256,166.64131547960898,1.0009305334560004,0.00040393763555890416,173,7
n512,14,0.7273029816307511,0.7267234585047712,0.7279623885255448,C-norm2,823512.9463412713,823991.8337838099,1.0005815178069346,0.0002524765719815747,173,7
n512,14,0.7273029816307511,0.7267234585047712,0.7279623885255448,H-norm2,655213.5585811078,655686.356609408,1.0007215937797809,0.00031327118305402024,173,7
n512,14,0.7273029816307511,0.7267234585047712,0.7279623885255448,M-norm2,166536.45340462303,166540.24706284027,1.000022779746654,9.893005591621318e-06,173,7
n512,14,0.7273029816307511,0.7267234585047712,0.7279623885255448,Z-norm2,386.38360490212824,386.8449147847259,1.0011939168141322,0.0005182022005874032,173,7
n128,15,1.115366900326174,1.1148178498934225,1.1191657406220081,C-norm2,11834.258041838659,11832.888677940726,0.9998842881494479,-5.0255925844844285e-05,170,7
n128,15,1.115366900326174,1.1148178498934225,1.1191657406220081,H-norm2,9093.418085066702,9094.46081170245,1.0001146682827067,4.979694741802376e-05,170,7
n128,15,1.115366900326174,1.1148178498934225,1.1191657406220081,M-norm2,2360.347378105551,2357.489376231726,0.9987891604853016,-0.0005261795435216321,170,7
n128,15,1.115366900326174,1.1148178498934225,1.1191657406220081,Z-norm2,85.20192721550194,85.29097105705723,1.0010450918713385,0.00045364062600672383,170,7
n256,15,1.115366900326174,1.1133342892380824,1.1160445793005076,C-norm2,99286.00372529912,99379.87116127057,1.0009454246565423,0.0004103987414021404,170,7
n256,15,1.115366900326174,1.1133342892380824,1.1160445793005076,H-norm2,78405.1823543889,78481.69473858237,1.0009758587620858,0.0004236034205362671,170,7
n256,15,1.115366900326174,1.1133342892380824,1.1160445793005076,M-norm2,19985.20378447542,20001.20044326072,1.0008004251023814,0.0003474811573651593,170,7
n256,15,1.115366900326174,1.1133342892380824,1.1160445793005076,Z-norm2,197.177991983089,197.45539853027708,1.0014068839245096,0.0006105725233984671,170,7
n512,15,1.115366900326174,1.1152130481999674,1.1162269298710479,C-norm2,1147265.0921465661,1147723.533184009,1.0003995946887785,0.0001735071043844627,170,7
n512,15,1.115366900326174,1.1152130481999674,1.1162269298710479,H-norm2,914153.4485177448,914529.0285877978,1.0004108501375366,0.0001783933036731966,170,7
n512,15,1.115366900326174,1.1152130481999674,1.1162269298710479,M-norm2,230074.20894133323,230152.58872401353,1.0003406717469157,0.00014792666403895538,170,7
n512,15,1.115366900326174,1.1152130481999674,1.1162269298710479,Z-norm2,659.1780294414604,660.1653478333542,1.0014978023353271,0.0006500006244150036,170,7
n128,16,1.2895869729883591,1.289292228503489,1.2927506275172977,C-norm2,11780.285714537538,11778.456142493944,0.9998446920483994,-6.745462463175755e-05,167,7
n128,16,1.2895869729883591,1.289292228503489,1.2927506275172977,H-norm2,9045.034472859796,9043.450464772206,0.9998248753951859,-7.606230990164775e-05,167,7
