resolution,time,axisTau,dt,C-norm2,H-norm2,M-norm2,Z-norm2,axisKret,maxAbsKret,max_abs_K,nmb_total,maxRefLev,axisLapse
n128,0.36939185376187955,0.22749979271916085,0.0012970739933338582,17623.996324180334,16112.258382582633,928.7829334456451,144.94540532529868,0.0005650363502761286,3547.218565739019,1.3360804165624982,188.0,4.0,0.6158766612971522
n128,0.3745876107468839,0.2306997381980357,0.001300082242947727,17297.167318312182,15676.620685524817,1042.0442218435858,143.7185315147226,0.0005650270117756554,3336.902431033169,1.3994557769828215,188.0,4.0,0.615876666732479
n128,0.37979586892981687,0.2339073829018554,0.0013032764806244987,16964.01962215503,15232.182219910497,1158.0680145182203,142.41522336594682,0.0005650177053466674,3122.4320898347573,1.459761212597611,188.0,4.0,0.615876672383498
n128,0.38501732600433725,0.23712315652514976,0.0013066292400177536,16625.89444759967,14780.859499795428,1276.2625361422724,141.0399081074908,0.0005650084294107705,2907.20370592789,1.5171855794550488,188.0,4.0,0.6158766782556672
n128,0.3902524770163275,0.24034736395645773,0.0013101020977488752,16284.074403488017,14324.492542386306,1396.05729244963,139.59618057248662,0.00056499918104498,2693.94461352053,1.5718202840027515,188.0,4.0,0.6158766843543553
n128,0.39550171091932146,0.2435802447445603,0.0013135929066353089,15939.825047409126,13864.884386799798,1516.9027689724132,138.08738251041854,0.0005649899560885796,2485.7895517840698,1.6236544733932647,188.0,4.0,0.6158766906849243
n128,0.40076463800345485,0.24682155887764193,0.001317025457123544,15594.42695071176,13403.844592881516,1638.2550545159904,136.51760534032877,0.0005649807502670497,2285.3055622751376,1.6725734455451708,188.0,4.0,0.6158766972518617
n128,0.4060416181998469,0.25007152803033095,0.0013205958787297794,15249.018446529124,12942.998846187336,1759.6092668085234,134.89157886301862,0.0005649715564762696,2094.351863032516,1.718387621730177,188.0,4.0,0.6158767040606264
n128,0.4113331917334294,0.2533304849160625,0.0013242566152372947,14904.59812963494,12483.805936509885,1880.4861294248324,133.21442099040132,0.0005649623661635777,1914.2102033616295,1.7608412132426685,188.0,4.0,0.6158767111170523
n128,0.41663884936934237,0.2565981159104726,0.0013277295540549806,14562.13006135981,12027.695871216685,2000.4002035478898,131.49138826941558,0.0005649531713636277,1769.9406174491005,1.799658668987469,188.0,4.0,0.6158767184256823
n128,0.42150302606253925,0.25959384910684824,0.0008755904501737688,14251.160993522568,11614.226849935667,2108.709921112453,129.89421941983858,0.0005649447509072707,1649.7753069363007,1.8317792160336277,185.0,4.0,0.6158767253344485
n128,0.42684374596097646,0.2628830742096018,0.0013354979442933368,13914.468261081947,11167.123178852024,2225.681980814607,128.0922368609839,0.0005649355058358952,1523.0849269130326,1.8631258091092324,185.0,4.0,0.6158767331528205
n128,0.4321879470909812,0.2661744433643227,0.0013363882459643,13583.285400278988,10728.168840313443,2340.1213354984357,126.26106972425697,0.0005649262445410605,1400.9671542853248,1.890398217125757,185.0,4.0,0.6158767412236605
n128,0.4375358377714983,0.2694680848712223,0.0013373294945945723,13258.832647050838,10299.004716595868,2451.5859083176856,124.40646619067374,0.0005649169555251418,1283.2294912850266,1.9137399790053888,185.0,4.0,0.6158767495514906
n128,0.4428876136095265,0.2727641192015521,0.001338318368079059,12942.503403435074,9881.442057252592,2559.6333800442353,122.53493300417263,0.0005649076274309194,1356.0604470423511,1.9334290984292841,185.0,4.0,0.6158767581409554
n128,0.44821577080912195,0.2760456074078654,0.001339345711087013,12635.539574125032,9478.09998806171,2662.8874909156675,120.64713190597348,0.0005648982977466616,1420.6150039915474,1.9497771490575626,182.0,4.0,0.6158767669503673
n128,0.45357582303333255,0.27934673906674296,0.001340418193472901,12339.969452247018,9089.504745683833,2762.7689736098228,118.76274732104206,0.0005648888590474947,1476.363785689242,1.963413390775314,182.0,4.0,0.6158767760760886
n128,0.4589402559081426,0.28265056871626204,0.0013415264490155554,12057.15646233895,8718.354735647285,2857.954460237217,116.87976704787705,0.0005648793499103066,1522.198731696354,1.9756235089573233,182.0,4.0,0.6158767854780192
n128,0.4643092024492909,0.2859571782793064,0.00134266648429912,11788.461431046526,8366.34659672301,2948.092181272768,115.00254501970642,0.0005648697614048597,1557.7442556631938,1.991229937036247,182.0,4.0,0.6158767951611149
n128,0.4696827807336038,0.2892666404782637,0.0013438347572418163,11534.999716351962,8034.871133846254,3032.8931796820116,113.13480845877157,0.0005648600856685532,1585.371767178076,2.0046564109308793,182.0,4.0,0.6158768051301833
n128,0.47506105992867115,0.2925789979134906,0.001344999864215003,11297.584245668251,7724.943351111854,3112.142480343886,111.28011623319813,0.0005648503160820246,1602.9143015029397,2.0163049803016775,182.0,4.0,0.6158768153899896
n128,0.4796025599621506,0.2953760025113099,0.001358406472198707,11110.17540852915,7480.664047678603,3174.636023193303,109.73084022481106,0.0005648419963348284,1608.4833510985948,2.02503404447313,179.0,4.0,0.6158768242761478
n128,0.4850360980567482,0.29872239272708856,0.0013583792034748906,10901.710645905365,7209.577405304242,3243.922909213999,107.89439038349059,0.0005648319546872158,1603.95448296422,2.0344445613975606,179.0,4.0,0.6158768351790864
n128,0.49046968695886733,0.30206881429409693,0.001358416192918526,10710.380575111361,6961.408713207603,3307.328366274202,106.08400509298752,0.0005648218151118799,1587.493365366283,2.0429819616117073,179.0,4.0,0.615876846381629
n128,0.4959035867982533,0.30541542742186517,0.0013585183202454566,10535.819130036853,6735.680765489416,3364.949751736067,104.30339963623146,0.0005648115759620052,1559.7746221845382,2.0551789965328946,179.0,4.0,0.6158768578883753
n128,0.5013380561205892,0.30876239134437006,0.0013586847163369422,10377.426438151524,6531.625704801032,3416.942815698423,102.55588351512503,0.0005648012370647387,1521.8488113321014,2.0662374851563046,179.0,4.0,0.6158768697037796
n128,0.506773350986532,0.31210986376515193,0.00135891520572086,10234.398106659906,6348.222677780897,3463.5133487274898,100.844354200527,0.000564790799538432,1477.1224435296838,2.076207486396861,179.0,4.0,0.6158768818323034
n128,0.5122097328049221,0.3154580056816083,0.0013592121923581009,10105.76441049682,6184.244285857126,3504.909340481081,99.17144008005624,0.0005647802656195839,1502.8983504245941,2.0852542914846834,179.0,4.0,0.615876894278486
n128,0.5176474803248,0.3188069887706007,0.0013595811245339508,9990.449461894455,6038.325420964832,3541.4107896619457,97.53963087791433,0.0005647696384526112,1568.0267909662793,2.09346051134758,179.0,4.0,0.6158769070469697
n128,0.523086899505927,0.3221570014674831,0.0013600293991280325,9887.349271814948,5909.053435882064,3573.3176122222803,95.95127393440616,0.0005647589220873633,1643.413309424936,2.1008391628173126,179.0,4.0,0.6158769201425305
n128,0.528528326261866,0.32550825065550465,0.001360564271434672,9795.408302364249,5795.0581598792705,3600.9366806752564,94.40844966597791,0.0005647481211001406,1711.7788952179517,2.107354800687273,179.0,4.0,0.6158769335700955
n128,0.5339721203505067,0.32886095790312797,0.0013611906855287557,9713.666839821479,5695.072736378403,3624.5688631872677,92.91284740790346,0.0005647372406043581,1773.6989685476315,2.1129465616246232,179.0,4.0,0.6158769473347467
n128,0.5394186521999903,0.33221535135042285,0.0013619098283773681,9641.274264672971,5607.957270090503,3644.4986116765785,91.46577643869624,0.0005647262857491725,1830.0254377398585,2.11754756189582,179.0,4.0,0.6158769614417039
n128,0.5448682866707486,0.33557165570848213,0.0013627187882288337,9577.481019541501,5532.698553867083,3660.9855196045846,90.0683398430802,0.0005647152617871554,1881.8332410220864,2.121096985736414,179.0,4.0,0.6158769758962995
n128,0.5503213680869248,0.3389300830406193,0.0013636112329793104,9521.632630862114,5468.4091681744385,3674.2583002869183,88.7216745210812,0.0005647041737644951,1965.2360068175149,2.125493029585024,179.0,4.0,0.615876990703941
n128,0.5557782097232274,0.3422908262875633,0.0013645787286710623,9473.177773892578,5414.339214097372,3684.5105959117445,87.4270860980698,0.000564693026343995,2053.3426619958664,2.1309654655196932,179.0,4.0,0.6158770058699374
n128,0.5612385044779336,0.34565369631450127,0.0013650275531527727,9431.696029199888,5369.906137565798,3691.8987414093563,86.18610823338332,0.000564681824676818,2140.239704764641,2.1353643415665613,179.0,4.0,0.6158770213977854
n128,0.5666919767639413,0.34901236462538754,0.0013624314852805823,9396.977444788845,5334.7717631059095,3696.538243689453,85.00223090501684,0.0005646705937786451,2224.6971031573653,2.138617102809366,179.0,4.0,0.6158770372616249
n128,0.5721361418897362,0.35236530095735563,0.0013602115257155334,9368.896569468367,5308.704276275922,3698.5313676475325,83.8765846126284,0.000564659341577454,2305.5328127085777,2.1406730898216297,179.0,4.0,0.6158770534563793
n128,0.5775702581080475,0.3557120484867753,0.00135757749198679,9347.46830238134,5291.642602027567,3697.953232211315,82.80944139456287,0.0005646480711957976,2381.5395912540025,2.14149400024903,179.0,4.0,0.6158770699817072
n128,0.5829949795604632,0.3590530100859312,0.0013553975875389038,9332.822203052721,5283.668666915573,3694.8527662490005,81.80050101580917,0.0005646367815078327,2452.6673885859354,2.1410483669945064,179.0,4.0,0.6158770868414937
n128,0.5884120679179304,0.36238927072912763,0.0013536490034904128,9325.16222040285,5284.964691535531,3689.253921073486,80.8492081454528,0.000564625467545285,2537.134173994402,2.139557081936847,179.0,4.0,0.6158771040434022
n128,0.5938220862816428,0.365721177219104,0.0013518332007579643,9324.72782331138,5295.767734889491,3681.160271063486,79.9552982517125,0.0005646141252188829,2618.668087315827,2.1407063535292323,179.0,4.0,0.6158771215916287
n128,0.5992256403766525,0.36904910260970447,0.0013503725424207412,9331.759648734791,5316.332689269874,3670.558559432585,79.11854739892178,0.0005646027486409688,2695.834554296171,2.140341047791048,179.0,4.0,0.615877139490479
n128,0.6046241741182599,0.37237393617704984,0.0013491785169303778,9346.483123168799,5346.914494753251,3657.4208216711922,78.33857776524047,0.0005645913286642801,2767.1734139427003,2.1384682332598106,179.0,4.0,0.6158771577473283
n128,0.6100178185072015,0.3756957586032609,0.001347902375312064,9369.095863451674,5387.745968079949,3641.7131337898563,77.61510312593076,0.0005645798573412988,2831.20174640295,2.1351077138313888,179.0,4.0,0.6158771763654837
n128,0.6154064756752989,0.3790145096153331,0.0013467675417612153,9399.765323469648,5439.030386554323,3623.4013966105235,76.94772257099135,0.0005645683256677458,2886.4686939903318,2.1302873559183646,179.0,4.0,0.6158771953475896
n128,0.6207914832097037,0.38233101300449596,0.0013459842054939395,9438.641149410254,5500.953555454612,3602.4521011572706,76.33577171859721,0.0005645567200400058,2931.6099353527698,2.1240378469962127,179.0,4.0,0.6158772147015943
n128,0.6261741423903726,0.3856460702013213,0.0013455014101835462,9485.846960691957,5573.665680706448,3578.8412435217347,75.77859600286635,0.0005645450256266334,2965.3677456919368,2.116391628157234,179.0,4.0,0.6158772344358252
n128,0.6315547029503124,0.3889598350126521,0.0013449635686077373,9541.459757275974,5657.251121797426,3552.5636258618297,75.27565193679894,0.0005645332287095781,2986.63163822907,2.107413234500619,179.0,4.0,0.615877254555157
n128,0.6369338413679851,0.39227272406819885,0.0013446886910454521,9605.510756921345,5751.733211607074,3523.629594655639,74.82630137453458,0.0005645213134197043,2994.4962179897634,2.0972690129409695,179.0,4.0,0.6158772750663212
n128,0.6423118424921939,0.39558491280193336,0.0013444195076261216,9677.967065230881,5857.049924496071,3492.0710468090874,74.4298218980031,0.0005645092640730639,2988.3004610526186,2.087505384720213,179.0,4.0,0.6158772959748503
n128,0.6476890288149106,0.3988965998314478,0.0013442037300639214,9758.725770957339,5973.048208178482,3457.9415981444536,74.08529863704368,0.0005644970641634959,2967.666119825963,2.0783935086892082,179.0,4.0,0.6158773172864844
n128,0.6530656110248816,0.4022079149173113,0.0013441416190444657,9847.600376250231,6099.468533421174,3421.31848950494,73.79161975216007,0.000564484696924059,2932.523436565746,2.068143501826145,179.0,4.0,0.6158773390065604
n128,0.6584425335397915,0.40551943970717763,0.0013443109943440006,9944.32840196167,6235.957564413473,3382.29754106805,73.54746268408408,0.0005644721438393871,2883.116356600403,2.0568191084366783,179.0,4.0,0.6158773611436706
n128,0.6635423007049007,0.40866027090564916,0.0010663447631440448,10044.322086691072,6373.680088513056,3345.115136409726,73.36069513581859,0.0005644600516552416,2823.6911032998455,2.0451375303875694,176.0,4.0,0.6158773825283073
n128,0.6689214888976577,0.41197319131153454,0.0013449381238260945,10155.253788602,6528.2943502413145,3301.83240651125,73.2088994426449,0.0005644470851299074,2749.178969805996,2.03904565076542,176.0,4.0,0.615877405499435
n128,0.6743023361948055,0.4152871336470879,0.0013453485367006565,10272.706954132547,6691.258808829993,3256.5550526655197,73.1021694850693,0.0005644338815899471,2662.931031000196,2.035541619467503,176.0,4.0,0.6158774289080652
n128,0.6796847451526792,0.41860203790139694,0.0013457751749100459,10396.063014156889,6861.762574234149,3209.48168503093,73.0388213110653,0.0005644204259532325,2575.246292015306,2.031020374397118,176.0,4.0,0.6158774527582482
n128,0.6850690203335882,0.4219180916499917,0.001346237037329724,10524.635794308491,7038.908017979764,3160.8303903298515,73.01707540606806,0.0005644067031440189,2512.6127378546894,2.025435157646193,176.0,4.0,0.6158774770559743
n128,0.690450443765955,0.42523238920283696,0.0013447888030307924,10657.539952738422,7221.5306668089415,3110.8875679545586,73.03502313353212,0.000564392712248533,2440.3980088132935,2.0193352151997446,176.0,4.0,0.615877501784206
n128,0.6958259224788609,0.428543025670838,0.001343308939595096,10793.85103120344,7408.420504838601,3059.9467894741138,73.09054369453659,0.0005643784504087016,2359.333867999302,2.014409552799728,176.0,4.0,0.6158775269320614
n128,0.701195467523353,0.4318500078620511,0.0013418451999321233,10932.663289340915,7598.399996488232,3008.288162609142,73.1814129162275,0.000564363908326488,2270.510108859979,2.0080716704190325,176.0,4.0,0.6158775525024466
n128,0.7065594066271746,0.4351535376186184,0.0013404808312680418,11073.036852554556,7790.25061508999,2956.1988637557242,73.305347974585,0.0005643490775791639,2175.140306302015,2.00031909257431,176.0,4.0,0.6158775784999664
n128,0.7119178340117038,0.438453672971385,0.0013390695405848963,11213.993812559533,7982.707995271827,2903.9741019071243,73.46000699223801,0.0005643339518346553,2074.7090661128072,1.9911787807003654,176.0,4.0,0.6158776049283681
n128,0.7172706785924857,0.44175037014305196,0.0013377072341504285,11354.532358020791,8174.4812682991205,2851.9118888506914,73.64299514169086,0.0005643185272700252,1970.8305941596714,1.981435487662,176.0,4.0,0.6158776317907886
n128,0.7226182966417775,0.4450438485557757,0.0013364340361353706,11493.661853290932,8364.298396456416,2800.302615097373,73.85190489440734,0.0005643028004272925,1864.3901250825543,1.9744960038363908,176.0,4.0,0.6158776590925612
n128,0.7273029816307511,0.4479290414371664,0.0006771865107154662,11607.07363363142,8523.172212220008,2753.989592758904,74.04769664213812,0.0005642887611877046,1770.398159663838,1.967284820617032,173.0,4.0,0.6158776833958869
n128,0.7326417560597124,0.45121707353956814,0.0013342862042417017,11740.520229027356,8705.66403977147,2703.872189101612,74.29824317120195,0.0005642724634395738,1663.3572359143614,1.9577934668906092,173.0,4.0,0.6158777115364745
n128,0.73797612314328,0.45450239140755827,0.0013331531728481831,11870.093068971648,8882.96097251503,2655.0072235350035,74.56787520488177,0.0005642558631365328,1557.53829915384,1.9469993114865671,173.0,4.0,0.6158777401310086
n128,0.7433059082438693,0.4577848874879109,0.0013320322523793688,11995.000036720552,9054.026282449528,2607.6481139582097,74.85422575270374,0.0005642389646258611,1453.9156854927328,1.935827823440023,173.0,4.0,0.6158777691825962
n128,0.748631412060847,0.4610647469768707,0.00133099229106306,12114.535944484986,9217.931232054741,2562.027014660062,75.15497477208244,0.0005642217720616418,1370.8325987598719,1.9259709390913364,173.0,4.0,0.6158777986969743
n128,0.753952922410041,0.4643421471360474,0.0013300061952625367,12228.071779245469,9373.841390357265,2518.357903658005,75.4678114184988,0.0005642042907131914,1287.1424521195179,1.9149113428877493,173.0,4.0,0.6158778286797956
n128,0.7592705486077376,0.467617155293186,0.0013290572845933775,12335.04863807758,9521.010470925514,2476.8367586243194,75.79041523548076,0.0005641865274363441,1208.6804334882058,1.9027712700651527,173.0,4.0,0.6158778591359543
n128,0.7645845883473049,0.47088995479334217,0.0013281918608657834,12434.979171954416,9658.785582866818,2437.6376046799414,76.12049280290964,0.0005641684893082727,1198.9349536444834,1.889685025198325,173.0,4.0,0.6158778900716827
n128,0.7698952682186504,0.4741606851905763,0.0013273330535102756,12527.435770721804,9786.593648720736,2400.914196510455,76.45580104927672,0.0005641501839115968,1229.3808598975327,1.8757924164534856,173.0,4.0,0.6158779214930754
n128,0.7752023359986288,0.477429191148595,0.0013264363325127416,12612.040556805518,9903.929203267475,2366.8021503743284,76.79416491125122,0.0005641316208704718,1256.7730811588451,1.8612340734596216,173.0,4.0,0.6158779534035703
n128,0.7805059976760299,0.4806955995337378,0.001325611897605728,12688.48021432294,10010.375570951484,2335.412247541932,77.13356417233456,0.0005641128085351591,1280.5016655044876,1.8461448712865551,173.0,4.0,0.6158779858094684
n128,0.7858065422709631,0.48396008834955734,0.001324859751646761,12756.500691315166,10105.59666461928,2306.833419822403,77.47211429181068,0.0005640937545116724,1299.7222144665545,1.8306526030931038,173.0,4.0,0.6158780187177897
n128,0.7911042597522333,0.4872228361839487,0.0013241802538666002,12815.909884157438,10189.339546300558,2281.1329401016883,77.8080504669436,0.0005640744661145942,1313.8340349986013,1.8148776445998898,173.0,4.0,0.6158780521357767
n128,0.7963994419742941,0.49048402278619996,0.0013235739107366274,12866.583402258457,10261.440740076807,2258.355917121863,78.13971771686708,0.0005640549499940637,1322.2393602836592,1.7995248413284843,173.0,4.0,0.6158780860708811
n128,0.8016920812580864,0.4937436434295277,0.0013228975550826135,12908.467258125052,10321.82872443647,2238.525585966876,78.4655490794672,0.0005640352131580134,1324.3692593599549,1.7854089118824312,173.0,4.0,0.6158781205286538
n128,0.8069820362950062,0.49700161108765495,0.0013222519704078482,12941.582744378771,10370.5307860551,2221.6412760927333,78.7840806183918,0.000564015261996473,1322.391758389682,1.7711971312005819,173.0,4.0,0.615878155513598
n128,0.8122695788178939,0.5002580931175272,0.0013216743312056123,12966.02775912426,10407.676301375428,2207.676288868001,79.09399368938332,0.0005639951002817405,1344.4769725261763,1.7569911980617996,173.0,4.0,0.6158781910329837
n128,0.8175549813802152,0.5035132573815589,0.0013211650126157338,12981.968649608672,10433.486720481491,2196.5798080323566,79.39410364076534,0.0005639747305069195,1355.6098669344879,1.7428867228142817,173.0,4.0,0.6158782270942301
n128,0.8228385195414538,0.5067672735935708,0.0013207250114645787,12989.636311985883,10448.271130548903,2188.2773620161797,79.68337875245673,0.0005639541538005206,1355.6972414375768,1.731333494557252,173.0,4.0,0.6158782637048572
n128,0.8281204745625274,0.5100203149788394,0.001320356004692628,12989.32383250028,10452.422780289198,2182.671870930668,79.96095764138344,0.000563933369788177,1344.9519808610464,1.7206610008707035,173.0,4.0,0.6158783008721779
n128,0.8334008867235188,0.5132724063478317,0.001319930806191017,12981.385939856027,10446.41699900922,2179.6451942851886,80.2261456643388,0.0005639123776663876,1323.8758566895676,1.7123329272563912,173.0,4.0,0.6158783386016314
n128,0.8386795664610698,0.5165234309554387,0.0013195225299421326,12966.240337843847,10430.811374729139,2179.0592895181403,80.4784134877277,0.000563891176112109,1293.2222544260899,1.7088476460259394,173.0,4.0,0.6158783768965859
n128,0.8439567970962045,0.5197735632958272,0.0013191880653857105,12944.36484300041,10406.240986721183,2180.7580388511774,80.7174148374233,0.0005638697606109469,1254.207122889222,1.7063921599032996,173.0,4.0,0.6158784157629925
n128,0.8492328751172167,0.523022985972662,0.0013189262447659568,12916.29450959614,10373.413073182304,2184.569882750966,80.94294248918828,0.0005638481252970813,1210.7810453539655,1.703601341730044,173.0,4.0,0.6158784552067104
n128,0.8545079426434598,0.5262717865171613,0.0013186800686655234,12882.617345270737,10333.100887612898,2190.3097655668826,81.15490648284334,0.0005638262638943612,1160.7150070176326,1.702284535061584,173.0,4.0,0.6158784952325683
n128,0.8597822032586064,0.5295200903151391,0.0013185052445915467,12843.96464870658,10286.131739053628,2197.7814334011914,81.35333324658738,0.0005638041690280977,1104.7348254150197,1.7011245552934178,173.0,4.0,0.6158785358456835
n128,0.8650559473883612,0.5327680762366059,0.0013184038174521783,12800.999062240116,10233.37246161103,2206.7800550788716,81.53835571939292,0.0005637818322039896,1044.087973926776,1.6995163445615156,173.0,4.0,0.6158785770518618
n128,0.870329328095006,0.5360158385524433,0.0013182822053560658,12754.403720898086,10175.716296268072,2217.094552657454,81.71019795734247,0.0005637592449952068,980.0344298113905,1.6974693798486438,173.0,4.0,0.6158786188560211
n128,0.8756020886326716,0.5392632191414822,0.0013181445219472923,12704.872591948128,10114.071277623993,2228.509587534129,81.86916784437884,0.0005637364007099073,914.3800249664142,1.6949988327601764,173.0,4.0,0.6158786612599093
n128,0.8808744921025149,0.542510380045242,0.001318084421986174,12653.089672291793,10049.334428592934,2240.810430570582,82.01568771553212,0.000563713290584535,850.288895552387,1.6921250283685536,173.0,4.0,0.6158787042695035
n128,0.8861468501521482,0.545757513204037,0.0013181022968823386,12599.7213688374,9982.382010133042,2253.7851960876387,82.15026970800045,0.0005636899059465151,786.0785239576337,1.6888728320391124,173.0,4.0,0.615878747891384
n128,0.8914194734919506,0.5490048099810354,0.0013181975641093965,12545.40694359146,9914.057222803249,2267.2276674646523,82.27349519548935,0.0005636662390457952,722.6188056522268,1.6852705771544492,173.0,4.0,0.6158787921323401
n128,0.8966926169941816,0.5522524273499668,0.001318334031727264,12490.750780074697,9845.159913805435,2280.9399464448506,82.38599203072202,0.0005636422833249959,660.6582895995109,1.6852581262530841,173.0,4.0,0.615878836998803
