cycle,time,stage,field,rank,gid,level,x,y,z,max_abs,bit_mismatch,nonfinite
0,0,3,LGam_u2,0,1,0,0.4375,-0.0625,-0.1875,2.628296469353586e-09,3898,0
0,0,3,Lbeta_u0,0,1,0,0.3125,-0.0625,-0.0625,2.9668580092678809e-11,1740,0
0,0,3,Lbeta_u1,0,1,0,0.3125,-0.1875,-0.0625,1.0503504316305978e-11,1728,0
0,0,3,Lbeta_u2,0,1,0,0.3125,-0.0625,-0.1875,1.0503504316305978e-11,1728,0
0,0,3,LB_d0,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
0,0,3,LB_d1,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
0,0,3,LB_d2,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
0,0,3,g_uu00,0,1,0,0.6875,-0.0625,-0.0625,1.6314749551327168e-10,1080,0
0,0,3,g_uu01,0,1,0,0.5625,-0.1875,-0.0625,5.9230655203594709e-11,1706,0
0,0,3,g_uu02,0,1,0,0.5625,-0.0625,-0.1875,5.9230655203594709e-11,1706,0
0,0,3,g_uu10,0,1,0,0.5625,-0.1875,-0.0625,5.9230655203594709e-11,1706,0
0,0,3,g_uu11,0,1,0,0.6875,-0.0625,-0.0625,8.1573858778938302e-11,1060,0
0,0,3,g_uu12,0,1,0,0.5625,-0.1875,-0.1875,1.2598167903084414e-11,1712,0
0,0,3,g_uu20,0,1,0,0.5625,-0.0625,-0.1875,5.9230655203594709e-11,1706,0
0,0,3,g_uu21,0,1,0,0.5625,-0.1875,-0.1875,1.2598167903084414e-11,1712,0
0,0,3,g_uu22,0,1,0,0.6875,-0.0625,-0.0625,8.1573858778938302e-11,1064,0
0,0,3,A_uu00,0,3,0,1.1875,0.0625,-0.0625,1.1913886543979402e-09,2860,0
0,0,3,A_uu01,0,1,0,1.0625,-0.3125,-0.0625,6.8388783525108465e-10,3376,0
0,0,3,A_uu02,0,1,0,1.0625,-0.0625,-0.3125,6.8388783525108465e-10,3376,0
0,0,3,A_uu10,0,1,0,1.0625,-0.3125,-0.0625,6.8388783525108465e-10,3376,0
0,0,3,A_uu11,0,3,0,0.8125,0.4375,-0.0625,9.8253095243139299e-10,2880,0
0,0,3,A_uu12,0,1,0,0.8125,-0.3125,-0.3125,5.9395900697811754e-10,3448,0
0,0,3,A_uu20,0,1,0,1.0625,-0.0625,-0.3125,6.8388783525108465e-10,3376,0
0,0,3,A_uu21,0,1,0,0.8125,-0.3125,-0.3125,5.9395900697811754e-10,3448,0
0,0,3,A_uu22,0,5,0,0.8125,-0.0625,0.4375,9.8253098018696861e-10,2880,0
0,0,3,AA_dd00,0,3,0,1.1875,0.0625,-0.0625,6.817079817311722e-10,3900,0
0,0,3,AA_dd01,0,1,0,1.0625,-0.3125,-0.0625,1.8871667423203675e-10,4324,0
0,0,3,AA_dd02,0,1,0,1.0625,-0.0625,-0.3125,1.8871668117093066e-10,4336,0
0,0,3,AA_dd10,0,1,0,1.0625,-0.3125,-0.0625,1.8871667423203675e-10,4324,0
0,0,3,AA_dd11,0,1,0,0.4375,-0.3125,-0.0625,2.5968974193268934e-10,3976,0
0,0,3,AA_dd12,0,3,0,0.4375,0.1875,-0.1875,2.4290301714469109e-10,4182,0
0,0,3,AA_dd20,0,1,0,1.0625,-0.0625,-0.3125,1.8871668117093066e-10,4336,0
0,0,3,AA_dd21,0,3,0,0.4375,0.1875,-0.1875,2.4290301714469109e-10,4182,0
0,0,3,AA_dd22,0,1,0,0.4375,-0.0625,-0.3125,2.5968974193268934e-10,3964,0
0,0,3,R_dd00,0,1,0,0.4375,-0.0625,-0.0625,7.7868692122147033e-09,4756,0
0,0,3,R_dd01,0,5,0,0.4375,-0.3125,0.0625,1.5849931401973199e-09,5468,0
0,0,3,R_dd02,0,3,0,0.4375,0.0625,-0.3125,1.5849931220568654e-09,5468,0
0,0,3,R_dd10,0,5,0,0.4375,-0.3125,0.0625,1.5849931401973199e-09,5468,0
0,0,3,R_dd11,0,1,0,0.3125,-0.0625,-0.0625,3.5657585179807147e-09,4840,0
0,0,3,R_dd12,0,7,0,0.4375,0.1875,0.1875,2.6561915380701752e-09,5444,0
0,0,3,R_dd20,0,3,0,0.4375,0.0625,-0.3125,1.5849931220568654e-09,5468,0
0,0,3,R_dd21,0,7,0,0.4375,0.1875,0.1875,2.6561915380701752e-09,5444,0
0,0,3,R_dd22,0,5,0,0.3125,-0.0625,0.0625,3.5657584902062418e-09,4840,0
0,0,3,Rphi_dd00,0,5,0,1.0625,-0.0625,0.3125,5.3537070887621496e-09,3317,0
0,0,3,Rphi_dd01,0,1,0,0.9375,-0.1875,-0.3125,6.885639003417765e-10,3364,0
0,0,3,Rphi_dd02,0,1,0,0.9375,-0.3125,-0.1875,6.885639003417765e-10,3364,0
0,0,3,Rphi_dd10,0,1,0,0.9375,-0.1875,-0.3125,6.885639003417765e-10,3364,0
0,0,3,Rphi_dd11,0,3,0,1.0625,0.3125,-0.0625,5.3804201649576555e-09,3320,0
0,0,3,Rphi_dd12,0,5,0,1.0625,-0.1875,0.1875,7.0423770634486793e-10,3426,0
0,0,3,Rphi_dd20,0,1,0,0.9375,-0.3125,-0.1875,6.885639003417765e-10,3364,0
0,0,3,Rphi_dd21,0,5,0,1.0625,-0.1875,0.1875,7.0423770634486793e-10,3426,0
0,0,3,Rphi_dd22,0,5,0,1.0625,-0.0625,0.3125,5.3804201649576555e-09,3341,0
0,0,3,Ddalpha_dd00,0,7,0,0.3125,0.0625,0.0625,3.9104900889652683e-07,5265,0
0,0,3,Ddalpha_dd01,0,1,0,0.4375,-0.3125,-0.0625,1.4808189743864553e-07,6718,0
0,0,3,Ddalpha_dd02,0,1,0,0.4375,-0.0625,-0.3125,1.4808189743864553e-07,6718,0
0,0,3,Ddalpha_dd10,0,1,0,0.4375,-0.3125,-0.0625,1.4808189743864553e-07,6718,0
0,0,3,Ddalpha_dd11,0,1,0,0.6875,-0.4375,-0.0625,3.3662856364913285e-07,5247,0
0,0,3,Ddalpha_dd12,0,1,0,0.8125,-0.3125,-0.3125,1.3652782176673539e-07,6834,0
0,0,3,Ddalpha_dd20,0,1,0,0.4375,-0.0625,-0.3125,1.4808189743864553e-07,6718,0
0,0,3,Ddalpha_dd21,0,1,0,0.8125,-0.3125,-0.3125,1.3652782176673539e-07,6834,0
0,0,3,Ddalpha_dd22,0,3,0,0.6875,0.0625,-0.4375,3.3662856366301064e-07,5244,0
0,0,3,dbeta_du00,0,1,0,0.3125,-0.0625,-0.0625,1.4353696009550276e-10,1524,0
0,0,3,dbeta_du01,0,1,0,0.3125,-0.1875,-0.0625,6.707591426735604e-11,1536,0
0,0,3,dbeta_du02,0,1,0,0.3125,-0.0625,-0.1875,6.707591426735604e-11,1536,0
0,0,3,dbeta_du10,0,3,0,0.4375,0.1875,-0.0625,1.305048569211209e-10,1532,0
0,0,3,dbeta_du11,0,3,0,0.4375,0.0625,-0.0625,9.2041763100070284e-11,1534,0
0,0,3,dbeta_du12,0,1,0,0.4375,-0.1875,-0.1875,5.5525362085973029e-11,1536,0
0,0,3,dbeta_du20,0,5,0,0.4375,-0.0625,0.1875,1.305048569211209e-10,1532,0
0,0,3,dbeta_du21,0,1,0,0.4375,-0.1875,-0.1875,5.5525362085973029e-11,1536,0
0,0,3,dbeta_du22,0,5,0,0.4375,-0.0625,0.0625,9.2041763100070284e-11,1534,0
0,0,3,Lg_dd00,0,1,0,0.3125,-0.0625,-0.0625,2.4976737345028255e-10,2188,0
0,0,3,Lg_dd01,0,1,0,0.5625,-0.1875,-0.0625,1.2570319785076833e-10,2540,0
0,0,3,Lg_dd02,0,1,0,0.5625,-0.0625,-0.1875,1.2570319785076833e-10,2540,0
0,0,3,Lg_dd10,0,1,0,0.5625,-0.1875,-0.0625,1.2570319785076833e-10,2540,0
0,0,3,Lg_dd11,0,5,0,0.3125,-0.0625,0.0625,1.2894138534669253e-10,2143,0
0,0,3,Lg_dd12,0,1,0,0.4375,-0.1875,-0.1875,1.0417185170030763e-10,2618,0
0,0,3,Lg_dd20,0,1,0,0.5625,-0.0625,-0.1875,1.2570319785076833e-10,2540,0
0,0,3,Lg_dd21,0,1,0,0.4375,-0.1875,-0.1875,1.0417185170030763e-10,2618,0
0,0,3,Lg_dd22,0,3,0,0.3125,0.0625,-0.0625,1.2894138534669253e-10,2149,0
0,0,3,LA_dd00,0,3,0,1.0625,0.0625,-0.0625,3.3116610287375892e-09,4567,0
0,0,3,LA_dd01,0,1,0,0.9375,-0.1875,-0.1875,1.5728462490760542e-09,5318,0
0,0,3,LA_dd02,0,1,0,0.9375,-0.1875,-0.1875,1.5728462351982664e-09,5299,0
0,0,3,LA_dd10,0,1,0,0.9375,-0.1875,-0.1875,1.5728462490760542e-09,5318,0
0,0,3,LA_dd11,0,3,0,0.9375,0.4375,-0.0625,1.909733093885535e-09,4695,0
0,0,3,LA_dd12,0,7,0,0.9375,0.1875,0.1875,1.5506439153545326e-09,5590,0
0,0,3,LA_dd20,0,1,0,0.9375,-0.1875,-0.1875,1.5728462351982664e-09,5299,0
0,0,3,LA_dd21,0,7,0,0.9375,0.1875,0.1875,1.5506439153545326e-09,5590,0
0,0,3,LA_dd22,0,5,0,0.9375,-0.0625,0.4375,1.909733093885535e-09,4631,0
267,10.01249999999995,1,Lalpha,0,0,0,-1.9375,-0.0625,-0.0625,1.730136173216934e-10,32768,0
267,10.01249999999995,1,Lchi,0,6,0,-1.9375,0.0625,0.0625,8.9539271830307854e-11,32768,0
267,10.01249999999995,1,LKhat,0,7,0,0.1875,0.3125,0.3125,4.3871123400762713e-10,32768,0
267,10.01249999999995,1,LTheta,0,6,0,-0.6875,0.1875,0.1875,1.2769518564647765e-10,32768,0
267,10.01249999999995,1,detg,0,0,0,-1.8125,-1.9375,-1.9375,3.3306690738754696e-16,18160,0
267,10.01249999999995,1,chi_guarded,0,6,0,-1.9375,0.1875,0.1875,1.8585410987981277e-11,32768,0
267,10.01249999999995,1,oopsi4,0,6,0,-1.9375,0.1875,0.1875,1.8585410987981277e-11,32768,0
267,10.01249999999995,1,AA,0,7,0,0.0625,0.0625,0.0625,7.7474049398063016e-10,32768,0
267,10.01249999999995,1,R,0,0,0,-0.4375,-0.6875,-0.0625,1.0941995920443759e-09,32768,0
267,10.01249999999995,1,Ht,0,0,0,-0.0625,-0.0625,-0.0625,1.2852672259811015e-09,32768,0
267,10.01249999999995,1,K,0,6,0,-0.3125,0.0625,0.0625,8.7513984947662493e-10,32768,0
267,10.01249999999995,1,S,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,1,Ddalpha,0,2,0,-0.0625,0.3125,-0.3125,1.5986734991368934e-09,32768,0
267,10.01249999999995,1,dbeta,0,0,0,-0.1875,-0.0625,-0.0625,5.8572235950293816e-10,32768,0
267,10.01249999999995,1,dB,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,1,Gamma_u0,0,2,0,-0.8125,0.0625,-0.0625,1.1186849104213309e-09,32768,0
267,10.01249999999995,1,Gamma_u1,0,4,0,-0.6875,-0.3125,0.0625,4.7490324328540086e-10,32768,0
267,10.01249999999995,1,Gamma_u2,0,2,0,-0.6875,0.0625,-0.3125,4.7490441308704361e-10,32768,0
267,10.01249999999995,1,DA_u0,0,6,0,-0.0625,0.0625,0.0625,3.6976288697587734e-09,32768,0
267,10.01249999999995,1,DA_u1,0,0,0,-0.1875,-0.1875,-0.0625,5.0152557662386243e-09,32768,0
267,10.01249999999995,1,DA_u2,0,0,0,-0.1875,-0.0625,-0.1875,5.0152788588775365e-09,32768,0
267,10.01249999999995,1,dalpha_d0,0,0,0,-0.1875,-0.1875,-0.3125,1.2705483054542555e-09,32768,0
267,10.01249999999995,1,dalpha_d1,0,6,0,-0.1875,0.3125,0.0625,1.0178132781035742e-09,32768,0
267,10.01249999999995,1,dalpha_d2,0,2,0,-0.1875,0.0625,-0.3125,1.0178140552596915e-09,32768,0
267,10.01249999999995,1,dchi_d0,0,6,0,-0.5625,0.0625,0.0625,6.4060812210442464e-11,32768,0
267,10.01249999999995,1,dchi_d1,0,6,0,-1.6875,1.0625,0.0625,5.0353443636907969e-11,32767,0
267,10.01249999999995,1,dchi_d2,0,0,0,-1.6875,-0.0625,-1.0625,5.0353068936637158e-11,32768,0
267,10.01249999999995,1,dKhat_d0,0,0,0,-0.0625,-0.3125,-0.1875,5.4810888605594243e-09,32768,0
267,10.01249999999995,1,dKhat_d1,0,2,0,-0.1875,0.1875,-0.0625,6.3214325995986087e-09,32768,0
267,10.01249999999995,1,dKhat_d2,0,4,0,-0.1875,-0.0625,0.1875,6.3214320444870964e-09,32768,0
267,10.01249999999995,1,dTheta_d0,0,0,0,-0.4375,-0.0625,-0.0625,7.0581203999751541e-10,32768,0
267,10.01249999999995,1,dTheta_d1,0,6,0,-1.0625,0.1875,0.1875,8.8424300490592773e-10,32768,0
267,10.01249999999995,1,dTheta_d2,0,4,0,-1.0625,-0.1875,0.1875,8.8423688527756854e-10,32768,0
267,10.01249999999995,1,ddbeta_d0,0,6,0,-0.0625,0.0625,0.0625,1.2069110155721319e-09,32768,0
267,10.01249999999995,1,ddbeta_d1,0,2,0,-0.1875,0.1875,-0.0625,1.1713259251422414e-09,32768,0
267,10.01249999999995,1,ddbeta_d2,0,4,0,-0.1875,-0.0625,0.1875,1.1713254810530316e-09,32768,0
267,10.01249999999995,1,LGam_u0,0,0,0,-0.1875,-0.0625,-0.0625,4.9254795797537554e-09,32768,0
267,10.01249999999995,1,LGam_u1,0,2,0,-0.1875,0.1875,-0.0625,5.0344519664236032e-09,32768,0
267,10.01249999999995,1,LGam_u2,0,4,0,-0.1875,-0.0625,0.1875,5.0344626245646396e-09,32768,0
267,10.01249999999995,1,Lbeta_u0,0,6,0,-0.6875,0.0625,0.0625,4.1901608918704092e-11,32768,0
267,10.01249999999995,1,Lbeta_u1,0,6,0,-0.6875,0.6875,0.0625,3.4195948698557965e-11,32768,0
267,10.01249999999995,1,Lbeta_u2,0,4,0,-0.6875,-0.0625,0.6875,3.4195944687009927e-11,32768,0
267,10.01249999999995,1,LB_d0,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,1,LB_d1,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,1,LB_d2,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,1,g_uu00,0,2,0,-1.9375,0.0625,-0.0625,1.5251466756183163e-10,32767,0
267,10.01249999999995,1,g_uu01,0,4,0,-1.5625,-0.5625,0.0625,8.4463994279007688e-11,32768,0
267,10.01249999999995,1,g_uu02,0,4,0,-1.5625,-0.0625,0.5625,8.4463588628458886e-11,32768,0
267,10.01249999999995,1,g_uu10,0,4,0,-1.5625,-0.5625,0.0625,8.4463994279007688e-11,32768,0
267,10.01249999999995,1,g_uu11,0,4,0,-0.1875,-0.0625,0.4375,9.5895513751997896e-11,32767,0
267,10.01249999999995,1,g_uu12,0,6,0,-0.6875,0.5625,0.5625,7.1417321406042653e-11,32768,0
267,10.01249999999995,1,g_uu20,0,4,0,-1.5625,-0.0625,0.5625,8.4463588628458886e-11,32768,0
267,10.01249999999995,1,g_uu21,0,6,0,-0.6875,0.5625,0.5625,7.1417321406042653e-11,32768,0
267,10.01249999999995,1,g_uu22,0,2,0,-0.1875,0.4375,-0.0625,9.5894958640485584e-11,32767,0
267,10.01249999999995,1,A_uu00,0,0,0,-1.0625,-0.0625,-0.0625,3.1815777790100697e-10,32768,0
267,10.01249999999995,1,A_uu01,0,6,0,-0.0625,0.1875,0.0625,4.0784731147880393e-10,32768,0
267,10.01249999999995,1,A_uu02,0,6,0,-0.0625,0.0625,0.1875,4.0784675636729162e-10,32768,0
267,10.01249999999995,1,A_uu10,0,6,0,-0.0625,0.1875,0.0625,4.0784731147880393e-10,32768,0
267,10.01249999999995,1,A_uu11,0,2,0,-0.4375,0.4375,-0.0625,2.3486368405656322e-10,32768,0
267,10.01249999999995,1,A_uu12,0,6,0,-0.1875,0.1875,0.1875,2.3484525435435444e-10,32768,0
267,10.01249999999995,1,A_uu20,0,6,0,-0.0625,0.0625,0.1875,4.0784675636729162e-10,32768,0
267,10.01249999999995,1,A_uu21,0,6,0,-0.1875,0.1875,0.1875,2.3484525435435444e-10,32768,0
267,10.01249999999995,1,A_uu22,0,4,0,-0.4375,-0.0625,0.4375,2.3486308731168748e-10,32768,0
267,10.01249999999995,1,AA_dd00,0,0,0,-0.0625,-0.0625,-0.0625,5.0767612336244383e-10,32768,0
267,10.01249999999995,1,AA_dd01,0,6,0,-0.0625,0.1875,0.0625,1.8203122342796973e-10,32768,0
267,10.01249999999995,1,AA_dd02,0,2,0,-0.0625,0.0625,-0.1875,1.8203144547257466e-10,32768,0
267,10.01249999999995,1,AA_dd10,0,6,0,-0.0625,0.1875,0.0625,1.8203122342796973e-10,32768,0
267,10.01249999999995,1,AA_dd11,0,6,0,-0.1875,0.3125,0.0625,2.2513318986838726e-10,32768,0
267,10.01249999999995,1,AA_dd12,0,0,0,-0.0625,-0.0625,-0.0625,1.8823026470826676e-10,32768,0
267,10.01249999999995,1,AA_dd20,0,2,0,-0.0625,0.0625,-0.1875,1.8203144547257466e-10,32768,0
267,10.01249999999995,1,AA_dd21,0,0,0,-0.0625,-0.0625,-0.0625,1.8823026470826676e-10,32768,0
267,10.01249999999995,1,AA_dd22,0,6,0,-0.1875,0.0625,0.3125,2.2513363395759711e-10,32768,0
267,10.01249999999995,1,R_dd00,0,0,0,-0.1875,-0.0625,-0.0625,1.2726731399127772e-08,32768,0
267,10.01249999999995,1,R_dd01,0,6,0,-0.0625,0.1875,0.0625,7.2770178840755526e-09,32768,0
267,10.01249999999995,1,R_dd02,0,6,0,-0.0625,0.0625,0.1875,7.2769820057383774e-09,32768,0
267,10.01249999999995,1,R_dd10,0,6,0,-0.0625,0.1875,0.0625,7.2770178840755526e-09,32768,0
267,10.01249999999995,1,R_dd11,0,0,0,-0.1875,-0.0625,-0.0625,5.8673835430250703e-09,32768,0
267,10.01249999999995,1,R_dd12,0,1,0,0.0625,-0.1875,-0.1875,4.4042263265186133e-09,32768,0
267,10.01249999999995,1,R_dd20,0,6,0,-0.0625,0.0625,0.1875,7.2769820057383774e-09,32768,0
267,10.01249999999995,1,R_dd21,0,1,0,0.0625,-0.1875,-0.1875,4.4042263265186133e-09,32768,0
267,10.01249999999995,1,R_dd22,0,0,0,-0.1875,-0.0625,-0.0625,5.8674301927406046e-09,32768,0
267,10.01249999999995,1,Rphi_dd00,0,7,0,0.0625,0.0625,0.0625,5.792438173557457e-08,32768,0
267,10.01249999999995,1,Rphi_dd01,0,7,0,0.0625,0.0625,0.0625,4.2996290972041606e-09,32768,0
267,10.01249999999995,1,Rphi_dd02,0,7,0,0.0625,0.0625,0.0625,4.2995118576527602e-09,32768,0
267,10.01249999999995,1,Rphi_dd10,0,7,0,0.0625,0.0625,0.0625,4.2996290972041606e-09,32768,0
267,10.01249999999995,1,Rphi_dd11,0,0,0,-0.0625,-0.0625,-0.0625,2.8209385050104174e-08,32768,0
267,10.01249999999995,1,Rphi_dd12,0,0,0,-0.0625,-0.0625,-0.0625,1.9563888287166264e-08,32768,0
267,10.01249999999995,1,Rphi_dd20,0,7,0,0.0625,0.0625,0.0625,4.2995118576527602e-09,32768,0
267,10.01249999999995,1,Rphi_dd21,0,0,0,-0.0625,-0.0625,-0.0625,1.9563888287166264e-08,32768,0
267,10.01249999999995,1,Rphi_dd22,0,0,0,-0.0625,-0.0625,-0.0625,2.8209512947796611e-08,32768,0
267,10.01249999999995,1,Ddalpha_dd00,0,4,0,-0.0625,-0.1875,0.1875,1.6124523438687532e-08,32768,0
267,10.01249999999995,1,Ddalpha_dd01,0,1,0,0.0625,-0.1875,-0.0625,5.4001234039979806e-09,32768,0
267,10.01249999999995,1,Ddalpha_dd02,0,1,0,0.0625,-0.0625,-0.1875,5.4001362825850663e-09,32768,0
267,10.01249999999995,1,Ddalpha_dd10,0,1,0,0.0625,-0.1875,-0.0625,5.4001234039979806e-09,32768,0
267,10.01249999999995,1,Ddalpha_dd11,0,4,0,-0.0625,-0.0625,0.0625,1.1735271865376262e-08,32768,0
267,10.01249999999995,1,Ddalpha_dd12,0,3,0,0.0625,0.0625,-0.0625,3.1406961475966e-09,32768,0
267,10.01249999999995,1,Ddalpha_dd20,0,1,0,0.0625,-0.0625,-0.1875,5.4001362825850663e-09,32768,0
267,10.01249999999995,1,Ddalpha_dd21,0,3,0,0.0625,0.0625,-0.0625,3.1406961475966e-09,32768,0
267,10.01249999999995,1,Ddalpha_dd22,0,2,0,-0.0625,0.0625,-0.0625,1.173527941489283e-08,32768,0
267,10.01249999999995,1,dbeta_du00,0,6,0,-1.9375,0.0625,0.0625,1.8815359686952249e-10,32768,0
267,10.01249999999995,1,dbeta_du01,0,0,0,-0.3125,-0.9375,-0.0625,1.774706215318389e-10,32767,0
267,10.01249999999995,1,dbeta_du02,0,6,0,-0.3125,0.0625,0.9375,1.7747120439892683e-10,32768,0
267,10.01249999999995,1,dbeta_du10,0,2,0,-0.3125,0.1875,-0.0625,2.686681432884086e-10,32768,0
267,10.01249999999995,1,dbeta_du11,0,0,0,-0.3125,-0.0625,-0.0625,2.3993895759133466e-10,32768,0
267,10.01249999999995,1,dbeta_du12,0,0,0,-0.9375,-0.9375,-0.9375,1.2362198070769992e-10,32768,0
267,10.01249999999995,1,dbeta_du20,0,4,0,-0.3125,-0.0625,0.1875,2.6866764368804752e-10,32768,0
267,10.01249999999995,1,dbeta_du21,0,0,0,-0.9375,-0.9375,-0.9375,1.2362231377460731e-10,32768,0
267,10.01249999999995,1,dbeta_du22,0,0,0,-0.3125,-0.0625,-0.0625,2.3993940168054451e-10,32768,0
267,10.01249999999995,1,Lg_dd00,0,0,0,-0.6875,-0.0625,-0.0625,5.2338011702346421e-10,32768,0
267,10.01249999999995,1,Lg_dd01,0,6,0,-0.5625,0.3125,0.0625,2.5373420031726823e-10,32768,0
267,10.01249999999995,1,Lg_dd02,0,4,0,-0.5625,-0.0625,0.3125,2.5373389500593646e-10,32768,0
267,10.01249999999995,1,Lg_dd10,0,6,0,-0.5625,0.3125,0.0625,2.5373420031726823e-10,32768,0
267,10.01249999999995,1,Lg_dd11,0,2,0,-0.6875,0.5625,-0.0625,3.0130715283904763e-10,32768,0
267,10.01249999999995,1,Lg_dd12,0,6,0,-0.1875,0.1875,0.1875,2.2645652020258922e-10,32768,0
267,10.01249999999995,1,Lg_dd20,0,4,0,-0.5625,-0.0625,0.3125,2.5373389500593646e-10,32768,0
267,10.01249999999995,1,Lg_dd21,0,6,0,-0.1875,0.1875,0.1875,2.2645652020258922e-10,32768,0
267,10.01249999999995,1,Lg_dd22,0,4,0,-0.6875,-0.0625,0.5625,3.0130827000096616e-10,32768,0
267,10.01249999999995,1,LA_dd00,0,4,0,-0.4375,-0.0625,0.0625,5.1004439560742298e-10,32768,0
267,10.01249999999995,1,LA_dd01,0,2,0,-0.4375,0.1875,-0.0625,3.0303934361874951e-10,32768,0
267,10.01249999999995,1,LA_dd02,0,4,0,-0.4375,-0.0625,0.1875,3.0303906606299336e-10,32768,0
267,10.01249999999995,1,LA_dd10,0,2,0,-0.4375,0.1875,-0.0625,3.0303934361874951e-10,32768,0
267,10.01249999999995,1,LA_dd11,0,6,0,-0.1875,0.1875,0.0625,2.4556492950189579e-10,32768,0
267,10.01249999999995,1,LA_dd12,0,1,0,0.0625,-0.0625,-0.0625,1.1705931363126254e-10,32768,0
267,10.01249999999995,1,LA_dd20,0,4,0,-0.4375,-0.0625,0.1875,3.0303906606299336e-10,32768,0
267,10.01249999999995,1,LA_dd21,0,1,0,0.0625,-0.0625,-0.0625,1.1705931363126254e-10,32768,0
267,10.01249999999995,1,LA_dd22,0,6,0,-0.1875,0.0625,0.1875,2.4556409683462732e-10,32768,0
267,10.01249999999995,2,Lalpha,0,0,0,-1.9375,-0.0625,-0.0625,1.6522181192635266e-10,32768,0
267,10.01249999999995,2,Lchi,0,6,0,-1.9375,0.0625,0.0625,8.7783679630915046e-11,32768,0
267,10.01249999999995,2,LKhat,0,4,0,-0.3125,-0.0625,0.0625,4.265479636167413e-10,32768,0
267,10.01249999999995,2,LTheta,0,0,0,-0.6875,-0.1875,-0.1875,1.2467503982340685e-10,32768,0
267,10.01249999999995,2,detg,0,0,0,-0.6875,-1.9375,-1.9375,3.3306690738754696e-16,19340,0
267,10.01249999999995,2,chi_guarded,0,6,0,-1.9375,0.1875,0.1875,1.8508583554677216e-11,32768,0
267,10.01249999999995,2,oopsi4,0,6,0,-1.9375,0.1875,0.1875,1.8508583554677216e-11,32768,0
267,10.01249999999995,2,AA,0,7,0,0.0625,0.0625,0.0625,7.6718720265489537e-10,32768,0
267,10.01249999999995,2,R,0,2,0,-0.4375,0.0625,-0.6875,1.0884692869250756e-09,32768,0
267,10.01249999999995,2,Ht,0,0,0,-0.0625,-0.0625,-0.0625,1.2678837979507307e-09,32768,0
267,10.01249999999995,2,K,0,6,0,-0.3125,0.0625,0.0625,8.80348016707444e-10,32768,0
267,10.01249999999995,2,S,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,2,Ddalpha,0,2,0,-0.0625,0.3125,-0.3125,1.5651522577986299e-09,32768,0
267,10.01249999999995,2,dbeta,0,0,0,-0.1875,-0.0625,-0.0625,5.8311178108283457e-10,32768,0
267,10.01249999999995,2,dB,0,0,0,-1.9375,-1.9375,-1.9375,0,0,0
267,10.01249999999995,2,Gamma_u0,0,6,0,-0.8125,0.0625,0.0625,1.1008051897769769e-09,32768,0
267,10.01249999999995,2,Gamma_u1,0,4,0,-0.6875,-0.3125,0.0625,4.6977018797587161e-10,32768,0
267,10.01249999999995,2,Gamma_u2,0,2,0,-0.6875,0.0625,-0.3125,4.6977123716010456e-10,32768,0
267,10.01249999999995,2,DA_u0,0,6,0,-0.0625,0.0625,0.0625,3.6064218278397675e-09,32768,0
267,10.01249999999995,2,DA_u1,0,0,0,-0.1875,-0.1875,-0.0625,4.9585580086386472e-09,32768,0
267,10.01249999999995,2,DA_u2,0,0,0,-0.1875,-0.0625,-0.1875,4.9585828776343988e-09,32768,0
267,10.01249999999995,2,dalpha_d0,0,0,0,-0.1875,-0.1875,-0.3125,1.2572105578811943e-09,32768,0
267,10.01249999999995,2,dalpha_d1,0,6,0,-0.1875,0.3125,0.0625,9.7620622696581449e-10,32768,0
267,10.01249999999995,2,dalpha_d2,0,2,0,-0.1875,0.0625,-0.3125,9.7620644901041942e-10,32768,0
267,10.01249999999995,2,dchi_d0,0,2,0,-0.5625,0.0625,-0.0625,6.6270988696714994e-11,32768,0
267,10.01249999999995,2,dchi_d1,0,6,0,-1.6875,1.1875,0.0625,4.9238141341945152e-11,32768,0
267,10.01249999999995,2,dchi_d2,0,0,0,-1.6875,-0.0625,-1.1875,4.9238807475759927e-11,32768,0
267,10.01249999999995,2,dKhat_d0,0,4,0,-0.0625,-0.3125,0.3125,5.3322373599895556e-09,32768,0
267,10.01249999999995,2,dKhat_d1,0,2,0,-0.1875,0.1875,-0.0625,6.2760220354007856e-09,32768,0
267,10.01249999999995,2,dKhat_d2,0,0,0,-0.1875,-0.0625,-0.1875,6.2760229235792053e-09,32768,0
267,10.01249999999995,2,dTheta_d0,0,0,0,-0.4375,-0.0625,-0.0625,6.6885328764995775e-10,32768,0
267,10.01249999999995,2,dTheta_d1,0,6,0,-1.0625,0.1875,0.1875,9.0826878219331463e-10,32768,0
267,10.01249999999995,2,dTheta_d2,0,4,0,-1.0625,-0.1875,0.1875,9.0826605416066295e-10,32768,0
